"","quad","year","trackID","survives","age","distEdgeMin","allEdge","seedling","QuadName","Grazing","Group"
"73","Q12",37,19,0,1,0.391128956929855,0,1,"P1 Q2","yes","P1"
"74","Q12",37,11,1,2,0.06468375350083,0,0,"P1 Q2","yes","P1"
"75","Q12",37,24,0,1,0.3380256521929,0,1,"P1 Q2","yes","P1"
"76","Q12",37,21,0,1,0.406499706944172,0,1,"P1 Q2","yes","P1"
"77","Q12",37,16,0,1,0.208931277072671,0,1,"P1 Q2","yes","P1"
"78","Q12",37,15,0,1,0.293405464651344,0,1,"P1 Q2","yes","P1"
"79","Q12",37,22,0,1,0.356578550647678,0,1,"P1 Q2","yes","P1"
"80","Q12",37,9,1,3,0.213057378639014,0,0,"P1 Q2","yes","P1"
"81","Q12",37,14,0,1,0.302808956847602,0,1,"P1 Q2","yes","P1"
"82","Q12",37,20,0,1,0.412519058512276,0,1,"P1 Q2","yes","P1"
"83","Q12",38,29,1,1,0.022314847211371,1,0,"P1 Q2","yes","P1"
"84","Q12",38,25,0,2,0.326958566245092,0,0,"P1 Q2","yes","P1"
"85","Q12",38,27,0,1,0.099485441033242,0,0,"P1 Q2","yes","P1"
"86","Q12",38,11,0,3,0.067326230065791,0,0,"P1 Q2","yes","P1"
"87","Q12",38,26,0,1,0.075728222261117,0,0,"P1 Q2","yes","P1"
"88","Q12",38,28,0,1,0.431273433529744,0,1,"P1 Q2","yes","P1"
"89","Q12",39,9,0,5,0.210494269261626,0,0,"P1 Q2","yes","P1"
"90","Q12",40,29,1,3,0.0112862847011,1,0,"P1 Q2","yes","P1"
"91","Q12",40,30,1,1,0.275890605260032,0,0,"P1 Q2","yes","P1"
"92","Q12",45,34,0,1,0.086675026958811,0,0,"P1 Q2","yes","P1"
"93","Q12",45,36,0,1,0.265823972438157,0,0,"P1 Q2","yes","P1"
"94","Q12",45,32,1,1,0.146225972326772,0,1,"P1 Q2","yes","P1"
"95","Q12",45,35,0,1,0.1787900739196,0,0,"P1 Q2","yes","P1"
"96","Q12",45,33,0,1,0.0315165894074400,1,0,"P1 Q2","yes","P1"
"97","Q12",46,32,0,2,0.153880370771401,0,0,"P1 Q2","yes","P1"
"98","Q12",54,37,0,3,0.066295714439831,0,0,"P1 Q2","yes","P1"
"99","Q12",54,38,1,1,0.199603714563984,0,0,"P1 Q2","yes","P1"
"100","Q12",55,38,0,2,0.211526714575089,0,0,"P1 Q2","yes","P1"
"101","Q13",41,7,1,1,0.14696515982746,0,0,"P1 Q3","yes","P1"
"102","Q13",41,3,1,1,0.162738987967152,0,0,"P1 Q3","yes","P1"
"103","Q13",41,4,0,1,0.24456701148086,0,1,"P1 Q3","yes","P1"
"104","Q13",41,2,1,1,0.298417949031012,0,0,"P1 Q3","yes","P1"
"105","Q13",41,6,0,1,0.144404972325076,0,0,"P1 Q3","yes","P1"
"106","Q13",41,1,1,1,0.233722456783259,0,1,"P1 Q3","yes","P1"
"107","Q13",41,5,0,1,0.168008058284559,0,0,"P1 Q3","yes","P1"
"108","Q13",45,10,0,1,0.258582605243913,0,0,"P1 Q3","yes","P1"
"109","Q14",36,1,0,1,0.00710496438470598,1,1,"P1 Q4","yes","P1"
"110","Q14",40,2,0,1,0.03919353472709,1,0,"P1 Q4","yes","P1"
"111","Q14",45,10,1,1,0.0220196675235970,1,0,"P1 Q4","yes","P1"
"112","Q14",45,8,0,1,0.164922339531684,0,1,"P1 Q4","yes","P1"
"113","Q14",45,9,0,1,0.017024901893945,1,0,"P1 Q4","yes","P1"
"114","Q14",45,7,0,1,0.226675878651696,0,1,"P1 Q4","yes","P1"
"115","Q14",46,10,1,2,0.0205725893972480,1,0,"P1 Q4","yes","P1"
"116","Q15",34,1,0,1,0.203087761442229,0,0,"P2 Q1","yes","P2"
"117","Q17",34,1,1,1,0.183641784861618,0,0,"P2 Q3","yes","P2"
"118","Q18",34,1,1,1,0.059521550371023,0,0,"P2 Q4","yes","P2"
"119","Q19",34,2,1,1,0.105066261350939,0,0,"P7 E1 Q1","no","P7E1"
"120","Q19",34,1,0,1,0.376289620978535,0,0,"P7 E1 Q1","no","P7E1"
"121","Q19",35,2,0,2,0.112008511357405,0,0,"P7 E1 Q1","no","P7E1"
"122","Q19",35,3,0,1,0.409165597571653,0,0,"P7 E1 Q1","no","P7E1"
"123","Q19",35,4,0,1,0.061079276934973,0,0,"P7 E1 Q1","no","P7E1"
"124","Q19",37,5,0,1,0.147778441078217,0,1,"P7 E1 Q1","no","P7E1"
"125","Q19",37,6,1,1,0.087029409771641,0,1,"P7 E1 Q1","no","P7E1"
"126","Q19",37,7,0,1,0.047146894109497,1,1,"P7 E1 Q1","no","P7E1"
"127","Q19",38,8,0,1,0.0971845894686,0,0,"P7 E1 Q1","no","P7E1"
"128","Q19",38,9,0,1,0.344369980323809,0,0,"P7 E1 Q1","no","P7E1"
"129","Q19",38,10,0,1,0.065028808188652,0,1,"P7 E1 Q1","no","P7E1"
"130","Q19",38,6,0,2,0.073535722259074,0,0,"P7 E1 Q1","no","P7E1"
"131","Q19",41,13,0,1,0.379660089731675,0,0,"P7 E1 Q1","no","P7E1"
"132","Q19",41,12,1,1,0.113409034796208,0,1,"P7 E1 Q1","no","P7E1"
"133","Q19",41,14,0,1,0.272018956818926,0,1,"P7 E1 Q1","no","P7E1"
"134","Q19",41,11,1,1,0.204403050505953,0,1,"P7 E1 Q1","no","P7E1"
"135","Q19",45,17,0,1,0.114278823859519,0,0,"P7 E1 Q1","no","P7E1"
"136","Q19",45,15,0,1,0.025315901901666,1,1,"P7 E1 Q1","no","P7E1"
"137","Q19",45,16,1,1,0.316134902172512,0,0,"P7 E1 Q1","no","P7E1"
"138","Q19",46,16,0,2,0.330643636561024,0,0,"P7 E1 Q1","no","P7E1"
"139","Q19",46,18,0,1,0.233000113032587,0,0,"P7 E1 Q1","no","P7E1"
"140","Q19",54,24,1,1,0.152120019207261,0,0,"P7 E1 Q1","no","P7E1"
"141","Q19",55,24,0,2,0.159981902027083,0,0,"P7 E1 Q1","no","P7E1"
"142","Q19",55,25,0,1,0.244307339605618,0,0,"P7 E1 Q1","no","P7E1"
"143","Q2",36,18,0,1,0.083984722268805,0,1,"E1 Q2","no","E1"
"144","Q2",36,17,0,1,0.106415112914696,0,1,"E1 Q2","no","E1"
"145","Q2",36,34,0,1,0.040006433165347,1,1,"E1 Q2","no","E1"
"146","Q2",36,33,0,1,0.045715987858165,1,1,"E1 Q2","no","E1"
"147","Q2",36,39,0,1,0.053872495678261,0,1,"E1 Q2","no","E1"
"148","Q2",36,35,0,1,0.033073401908891,1,1,"E1 Q2","no","E1"
"149","Q2",36,28,0,1,0.067738558191175,0,1,"E1 Q2","no","E1"
"150","Q2",36,41,0,1,0.056319448805541,0,1,"E1 Q2","no","E1"
"151","Q2",36,29,1,1,0.039190784727088,1,1,"E1 Q2","no","E1"
"152","Q2",36,16,0,1,0.148421128578817,0,1,"E1 Q2","no","E1"
"153","Q2",36,36,0,1,0.060397698809338,0,1,"E1 Q2","no","E1"
"154","Q2",36,2,0,1,0.165303659844541,0,1,"E1 Q2","no","E1"
"155","Q2",36,44,0,1,0.292858144338335,0,1,"E1 Q2","no","E1"
"156","Q2",36,42,0,1,0.130951487937547,0,1,"E1 Q2","no","E1"
"157","Q2",36,37,0,1,0.060805526934718,0,1,"E1 Q2","no","E1"
"158","Q2",36,38,0,1,0.05672726911842,0,1,"E1 Q2","no","E1"
"159","Q2",36,12,1,1,0.073839198821857,0,1,"E1 Q2","no","E1"
"160","Q2",36,13,0,1,0.191698034869121,0,1,"E1 Q2","no","E1"
"161","Q2",36,4,0,1,0.0434894097310921,1,1,"E1 Q2","no","E1"
"162","Q2",36,40,0,1,0.051833370676362,0,1,"E1 Q2","no","E1"
"163","Q2",36,9,0,1,0.060181792559137,0,1,"E1 Q2","no","E1"
"164","Q2",36,5,0,1,0.0359019565990260,1,1,"E1 Q2","no","E1"
"165","Q2",36,3,0,1,0.05259434723957,0,1,"E1 Q2","no","E1"
"166","Q2",36,32,0,1,0.051017714425603,0,1,"E1 Q2","no","E1"
"167","Q2",36,31,0,1,0.198242667687716,0,1,"E1 Q2","no","E1"
"168","Q2",36,24,0,1,0.092048894151316,0,1,"E1 Q2","no","E1"
"169","Q2",36,22,0,1,0.070434151943686,0,1,"E1 Q2","no","E1"
"170","Q2",36,6,0,1,0.025279534714133,1,1,"E1 Q2","no","E1"
"171","Q2",36,7,0,1,0.05942305037093,0,1,"E1 Q2","no","E1"
"172","Q2",36,43,0,1,0.369121488159359,0,1,"E1 Q2","no","E1"
"173","Q2",36,10,0,1,0.174752261415839,0,1,"E1 Q2","no","E1"
"174","Q2",36,14,0,1,0.100093823846309,0,1,"E1 Q2","no","E1"
"175","Q2",36,15,0,1,0.437569300723108,0,1,"E1 Q2","no","E1"
"176","Q2",36,11,0,1,0.058664308182725,0,1,"E1 Q2","no","E1"
"177","Q2",36,23,0,1,0.076143706636503,0,1,"E1 Q2","no","E1"
"178","Q2",36,47,0,1,0.207622652071453,0,1,"E1 Q2","no","E1"
"179","Q2",36,19,0,1,0.148736612954111,0,1,"E1 Q2","no","E1"
"180","Q2",36,27,0,1,0.07419690975969,0,1,"E1 Q2","no","E1"
"181","Q2",36,30,0,1,0.173365323914548,0,1,"E1 Q2","no","E1"
"182","Q2",36,1,0,1,0.100810347284476,0,1,"E1 Q2","no","E1"
"183","Q2",36,20,0,1,0.039847245665199,1,1,"E1 Q2","no","E1"
"184","Q2",36,45,0,1,0.262679073997728,0,1,"E1 Q2","no","E1"
"185","Q2",36,21,0,1,0.064724597250868,0,1,"E1 Q2","no","E1"
"186","Q2",36,25,0,1,0.039939581602785,1,1,"E1 Q2","no","E1"
"187","Q2",36,26,0,1,0.071749964444911,0,1,"E1 Q2","no","E1"
"188","Q2",36,8,0,1,0.0116221284514130,1,1,"E1 Q2","no","E1"
"189","Q2",36,46,0,1,0.220265238020727,0,1,"E1 Q2","no","E1"
"190","Q2",37,48,1,1,0.020875964397531,1,0,"E1 Q2","no","E1"
"191","Q2",37,49,1,1,0.196868878623937,0,1,"E1 Q2","no","E1"
"192","Q2",37,67,0,1,0.15746559733724,0,1,"E1 Q2","no","E1"
"193","Q2",37,69,0,1,0.173587081727255,0,1,"E1 Q2","no","E1"
"194","Q2",37,68,0,1,0.164854612969122,0,1,"E1 Q2","no","E1"
"195","Q2",37,61,0,1,0.128581261372839,0,1,"E1 Q2","no","E1"
"196","Q2",37,64,0,1,0.0338675190971300,1,1,"E1 Q2","no","E1"
"197","Q2",37,59,0,1,0.23908062866325,0,1,"E1 Q2","no","E1"
"198","Q2",37,58,0,1,0.040691956603486,1,1,"E1 Q2","no","E1"
"199","Q2",37,51,1,1,0.202242706753942,0,1,"E1 Q2","no","E1"
"200","Q2",37,72,1,1,0.319150613112821,0,1,"E1 Q2","no","E1"
"201","Q2",37,52,0,1,0.212318636450825,0,1,"E1 Q2","no","E1"
"202","Q2",37,65,1,1,0.0405848081658861,1,1,"E1 Q2","no","E1"
"203","Q2",37,50,0,1,0.172686644226416,0,1,"E1 Q2","no","E1"
"204","Q2",37,63,1,1,0.04595863629589,1,1,"E1 Q2","no","E1"
"205","Q2",37,57,1,1,0.04472233160724,1,1,"E1 Q2","no","E1"
"206","Q2",37,60,0,1,0.14671794107723,0,1,"E1 Q2","no","E1"
"207","Q2",37,71,1,1,0.17190776141319,0,0,"E1 Q2","no","E1"
"208","Q2",37,56,0,1,0.040691956603486,1,1,"E1 Q2","no","E1"
"209","Q2",37,55,0,1,0.010464167512835,1,1,"E1 Q2","no","E1"
"210","Q2",37,66,0,1,0.104399034787819,0,1,"E1 Q2","no","E1"
"211","Q2",37,73,0,1,0.065237175376345,0,1,"E1 Q2","no","E1"
"212","Q2",37,12,1,2,0.080552659765609,0,0,"E1 Q2","no","E1"
"213","Q2",37,62,0,1,0.080216800390297,0,1,"E1 Q2","no","E1"
"214","Q2",37,70,1,1,0.12623021449565,0,0,"E1 Q2","no","E1"
"215","Q2",37,53,0,1,0.264713472437122,0,1,"E1 Q2","no","E1"
"216","Q2",37,54,1,1,0.291582620899645,0,1,"E1 Q2","no","E1"
"217","Q2",38,49,0,2,0.243416769292288,0,0,"E1 Q2","no","E1"
"218","Q2",38,72,0,2,0.313948855295476,0,0,"E1 Q2","no","E1"
"219","Q2",38,48,0,2,0.010016175324917,1,0,"E1 Q2","no","E1"
"220","Q2",38,57,0,2,0.044040511294105,1,0,"E1 Q2","no","E1"
"221","Q2",38,79,0,1,0.061211675372596,0,0,"E1 Q2","no","E1"
"222","Q2",38,76,0,1,0.274579245883811,0,0,"E1 Q2","no","E1"
"223","Q2",38,80,0,1,0.010334159700213,1,0,"E1 Q2","no","E1"
"224","Q2",38,29,0,3,0.018601753457913,1,0,"E1 Q2","no","E1"
"225","Q2",38,82,0,1,0.210285917698934,0,0,"E1 Q2","no","E1"
"226","Q2",38,81,0,1,0.004928425320179,1,0,"E1 Q2","no","E1"
"227","Q2",38,65,0,2,0.041624675354355,1,0,"E1 Q2","no","E1"
"228","Q2",38,12,0,3,0.077238941012523,0,0,"E1 Q2","no","E1"
"229","Q2",38,78,0,1,0.009698190949621,1,0,"E1 Q2","no","E1"
"230","Q2",38,71,0,2,0.163094745779982,0,0,"E1 Q2","no","E1"
"231","Q2",38,70,0,2,0.118576917613523,0,0,"E1 Q2","no","E1"
"232","Q2",38,54,0,2,0.282528863078714,0,0,"E1 Q2","no","E1"
"233","Q2",38,51,0,2,0.188405456741054,0,0,"E1 Q2","no","E1"
"234","Q2",38,75,0,1,0.259315995869595,0,0,"E1 Q2","no","E1"
"235","Q2",38,83,0,1,0.254674269302773,0,0,"E1 Q2","no","E1"
"236","Q2",38,63,0,2,0.04353258941863,1,0,"E1 Q2","no","E1"
"237","Q2",38,77,1,1,0.107001433227741,0,1,"E1 Q2","no","E1"
"238","Q2",38,74,0,1,0.122392730117077,0,1,"E1 Q2","no","E1"
"239","Q2",40,77,0,3,0.112097769169988,0,0,"E1 Q2","no","E1"
"240","Q2",41,84,0,1,0.109197394167286,0,1,"E1 Q2","no","E1"
"241","Q2",45,88,0,1,0.086424526958578,0,1,"E1 Q2","no","E1"
"242","Q2",45,89,0,1,0.088275011335301,0,1,"E1 Q2","no","E1"
"243","Q2",45,86,1,1,0.272706222444566,0,0,"E1 Q2","no","E1"
"244","Q2",45,87,0,1,0.077172128512461,0,1,"E1 Q2","no","E1"
"245","Q2",46,90,0,1,0.189717105179777,0,0,"E1 Q2","no","E1"
"246","Q2",46,86,0,2,0.29884647246891,0,0,"E1 Q2","no","E1"
"247","Q20",35,2,1,1,0.349088558453203,0,0,"P7 E1 Q2","no","P7E1"
"248","Q20",35,3,0,1,0.003240909693607,1,0,"P7 E1 Q2","no","P7E1"
"249","Q20",35,1,0,1,0.259728839619981,0,0,"P7 E1 Q2","no","P7E1"
"250","Q20",36,2,1,2,0.35753460533607,0,0,"P7 E1 Q2","no","P7E1"
"251","Q20",37,6,0,1,0.253291167738985,0,1,"P7 E1 Q2","no","P7E1"
"252","Q20",37,7,0,1,0.315775284984677,0,1,"P7 E1 Q2","no","P7E1"
"253","Q20",37,12,0,1,0.062623730061412,0,1,"P7 E1 Q2","no","P7E1"
"254","Q20",37,10,0,1,0.068522511316905,0,1,"P7 E1 Q2","no","P7E1"
"255","Q20",37,5,1,1,0.214886003640717,0,1,"P7 E1 Q2","no","P7E1"
"256","Q20",37,8,0,1,0.135092284816403,0,1,"P7 E1 Q2","no","P7E1"
"257","Q20",37,4,1,1,0.007381136259963,1,1,"P7 E1 Q2","no","P7E1"
"258","Q20",37,13,0,1,0.044190034731744,1,1,"P7 E1 Q2","no","P7E1"
"259","Q20",37,11,0,1,0.050216284737356,0,1,"P7 E1 Q2","no","P7E1"
"260","Q20",37,9,0,1,0.123882651993463,0,1,"P7 E1 Q2","no","P7E1"
"261","Q20",37,2,1,3,0.348374331890038,0,0,"P7 E1 Q2","no","P7E1"
"262","Q20",38,2,0,4,0.367765347533097,0,0,"P7 E1 Q2","no","P7E1"
"263","Q20",38,4,0,2,0.010961628450797,1,0,"P7 E1 Q2","no","P7E1"
"264","Q20",38,5,0,2,0.256951386492394,0,0,"P7 E1 Q2","no","P7E1"
"265","Q20",38,14,0,1,0.060144308184102,0,0,"P7 E1 Q2","no","P7E1"
"266","Q20",40,22,1,1,0.494385753901022,0,1,"P7 E1 Q2","no","P7E1"
"267","Q20",40,19,0,1,0.463634722622381,0,1,"P7 E1 Q2","no","P7E1"
"268","Q20",40,20,1,1,0.473756246069308,0,1,"P7 E1 Q2","no","P7E1"
"269","Q20",40,17,0,1,0.464553402310737,0,1,"P7 E1 Q2","no","P7E1"
"270","Q20",40,26,0,1,0.059068839433102,0,1,"P7 E1 Q2","no","P7E1"
"271","Q20",40,23,0,1,0.442682433540369,0,1,"P7 E1 Q2","no","P7E1"
"272","Q20",40,18,0,1,0.451978113236525,0,1,"P7 E1 Q2","no","P7E1"
"273","Q20",40,21,1,1,0.463217503871994,0,1,"P7 E1 Q2","no","P7E1"
"274","Q20",40,16,1,1,0.151166612956374,0,1,"P7 E1 Q2","no","P7E1"
"275","Q20",40,24,0,1,0.437133542910201,0,1,"P7 E1 Q2","no","P7E1"
"276","Q20",40,15,0,1,0.209361995823072,0,1,"P7 E1 Q2","no","P7E1"
"277","Q20",40,25,1,1,0.131139480125221,0,1,"P7 E1 Q2","no","P7E1"
"278","Q20",41,33,0,1,0.0335374097218230,1,1,"P7 E1 Q2","no","P7E1"
"279","Q20",41,16,0,2,0.16030040983988,0,0,"P7 E1 Q2","no","P7E1"
"280","Q20",41,27,1,1,0.107542370728245,0,1,"P7 E1 Q2","no","P7E1"
"281","Q20",41,28,1,1,0.209462370823165,0,1,"P7 E1 Q2","no","P7E1"
"282","Q20",41,34,0,1,0.089837628524257,0,1,"P7 E1 Q2","no","P7E1"
"283","Q20",41,32,1,1,0.126790683246171,0,1,"P7 E1 Q2","no","P7E1"
"284","Q20",41,30,1,1,0.277475730261508,0,1,"P7 E1 Q2","no","P7E1"
"285","Q20",41,20,0,2,0.480318628887921,0,0,"P7 E1 Q2","no","P7E1"
"286","Q20",41,35,0,1,0.0196861128339230,1,1,"P7 E1 Q2","no","P7E1"
"287","Q20",41,25,1,2,0.124872628556886,0,0,"P7 E1 Q2","no","P7E1"
"288","Q20",41,22,1,2,0.478399714823634,0,0,"P7 E1 Q2","no","P7E1"
"289","Q20",41,31,1,1,0.05107883161316,0,1,"P7 E1 Q2","no","P7E1"
"290","Q20",41,29,1,1,0.150796878581029,0,1,"P7 E1 Q2","no","P7E1"
"291","Q20",41,21,0,2,0.468588777314497,0,0,"P7 E1 Q2","no","P7E1"
"292","Q20",45,42,1,1,0.11227289417015,0,0,"P7 E1 Q2","no","P7E1"
"293","Q20",45,43,0,1,0.109370394167448,0,0,"P7 E1 Q2","no","P7E1"
"294","Q20",45,41,0,1,0.211286417699864,0,0,"P7 E1 Q2","no","P7E1"
"295","Q20",45,44,1,1,0.06042193318436,0,0,"P7 E1 Q2","no","P7E1"
"296","Q20",46,45,0,1,0.011851034701626,1,0,"P7 E1 Q2","no","P7E1"
"297","Q20",46,44,1,2,0.059607019121102,0,0,"P7 E1 Q2","no","P7E1"
"298","Q20",46,42,0,2,0.106082894164387,0,0,"P7 E1 Q2","no","P7E1"
"299","Q20",49,46,1,1,0.175841120791854,0,1,"P7 E1 Q2","no","P7E1"
"300","Q20",49,47,0,1,0.0214675815855820,1,1,"P7 E1 Q2","no","P7E1"
"301","Q20",49,48,0,1,0.11596606604859,0,1,"P7 E1 Q2","no","P7E1"
"302","Q20",51,46,0,3,0.183033777048553,0,0,"P7 E1 Q2","no","P7E1"
"303","Q20",54,49,1,1,0.245670034919386,0,0,"P7 E1 Q2","no","P7E1"
"304","Q20",54,50,1,1,0.18927931611687,0,0,"P7 E1 Q2","no","P7E1"
"305","Q20",55,49,1,2,0.239132652100799,0,0,"P7 E1 Q2","no","P7E1"
"306","Q20",55,53,0,1,0.02822793315438,1,0,"P7 E1 Q2","no","P7E1"
"307","Q20",55,51,1,1,0.00423378469453195,1,0,"P7 E1 Q2","no","P7E1"
"308","Q20",55,50,0,2,0.169515714535962,0,0,"P7 E1 Q2","no","P7E1"
"309","Q20",55,52,1,1,0.0162457143932190,1,0,"P7 E1 Q2","no","P7E1"
"310","Q21",37,1,0,1,0.13876852651348,0,1,"P7 E1 Q3","no","P7E1"
"311","Q21",37,2,0,1,0.104385853103519,0,1,"P7 E1 Q3","no","P7E1"
"312","Q21",38,3,0,1,0.272981456819822,0,0,"P7 E1 Q3","no","P7E1"
"313","Q22",34,1,1,1,0.057343120681494,0,0,"P7 E1 Q4","no","P7E1"
"314","Q22",34,2,0,1,0.07253219100814,0,0,"P7 E1 Q4","no","P7E1"
"315","Q22",35,1,1,2,0.058966378495505,0,0,"P7 E1 Q4","no","P7E1"
"316","Q22",36,1,1,3,0.056500534743209,0,0,"P7 E1 Q4","no","P7E1"
"317","Q22",37,5,0,1,0.131316261375386,0,1,"P7 E1 Q4","no","P7E1"
"318","Q22",37,7,0,1,0.245243652106489,0,1,"P7 E1 Q4","no","P7E1"
"319","Q22",37,6,0,1,0.138926308257473,0,1,"P7 E1 Q4","no","P7E1"
"320","Q22",37,4,0,1,0.108468331666607,0,0,"P7 E1 Q4","no","P7E1"
"321","Q22",37,1,0,4,0.05612569099286,0,0,"P7 E1 Q4","no","P7E1"
"322","Q22",37,3,1,1,0.050487847237609,0,1,"P7 E1 Q4","no","P7E1"
"323","Q22",38,9,0,1,0.230310269280081,0,0,"P7 E1 Q4","no","P7E1"
