"","quad","year","NRquad","totPnumber","totOldPnumber","QuadName","Grazing","Group"
"52","Q2",45,1,4,0,"E1 Q2","no","E1"
"53","Q2",46,0,2,0,"E1 Q2","no","E1"
"54","Q20",35,0,3,0,"P7 E1 Q2","no","P7E1"
"55","Q20",36,10,1,0,"P7 E1 Q2","no","P7E1"
"56","Q20",37,1,11,1,"P7 E1 Q2","no","P7E1"
"57","Q20",38,0,4,1,"P7 E1 Q2","no","P7E1"
"58","Q20",40,9,12,0,"P7 E1 Q2","no","P7E1"
"59","Q20",41,5,14,0,"P7 E1 Q2","no","P7E1"
"60","Q20",45,1,4,0,"P7 E1 Q2","no","P7E1"
"61","Q20",46,0,3,0,"P7 E1 Q2","no","P7E1"
"62","Q20",49,0,3,0,"P7 E1 Q2","no","P7E1"
"63","Q20",51,0,1,1,"P7 E1 Q2","no","P7E1"
"64","Q20",54,3,2,0,"P7 E1 Q2","no","P7E1"
"65","Q20",55,0,5,0,"P7 E1 Q2","no","P7E1"
"66","Q21",37,1,2,0,"P7 E1 Q3","no","P7E1"
"67","Q21",38,0,1,0,"P7 E1 Q3","no","P7E1"
"68","Q22",34,0,2,0,"P7 E1 Q4","no","P7E1"
"69","Q22",35,0,1,0,"P7 E1 Q4","no","P7E1"
"70","Q22",36,5,1,1,"P7 E1 Q4","no","P7E1"
"71","Q22",37,2,6,1,"P7 E1 Q4","no","P7E1"
"72","Q22",38,0,3,0,"P7 E1 Q4","no","P7E1"
"73","Q23",33,5,9,0,"P10 E1 Q1","no","P10E1"
"74","Q23",34,3,12,0,"P10 E1 Q1","no","P10E1"
"75","Q23",35,2,9,5,"P10 E1 Q1","no","P10E1"
"76","Q23",36,0,7,4,"P10 E1 Q1","no","P10E1"
"77","Q23",37,4,2,2,"P10 E1 Q1","no","P10E1"
"78","Q23",38,1,4,0,"P10 E1 Q1","no","P10E1"
"79","Q23",39,0,2,1,"P10 E1 Q1","no","P10E1"
"80","Q23",41,10,6,1,"P10 E1 Q1","no","P10E1"
"81","Q23",45,0,7,0,"P10 E1 Q1","no","P10E1"
"82","Q23",46,0,3,0,"P10 E1 Q1","no","P10E1"
"83","Q23",54,1,3,0,"P10 E1 Q1","no","P10E1"
"84","Q23",55,0,3,0,"P10 E1 Q1","no","P10E1"
"85","Q24",45,0,1,0,"P10 E1 Q2","no","P10E1"
"86","Q24",54,0,1,1,"P10 E1 Q2","no","P10E1"
"87","Q24",55,0,1,1,"P10 E1 Q2","no","P10E1"
"88","Q25",39,0,1,0,"P10 E1 Q3","no","P10E1"
"89","Q25",41,0,6,0,"P10 E1 Q3","no","P10E1"
"90","Q25",45,0,1,0,"P10 E1 Q3","no","P10E1"
"91","Q25",49,0,1,0,"P10 E1 Q3","no","P10E1"
"92","Q25",50,0,1,0,"P10 E1 Q3","no","P10E1"
"93","Q25",55,0,1,0,"P10 E1 Q3","no","P10E1"
"94","Q26",35,1,1,0,"P10 E1 Q4","no","P10E1"
"95","Q26",36,7,1,0,"P10 E1 Q4","no","P10E1"
"96","Q26",37,9,7,0,"P10 E1 Q4","no","P10E1"
"97","Q26",38,1,12,0,"P10 E1 Q4","no","P10E1"
"98","Q26",39,1,12,3,"P10 E1 Q4","no","P10E1"
"99","Q26",40,12,7,5,"P10 E1 Q4","no","P10E1"
"100","Q26",41,13,14,2,"P10 E1 Q4","no","P10E1"
"101","Q26",45,3,13,0,"P10 E1 Q4","no","P10E1"
"102","Q26",46,0,5,0,"P10 E1 Q4","no","P10E1"
"103","Q26",54,2,5,1,"P10 E1 Q4","no","P10E1"
"104","Q26",55,0,4,1,"P10 E1 Q4","no","P10E1"
"105","Q3",36,0,5,0,"E1 Q3","no","E1"
"106","Q3",38,1,1,0,"E1 Q3","no","E1"
"107","Q3",39,0,1,0,"E1 Q3","no","E1"
"108","Q3",41,3,1,0,"E1 Q3","no","E1"
"109","Q3",45,3,2,0,"E1 Q3","no","E1"
"110","Q3",46,1,5,0,"E1 Q3","no","E1"
"111","Q3",49,1,1,0,"E1 Q3","no","E1"
"112","Q3",50,0,1,0,"E1 Q3","no","E1"
"113","Q4",34,1,1,0,"E1 Q4","no","E1"
"114","Q4",35,0,2,0,"E1 Q4","no","E1"
"115","Q4",37,18,5,0,"E1 Q4","no","E1"
"116","Q4",38,2,19,0,"E1 Q4","no","E1"
"117","Q4",39,4,8,1,"E1 Q4","no","E1"
"118","Q4",40,8,7,3,"E1 Q4","no","E1"
"119","Q4",41,13,11,1,"E1 Q4","no","E1"
"120","Q4",45,3,11,0,"E1 Q4","no","E1"
"121","Q4",46,0,6,0,"E1 Q4","no","E1"
"122","Q4",49,0,2,1,"E1 Q4","no","E1"
"123","Q5",36,0,1,0,"E1 Q5","no","E1"
"124","Q5",40,0,1,0,"E1 Q5","no","E1"
"125","Q5",45,0,2,0,"E1 Q5","no","E1"
"126","Q5",46,1,1,0,"E1 Q5","no","E1"
"127","Q5",49,0,1,1,"E1 Q5","no","E1"
"128","Q6",34,1,1,0,"E1 Q6","no","E1"
"129","Q6",35,19,1,0,"E1 Q6","no","E1"
"130","Q6",36,4,19,0,"E1 Q6","no","E1"
"131","Q6",37,0,6,0,"E1 Q6","no","E1"
"132","Q6",38,0,2,1,"E1 Q6","no","E1"
"133","Q6",40,2,3,0,"E1 Q6","no","E1"
"134","Q6",41,0,2,0,"E1 Q6","no","E1"
"135","Q6",46,0,2,0,"E1 Q6","no","E1"
"136","Q7",38,0,2,0,"P1 E1 Q1","no","P1E1"
"137","Q7",41,1,1,0,"P1 E1 Q1","no","P1E1"
"138","Q7",45,0,1,0,"P1 E1 Q1","no","P1E1"
"139","Q8",35,3,9,0,"P1 E1 Q2","no","P1E1"
"140","Q8",36,4,3,0,"P1 E1 Q2","no","P1E1"
"141","Q8",37,4,5,0,"P1 E1 Q2","no","P1E1"
"142","Q8",38,0,8,0,"P1 E1 Q2","no","P1E1"
"143","Q8",40,29,1,0,"P1 E1 Q2","no","P1E1"
"144","Q8",41,40,29,0,"P1 E1 Q2","no","P1E1"
"145","Q8",45,0,8,0,"P1 E1 Q2","no","P1E1"
"146","Q8",46,1,1,0,"P1 E1 Q2","no","P1E1"
"147","Q9",41,21,10,0,"P1 E1 Q3","no","P1E1"
"148","Q9",45,0,4,0,"P1 E1 Q3","no","P1E1"
"149","Q9",54,0,1,0,"P1 E1 Q3","no","P1E1"
"150","Q9",55,0,1,0,"P1 E1 Q3","no","P1E1"
