"","cover","species","climsim"
"1",0.0126076185846659,"BOGR","obs"
"2",0.00131460065712187,"BOGR","obs"
"3",0.00752401143811641,"BOGR","obs"
"4",0.0294229564983878,"BOGR","obs"
"5",0.110102117380881,"BOGR","obs"
"6",0.13891219478914,"BOGR","obs"
"7",0.211191166988003,"BOGR","obs"
"8",0.0228474751576611,"BOGR","obs"
"9",0.00269289531110823,"BOGR","obs"
"10",0.00379752022101442,"BOGR","obs"
"11",0.00159645005274598,"BOGR","obs"
"12",0.000202231967610648,"BOGR","obs"
"13",0.000371809579186465,"BOGR","obs"
"14",0.00102252074201111,"BOGR","obs"
"15",0.00147601028972799,"BOGR","obs"
"16",0.00142425558466361,"BOGR","obs"
"17",0.00286961383399428,"BOGR","obs"
"18",0.00816073650639779,"BOGR","obs"
"19",0.0190330217708157,"BOGR","obs"
"20",0.0822418123294823,"BOGR","obs"
"21",0.0237006041515024,"BOGR","obs"
"22",0.00684515095104888,"BOGR","obs"
"23",0.00955940025774761,"BOGR","obs"
"24",0.00671702581540963,"BOGR","obs"
"25",0.00986111039666298,"BOGR","obs"
"26",0.00146938109120409,"BOGR","obs"
"27",0.00266118120942961,"BOGR","obs"
"28",0.0031837139383861,"BOGR","obs"
"29",0.000692443495765008,"BOGR","obs"
"30",0.000795477190906614,"BOGR","obs"
"31",0.00447519585384367,"BOGR","obs"
"32",0.010690335434325,"BOGR","obs"
"33",0.0130117428264768,"BOGR","obs"
"34",0.0122944610823138,"BOGR","obs"
"35",0.0450561414977378,"BOGR","obs"
"36",0.0379150301555925,"BOGR","obs"
"37",0.0571304373038579,"BOGR","obs"
"38",0.054517717728281,"BOGR","obs"
"39",0.109266901110664,"BOGR","obs"
"40",0.00497836631898505,"BOGR","obs"
"41",0.00796589964444526,"BOGR","obs"
"42",0.0735712221573755,"BOGR","obs"
"43",0.0524449625160505,"BOGR","obs"
"44",0.215674167011454,"BOGR","obs"
"45",0.23212235240887,"BOGR","obs"
"46",0.193017735346419,"BOGR","obs"
"47",0.410264371857108,"BOGR","obs"
"48",0.385296878221367,"BOGR","obs"
"49",0.0694237511899768,"BOGR","obs"
"50",0.0739641654659973,"BOGR","obs"
"51",0.0711434427797826,"BOGR","obs"
"52",0.06523756275582,"BOGR","obs"
"53",0.164114469680445,"BOGR","obs"
"54",0.388186436988025,"BOGR","obs"
"55",0.298362509642298,"BOGR","obs"
"56",0.158076036983035,"BOGR","obs"
"57",0.0960196573536466,"BOGR","obs"
"58",0.252852639960179,"BOGR","obs"
"59",0.21281429479966,"BOGR","obs"
"60",0.18544168511331,"BOGR","obs"
"61",0.104767048255402,"BOGR","obs"
"62",0.0706643521519275,"BOGR","obs"
"63",0.0967749557437771,"BOGR","obs"
"64",0.168575455503394,"BOGR","obs"
"65",0.312535677997235,"BOGR","obs"
"66",0.614882984042941,"BOGR","obs"
"67",0.418019166382277,"BOGR","obs"
"68",0.111181417388758,"BOGR","obs"
"69",0.165618019712648,"BOGR","obs"
"70",0.776957941075043,"BOGR","obs"
"71",0.251009818929643,"BOGR","obs"
"72",0.111896496562937,"BOGR","obs"
"73",0.119776322152494,"BOGR","obs"
