"","cover","species","climsim"
"1",0.00220710630148238,"BOGR","obs"
"2",0.000646240101646305,"BOGR","obs"
"3",0.0013118162393062,"BOGR","obs"
"4",0.00161384205350864,"BOGR","obs"
"5",0.00127229510231221,"BOGR","obs"
"6",0.000899771319880052,"BOGR","obs"
"7",0.000604965684734662,"BOGR","obs"
"8",0.000430769227681242,"BOGR","obs"
"9",0.000520433461947496,"BOGR","obs"
"10",0.000385718225583479,"BOGR","obs"
"11",0.000162190816518995,"BOGR","obs"
"12",7.99412237239506e-05,"BOGR","obs"
"13",7.23374401626455e-05,"BOGR","obs"
"14",0.00025682483566826,"BOGR","obs"
"15",0.0009138543409303,"BOGR","obs"
"16",0.00299043780058295,"BOGR","obs"
"17",0.00482143004667158,"BOGR","obs"
"18",0.0449908012189857,"BOGR","obs"
"19",0.076559336753019,"BOGR","obs"
"20",0.0453722737492118,"BOGR","obs"
"21",0.0212144673536963,"BOGR","obs"
"22",0.0256774925281633,"BOGR","obs"
"23",0.00861663517617942,"BOGR","obs"
"24",0.0263911368428553,"BOGR","obs"
"25",0.0306154138279298,"BOGR","obs"
"26",0.00556254190001552,"BOGR","obs"
"27",0.00629911291086976,"BOGR","obs"
"28",0.00642765628995291,"BOGR","obs"
"29",0.00503391685204095,"BOGR","obs"
"30",0.00812611151514762,"BOGR","obs"
"31",0.0036485773414897,"BOGR","obs"
"32",0.001450481274137,"BOGR","obs"
"33",0.000732912620468351,"BOGR","obs"
"34",0.00188181963325694,"BOGR","obs"
"35",0.0055391341222766,"BOGR","obs"
"36",0.00525405842604827,"BOGR","obs"
"37",0.00357667397486327,"BOGR","obs"
"38",0.00057188685495168,"BOGR","obs"
"39",0.00104613720637774,"BOGR","obs"
"40",0.00116700350455324,"BOGR","obs"
"41",0.00117611911605557,"BOGR","obs"
"42",0.00071437831326122,"BOGR","obs"
"43",0.00191162850724758,"BOGR","obs"
"44",0.00147179269311741,"BOGR","obs"
"45",0.00171424105402726,"BOGR","obs"
"46",0.00107358857119973,"BOGR","obs"
"47",0.00174407568718908,"BOGR","obs"
"48",0.000132342812233815,"BOGR","obs"
"49",0.00102275659529335,"BOGR","obs"
"50",0.000412372799290578,"BOGR","obs"
"51",0.00494448768979199,"BOGR","obs"
"52",0.00500156891747408,"BOGR","obs"
"53",0.00469742612208263,"BOGR","obs"
"54",0.0152639475032971,"BOGR","obs"
"55",0.0275338239343698,"BOGR","obs"
"56",0.0147392712411637,"BOGR","obs"
"57",0.0195022702800209,"BOGR","obs"
"58",0.0380196579470328,"BOGR","obs"
"59",0.00797026396117178,"BOGR","obs"
"60",0.0190406131605248,"BOGR","obs"
"61",0.0427940437222407,"BOGR","obs"
"62",0.0384812696889779,"BOGR","obs"
"63",0.025812281390741,"BOGR","obs"
"64",0.025260884816053,"BOGR","obs"
"65",0.0398292896221952,"BOGR","obs"
"66",0.0938196700945048,"BOGR","obs"
"67",0.0855761529019832,"BOGR","obs"
"68",0.0619723732499498,"BOGR","obs"
"69",0.0100051957620967,"BOGR","obs"
"70",0.0347467102768047,"BOGR","obs"
"71",0.185271191830275,"BOGR","obs"
"72",0.275865853204998,"BOGR","obs"
"73",0.0580415949481522,"BOGR","obs"
"74",0.0712603880291336,"BOGR","obs"
"75",0.0375812637009754,"BOGR","obs"
"76",0.00209715055646317,"BOGR","obs"
"77",0.00194957766388706,"BOGR","obs"
"78",0.00503660791449113,"BOGR","obs"
"79",0.01134907859031,"BOGR","obs"
"80",0.0153865672389137,"BOGR","obs"
"81",0.00200640692668551,"BOGR","obs"
"82",0.0106431167330237,"BOGR","obs"
"83",0.00450660573306015,"BOGR","obs"
"84",0.0189443397049534,"BOGR","obs"
"85",0.0314539304931044,"BOGR","obs"
"86",0.0602690277514238,"BOGR","obs"
"87",0.136937457202987,"BOGR","obs"
"88",0.045304213933253,"BOGR","obs"
"89",0.0532586933882934,"BOGR","obs"
"90",0.0372111605017018,"BOGR","obs"
"91",0.0475982204191872,"BOGR","obs"
"92",0.042836708304037,"BOGR","obs"
"93",0.239671871401131,"BOGR","obs"
"94",0.620747459884718,"BOGR","obs"
"95",0.220618377207371,"BOGR","obs"
"96",0.144222641057267,"BOGR","obs"
"97",0.179183465713285,"BOGR","obs"
"98",0.176479849647206,"BOGR","obs"
"99",0.037673504068303,"BOGR","obs"
"100",0.0842893527100235,"BOGR","obs"
"101",0.0344217103111174,"BOGR","obs"
"102",0.140505352768582,"BOGR","obs"
"103",0.054663567012673,"BOGR","obs"
"104",0.134416558029265,"BOGR","obs"
"105",0.0676322523946972,"BOGR","obs"
"106",0.138079486352303,"BOGR","obs"
"107",0.0567914613246833,"BOGR","obs"
"108",0.0476128623791872,"BOGR","obs"
"109",0.0849310509331344,"BOGR","obs"
"110",0.0435646993999625,"BOGR","obs"
"111",0.418398055890964,"BOGR","obs"
"112",0.364634868046814,"BOGR","obs"
"113",0.545156379364441,"BOGR","obs"
"114",0.103144252987493,"BOGR","obs"
"115",0.0184468738053471,"BOGR","obs"
"116",0.00453508464081136,"BOGR","obs"
"117",0.0747294892354539,"BOGR","obs"
"118",0.0815786614531543,"BOGR","obs"
"119",0.0373980374228788,"BOGR","obs"
"120",0.0965080209573354,"BOGR","obs"
"121",0.152745942827847,"BOGR","obs"
"122",0.181587317783996,"BOGR","obs"
"123",0.187918405471887,"BOGR","obs"
"124",0.0893958441618799,"BOGR","obs"
"125",0.0685589147979393,"BOGR","obs"
"126",0.0402719978661876,"BOGR","obs"
"127",0.109151323640352,"BOGR","obs"
"128",0.157169298873777,"BOGR","obs"
"129",0.149905358138961,"BOGR","obs"
"130",0.0963143208122681,"BOGR","obs"
"131",0.184625005089624,"BOGR","obs"
"132",0.351295997859446,"BOGR","obs"
"133",0.212906884509714,"BOGR","obs"
"134",0.277447050901072,"BOGR","obs"
"135",0.102461388418489,"BOGR","obs"
"136",0.189123352680741,"BOGR","obs"
"137",0.0653380913393099,"BOGR","obs"
"138",0.198050575934456,"BOGR","obs"
"139",0.035085026910413,"BOGR","obs"
"140",0.0685706821470459,"BOGR","obs"
"141",0.0721581519100866,"BOGR","obs"
"142",0.0224297337452956,"BOGR","obs"
"143",0.0263247291884727,"BOGR","obs"
"144",0.0750697371451907,"BOGR","obs"
"145",0.004728775447134,"BOGR","obs"
"146",0.00348179756983054,"BOGR","obs"
"147",0.00715454894944148,"BOGR","obs"
"148",0.0765210030011707,"BOGR","obs"
"149",0.0527293481087005,"BOGR","obs"
"150",0.114266869292566,"BOGR","obs"
"151",0.059980264496838,"BOGR","obs"
"152",0.0550648470130186,"BOGR","obs"
"153",0.168931014081533,"BOGR","obs"
"154",0.0781483894012135,"BOGR","obs"
"155",0.0363934169780569,"BOGR","obs"
"156",0.00971531543680826,"BOGR","obs"
"157",0.00387674895545563,"BOGR","obs"
"158",0.0119782475013607,"BOGR","obs"
"159",0.00868393916918821,"BOGR","obs"
"160",0.0171315759385978,"BOGR","obs"
"161",0.0196099992711556,"BOGR","obs"
"162",0.0311087490068716,"BOGR","obs"
"163",0.0454735926610479,"BOGR","obs"
"164",0.0110694340550866,"BOGR","obs"
"165",0.0147615929311856,"BOGR","obs"
"166",0.00508456340775158,"BOGR","obs"
"167",0.00591717336081077,"BOGR","obs"
"168",0.00242298930314265,"BOGR","obs"
"169",0.00721916375955265,"BOGR","obs"
"170",0.00629232280492272,"BOGR","obs"
"171",0.0027284199085491,"BOGR","obs"
"172",0.00120568406945616,"BOGR","obs"
"173",0.00583270406649488,"BOGR","obs"
"174",0.00665718382764356,"BOGR","obs"
"175",0.00216972258795522,"BOGR","obs"
"176",0.00201969991886534,"BOGR","obs"
"177",0.00339757375317965,"BOGR","obs"
"178",0.00537359702190308,"BOGR","obs"
"179",0.00573662757902829,"BOGR","obs"
"180",0.00195187385367765,"BOGR","obs"
"181",0.00209472328014429,"BOGR","obs"
