"","cover","species","climsim"
"1",0.0250120800568043,"PASM","obs"
"2",0.00149247117462282,"PASM","obs"
"3",0.0417716136537362,"PASM","obs"
"4",0.0508277191694622,"PASM","obs"
"5",0.249642759481739,"PASM","obs"
"6",0.0717446736895592,"PASM","obs"
"7",0.131761744741297,"PASM","obs"
"8",0.0590666453071167,"PASM","obs"
"9",0.0099408298466098,"PASM","obs"
"10",0.00546589732750461,"PASM","obs"
"11",0.000342094818132978,"PASM","obs"
"12",0.000114075966505872,"PASM","obs"
"13",7.36824332558723e-05,"PASM","obs"
"14",0.00111783555093252,"PASM","obs"
"15",0.000179189677518299,"PASM","obs"
"16",0.000504916918079831,"PASM","obs"
"17",0.000355635164785969,"PASM","obs"
"18",0.000153815079051686,"PASM","obs"
"19",8.19679457921913e-05,"PASM","obs"
"20",5.2119150090824e-05,"PASM","obs"
"21",5.46068322524484e-06,"PASM","obs"
"22",3.27963704418469e-06,"PASM","obs"
"23",7.80320235377973e-06,"PASM","obs"
"24",2.63404698260611e-05,"PASM","obs"
"25",0.000101219331561217,"PASM","obs"
"26",0.000202267395866475,"PASM","obs"
"27",0.00121959922727377,"PASM","obs"
"28",0.00216511945253126,"PASM","obs"
"29",0.00200338217073969,"PASM","obs"
"30",0.000147173511220236,"PASM","obs"
"31",0.000124649829334205,"PASM","obs"
"32",5.03150119417771e-05,"PASM","obs"
"33",3.15057870634696e-05,"PASM","obs"
"34",3.0385322801411e-05,"PASM","obs"
"35",5.52102425241194e-05,"PASM","obs"
"36",1.08163462129825e-05,"PASM","obs"
"37",3.92840380331174e-06,"PASM","obs"
"38",1.17428969557215e-05,"PASM","obs"
"39",6.87931969793924e-05,"PASM","obs"
"40",5.13866603098344e-06,"PASM","obs"
"41",1.11318584617348e-05,"PASM","obs"
"42",3.13593913515075e-05,"PASM","obs"
"43",0.000892725021385613,"PASM","obs"
"44",0.00117219038498502,"PASM","obs"
"45",0.00206341942423923,"PASM","obs"
"46",0.000731344632792839,"PASM","obs"
"47",0.000217844455369991,"PASM","obs"
"48",0.00113678362982931,"PASM","obs"
"49",0.00035339606826378,"PASM","obs"
"50",0.000425922641358684,"PASM","obs"
"51",0.00240811713333634,"PASM","obs"
"52",0.00139056062251447,"PASM","obs"
"53",0.00101685327481244,"PASM","obs"
"54",0.00175909308299484,"PASM","obs"
"55",0.00184264940683244,"PASM","obs"
"56",0.00139074055397251,"PASM","obs"
"57",0.001232655923869,"PASM","obs"
"58",0.0264585083148482,"PASM","obs"
"59",0.00422590659594551,"PASM","obs"
"60",0.0076811297553926,"PASM","obs"
"61",0.0020323825628967,"PASM","obs"
"62",0.00117263460138162,"PASM","obs"
"63",0.00733944305777636,"PASM","obs"
"64",0.0243755159546681,"PASM","obs"
"65",0.0165295514930825,"PASM","obs"
"66",0.00167203534092599,"PASM","obs"
"67",0.000575460982728799,"PASM","obs"
"68",0.000302961243961063,"PASM","obs"
"69",6.64925775844656e-06,"PASM","obs"
"70",3.32398240130192e-05,"PASM","obs"
"71",9.41388159348673e-06,"PASM","obs"
"72",2.28801932348916e-05,"PASM","obs"
"73",3.20602690678241e-05,"PASM","obs"
"74",6.51566191275139e-05,"PASM","obs"
"75",4.14125438641513e-05,"PASM","obs"
"76",0.000152037986338013,"PASM","obs"
"77",0.000430090749928097,"PASM","obs"
"78",0.000789112860222978,"PASM","obs"
"79",0.000313702251121443,"PASM","obs"
"80",0.000382992595849531,"PASM","obs"
"81",5.97276849338399e-05,"PASM","obs"
"82",0.00144882706424773,"PASM","obs"
"83",0.00041515571194376,"PASM","obs"
"84",0.00153519038185226,"PASM","obs"
"85",0.00141247595448236,"PASM","obs"
"86",0.00409133494941116,"PASM","obs"
"87",0.00305516937456096,"PASM","obs"
"88",0.00573648649977188,"PASM","obs"
"89",0.00979176992728835,"PASM","obs"
"90",0.00107868403879605,"PASM","obs"
"91",0.00291450000365893,"PASM","obs"
"92",0.00752921544627768,"PASM","obs"
"93",0.00909954737107027,"PASM","obs"
"94",0.0092029470909743,"PASM","obs"
"95",0.155669478840933,"PASM","obs"
"96",0.00451899900061516,"PASM","obs"
"97",0.00111356087030867,"PASM","obs"
"98",0.000114589271143646,"PASM","obs"
"99",0.000358176564310781,"PASM","obs"
"100",0.000495072470920391,"PASM","obs"
"101",0.00230174209467582,"PASM","obs"
"102",0.000696265874251065,"PASM","obs"
"103",0.00803708082083658,"PASM","obs"
"104",0.0403828557993835,"PASM","obs"
"105",0.0161131071270256,"PASM","obs"
"106",0.00530212735437713,"PASM","obs"
"107",0.0156960004258946,"PASM","obs"
"108",0.0293154518543836,"PASM","obs"
"109",0.0224328083492879,"PASM","obs"
"110",0.00788870631262056,"PASM","obs"
"111",0.0559392817881467,"PASM","obs"
"112",0.339352738618869,"PASM","obs"
"113",0.163045999734117,"PASM","obs"
"114",0.0453314612933475,"PASM","obs"
"115",0.0647467100268501,"PASM","obs"
"116",0.013019610802729,"PASM","obs"
"117",0.00783081242616694,"PASM","obs"
"118",0.0028870999864474,"PASM","obs"
"119",0.0129326058189069,"PASM","obs"
"120",0.0218383632111619,"PASM","obs"
"121",0.000347981348650794,"PASM","obs"
"122",0.000292469378609071,"PASM","obs"
"123",6.1915425791897e-05,"PASM","obs"
"124",0.000173153862688244,"PASM","obs"
"125",0.000379821980932592,"PASM","obs"
"126",0.000742698321620232,"PASM","obs"
"127",0.000272750459170473,"PASM","obs"
"128",0.00030935935016155,"PASM","obs"
"129",0.000237422817638002,"PASM","obs"
"130",0.000723941340126897,"PASM","obs"
"131",0.000920317717177579,"PASM","obs"
"132",0.00171183200304479,"PASM","obs"
"133",0.00506491236719125,"PASM","obs"
"134",0.0206604042799118,"PASM","obs"
"135",0.00661959505512021,"PASM","obs"
"136",0.00656006935132036,"PASM","obs"
"137",0.00504544456229045,"PASM","obs"
"138",0.00495712276958856,"PASM","obs"
"139",0.00223763359555654,"PASM","obs"
"140",0.000830584244440389,"PASM","obs"
"141",0.00279502011096903,"PASM","obs"
"142",0.00319700611694221,"PASM","obs"
"143",0.00813147147767901,"PASM","obs"
"144",0.00585440197136564,"PASM","obs"
"145",0.00351250756666291,"PASM","obs"
"146",0.00428800668920736,"PASM","obs"
"147",0.000890970755196081,"PASM","obs"
"148",0.000409324342231777,"PASM","obs"
"149",0.000130845097743164,"PASM","obs"
"150",0.000272313357272298,"PASM","obs"
"151",0.000122802808478259,"PASM","obs"
"152",0.000309387655410665,"PASM","obs"
"153",0.00191913478690156,"PASM","obs"
"154",0.00103154547084448,"PASM","obs"
"155",0.00164581680070585,"PASM","obs"
"156",0.00282928363700916,"PASM","obs"
"157",0.000870851409520032,"PASM","obs"
"158",8.73422133021591e-05,"PASM","obs"
"159",0.000158511072553262,"PASM","obs"
"160",0.000558919097062055,"PASM","obs"
"161",0.00113480705263451,"PASM","obs"
"162",0.00153379153018379,"PASM","obs"
"163",0.00206266695813244,"PASM","obs"
"164",0.00556096665350628,"PASM","obs"
"165",0.00270823040533148,"PASM","obs"
