"","cover","species","climsim"
"1",0.0248953289715216,"BOGR","obs"
"2",0.0203551470181566,"BOGR","obs"
"3",0.0720002791762483,"BOGR","obs"
"4",0.27894721949666,"BOGR","obs"
"5",0.289075368433346,"BOGR","obs"
"6",0.44703379527233,"BOGR","obs"
"7",0.260247067260871,"BOGR","obs"
"8",0.317451149455106,"BOGR","obs"
"9",0.0801850447293646,"BOGR","obs"
"10",0.231375410699268,"BOGR","obs"
"11",0.425041814185704,"BOGR","obs"
"12",0.147119095644004,"BOGR","obs"
"13",0.298063107668819,"BOGR","obs"
"14",0.833058186383686,"BOGR","obs"
"15",0.605889605971145,"BOGR","obs"
"16",0.362361520102645,"BOGR","obs"
"17",0.326996048152265,"BOGR","obs"
"18",0.329347145385139,"BOGR","obs"
"19",0.710169991681537,"BOGR","obs"
"20",0.712836866791728,"BOGR","obs"
"21",0.251847814403291,"BOGR","obs"
"22",0.0579010485927317,"BOGR","obs"
"23",0.078518136031693,"BOGR","obs"
"24",0.131906737214694,"BOGR","obs"
"25",0.120388028921054,"BOGR","obs"
"26",0.0362102703566294,"BOGR","obs"
"27",0.0184229969464012,"BOGR","obs"
"28",0.0146260165036391,"BOGR","obs"
"29",0.00943367266040166,"BOGR","obs"
"30",0.00223447065206956,"BOGR","obs"
"31",0.00131088371739978,"BOGR","obs"
"32",0.00448144614380841,"BOGR","obs"
"33",0.00138554462178456,"BOGR","obs"
"34",0.0132498860127705,"BOGR","obs"
"35",0.0192303009358544,"BOGR","obs"
"36",0.00682315489271793,"BOGR","obs"
"37",0.0100116845577271,"BOGR","obs"
"38",0.00408856884054108,"BOGR","obs"
"39",0.00780526425390752,"BOGR","obs"
"40",0.00323254804419729,"BOGR","obs"
"41",0.00902595143729507,"BOGR","obs"
"42",0.0135432896419486,"BOGR","obs"
"43",0.0617571800904502,"BOGR","obs"
"44",0.0896933847407535,"BOGR","obs"
"45",0.215637822378838,"BOGR","obs"
"46",0.135428082631501,"BOGR","obs"
