"","x"
"a_mu",1.00774547331862
"a[1]",1.0070416724782
"a[2]",1.13061021179888
"a[3]",1.05749316764954
"a[4]",1.02205786818433
"a[5]",1.08340824088428
"a[6]",1.01509293911609
"a[7]",1.13742928215083
"a[8]",1.0048923980634
"a[9]",1.153689941802
"a[10]",1.04245530252126
"a[11]",1.00133414242224
"a[12]",1.00839972442051
"a[13]",1.00110321494999
"b1_mu",1.04367980378932
"b1[1]",1.0037697544871
"b1[2]",1.21810937881362
"b1[3]",1.00144915308295
"b1[4]",1.01122789569551
"b1[5]",1.08607320109728
"b1[6]",1.01245358126058
"b1[7]",1.1590167424056
"b1[8]",1.00951963951245
"b1[9]",1.0705312049734
"b1[10]",1.03165163354603
"b1[11]",1.0083782307095
"b1[12]",1.00504879506479
"b1[13]",1.01691754309416
"tau",1.07149477737262
"gint[1]",1.01145813900529
"gint[2]",1.00075833755588
"gint[3]",1.00775141611581
"gint[4]",1.00630469905244
"gint[5]",1.00117259330092
"gint[6]",1.00299277723691
"sig_a",1.01491425442292
"sig_b1",1.01332333588224
"sig_G",1.05568319926271
"lp__",1.08534192811261
