"","x"
"a_mu",1.01511039846486
"a[1]",1.02102085943323
"a[2]",1.00776962139734
"a[3]",1.00634447049774
"a[4]",1.01805988190866
"a[5]",1.0240447642088
"a[6]",1.00378243076811
"a[7]",1.01444317550586
"a[8]",1.01912356007964
"a[9]",1.01136434013928
"a[10]",1.00777977454299
"a[11]",1.01222474865836
"a[12]",1.00528183330566
"a[13]",1.00831417293741
"b1_mu",1.01185032030682
"b1[1]",1.00690564548474
"b1[2]",1.00533557748904
"b1[3]",1.00022891107057
"b1[4]",1.02378275959985
"b1[5]",1.02370031010838
"b1[6]",1.00203807274014
"b1[7]",1.00992884191778
"b1[8]",1.01074287385309
"b1[9]",1.01277403322703
"b1[10]",1.00942298767202
"b1[11]",1.01214149572781
"b1[12]",1.00389246964735
"b1[13]",1.00911260066758
"tau",1.05856482697639
"gint[1]",1.03764254728803
"gint[2]",0.99963900040955
"gint[3]",1.03942156440783
"gint[4]",1.00312390810102
"gint[5]",1.06903339063854
"gint[6]",1.04147692695259
"sig_a",1.01656595335991
"sig_b1",1.03389482186697
"sig_G",1.02595247587319
"lp__",1.04533474899317
