"","x"
"a_mu",1.00931948722311
"a[1]",1.0052920722267
"a[2]",1.00695039015868
"a[3]",1.00611017571587
"a[4]",1.01005178734217
"a[5]",1.00623587478283
"a[6]",1.00748152804916
"a[7]",1.00264212217146
"a[8]",1.00295091376961
"a[9]",1.00885574886251
"a[10]",1.01242294531015
"a[11]",1.00865663098359
"a[12]",1.00969318543671
"a[13]",1.00887228123583
"b1_mu",1.01623228709854
"b1[1]",1.01279244996185
"b1[2]",1.0066531400208
"b1[3]",1.01075316234863
"b1[4]",1.01354752052419
"b1[5]",1.00736561233833
"b1[6]",1.00879935131516
"b1[7]",1.00302093375857
"b1[8]",1.00576515430013
"b1[9]",1.00964069360048
"b1[10]",1.00626798716396
"b1[11]",1.0069596081898
"b1[12]",1.01011685663988
"b1[13]",1.01202261994144
"tau",1.01067769432172
"gint[1]",1.00683191153773
"gint[2]",1.00118811339506
"gint[3]",1.01097331560051
"gint[4]",1.02029253306446
"gint[5]",1.01025400156789
"gint[6]",1.00603168831034
"sig_a",1.00530891758249
"sig_b1",1.00841573519237
"sig_G",1.00421621298372
"lp__",1.00686908575918
