"","x"
"a_mu",1.0049643524556
"a[1]",1.00526691401141
"a[2]",1.00464463460608
"a[3]",1.00711785710297
"a[4]",1.0087204373025
"a[5]",1.00651160527047
"a[6]",1.00497673826089
"a[7]",1.00246829334466
"a[8]",1.00513883127532
"a[9]",1.00471950898904
"a[10]",1.0011957808918
"a[11]",1.00001181276982
"a[12]",1.00219015316371
"a[13]",1.00279492401576
"b1_mu",1.00649643087454
"b1[1]",1.00409594676875
"b1[2]",1.00317549189077
"b1[3]",1.00356248298274
"b1[4]",1.00696023350289
"b1[5]",1.00432954861141
"b1[6]",1.0039602344614
"b1[7]",1.00162244766526
"b1[8]",1.00667528824832
"b1[9]",1.00439997115689
"b1[10]",1.00364350202138
"b1[11]",1.00478033549804
"b1[12]",1.00316236214227
"b1[13]",1.00614967058804
"b2[1]",1.00297198583214
"b2[2]",1.0101870934399
"b2[3]",1.00104138672289
"b2[4]",1.00213970968097
"b2[5]",1.00374369034178
"b2[6]",1.00212912152974
"b2[7]",1.00473134800936
"tau",1.00088334807998
"gint[1]",1.00583185146797
"gint[2]",1.00620369467384
"gint[3]",1.00778708863758
"gint[4]",1.00858774557229
"gint[5]",1.00077869097786
"gint[6]",1.00045137992087
"sig_a",1.00248840381718
"sig_b1",1.00626196971884
"sig_G",1.01790223971568
"lp__",1.01891599519535
