"","2.5%","25%","50%","75%","97.5%","species"
"beta[1,1]",0.634486594368991,0.82474953422409,0.90363081294344,0.98685962201338,1.19681592663844,"BOGR"
"beta[2,1]",0.745834576863342,0.842576466459476,0.89064518884003,0.942642674010971,1.07169824799488,"HECO"
"beta[3,1]",0.74778432228953,0.81704768027816,0.852067278634262,0.888109519119408,0.96450366448065,"PASM"
"beta[4,1]",0.611600433224981,0.717631920282878,0.771244772011422,0.827590590606487,0.952033459313008,"POSE"
"beta[1,2]",0.754584263932245,0.874722208243672,0.93711536640469,1.00419461724103,1.14634555317953,"BOGR"
"beta[2,2]",0.705771077429562,0.816059481875202,0.864495027948927,0.911380236857835,1.0107054379168,"HECO"
"beta[3,2]",0.705748105708099,0.786153370985145,0.822533437517755,0.857877892109046,0.925273654429691,"PASM"
"beta[4,2]",0.534889214598855,0.648798098261313,0.703369209918806,0.756583544606872,0.865866746726228,"POSE"
"beta[1,3]",0.648166814317303,0.78044297804015,0.843693177248036,0.902979246653083,1.01936352883977,"BOGR"
"beta[2,3]",0.731396108235565,0.829798473005577,0.876989969831867,0.924474064717696,1.029183632743,"HECO"
"beta[3,3]",0.758952825604519,0.826397194615465,0.861479122167115,0.89823868739231,0.975467879864881,"PASM"
"beta[4,3]",0.493156866980399,0.621064459038628,0.682051948164755,0.740380978224759,0.852271346183467,"POSE"
"beta[1,4]",0.724452496993529,0.852405933125556,0.914641350097865,0.98104182596043,1.12097625126462,"BOGR"
"beta[2,4]",0.73540692827742,0.83082500078371,0.87646450661266,0.921997044175175,1.02228815989426,"HECO"
"beta[3,4]",0.745042324752233,0.811746796133165,0.845092351710269,0.878305714829144,0.944534113314189,"PASM"
"beta[4,4]",0.644956062989434,0.747664694789769,0.808172424524692,0.878957429512223,1.03766306844112,"POSE"
"beta[1,5]",0.802526763967854,0.92298621071275,0.995775923433292,1.07696876626592,1.25522825803151,"BOGR"
"beta[2,5]",0.75038814606039,0.844730287045222,0.891824253156139,0.943761028402702,1.0947527588563,"HECO"
"beta[3,5]",0.780345785791425,0.8413078903907,0.872551529821418,0.903971296556938,0.964739425768473,"PASM"
"beta[4,5]",0.635056446302886,0.734919579868486,0.78886692018427,0.846955618270948,0.979489553333956,"POSE"
"beta[1,6]",0.851122927403767,0.949318480755394,1.00615396750485,1.06674170078715,1.19103267825454,"BOGR"
"beta[2,6]",0.714325262439533,0.813192254766487,0.859538800811283,0.904395382982473,0.992620454550214,"HECO"
"beta[3,6]",0.739893268461842,0.795379141681767,0.823888359514321,0.853053104717891,0.909773786549553,"PASM"
"beta[4,6]",0.447044139171143,0.576318510452525,0.645037864902865,0.709242850358134,0.819770425893447,"POSE"
"beta[1,7]",0.626764205037569,0.72319294351709,0.771035313957041,0.818395749760688,0.903588952288803,"BOGR"
"beta[2,7]",0.67717446202943,0.77657472639167,0.824364451189755,0.868305958116218,0.946295713809283,"HECO"
"beta[3,7]",0.754723356799509,0.809496554265237,0.837102269250781,0.864683616654563,0.917327990087818,"PASM"
"beta[4,7]",0.596777275050797,0.706464402143606,0.761499481928205,0.819721528698374,0.942807567268773,"POSE"
"beta[1,8]",0.716115238351505,0.815440494844272,0.865127819081671,0.914906261295731,1.01155900677366,"BOGR"
"beta[2,8]",0.736051145652115,0.825549456529938,0.869922070794975,0.913395078060661,1.00184358834207,"HECO"
"beta[3,8]",0.75491619678749,0.809427155407423,0.837173683943952,0.86503389207962,0.919011626639851,"PASM"
"beta[4,8]",0.600379393840406,0.699047865840001,0.749729603739803,0.801706942184279,0.913497286221937,"POSE"
"beta[1,9]",0.803219167852518,0.903509384286284,0.958622837035773,1.01675300359677,1.13865509825812,"BOGR"
"beta[2,9]",0.741746263970682,0.831806222748293,0.876312869579277,0.920834248040444,1.01487872992285,"HECO"
"beta[3,9]",0.780132864599057,0.8369018203076,0.865947553272833,0.895792696611054,0.95395317792866,"PASM"
"beta[4,9]",0.610427064062588,0.700770310046854,0.747629559585508,0.795980643083046,0.89751954836704,"POSE"
"beta[1,10]",0.607782778368101,0.705305972691788,0.755987020803844,0.806057723199315,0.896452642719485,"BOGR"
"beta[2,10]",0.711452425676409,0.81473417269836,0.862225980839126,0.907777735702764,0.998765112536479,"HECO"
