"","Mean","SD","Naive SE","Time-series SE","species"
"beta[4,5]",0.814756902378285,0.09307019643759,0.000240306213887359,0.00169767593163885,"POSE"
"beta[1,6]",0.997605102501017,0.0859755425197761,0.00022198789624016,0.00123162371070904,"BOGR"
"beta[2,6]",0.853128281693167,0.0686523283002719,0.000177259549456878,0.00131404815043184,"HECO"
"beta[3,6]",0.800457410270432,0.0437292371589818,0.000112908404839394,0.00108786639771655,"PASM"
"beta[4,6]",0.64926219718208,0.104507861289643,0.000269838137548362,0.00217608966807969,"POSE"
"beta[1,7]",0.767344283203245,0.0710059386714924,0.000183336545304344,0.000778833983511099,"BOGR"
"beta[2,7]",0.817505942784255,0.0684774596916194,0.000176808040650821,0.00114348617641785,"HECO"
"beta[3,7]",0.82558446724721,0.0410633764056007,0.000106025181971959,0.00107627138854959,"PASM"
"beta[4,7]",0.757119081048352,0.0899351473474054,0.000232211551943474,0.00149641774158664,"POSE"
"beta[1,8]",0.862504425612418,0.0746559738259221,0.000192760895548462,0.000745667667177181,"BOGR"
"beta[2,8]",0.865181210358334,0.0677606907425042,0.000174957351182153,0.00111596178277465,"HECO"
"beta[3,8]",0.829316319143499,0.0423636726728399,0.000109382532497394,0.00113930010709677,"PASM"
"beta[4,8]",0.75705836890912,0.0832214682406842,0.000214876907028733,0.00149780912964558,"POSE"
"beta[1,9]",0.957770967339352,0.0851722426590067,0.000219913784918313,0.000837413803662053,"BOGR"
"beta[2,9]",0.868223081709659,0.0685959178846055,0.000177113898389926,0.00111582853553755,"HECO"
"beta[3,9]",0.851471748211349,0.0437373878827269,0.00011292944991761,0.0011612164688756,"PASM"
"beta[4,9]",0.757085138990979,0.0768920665887997,0.000198534462235929,0.00142421632941268,"POSE"
"beta[1,10]",0.758746263617638,0.0738575758108485,0.000190699440737779,0.000711564141238851,"BOGR"
"beta[2,10]",0.862615619134054,0.0706404352692167,0.00018239281957768,0.00120292254869458,"HECO"
"beta[3,10]",0.818414083268399,0.0436027536952842,0.000112581825940413,0.00113524026764411,"PASM"
"beta[4,10]",0.650861552218308,0.105222946372951,0.000271684479294209,0.00231948156912998,"POSE"
"beta[1,11]",0.966634841599633,0.0864686148713211,0.0002232610035775,0.00077543318221749,"BOGR"
"beta[2,11]",0.87827481517553,0.0721544823836286,0.00018630207241734,0.00116964077453525,"HECO"
"beta[3,11]",0.84531865786667,0.0447087601892058,0.00011543752242825,0.00114140479730167,"PASM"
"beta[4,11]",0.783240492044444,0.0898838530787135,0.000232079110711208,0.001693188584303,"POSE"
"beta[1,12]",0.888348623660888,0.0823597658870105,0.000212652001118622,0.000603847206259361,"BOGR"
"beta[2,12]",0.88090014452744,0.073092491025103,0.000188724000315359,0.00117545689164723,"HECO"
"beta[3,12]",0.855527101542171,0.0498648021737304,0.00012875036558719,0.00120163735786815,"PASM"
"beta[4,12]",0.751333835470743,0.0841322536049067,0.000217228544727135,0.0016486837472915,"POSE"
"beta[1,13]",0.944810781422798,0.0932190215114735,0.000240690478575792,0.000753382083997681,"BOGR"
"beta[2,13]",0.897240416518234,0.0753304795656771,0.00019450246187979,0.00123700028761183,"HECO"
"beta[3,13]",0.867810804621139,0.053757087179255,0.00013880020225725,0.00115261628077822,"PASM"
"beta[4,13]",0.737712321984796,0.0873115130344713,0.000225437357276453,0.00179837159188903,"POSE"
"betaSpp[1]",0.902634409304665,0.0527213401250781,0.000136125914862776,0.000502634218133858,"BOGR"
"betaSpp[2]",0.867984029067145,0.0503802821201939,0.000130081329085828,0.00116345998955444,"HECO"
"betaSpp[3]",0.840208812064269,0.0381026206754898,9.83805435486868e-05,0.00113643751808514,"PASM"
"betaSpp[4]",0.744268565760779,0.0591073612431847,0.000152614550488747,0.00144827700654329,"POSE"
"intG[1,1]",-0.0204854293390141,0.186304169521099,0.000481035297256147,0.00253649475901706,"BOGR"
"intG[2,1]",0.0321038196451659,0.198838908098843,0.000513399853096592,0.00236405343114802,"HECO"
"intG[3,1]",0.139364867676419,0.193500667754333,0.000499616575795032,0.00420525813020096,"PASM"
"intG[4,1]",0.0461316672217147,0.190981871912593,0.00049311307289666,0.00279063054737304,"POSE"
"intG[1,2]",0.0382259039317325,0.195887449276051,0.000505779219184798,0.00240281384100511,"BOGR"
"intG[2,2]",0.0352487276431268,0.212863435334102,0.000549611026710318,0.00232265193771459,"HECO"
"intG[3,2]",-0.119162363805592,0.200193739224916,0.00051689801202206,0.00331479112883084,"PASM"
"intG[4,2]",-0.188725158979165,0.210248935167892,0.000542860416308726,0.00251187161432729,"POSE"
"intG[1,3]",0.0271099229563145,0.189215358077786,0.000488551953787959,0.00272851044902864,"BOGR"
"intG[2,3]",0.00297031617025339,0.196692047541359,0.000507856682972747,0.00231574056167426,"HECO"
"intG[3,3]",0.0292595494055654,0.19167262183343,0.000494896581523191,0.00379786665446839,"PASM"
"intG[4,3]",0.0792262746244594,0.192768726521821,0.000497726711659083,0.00278726634297147,"POSE"
"intG[1,4]",0.0779060078681053,0.191648406698361,0.000494834058313293,0.00260127463358018,"BOGR"
"intG[2,4]",-0.0105913345945345,0.199733373437333,0.000515709352669744,0.00230776636620995,"HECO"
"intG[3,4]",-0.21900796298715,0.200796937942574,0.000518455464414024,0.00322858563654017,"PASM"
"intG[4,4]",-0.180023934521574,0.207425934154204,0.000535571459033833,0.00247635287232234,"POSE"
"intG[1,5]",0.00211409940579217,0.20073047068312,0.000518283846688066,0.00248140308903545,"BOGR"
"intG[2,5]",-0.0145572206096154,0.208072509466878,0.000537240909312535,0.00235514936822104,"HECO"
"intG[3,5]",0.0929035741248467,0.203993887043987,0.000526709951499652,0.00390217174353168,"PASM"
"intG[4,5]",0.156346639253501,0.205852362267545,0.000531508513893104,0.00277410061350958,"POSE"
"intG[1,6]",-0.141668978783667,0.191619093069502,0.000494758370849033,0.00247571023590749,"BOGR"
"intG[2,6]",-0.0243675831177112,0.219811156550235,0.000567549965753101,0.00236812003336777,"HECO"
"intG[3,6]",0.116723902699524,0.197285336543167,0.000509388548588409,0.00402221671286337,"PASM"
"intG[4,6]",0.0654016321578686,0.195709939756924,0.000505320891577217,0.00272988843066465,"POSE"
"intYr[1,1]",0.138730438903187,0.440328310823455,0.00113692280978859,0.00649182180354767,"BOGR"
"intYr[2,1]",-0.721208096586951,0.537609463227913,0.00138810166523014,0.00886082176660498,"HECO"
"intYr[3,1]",-0.990027384680213,0.329131733918755,0.000849814482783807,0.011886072553367,"PASM"
"intYr[4,1]",-1.38058667016284,0.595528245011166,0.00153764731674958,0.0111229184770051,"POSE"
"intYr[1,2]",-0.0804695412996361,0.438715344004289,0.00113275814736951,0.00688766419024463,"BOGR"
"intYr[2,2]",-0.989985241517113,0.530663989597212,0.00137016852942799,0.00867003584632084,"HECO"
"intYr[3,2]",-1.09001670856954,0.31973650289088,0.000825556100580651,0.0115286975426703,"PASM"
"intYr[4,2]",-1.44728800132481,0.573388117086253,0.00148048175225886,0.011739345726975,"POSE"
"intYr[1,3]",-0.410269264610688,0.556090385162726,0.00143581920048087,0.0112201644841375,"BOGR"
"intYr[2,3]",-0.731559763760954,0.611520834044748,0.00157894000407612,0.011306578564607,"HECO"
"intYr[3,3]",-1.09708198362971,0.331479525020928,0.000855876453343199,0.0113672172764647,"PASM"
"intYr[4,3]",-0.613170084115191,0.738448664858536,0.00190666625401747,0.0189762599288122,"POSE"
"intYr[1,4]",-0.253536341602331,0.566229148589517,0.00146199737508294,0.0106024357953504,"BOGR"
"intYr[2,4]",-0.629877430685628,0.631737429088229,0.00163113902802307,0.01211653202554,"HECO"
"intYr[3,4]",-1.06264615972478,0.333247923733577,0.000860442439185562,0.0112885614322089,"PASM"
"intYr[4,4]",-1.25172766322455,0.614857328012625,0.00158755479445766,0.0142812411935496,"POSE"
"intYr[1,5]",-2.38157993125085,0.519279899908719,0.00134077493624448,0.00888798553759295,"BOGR"
"intYr[2,5]",-2.49514671270346,0.582189299533774,0.00150320630762298,0.0103515169329365,"HECO"
"intYr[3,5]",-1.17479310129586,0.33875487884036,0.00087466133613015,0.0109841808500251,"PASM"
"intYr[4,5]",-1.24920280801972,0.588213297414367,0.00151876020326906,0.0145346355401066,"POSE"
"intYr[1,6]",0.661440028230487,0.54351884430043,0.00140335962155031,0.00846604498534663,"BOGR"
"intYr[2,6]",0.702343256209131,0.638900022159044,0.00164963276380902,0.0121278246384342,"HECO"
"intYr[3,6]",-0.887276704422009,0.356848985335972,0.00092138011821149,0.0116222481965637,"PASM"
"intYr[4,6]",-0.431053981427087,0.575541620551017,0.00148604207429554,0.0142069086050868,"POSE"
"intYr[1,7]",-0.370911865370794,0.430923501967182,0.00111263969773885,0.00538099158156175,"BOGR"
"intYr[2,7]",-0.203544000645763,0.501519169873895,0.00129491692848358,0.00834485481247385,"HECO"
"intYr[3,7]",-1.03157514825608,0.318837676819095,0.000823235341642546,0.0120940244163487,"PASM"
"intYr[4,7]",-1.75292493495135,0.396455557479625,0.00102364384775331,0.00793787620718665,"POSE"
"intYr[1,8]",0.172561518772788,0.393212493816982,0.00101527029338257,0.00502948845830834,"BOGR"
"intYr[2,8]",-0.393913027885051,0.431475237400658,0.00111406427250243,0.00720848820840418,"HECO"
"intYr[3,8]",-0.974520186578846,0.325551788800861,0.000840571104235846,0.01210095307922,"PASM"
"intYr[4,8]",-1.48931494775595,0.429523269257771,0.00110902431242927,0.00859261580123613,"POSE"
"intYr[1,9]",-0.0748967637242504,0.378101032324622,0.000976252667584728,0.00514207974540584,"BOGR"
"intYr[2,9]",-0.544296458189936,0.418657514396336,0.0010809690540144,0.0072592086430322,"HECO"
"intYr[3,9]",-1.01097345209783,0.320673902353439,0.000827976455585475,0.0118909129191945,"PASM"
"intYr[4,9]",-1.25109932147799,0.4340842480296,0.00112080070897974,0.00882706729564386,"POSE"
"intYr[1,10]",0.0412569665192587,0.374233768579808,0.000966267435532025,0.0049182034055557,"BOGR"
"intYr[2,10]",-0.258306172787789,0.441657968726851,0.00114035597173259,0.00769534489645829,"HECO"
"intYr[3,10]",-0.974456059332144,0.319653542846828,0.000825341898667975,0.0115712261537657,"PASM"
"intYr[4,10]",-2.15770042388867,0.579640058594977,0.00149662419582202,0.0129833108090387,"POSE"
"intYr[1,11]",-0.452704111217042,0.401145356439162,0.00103575285659821,0.00630936585088694,"BOGR"
"intYr[2,11]",-1.23160431745746,0.449407235869815,0.00116036449345927,0.00773920626301734,"HECO"
"intYr[3,11]",-1.09483266105632,0.315605383622271,0.000814889596494971,0.0117456441409782,"PASM"
"intYr[4,11]",-1.83640060381209,0.567889132497358,0.00146628343510296,0.0121178460294656,"POSE"
"intYr[1,12]",-0.465137508496723,0.499056371118626,0.00128855800944077,0.00865796805141136,"BOGR"
"intYr[2,12]",-0.915933283452961,0.571785260328452,0.00147634319390598,0.0103032335482361,"HECO"
"intYr[3,12]",-1.11053028737891,0.327401154494857,0.000845346145925107,0.011139283140837,"PASM"
"intYr[4,12]",-1.55303709456101,0.601782130304149,0.00155379477914213,0.0126691478856072,"POSE"
"intYr[1,13]",-0.591583536415447,0.608202379005189,0.00157037179000722,0.0122706229751874,"BOGR"
"intYr[2,13]",-0.997384698261383,0.639715808324945,0.00165173911463209,0.0120511290764214,"HECO"
"intYr[3,13]",-1.08947084283041,0.336830931547401,0.000869693725580409,0.0115446578303799,"PASM"
"intYr[4,13]",-1.19995617915972,0.631043261591777,0.00162934669525424,0.012710601359603,"POSE"
"intercept[1]",-0.313073779255025,0.327573460297865,0.000845791037595445,0.00383985698161632,"BOGR"
"intercept[2]",-0.724253517369912,0.398959328792381,0.00103010855748465,0.00738466685864939,"HECO"
"intercept[3]",-1.04522805345813,0.287718194391106,0.000742885183518415,0.0122203699723198,"PASM"
"intercept[4]",-1.35483997209831,0.383877187051591,0.00099116663495984,0.0100832274714086,"POSE"
"rain1[1]",0.317463564984544,0.255225452842572,0.000658989285591684,0.00685257144237797,"BOGR"
"rain1[2]",0.245405434673868,0.24773241839084,0.000639642353828941,0.0058325950891468,"HECO"
"rain1[3]",0.246885283427679,0.156667204668564,0.000404512983052144,0.00379890507956357,"PASM"
"rain1[4]",-0.0231881251776207,0.295390643912,0.000762695362997774,0.00875343803213632,"POSE"
"rain2[1]",0.0861185957791775,0.181447482154827,0.00046849538439794,0.0037122818072297,"BOGR"
"rain2[2]",0.110499392412114,0.188393158300228,0.000486429043090801,0.00347345495091828,"HECO"
"rain2[3]",0.0904964525179503,0.107854524893982,0.000278479185818337,0.00162081858178929,"PASM"
"rain2[4]",-0.0605373552052741,0.214343191728096,0.000553431741290574,0.00501735396549666,"POSE"
"tau[1]",2.09746154981498,0.23243828200632,0.000600153063487693,0.00113270333069898,"BOGR"
"tau[2]",1.80865525266681,0.210598901610129,0.000543764025777069,0.000932557637131906,"HECO"
"tau[3]",2.3991479016438,0.241744266564593,0.000624181012297198,0.000951563341866262,"PASM"
"tau[4]",2.11483237260499,0.232558016571639,0.000600462216805992,0.00140413105212631,"POSE"
"temp1[1]",-0.174739861396202,0.214288659139168,0.00055329093875141,0.00516045484763907,"BOGR"
"temp1[2]",-0.14681661160651,0.215928990743072,0.000557526256740863,0.00479015222190123,"HECO"
"temp1[3]",-0.103585149690584,0.133899470925326,0.000345726947306513,0.00304806983032788,"PASM"
"temp1[4]",0.0384711176002914,0.227389456558868,0.000587117052237101,0.00581243239809339,"POSE"
"temp2[1]",0.115690749828021,0.181707348957735,0.000469166357597872,0.00432778228481822,"BOGR"
"temp2[2]",0.0939091172573257,0.186708200161619,0.000482078499884208,0.00414050040200841,"HECO"
"temp2[3]",0.116610477896907,0.133236104595062,0.000344014142806815,0.00322928523682439,"PASM"
"temp2[4]",0.0645389132294496,0.191465533404854,0.000494361881499814,0.00471104164496823,"POSE"
