"quad","t1","t0","rep","cover.t0","cover.t1","obs.cover.t1"
"A1",34,33,1,0.00196867214004562,0.0017620872118197,0.0007392086407343
"A1",34,33,2,0.00196867214004562,0.0017620872118197,0.0007392086407343
"A1",34,33,3,0.00196867214004562,0.0017620872118197,0.0007392086407343
"A1",34,33,4,0.00196867214004562,0.0017620872118197,0.0007392086407343
"A1",34,33,5,0.00196867214004562,0.0017620872118197,0.0007392086407343
"A1",34,33,6,0.00196867214004562,0.0017620872118197,0.0007392086407343
"A1",34,33,7,0.00196867214004562,0.0017620872118197,0.0007392086407343
"A1",34,33,8,0.00196867214004562,0.0017620872118197,0.0007392086407343
"A1",34,33,9,0.00196867214004562,0.0017620872118197,0.0007392086407343
"A1",34,33,10,0.00196867214004562,0.0017620872118197,0.0007392086407343
"A1",34,33,11,0.00196867214004562,0.0017620872118197,0.0007392086407343
"A1",34,33,12,0.00196867214004562,0.0017620872118197,0.0007392086407343
"A1",34,33,13,0.00196867214004562,0.0017620872118197,0.0007392086407343
"A1",34,33,14,0.00196867214004562,0.0017620872118197,0.0007392086407343
"A1",34,33,15,0.00196867214004562,0.0017620872118197,0.0007392086407343
"A1",34,33,16,0.00196867214004562,0.0017620872118197,0.0007392086407343
"A1",34,33,17,0.00196867214004562,0.0017620872118197,0.0007392086407343
"A1",34,33,18,0.00196867214004562,0.0017620872118197,0.0007392086407343
"A1",34,33,19,0.00196867214004562,0.0017620872118197,0.0007392086407343
"A1",34,33,20,0.00196867214004562,0.0017620872118197,0.0007392086407343
"A1",34,33,21,0.00196867214004562,0.0017620872118197,0.0007392086407343
"A1",34,33,22,0.00196867214004562,0.0017620872118197,0.0007392086407343
"A1",34,33,23,0.00196867214004562,0.0017620872118197,0.0007392086407343
"A1",34,33,24,0.00196867214004562,0.0017620872118197,0.0007392086407343
"A1",34,33,25,0.00196867214004562,0.0017620872118197,0.0007392086407343
"A1",34,33,26,0.00196867214004562,0.0017620872118197,0.0007392086407343
"A1",34,33,27,0.00196867214004562,0.0017620872118197,0.0007392086407343
"A1",34,33,28,0.00196867214004562,0.0017620872118197,0.0007392086407343
"A1",34,33,29,0.00196867214004562,0.0017620872118197,0.0007392086407343
"A1",34,33,30,0.00196867214004562,0.0017620872118197,0.0007392086407343
"A1",34,33,31,0.00196867214004562,0.0017620872118197,0.0007392086407343
"A1",34,33,32,0.00196867214004562,0.0017620872118197,0.0007392086407343
"A1",34,33,33,0.00196867214004562,0.0017620872118197,0.0007392086407343
"A1",34,33,34,0.00196867214004562,0.0017620872118197,0.0007392086407343
"A1",34,33,35,0.00196867214004562,0.0017620872118197,0.0007392086407343
"A1",34,33,36,0.00196867214004562,0.0017620872118197,0.0007392086407343
"A1",34,33,37,0.00196867214004562,0.0017620872118197,0.0007392086407343
"A1",34,33,38,0.00196867214004562,0.0017620872118197,0.0007392086407343
"A1",34,33,39,0.00196867214004562,0.0017620872118197,0.0007392086407343
"A1",34,33,40,0.00196867214004562,0.0017620872118197,0.0007392086407343
"A1",34,33,41,0.00196867214004562,0.0017620872118197,0.0007392086407343
"A1",34,33,42,0.00196867214004562,0.0017620872118197,0.0007392086407343
"A1",34,33,43,0.00196867214004562,0.0017620872118197,0.0007392086407343
"A1",34,33,44,0.00196867214004562,0.0017620872118197,0.0007392086407343
"A1",34,33,45,0.00196867214004562,0.0017620872118197,0.0007392086407343
"A1",34,33,46,0.00196867214004562,0.0017620872118197,0.0007392086407343
"A1",34,33,47,0.00196867214004562,0.0017620872118197,0.0007392086407343
"A1",34,33,48,0.00196867214004562,0.0017620872118197,0.0007392086407343
"A1",34,33,49,0.00196867214004562,0.0017620872118197,0.0007392086407343
"A1",34,33,50,0.00196867214004562,0.0017620872118197,0.0007392086407343
"A1",34,33,51,0.00196867214004562,0.0017620872118197,0.0007392086407343
"A1",34,33,52,0.00196867214004562,0.0017620872118197,0.0007392086407343
"A1",34,33,53,0.00196867214004562,0.0017620872118197,0.0007392086407343
"A1",34,33,54,0.00196867214004562,0.0017620872118197,0.0007392086407343
"A1",34,33,55,0.00196867214004562,0.0017620872118197,0.0007392086407343
"A1",34,33,56,0.00196867214004562,0.0017620872118197,0.0007392086407343
"A1",34,33,57,0.00196867214004562,0.0017620872118197,0.0007392086407343
"A1",34,33,58,0.00196867214004562,0.0017620872118197,0.0007392086407343
"A1",34,33,59,0.00196867214004562,0.0017620872118197,0.0007392086407343
"A1",34,33,60,0.00196867214004562,0.0017620872118197,0.0007392086407343
"A1",34,33,61,0.00196867214004562,0.0017620872118197,0.0007392086407343
"A1",34,33,62,0.00196867214004562,0.0017620872118197,0.0007392086407343
"A1",34,33,63,0.00196867214004562,0.0017620872118197,0.0007392086407343
"A1",34,33,64,0.00196867214004562,0.0017620872118197,0.0007392086407343
"A1",34,33,65,0.00196867214004562,0.0017620872118197,0.0007392086407343
"A1",34,33,66,0.00196867214004562,0.0017620872118197,0.0007392086407343
"A1",34,33,67,0.00196867214004562,0.0017620872118197,0.0007392086407343
"A1",34,33,68,0.00196867214004562,0.0017620872118197,0.0007392086407343
"A1",34,33,69,0.00196867214004562,0.0017620872118197,0.0007392086407343
"A1",34,33,70,0.00196867214004562,0.0017620872118197,0.0007392086407343
"A1",34,33,71,0.00196867214004562,0.0017620872118197,0.0007392086407343
"A1",34,33,72,0.00196867214004562,0.0017620872118197,0.0007392086407343
"A1",34,33,73,0.00196867214004562,0.0017620872118197,0.0007392086407343
"A1",34,33,74,0.00196867214004562,0.0017620872118197,0.0007392086407343
"A1",34,33,75,0.00196867214004562,0.0017620872118197,0.0007392086407343
"A1",34,33,76,0.00196867214004562,0.0017620872118197,0.0007392086407343
"A1",34,33,77,0.00196867214004562,0.0017620872118197,0.0007392086407343
"A1",34,33,78,0.00196867214004562,0.0017620872118197,0.0007392086407343
"A1",34,33,79,0.00196867214004562,0.0017620872118197,0.0007392086407343
"A1",34,33,80,0.00196867214004562,0.0017620872118197,0.0007392086407343
"A1",34,33,81,0.00196867214004562,0.0017620872118197,0.0007392086407343
"A1",34,33,82,0.00196867214004562,0.0017620872118197,0.0007392086407343
"A1",34,33,83,0.00196867214004562,0.0017620872118197,0.0007392086407343
"A1",34,33,84,0.00196867214004562,0.0017620872118197,0.0007392086407343
"A1",34,33,85,0.00196867214004562,0.0017620872118197,0.0007392086407343
"A1",34,33,86,0.00196867214004562,0.0017620872118197,0.0007392086407343
"A1",34,33,87,0.00196867214004562,0.0017620872118197,0.0007392086407343
"A1",34,33,88,0.00196867214004562,0.0017620872118197,0.0007392086407343
"A1",34,33,89,0.00196867214004562,0.0017620872118197,0.0007392086407343
"A1",34,33,90,0.00196867214004562,0.0017620872118197,0.0007392086407343
"A1",34,33,91,0.00196867214004562,0.0017620872118197,0.0007392086407343
"A1",34,33,92,0.00196867214004562,0.0017620872118197,0.0007392086407343
"A1",34,33,93,0.00196867214004562,0.0017620872118197,0.0007392086407343
