"","2.5%","25%","50%","75%","97.5%","species"
"beta[1,1]",0.10178286097368,0.113302679939407,0.119583327903282,0.126017181776228,0.138718027574286,"BOGR"
"beta[2,1]",0.536286975668139,0.85631759076712,1.03323586969982,1.24944348987439,1.85815805049933,"HECO"
"beta[3,1]",0.962372798078441,1.47330295615204,1.69172035378598,1.89684082577087,2.27449293420067,"PASM"
"beta[4,1]",0.0316099387512649,0.768134023848699,1.1781001555687,1.68585171439197,2.91823952151511,"POSE"
"beta[1,2]",0.0705055766566869,0.076355022142223,0.0795160652006923,0.0827412445679817,0.0891015876508329,"BOGR"
"beta[2,2]",0.611317899289463,0.881396612965908,1.03294480847729,1.20308720272414,1.58793224053475,"HECO"
"beta[3,2]",0.866951020322115,1.23221014923025,1.40063917487249,1.55905307306003,1.84192191255367,"PASM"
"beta[4,2]",0.434278549138065,1.0768261555631,1.52397971209132,2.04879999279123,3.20721219441567,"POSE"
"beta[1,3]",0.068789221609343,0.0788320358223997,0.0841210927888848,0.0895753260663541,0.100339416948581,"BOGR"
"beta[2,3]",0.696626676592911,0.972731277258259,1.13750726415377,1.32234085096979,1.70946652849772,"HECO"
"beta[3,3]",1.27162362256136,1.82956520439557,2.13651328115335,2.48237803115261,3.2512720503985,"PASM"
"beta[4,3]",0.781321833845655,1.35752970997814,1.69847341246053,2.03966858316075,2.66121078918392,"POSE"
"beta[1,4]",0.180636507610306,0.201073308034741,0.211910328272374,0.222946676150551,0.244424532609662,"BOGR"
"beta[2,4]",0.521560585043732,0.842051428122675,1.01113255042334,1.20800252801984,1.68794854100884,"HECO"
"beta[3,4]",1.33588728990143,1.88284029120228,2.19829928364078,2.55195146122672,3.33176664981638,"PASM"
"beta[4,4]",0.717694962575104,0.914959115020206,1.02255052795447,1.13234464212968,1.35434352783816,"POSE"
"beta[1,5]",0.101898521229774,0.152049239288586,0.179148718979871,0.207898065887937,0.26729956473992,"BOGR"
"beta[2,5]",0.226659060768432,0.674646608381151,0.847119901660136,1.02229408176721,1.44074207109864,"HECO"
"beta[3,5]",0.585952930133765,1.49862558130015,1.82035966862773,2.13806158289685,2.81814593642735,"PASM"
"beta[4,5]",0.6778801453745,0.845513838878047,0.93364257316327,1.02127254469495,1.18951036412451,"POSE"
"beta[1,6]",0.371011171101207,0.51523604162813,0.591478635279929,0.666756786471637,0.805973479085293,"BOGR"
"beta[2,6]",0.328001632296392,0.740625031142843,0.913835566400203,1.1048014194808,1.62272507620108,"HECO"
"beta[3,6]",1.15129995680809,1.80380188804259,2.13657266033422,2.53256901026104,3.45432998756082,"PASM"
"beta[4,6]",0.512732150610584,0.594675859710875,0.638678480678889,0.682550325245515,0.768899344021852,"POSE"
"beta[1,7]",0.323060979679063,0.384517823729066,0.417292168062941,0.449858465967449,0.513908824059799,"BOGR"
"beta[2,7]",0.496552798204581,0.800835742519865,0.949766666951581,1.10923093087445,1.44722400505928,"HECO"
"beta[3,7]",0.872961257105741,1.61393491719102,1.91089485426856,2.22276685436285,2.87938588015499,"PASM"
"beta[4,7]",0.151348493524268,0.192426845931909,0.213172782949691,0.233803152014828,0.272867766580354,"POSE"
"beta[1,8]",0.325803292015321,0.353651982618433,0.368072699341317,0.382551730466893,0.409839233488454,"BOGR"
"beta[2,8]",0.881069509359826,1.0445282713033,1.12826586405059,1.21154409688313,1.36482498296137,"HECO"
"beta[3,8]",1.5054720463456,2.01101501326674,2.32778407286865,2.65823098909146,3.29885807638863,"PASM"
"beta[4,8]",0.439777493466574,0.5519843652024,0.609812787645902,0.667515061149134,0.778919327851589,"POSE"
"beta[1,9]",0.168847204007431,0.182256392129721,0.189247989420904,0.196399268721717,0.209810243755741,"BOGR"
"beta[2,9]",0.774911884863682,0.883776120168846,0.943464693111894,1.00768133534695,1.14684995562936,"HECO"
"beta[3,9]",1.62593005058734,2.12364676929613,2.42685534329615,2.73153654487992,3.32378700335534,"PASM"
"beta[4,9]",0.336446893946827,0.431471807811279,0.479657925578199,0.527281471944184,0.616655495605764,"POSE"
"beta[1,10]",0.168514477058544,0.17841326823173,0.183612191664636,0.188915950403374,0.199136795345079,"BOGR"
"beta[2,10]",0.595163199042211,0.691124936298047,0.740865491878967,0.788283987740806,0.873255500162253,"HECO"
"beta[3,10]",1.61920978127505,2.10276470459958,2.40568002102675,2.71687594151838,3.30968759867737,"PASM"
"beta[4,10]",0.132110354952181,0.333790004679965,0.42750784283935,0.514685414443827,0.676696035848365,"POSE"
"beta[1,11]",0.0854999618520184,0.0905049316848531,0.0930829957058651,0.0957172661785939,0.100725646082429,"BOGR"
"beta[2,11]",0.432202617149219,0.50659764975744,0.545196379452344,0.58459709389053,0.663728869174737,"HECO"
"beta[3,11]",1.39897548609972,1.76719173129969,1.95578085922933,2.1450312047863,2.50755413205776,"PASM"
"beta[4,11]",0.0905721999004089,0.763540924960944,1.13344487699004,1.56382952646504,2.57996597842062,"POSE"
"beta[1,12]",0.0877965998807354,0.0929733042293481,0.095709695932458,0.098462906191509,0.103752369912254,"BOGR"
"beta[2,12]",0.709521198401596,0.831113838504118,0.896089027066206,0.963465154846586,1.10002564184811,"HECO"
"beta[3,12]",1.18598961481201,1.61059962712443,1.81037729293749,2.01245068230054,2.41490183577898,"PASM"
"beta[4,12]",0.314753692634677,0.979265068371396,1.42182493870762,1.95528513399107,3.12764194988915,"POSE"
"beta[1,13]",0.0807597144850589,0.0855510365391126,0.0880769941532482,0.0906280329539528,0.0955953842192508,"BOGR"
"beta[2,13]",0.619569748088109,0.723233486653344,0.778289289586533,0.835057219214883,0.947645519604148,"HECO"
"beta[3,13]",1.54199679397919,2.01323535065097,2.31354387906995,2.64346614250344,3.34190939935327,"PASM"
"beta[4,13]",0.442271448357412,1.07988070116457,1.51314427595649,2.00325998743922,3.00229634845085,"POSE"
"betaSpp[1]",0.111550943179025,0.17574691881551,0.206662778941792,0.238843844639492,0.313223917437486,"BOGR"
"betaSpp[2]",0.712163332963329,0.845231437251567,0.919677559384494,1.00343792430395,1.2081332737692,"HECO"
"betaSpp[3]",1.55095767727792,1.8629875034276,2.03885076786619,2.2279430588103,2.63295712441699,"PASM"
"betaSpp[4]",0.559511180148038,0.806711358419947,0.97602481055452,1.17897034490621,1.67489358755764,"POSE"
"intG[1,1]",-0.282552808669686,0.0114549398757678,0.142375838349688,0.269904107450889,0.577389381951435,"BOGR"
"intG[2,1]",-0.334249096850691,0.0229541195670532,0.204506871785398,0.388993936772305,0.78020210364169,"HECO"
"intG[3,1]",-0.584745064749469,-0.226705076393066,-0.0517369159389738,0.122658427553788,0.477376064927437,"PASM"
"intG[4,1]",-0.387193645426001,-0.0719259307397504,0.0854598394932398,0.247490305557106,0.607918237331749,"POSE"
"intG[1,2]",-0.432961676644062,-0.138186732915221,-0.00784680997117707,0.120594671800704,0.425125846236298,"BOGR"
"intG[2,2]",-0.951549041190643,-0.554840681195407,-0.368357349595767,-0.189748010542372,0.170688805375066,"HECO"
"intG[3,2]",-0.649081876218633,-0.213630586614618,-0.00878826405128436,0.193367669179006,0.596655696582743,"PASM"
"intG[4,2]",-1.26332266081364,-0.703527766372703,-0.462368197401184,-0.240321918141476,0.164347020394937,"POSE"
"intG[1,3]",-0.18730486019441,0.107339546601201,0.236824826778915,0.363387372163506,0.669082408506254,"BOGR"
"intG[2,3]",-0.101245167712045,0.246505818881219,0.416990242530651,0.588084793155106,0.961330939322275,"HECO"
"intG[3,3]",-0.582082938336447,-0.171690137113536,0.024502958802012,0.220380088798718,0.612930854399162,"PASM"
"intG[4,3]",-0.16055451718805,0.146046059232036,0.303933081982491,0.470019686953799,0.842435255781802,"POSE"
"intG[1,4]",-0.139328413520279,0.156778424069919,0.287434944403338,0.416141680320051,0.71977552193274,"BOGR"
"intG[2,4]",-0.173762050862208,0.212570129071302,0.41126200142719,0.616682875380226,1.04532315766584,"HECO"
"intG[3,4]",-0.819463135823032,-0.332717650885441,-0.110928447050009,0.101338979808744,0.520234924413002,"PASM"
"intG[4,4]",-0.890975729433645,-0.447897487141831,-0.240489001704705,-0.0404249165385212,0.352737248603372,"POSE"
"intG[1,5]",-1.24321644182333,-0.938150212436929,-0.804016756178724,-0.674550366169832,-0.374981904155695,"BOGR"
"intG[2,5]",-1.33986992789092,-0.922734334659671,-0.729861268548223,-0.545794792727145,-0.19513550969645,"HECO"
"intG[3,5]",-0.710864285489722,-0.279242979801049,-0.080681329880059,0.113127906221351,0.497122330703476,"PASM"
"intG[4,5]",-0.561811827522539,-0.230104613182101,-0.0675511187785,0.0978395023494182,0.463755982478051,"POSE"
"intG[1,6]",-0.280255872204069,0.0160336887139314,0.148643444606549,0.277915663927866,0.58654680756117,"BOGR"
"intG[2,6]",-0.469642309260329,-0.0983321555653095,0.0843306014942767,0.266601728724122,0.643761944815609,"HECO"
"intG[3,6]",-0.30527172915575,0.0409587937453644,0.21494305549272,0.393033101074761,0.763808267097498,"PASM"
"intG[4,6]",-0.0846435555903174,0.228477073548679,0.388864667150618,0.556832831595278,0.928693454333105,"POSE"
"intYr[1,1]",-0.636110438913735,-0.142756215941616,0.110202117143395,0.369370728769291,0.879993700643763,"BOGR"
"intYr[2,1]",-2.98586663935212,-2.39024784281877,-2.14024961913092,-1.89415727238311,-1.33341464421348,"HECO"
"intYr[3,1]",-3.56076431992941,-3.09777711351582,-2.88402232521474,-2.68109647628693,-2.23150941414729,"PASM"
"intYr[4,1]",-4.11405449146072,-2.96314317082707,-2.47767254758963,-2.03944503092482,-1.28333295746151,"POSE"
"intYr[1,2]",-0.187534862491498,0.317683831855227,0.569211636657048,0.820295768454346,1.3596929677274,"BOGR"
"intYr[2,2]",-3.31219339008385,-2.57798524032266,-2.29441313452708,-2.05010903577174,-1.58913035481117,"HECO"
"intYr[3,2]",-3.53455118058482,-3.08811484119278,-2.87932678497039,-2.67959374085885,-2.23458227222145,"PASM"
"intYr[4,2]",-3.9968740387914,-3.01073715492421,-2.57598932957896,-2.18037307835798,-1.46489224395475,"POSE"
"intYr[1,3]",-0.664404943831931,-0.0331605624606919,0.285782887939338,0.608223954375408,1.27507583229871,"BOGR"
"intYr[2,3]",-3.09314339065251,-2.45323398972028,-2.19116668290085,-1.94662178958473,-1.3931547531926,"HECO"
"intYr[3,3]",-3.61630344031603,-3.12393460819217,-2.90848297272869,-2.70662849643773,-2.28400107145622,"PASM"
"intYr[4,3]",-2.5387011944853,-1.72388870669011,-1.2769289691901,-0.820508225245348,0.0511072153950665,"POSE"
"intYr[1,4]",-0.977224930829938,-0.216523186337456,0.113673640686651,0.443441320471339,1.10651742498898,"BOGR"
"intYr[2,4]",-2.89677069730269,-2.34489221293251,-2.09929013950599,-1.84928056729544,-1.24669251971484,"HECO"
"intYr[3,4]",-3.64060863913643,-3.13714395183483,-2.91781673911616,-2.71625714749552,-2.29417966072419,"PASM"
"intYr[4,4]",-3.39854030298266,-2.54083229237606,-2.12086887668446,-1.70363796492469,-0.842223282726849,"POSE"
"intYr[1,5]",-2.8076040299122,-1.94916536319289,-1.5648868569785,-1.21508417276434,-0.61063441629455,"BOGR"
"intYr[2,5]",-3.83656234957515,-2.8307241155038,-2.46117794948783,-2.17962182327805,-1.74401232208046,"HECO"
"intYr[3,5]",-3.68345977110471,-3.15365605369974,-2.93187063144336,-2.73202269840415,-2.32604951042845,"PASM"
"intYr[4,5]",-3.02463572780341,-2.33322410719165,-1.97725824731492,-1.62187176685126,-0.952238096131558,"POSE"
"intYr[1,6]",-1.11067843915609,-0.673412380778071,-0.457533020521828,-0.247007527345382,0.175447734467605,"BOGR"
"intYr[2,6]",-2.99796064819026,-2.43309124945989,-2.1887707984386,-1.95942034969565,-1.48131959766737,"HECO"
"intYr[3,6]",-3.52194494854144,-3.08296594067081,-2.87545457477709,-2.67505811390654,-2.23251556497779,"PASM"
"intYr[4,6]",-1.26715097759373,-0.762259685249799,-0.510728178797994,-0.26926308939183,0.171524182221521,"POSE"
"intYr[1,7]",-1.31186076444171,-0.894969814235265,-0.693767059396164,-0.497736291007861,-0.11759677532499,"BOGR"
"intYr[2,7]",-2.72941311520395,-2.26329101385673,-2.03917929830156,-1.8067537116708,-1.32175383474755,"HECO"
"intYr[3,7]",-3.48271861192616,-3.06026995795188,-2.85547447835785,-2.65561205240794,-2.20092259614583,"PASM"
"intYr[4,7]",-2.24968495359066,-1.73179196862562,-1.47918890171989,-1.23156618876027,-0.775290758225803,"POSE"
"intYr[1,8]",-0.797150052776164,-0.44255849640788,-0.273328447016611,-0.105016793775122,0.234497657258962,"BOGR"
"intYr[2,8]",-2.68248689065674,-2.23128241936115,-2.00785010573256,-1.77376201795874,-1.29037286987537,"HECO"
"intYr[3,8]",-3.47613922475457,-3.05180809007039,-2.84563835962175,-2.64575105877941,-2.19143515001826,"PASM"
"intYr[4,8]",-2.7083218287884,-2.1451063067764,-1.87130666505516,-1.60619281093395,-1.12395001625161,"POSE"
"intYr[1,9]",-0.627073614889786,-0.270747932969535,-0.0956874372716204,0.0753273860851341,0.412667810246911,"BOGR"
"intYr[2,9]",-3.16814355330202,-2.5591443774107,-2.29862047730103,-2.06885808583449,-1.65459794113507,"HECO"
"intYr[3,9]",-3.57859593015382,-3.10974785554373,-2.89916039717934,-2.69969919365728,-2.28022808781716,"PASM"
"intYr[4,9]",-2.35628136405124,-1.83479862172028,-1.57916293202998,-1.33240967060651,-0.876654825892476,"POSE"
"intYr[1,10]",-0.228129402571463,0.129790497903499,0.306892566716101,0.479577334989047,0.85434001204836,"BOGR"
"intYr[2,10]",-2.55516118245775,-2.11775643890648,-1.87304106374562,-1.60230917175854,-1.07191518653315,"HECO"
"intYr[3,10]",-3.48940413636934,-3.06260370568367,-2.85574399290048,-2.65485326834764,-2.20991023128066,"PASM"
"intYr[4,10]",-3.34318777736106,-2.65112139610154,-2.32186360414467,-2.00873021292522,-1.44470890114267,"POSE"
"intYr[1,11]",-0.485576417704181,-0.0461287874780673,0.160049803375516,0.36530064824549,0.766367628620885,"BOGR"
"intYr[2,11]",-3.03499613861411,-2.47635067878885,-2.23570468558923,-2.0114820795828,-1.58073819830904,"HECO"
"intYr[3,11]",-3.56320613082812,-3.10874167235994,-2.89868849653624,-2.70171602232818,-2.28578966803527,"PASM"
"intYr[4,11]",-4.52681714356404,-3.42030793738687,-2.93630132624475,-2.50364748966945,-1.79176968255993,"POSE"
"intYr[1,12]",-0.842507497053055,-0.271481623959309,-0.00840344209608834,0.24294116751197,0.792699098114063,"BOGR"
"intYr[2,12]",-3.14158430694245,-2.53483062380104,-2.27468093238095,-2.04036758836074,-1.59204623829363,"HECO"
"intYr[3,12]",-3.66416173291816,-3.15489330562593,-2.93664528609991,-2.73807973671253,-2.33741244280203,"PASM"
"intYr[4,12]",-4.09121576216727,-3.12921590064725,-2.68996124843144,-2.28537014382929,-1.56025363608507,"POSE"
"intYr[1,13]",-1.25736925099597,-0.560672881260761,-0.230216978333813,0.0923677054457717,0.781791843400216,"BOGR"
"intYr[2,13]",-3.29187606325614,-2.59068532429137,-2.30977174840177,-2.06796002668065,-1.60705958393183,"HECO"
"intYr[3,13]",-3.59208111268248,-3.11982804964191,-2.90718621113269,-2.70929522158109,-2.29289218259248,"PASM"
"intYr[4,13]",-3.6082773961452,-2.66853045725258,-2.20327347533434,-1.74400907543973,-0.824933918283032,"POSE"
"intercept[1]",-0.734848380484747,-0.326414965389819,-0.138289821288613,0.0450374910191262,0.437184059405636,"BOGR"
"intercept[2]",-2.81286660485297,-2.38741358478167,-2.19516651704493,-2.01124614639822,-1.65435407172107,"HECO"
"intercept[3]",-3.4699651731438,-3.08213662944368,-2.89354197093334,-2.71535124951405,-2.34771984310842,"PASM"
"intercept[4]",-2.78206305970686,-2.24951595955746,-2.00737996081699,-1.77619294948319,-1.32169546367635,"POSE"
"rain1[1]",-0.0762404292687044,0.19563470105833,0.344435186418044,0.496501821936029,0.841435017883222,"BOGR"
"rain1[2]",-0.101128635577591,0.155443251108665,0.28848070171341,0.427615307702986,0.725307881449563,"HECO"
"rain1[3]",-0.127670054698611,0.133446925737694,0.269051501215297,0.404688833796733,0.680074280288878,"PASM"
"rain1[4]",-0.656906876276845,-0.165064889934617,0.0752118902449678,0.267317814483084,0.581608361516553,"POSE"
"rain2[1]",-0.218490459857234,-0.00316964349503855,0.0835547340484887,0.17463753487064,0.389995907357023,"BOGR"
"rain2[2]",-0.13027748165567,0.0364523685069081,0.114393529739437,0.194775500246954,0.368256018845671,"HECO"
"rain2[3]",-0.188018006363479,-0.00565579875757342,0.0778451861907058,0.1596939380347,0.322388542499133,"PASM"
"rain2[4]",-0.331604761307564,-0.0416142215747372,0.0621986633101806,0.156055186002267,0.345803633921409,"POSE"
"temp1[1]",-0.481146307464734,-0.173500950644602,-0.0479338866049811,0.076097378594796,0.326951169642738,"BOGR"
"temp1[2]",-0.407988829147291,-0.15180341424064,-0.0338706433885354,0.0826077936022037,0.313798442421301,"HECO"
"temp1[3]",-0.284689232866345,-0.0635711194655182,0.0536808497600755,0.176099271332015,0.441585578903939,"PASM"
"temp1[4]",-0.259154565472889,-0.0088489297744214,0.1347225350359,0.309781120208627,0.753161617935367,"POSE"
"temp2[1]",-0.278693848337548,-0.0417899749701087,0.0743321907464069,0.189338661498388,0.431756516228668,"BOGR"
"temp2[2]",-0.282311539012028,-0.0541203701374255,0.0616351662576895,0.175727426632104,0.408094083713227,"HECO"
"temp2[3]",-0.256555050649144,-0.0323771523740057,0.0854078960578515,0.203138169980672,0.454761951806102,"PASM"
"temp2[4]",-0.368602332703443,-0.0822675983392229,0.0470305614663592,0.171702980539434,0.434002599524863,"POSE"
