"","Mean","SD","Naive SE","Time-series SE","species"
"beta[2,7]",0.959192343860801,0.238795419664983,0.00061656712234206,0.00129722425794511,"HECO"
"beta[3,7]",1.9037598094284,0.491644031393802,0.00126941943056698,0.00335545703966382,"PASM"
"beta[4,7]",0.212606254411348,0.0307054369090633,7.92810971912164e-05,0.000208203588914137,"POSE"
"beta[1,8]",0.368095677129131,0.021481007069823,5.54637217607922e-05,0.000150159544341867,"BOGR"
"beta[2,8]",1.13042659289693,0.124780136933316,0.000322180928186808,0.00119233291803264,"HECO"
"beta[3,8]",2.33544628474792,0.46417253632917,0.00119848833531315,0.00602036334862145,"PASM"
"beta[4,8]",0.60860033066741,0.0865739480865249,0.000223532972769691,0.000620628127725695,"POSE"
"beta[1,9]",0.189051004125608,0.0104881234477969,2.70802182975232e-05,7.63984796645312e-05,"BOGR"
"beta[2,9]",0.949433552869154,0.0949915283365663,0.000245267071518874,0.00111033333690062,"HECO"
"beta[3,9]",2.43001865089021,0.442286599219151,0.00114197908868432,0.00648346298388469,"PASM"
"beta[4,9]",0.479329250394702,0.0712451238539155,0.0001839541187898,0.000430149627553132,"POSE"
"beta[1,10]",0.183805535756652,0.0077864877902256,2.01046250246608e-05,6.78233758036293e-05,"BOGR"
"beta[2,10]",0.739301251731664,0.0712228051443249,0.000183896492129431,0.000839049815202739,"HECO"
"beta[3,10]",2.40872691290076,0.439709460678627,0.00113532494558545,0.00609952941764692,"PASM"
"beta[4,10]",0.421787688772842,0.138557799154617,0.000357754699075324,0.00071936773220202,"POSE"
"beta[1,11]",0.0931287218150875,0.00385210664474949,9.94609658861979e-06,3.23739044282822e-05,"BOGR"
"beta[2,11]",0.545594290615821,0.0589186106302936,0.000152127198501871,0.000496001116709772,"HECO"
"beta[3,11]",1.94728582286977,0.283596682073151,0.000732243484472663,0.0031400918080656,"PASM"
"beta[4,11]",1.19733700454203,0.633288860442258,0.00163514480655436,0.00430960217601202,"POSE"
"beta[1,12]",0.095792668533903,0.00407191712851279,1.05136448172445e-05,3.77576501299525e-05,"BOGR"
"beta[2,12]",0.899596442347844,0.0992633399813632,0.00025629684175783,0.00103164424684032,"HECO"
"beta[3,12]",1.80616097722848,0.307563711146346,0.00079412608744503,0.00304161569314153,"PASM"
"beta[4,12]",1.52258855709847,0.73646726807825,0.00190155030952929,0.00569905750002755,"POSE"
"beta[1,13]",0.0881489023206234,0.0037585055264625,9.70441954041186e-06,3.61526003740425e-05,"BOGR"
"beta[2,13]",0.78049604605099,0.0843715395696541,0.000217846378431434,0.000797532859710393,"HECO"
"beta[3,13]",2.33636767781144,0.462458788400524,0.00119406345718833,0.00662349926792533,"PASM"
"beta[4,13]",1.57837535176153,0.670248967551864,0.00173057539276072,0.00533341966716345,"POSE"
"betaSpp[1]",0.20810615835263,0.0505552506710885,0.000130533095941645,0.000153367464136432,"BOGR"
"betaSpp[2]",0.932033975195098,0.126692633977083,0.000327118974320262,0.00119163207126665,"HECO"
"betaSpp[3]",2.04469185549676,0.275061107343375,0.000710204725286841,0.00414561075417464,"PASM"
"betaSpp[4]",1.0167322388576,0.290821664597515,0.000750898309134996,0.00239558438725627,"POSE"
"intG[1,1]",0.149450584529964,0.208779394105004,0.000539066077599969,0.00898351243826,"BOGR"
"intG[2,1]",0.203818646329637,0.290602565159136,0.000750332596817661,0.0060259352822399,"HECO"
"intG[3,1]",-0.0586420633505513,0.272466586082651,0.000703505700197398,0.00415001872382521,"PASM"
"intG[4,1]",0.0952992565017138,0.255322839504069,0.000659240736870433,0.00379205696738922,"POSE"
"intG[1,2]",-0.001241435149961,0.209175653892297,0.000540089215971276,0.00875430371171272,"BOGR"
"intG[2,2]",-0.381319102339376,0.288685598903775,0.000745383011229491,0.00483197048502857,"HECO"
"intG[3,2]",-0.0163628105929119,0.317482998498723,0.0008197375772597,0.00398379049041786,"PASM"
"intG[4,2]",-0.48185841236222,0.36039624338752,0.000930539099117054,0.00252610353963143,"POSE"
"intG[1,3]",0.243674463797562,0.207922650728156,0.000536853975712967,0.00896117489560539,"BOGR"
"intG[2,3]",0.413490273717148,0.275837520303449,0.000712209414929605,0.00562479261665112,"HECO"
"intG[3,3]",0.0140523268694896,0.304237680092938,0.000785538312192487,0.00408386294717983,"PASM"
"intG[4,3]",0.317313545951895,0.258464718282726,0.000667353032994125,0.0038583991073262,"POSE"
"intG[1,4]",0.294321726479086,0.209419927529772,0.00054071992779118,0.00909808480613829,"BOGR"
"intG[2,4]",0.414922470036504,0.317876479810046,0.000820753541636898,0.00587193817832507,"HECO"
"intG[3,4]",-0.126581036511274,0.344141374139048,0.000888569207187647,0.00365696065368151,"PASM"
"intG[4,4]",-0.245064110934595,0.31424710561035,0.000811382537748512,0.00305008137898712,"POSE"
"intG[1,5]",-0.799681671582417,0.212798280831182,0.000549442798507159,0.00866007241149212,"BOGR"
"intG[2,5]",-0.748665237553921,0.297461927795502,0.000768043394988489,0.00466432231330417,"HECO"
"intG[3,5]",-0.091678965875876,0.30614534677199,0.000790463886377874,0.00422025286957269,"PASM"
"intG[4,5]",-0.0606494996178443,0.261954796628612,0.000676364376534511,0.00365095325593786,"POSE"
"intG[1,6]",0.156344966862064,0.212218956056448,0.000547946988370766,0.00925065281247263,"BOGR"
"intG[2,6]",0.0811461043775806,0.289280757500185,0.000746919704117656,0.005403560207559,"HECO"
"intG[3,6]",0.212968717686157,0.275577077158,0.000711536953619634,0.0044680906139886,"PASM"
"intG[4,6]",0.401443111670821,0.261622487600205,0.000675506358312634,0.00387604355832857,"POSE"
"intYr[1,1]",0.114048540712876,0.392729741454607,0.00101402383214269,0.0125563825745052,"BOGR"
"intYr[2,1]",-2.13584597317619,0.415611694935723,0.0010731047819834,0.00707725386824151,"HECO"
"intYr[3,1]",-2.87609977038193,0.337381707532726,0.000871115823059512,0.0095959830252766,"PASM"
"intYr[4,1]",-2.5303749517168,0.716078903325865,0.00184890777810103,0.0066128145398753,"POSE"
"intYr[1,2]",0.581354875549607,0.38466173298356,0.000993192323845741,0.0132288918246963,"BOGR"
"intYr[2,2]",-2.32714201465519,0.436905401823357,0.00112808489675328,0.00832437739494698,"HECO"
"intYr[3,2]",-2.87029087550009,0.333486428924659,0.000861058256940926,0.00913073640142783,"PASM"
"intYr[4,2]",-2.60897727983807,0.640572673859424,0.00165395153192874,0.00650645631662737,"POSE"
"intYr[1,3]",0.283564455732104,0.51076842107092,0.00131879839238422,0.0174538072187669,"BOGR"
"intYr[2,3]",-2.21091423149475,0.428979564168594,0.00110762047192552,0.00758040179687569,"HECO"
"intYr[3,3]",-2.90707314681653,0.344529012498188,0.00088957008512718,0.00966135592692156,"PASM"
"intYr[4,3]",-1.29211197865249,0.668534304058562,0.00172614815065812,0.0124167717371178,"POSE"
"intYr[1,4]",0.0659272006588511,0.501521532622342,0.00129492302907383,0.0190876876860843,"BOGR"
"intYr[2,4]",-2.0949350435454,0.414545486810352,0.00107035184444129,0.00796180170598496,"HECO"
"intYr[3,4]",-2.92278898245758,0.34638451691108,0.000894360976920476,0.00973590331275658,"PASM"
"intYr[4,4]",-2.12851067947582,0.647778360129559,0.00167255653387689,0.0100567737813172,"POSE"
"intYr[1,5]",-1.60998540081233,0.562383912199265,0.00145206901741515,0.0107840564018261,"BOGR"
"intYr[2,5]",-2.54655031170125,0.543155324741811,0.00140242101808594,0.00970810535658094,"HECO"
"intYr[3,5]",-2.94144257241412,0.349943346292811,0.000903549834872101,0.00987814229040135,"PASM"
"intYr[4,5]",-1.98289692715279,0.530561001483798,0.00136990261526258,0.00890458797560658,"POSE"
"intYr[1,6]",-0.475320356479557,0.328095072834176,0.000847137835372981,0.00994957262504042,"BOGR"
"intYr[2,6]",-2.19773116936307,0.387119533068954,0.000999538336378434,0.00720866524056899,"HECO"
"intYr[3,6]",-2.86553738503444,0.331902175348372,0.000856967731796173,0.0091782713173549,"PASM"
"intYr[4,6]",-0.531157161854143,0.368808650730451,0.000952259841477508,0.00683113706180135,"POSE"
"intYr[1,7]",-0.707964642313371,0.303542385799153,0.000783743070045458,0.00845905965751418,"BOGR"
"intYr[2,7]",-2.02700061054667,0.360650674457626,0.000931196037315238,0.00700909862657528,"HECO"
"intYr[3,7]",-2.83997461866988,0.327086241083484,0.00084453304299328,0.0088972103702922,"PASM"
"intYr[4,7]",-1.48620997514665,0.37543257623154,0.000969362743579,0.00443683750099882,"POSE"
"intYr[1,8]",-0.278788368436034,0.26117802834807,0.000674358769458243,0.00946825874588511,"BOGR"
"intYr[2,8]",-1.99464513311446,0.356972674747077,0.000921699482897698,0.00702958357837026,"HECO"
"intYr[3,8]",-2.83018752989327,0.326144332742732,0.000842101046115021,0.00934335057907141,"PASM"
"intYr[4,8]",-1.87719652742413,0.403962998461798,0.0010430279770177,0.00452516477067813,"POSE"
"intYr[1,9]",-0.0979068463366758,0.267109521358712,0.000689673818557151,0.0101965836639651,"BOGR"
"intYr[2,9]",-2.31805631749354,0.390501758067358,0.00100827120377306,0.0081291626437721,"HECO"
"intYr[3,9]",-2.89506024978502,0.333396296558016,0.00086082553617095,0.00985550153979273,"PASM"
"intYr[4,9]",-1.5882525584463,0.378241868583092,0.000976616305240458,0.0044061439967192,"POSE"
"intYr[1,10]",0.296961403159783,0.265595192951558,0.000685763839422754,0.00985384314438175,"BOGR"
"intYr[2,10]",-1.8500037834035,0.382934076272367,0.000988731533398799,0.0074393914834352,"HECO"
"intYr[3,10]",-2.84495784427238,0.325276715355732,0.000839860867654533,0.0094555465191577,"PASM"
"intYr[4,10]",-2.35423928534197,0.48777860312433,0.00125943893769123,0.00482114175434315,"POSE"
"intYr[1,11]",0.132234763798601,0.320118747407174,0.000826543051677841,0.0135888498343764,"BOGR"
"intYr[2,11]",-2.24868269055367,0.373803332073954,0.000965156053252844,0.00738889709316857,"HECO"
"intYr[3,11]",-2.89644528451631,0.326638800239008,0.000843377755700567,0.00932229793551197,"PASM"
"intYr[4,11]",-3.00265603171849,0.696257354666045,0.00179772875953068,0.00731807118976982,"POSE"
"intYr[1,12]",-0.0298354133488619,0.398202065471472,0.0010281533119976,0.0152918482715349,"BOGR"
"intYr[2,12]",-2.29317609110087,0.399972049732412,0.00103272339170805,0.00820633992302058,"HECO"
"intYr[3,12]",-2.94513192188281,0.341966725555111,0.000882954288688017,0.00973158444414283,"PASM"
"intYr[4,12]",-2.73738938665549,0.643652215838797,0.00166190287512877,0.00708056965863016,"POSE"
"intYr[1,13]",-0.250600642515869,0.499330807577526,0.00128926660133071,0.0218591100342259,"BOGR"
"intYr[2,13]",-2.34505962380147,0.437315785302008,0.00112914450233886,0.00910605477305388,"HECO"
"intYr[3,13]",-2.90877306237732,0.336949827069896,0.00087000071249945,0.00983758860378117,"PASM"
"intYr[4,13]",-2.21967954534997,0.69677520194983,0.001799065835468,0.00997129689281905,"POSE"
"intercept[1]",-0.151370464821569,0.291768183096576,0.000753342209390823,0.00953915531159828,"BOGR"
"intercept[2]",-2.19891836553565,0.303788691981255,0.000784379029873025,0.00732120189965571,"HECO"
"intercept[3]",-2.88781700116321,0.289706999807457,0.000748020257022664,0.00978139989338867,"PASM"
"intercept[4]",-2.02590765593237,0.371273740764544,0.000958624676576806,0.0043568512093475,"POSE"
"rain1[1]",0.336033479003141,0.242235653277553,0.000625449767334425,0.0142740734420135,"BOGR"
"rain1[2]",0.276173456726857,0.21273971736271,0.000549291588281766,0.00627435208506825,"HECO"
"rain1[3]",0.254762790381414,0.210080718492178,0.000542426082719663,0.00631646738368894,"PASM"
"rain1[4]",0.0250816830870633,0.317374716613986,0.00081945799463551,0.00775230867689261,"POSE"
"rain2[1]",0.0857023297685317,0.139967714196871,0.000361395084060801,0.00509563494307999,"BOGR"
"rain2[2]",0.114457750306387,0.12775977244969,0.0003298743140086,0.00211734170499894,"HECO"
"rain2[3]",0.0749736196708295,0.127785276933906,0.000329940166303681,0.00201456043080519,"PASM"
"rain2[4]",0.0507714349753943,0.16738815448907,0.000432194356459042,0.00261664039269823,"POSE"
"temp1[1]",-0.0733601419069018,0.209754353550164,0.000541583412062857,0.00868186875691195,"BOGR"
"temp1[2]",-0.0499814429028819,0.185885824493551,0.000479955135039705,0.0046928870343738,"HECO"
"temp1[3]",0.0469093456679318,0.189217343877877,0.000488557081101746,0.00457834530874983,"PASM"
"temp1[4]",0.157316607494363,0.265490867458837,0.000685494472158824,0.00571432262236925,"POSE"
"temp2[1]",0.0595002030162755,0.191881533836956,0.000495435989996845,0.00960272716663079,"BOGR"
"temp2[2]",0.0442402276960512,0.179150556921984,0.000462564748948418,0.00578931544710602,"HECO"
"temp2[3]",0.0730617829712356,0.187287710570052,0.00048357478932475,0.00613866991839201,"PASM"
"temp2[4]",0.0272176696434296,0.208629611112168,0.000538679339575437,0.0057272327125528,"POSE"
