"","2.5%","25%","50%","75%","97.5%"
"beta[1]",7.12860607255769,9.58314347727236,10.6572176826752,11.6980587675972,13.8273014491759
"beta[2]",5.42904157167298,6.59417566044726,7.24393714261462,7.89190217370222,9.12588328173813
"beta[3]",3.66863279282324,5.41404472778679,6.32869193887597,7.25731060965669,9.01473881709149
"beta[4]",7.64463677186583,11.0099584158501,12.7525899168981,14.5451078335051,18.1388663842183
"beta[5]",-0.810624718073068,3.96525732344033,6.39322278795285,8.76205916622055,13.2891356676972
"beta[6]",3.95705036163971,10.5018387342206,14.1103841583981,18.3392600223513,29.3771802375171
"beta[7]",6.13012858037981,11.6824080814103,14.7359869702881,18.0509693282902,25.2373745739866
"beta[8]",12.6880565745832,17.5630410410223,20.1285811440642,22.6125666796643,27.1788862199176
"beta[9]",9.98895318476632,12.157519241222,13.2686395583111,14.3888151672939,16.5335083050039
"beta[10]",12.8014760445607,14.7266968256815,15.754156876248,16.7692053861348,18.6421371138396
"beta[11]",6.79983926242708,7.71361316087371,8.19765040852591,8.68699027077281,9.64824287214772
"beta[12]",6.55595692467357,7.49569588705987,7.99480087487873,8.50255597072465,9.48747430591166
"beta[13]",6.05820464199549,6.94721274047295,7.40795160010564,7.87609084361255,8.80567733087929
"intG[1]",-0.277680293349045,-0.0326199790793107,0.0858400221455185,0.205289470207482,0.464774561190998
"intG[2]",-0.358471857206932,-0.109447905642922,0.0113680762265362,0.132494663194206,0.396189831955192
"intG[3]",-0.216371474117822,0.0315865280670287,0.148644391949911,0.267856127263247,0.523982963471195
"intG[4]",-0.191306476793596,0.0551234146818822,0.175530498728351,0.298923754816366,0.561169825757534
"intG[5]",-0.715423468823772,-0.440432937431249,-0.311116284698116,-0.182468335597761,0.0810988354042346
"intG[6]",-0.403093793168225,-0.146118051795101,-0.022969982652945,0.100764715350581,0.365086732285558
"intYr[1]",-4.37719650602119,-3.82353428073142,-3.59056565620203,-3.33725821741128,-2.73967011789012
"intYr[2]",-4.12668687940143,-3.68186383622133,-3.46029922500804,-3.21123809864909,-2.6402954706631
"intYr[3]",-4.10395432450755,-3.64086326360448,-3.3944123454749,-3.10297113535237,-2.37398061821017
"intYr[4]",-4.43961156672197,-3.83136552755437,-3.59794140843952,-3.34854456656114,-2.70909989233074
"intYr[5]",-5.0523156568305,-4.42911992473633,-4.13350886219782,-3.87211672124643,-3.47052465285606
"intYr[6]",-4.48108969723291,-4.06251068906028,-3.86601066239994,-3.684153336562,-3.34209009235458
"intYr[7]",-4.42984269954033,-4.04500331434882,-3.86310827938777,-3.69161850457664,-3.37263272646682
"intYr[8]",-4.13892485446797,-3.79651107059652,-3.62879698295036,-3.46242051523963,-3.13278244385783
"intYr[9]",-4.22914239334819,-3.85852611719978,-3.68934223099058,-3.51643326352161,-3.17765547705626
"intYr[10]",-3.96506857154281,-3.62068958185816,-3.43423195904739,-3.24414517647247,-2.84632416557703
"intYr[11]",-4.25728775628314,-3.86118704997163,-3.68195275147012,-3.50100839946411,-3.11852004338041
"intYr[12]",-4.30332626033294,-3.79608816258932,-3.57411112174453,-3.33628610288618,-2.75665901171237
"intYr[13]",-4.69218296728705,-4.02555026122615,-3.76990647583476,-3.53644270897695,-2.98279306390392
"interceptMu",-4.11777203719098,-3.80696161737942,-3.66648770855871,-3.52171034689922,-3.22566020736219
"rain1",-0.163356078528939,0.174262705400975,0.329743041601113,0.49020994495089,0.878714186973251
"rain2",-0.320670875314957,-0.0666792191575474,0.0347232373262476,0.126793541409139,0.338050067316378
"temp1",-0.547725983354558,-0.268671281435366,-0.141516182362084,-0.00396262791358615,0.309334038958355
"temp2",-0.35313766660144,-0.0461338613260511,0.096240373436828,0.241710032331046,0.552651303908524
