"","Mean","SD","Naive SE","Time-series SE"
"beta[1]",17.9182332366461,30.6348597081653,0.102116199027218,2.31330559004606
"beta[2]",19.2229784144385,28.2001133197346,0.0940003777324487,1.7087981007027
"beta[3]",18.1659008529977,30.4343524515841,0.10144784150528,2.1561602272714
"beta[4]",17.3460789549169,30.3077588710091,0.101025862903364,2.49115462889268
"beta[5]",17.9750349422762,34.4439049975661,0.114813016658554,2.85748091157801
"beta[6]",17.9684169655024,22.4588448666387,0.074862816222129,1.44947783878502
"beta[7]",18.4705809590056,30.1722562397793,0.100574187465931,1.94065671979107
"beta[8]",18.3874628810686,30.543411120245,0.101811370400817,2.00388258991375
"beta[9]",17.0751521997909,33.6067938788938,0.112022646262979,3.14746076291957
"beta[10]",19.1885935651801,30.443931079335,0.10147977026445,1.94543180891812
"beta[11]",18.1040286357528,16.44733471754,0.0548244490584668,1.26088370620457
"beta[12]",18.3775277116153,30.1757365278124,0.100585788426041,2.0928356711448
"beta[13]",19.4922886310726,31.7393137641443,0.105797712547148,2.5922609496719
"intG[1]",0.439258818022786,0.793067769213209,0.0026435592307107,0.00609863549102724
"intG[2]",-0.884301473284405,0.90111334386002,0.00300371114620007,0.00914105168982137
"intG[3]",-0.0381513153303799,0.69081350268088,0.00230271167560293,0.00434501646134569
"intG[4]",-0.136704620133728,0.708309944365823,0.00236103314788608,0.00452790029869655
"intG[5]",0.267447000212579,0.832092690852293,0.00277364230284098,0.00772713341152713
"intG[6]",0.378263167253827,0.806225043925008,0.00268741681308336,0.00665370725832514
"intYr[1]",864.228671691289,922.121799622786,3.07373933207595,17.1681288393095
"intYr[2]",876.683793266158,930.695775446163,3.10231925148721,19.4147307171913
"intYr[3]",1044.00189508119,1131.71513461732,3.77238378205774,31.5548003653872
"intYr[4]",924.54409392868,911.66844781646,3.03889482605487,19.0634659831205
"intYr[5]",947.400490283395,1237.18781413986,4.12395938046619,44.7534595556737
"intYr[6]",49.1865829762477,57.0005476882588,0.190001825627529,14.5380199244921
"intYr[7]",910.475966837763,1103.64098041268,3.67880326804227,37.4987541811886
"intYr[8]",890.949963814043,951.715433081942,3.17238477693981,22.1025764134492
"intYr[9]",912.187096099782,1164.93747944386,3.88312493147954,44.7844149144429
"intYr[10]",942.720902615278,1134.32028894484,3.78106762981612,47.3500877595314
"intYr[11]",41.2744160067588,141.59255886007,0.471975196200235,48.1799124642867
"intYr[12]",963.26580255119,957.254743078666,3.19084914359555,29.4370110551782
"intYr[13]",1027.34591939926,1084.08359059486,3.61361196864954,30.3196602220244
"interceptMu",715.240104770513,495.41107813849,1.65137026046163,12.5281908109541
"rain1",106.333220089456,51.8358147657398,0.172786049219133,17.5786567303787
"rain2",-26.6706279080822,263.784071690932,0.879280238969774,42.9696017317856
"temp1",66.4817233499182,105.962880180584,0.353209600601948,44.3231292246551
"temp2",101.690597498113,390.28322025281,1.30094406750937,96.0859968224109
