"","quad","year","NRquad","totParea","recArea"
"1","A1",32,2,6.89746522693154,0.289961592294933
"2","A1",33,2,32.8533169592819,0.0608766537174552
"3","A1",34,11,38.6479116896585,0.284620811813317
"4","A1",35,2,160.972268372328,0.0124245003206018
"5","A1",36,1,204.754387331069,0.00488390023302941
"6","A1",37,6,44.6495080298075,0.134379980088347
"7","A1",38,3,363.775510204882,0.00824684431975744
"8","A1",39,43,182.362810607171,0.235793689825425
"9","A1",40,4,132.668243541845,0.0301503954014312
"10","A1",41,8,85.6715437071223,0.0933798978497328
"11","A1",42,11,56.3208246090248,0.195309640374785
"12","A1",43,7,17.5074609266451,0.399829537208706
"13","A1",44,2,12.7607099814903,0.156731091208956
"14","A12",35,8,349.079183006655,0.0229174364712761
"15","A12",36,4,449.884571542763,0.00889116954218508
"16","A12",37,5,405.723177178187,0.0123236735815171
"17","A12",38,1,511.487434315738,0.00195508224231899
"18","A12",39,30,31.7011782708516,0.946337064940713
"19","A12",40,4,181.636811998377,0.022021967661686
"20","A12",41,0,306.719173182379,0
"21","A12",42,2,56.1288354469384,0.0356323088493562
"22","A12",43,23,74.4205732545441,0.309054324552595
"23","A12",44,10,66.8135480319109,0.149670243454574
"24","A5",33,2,45.193329380826,0.0442543186660758
"25","A5",34,0,42.7030439672671,0
"26","A5",35,1,68.7163586953895,0.014552575529109
"27","A5",36,0,69.6857502430952,0
"28","A5",37,1,22.5182751176409,0.0444083747434365
"29","A5",38,0,43.835881645892,0
"30","A5",39,7,37.5738597631929,0.18629973189119
"31","A5",40,10,46.3955100533628,0.215538098158599
"32","A5",41,21,68.9130830211636,0.304731686341051
"33","A5",42,3,68.6356390763712,0.0437090706864678
"34","A5",43,9,32.5581585402791,0.276428410067041
"35","A5",44,7,29.919414919569,0.233961794333805
"36","A7",33,5,71.3149688175626,0.0701115079050369
"37","A7",34,17,73.1142497294511,0.232512814709938
"38","A7",35,4,245.159794913646,0.0163158889956199
"39","A7",36,6,195.367022575239,0.0307114267336972
"40","A7",37,1,117.922658289034,0.00848013447550475
"41","A7",38,2,631.347809130234,0.00316782599238804
"42","A7",39,5,148.528336576824,0.0336636100237602
"43","A7",40,8,62.8006484412377,0.127387219695439
"44","A7",41,14,54.8952618428245,0.255031117987644
"45","A7",42,4,55.7293674827879,0.0717754422968358
"46","A7",43,6,3.75427305698395,1.5981789041259
"47","A7",44,10,17.8610087658868,0.559878791342361
"48","B1",33,1,16.0836867594908,0.0621747995315756
"49","B1",34,7,12.9014635978333,0.542574099978518
"50","B1",35,1,94.9235056800516,0.0105347984446612
"51","B1",36,1,42.6235784050939,0.0234611930161286
"52","B1",39,20,81.9956776542638,0.243915296173664
"53","B1",40,4,30.4801453599282,0.131232969947012
"54","B1",41,10,32.1407380218421,0.311131623461921
"55","B1",42,8,9.37761136818369,0.853095706988067
"56","B1",43,4,8.68249316412196,0.460697166630538
"57","B1",44,4,11.0727529647853,0.361247109252885
"58","B4",33,8,4.83658633250566,1.6540591752149
"59","B4",34,1,16.7099125205269,0.059844717844667
"60","B4",35,0,53.1723486129189,0
"61","B4",36,0,25.2204938000639,0
"62","B4",40,2,4.23081219196319,0.472722472483931
"63","B4",41,12,5.22327843766912,2.29740768048256
"64","B4",42,0,58.3015446349908,0
"65","B4",43,8,37.1451654953029,0.215371230504051
"66","B4",44,4,53.0278566917865,0.0754320511811211
"67","B5",33,0,4.18651906309264,0
"68","B5",34,0,5.86053784740861,0
"69","B5",35,0,18.1895514770516,0
"70","B5",36,0,13.7739396172561,0
"71","B5",39,0,15.8902549635813,0
"72","B5",40,0,14.0972655166073,0
"73","B5",44,0,0.998899340629577,0
"74","C1",32,2,13.1588367491197,0.151989118653197
"75","C1",33,1,14.4556816391489,0.069176952354277
"76","C1",34,38,20.0602342282611,1.89429493033861
"77","C1",35,4,84.1906947925036,0.0475111888535711
"78","C1",36,14,92.180746171124,0.151875533465638
"79","C1",37,13,126.008968072396,0.103167260226519
"80","C1",38,4,497.39503237222,0.00804189776669632
"81","C1",39,72,104.992034461534,0.685766309503974
"82","C1",40,6,96.9238337771776,0.0619042785058798
"83","C1",41,5,107.040185490354,0.046711428769437
"84","C1",42,10,68.6256578195674,0.145718093169938
"85","C1",43,2,35.6271935886658,0.0561368942805607
"86","C1",44,8,13.1742678830233,0.607244369936411
"87","C3",33,7,64.6619625914434,0.108255297542211
"88","C3",34,54,93.1654409309658,0.579614065692162
"89","C3",35,7,321.924255899727,0.0217442453363326
"90","C3",36,3,196.849292668531,0.0152400852415132
"91","C3",37,12,360.772419826231,0.0332619661053356
"92","C3",38,3,717.875961890648,0.00417899492288193
"93","C3",39,24,339.911923338527,0.070606525844337
"94","C3",40,0,216.393035937296,0
"95","C3",41,1,118.09475342926,0.00846777668746319
"96","C3",42,15,42.3008682472304,0.35460265052555
"97","C3",43,10,39.9393990904827,0.250379330378632
"98","C3",44,10,34.9234905494938,0.286340220941774
"99","C5",34,1,5.45968819862566,0.183160642809552
"100","C5",35,0,18.0416459355238,0
"101","C5",36,0,6.87599887058332,0
"102","C5",38,18,38.2882118243767,0.470118585912651
"103","C5",39,8,15.7306235209667,0.508562167884644
"104","C5",40,4,10.776437651585,0.371180173757296
"105","C5",41,2,10.582809089311,0.188985739336456
"106","C5",42,3,22.4369141733191,0.133708226399843
"107","C5",43,4,4.81782754923262,0.830249725446714
"108","C5",44,1,4.23510476758599,0.236121667556763
"109","C6",35,5,159.494933456507,0.0313489581872107
"110","C6",36,21,147.261205581011,0.142603749012822
"111","C6",37,44,279.411708672083,0.157473715790623
"112","C6",38,4,1551.10948956014,0.00257879925751361
"113","C6",39,9,550.248974760146,0.0163562322018376
"114","C6",40,7,692.643416696661,0.0101062102537323
"115","C6",41,2,577.720802394239,0.00346187984180496
"116","C6",42,1,121.195814777417,0.00825111000603903
"117","C6",43,10,34.8701789344531,0.286777994996739
"118","C6",44,13,16.6070004411099,0.782802411916549
"119","D1",32,2,8.84385186745377,0.226145805015142
"120","D1",33,1,14.82661888489,0.0674462605239762
"121","D1",34,3,15.7634487710119,0.190313683482566
"122","D1",35,0,46.086574474133,0
"123","D1",36,1,48.760017415358,0.0205086062927662
"124","D1",37,9,56.4611624498598,0.159401606511244
"125","D1",38,10,199.104363132306,0.0502249164341765
"126","D1",39,25,149.596214481799,0.167116528226332
"127","D1",40,17,90.3776566123309,0.1880995882967
"128","D1",41,4,46.012709975739,0.0869325019567218
"129","D1",44,10,7.06764488103729,1.41489848009063
"130","D3",33,1,8.43118477204291,0.118607292692234
"131","D3",34,3,10.9267662414889,0.274555155084128
"132","D3",35,0,27.2255077774635,0
"133","D3",36,0,9.97775122889466,0
"134","D3",37,3,12.4211378262515,0.241523767143106
"135","D3",38,0,135.637028999633,0
"136","D3",39,0,104.327746407934,0
"137","D3",40,1,61.3531676482872,0.0162990769398019
"138","D3",41,2,60.5265124115537,0.0330433709181999
"139","D3",42,2,35.8943146833457,0.0557191303871854
"140","D3",43,0,19.5484752765043,0
"141","D3",44,0,1.03589767889039,0
"142","E2",32,5,73.897511381083,0.0676612771736714
"143","E2",33,2,121.812387093372,0.0164186914625271
"144","E2",34,18,123.643045729337,0.145580367208061
"145","E2",35,0,410.308930926829,0
"146","E2",36,3,274.699885736637,0.0109210092751046
"147","E2",37,7,483.226175217086,0.0144859702536919
"148","E2",38,1,1042.61295387834,0.000959128693231914
"149","E2",39,35,306.676125172741,0.114126914771359
"150","E2",40,33,242.407506405448,0.136134398184867
"151","E2",41,1,447.681475590414,0.00223373102199767
"152","E2",42,1,71.8202321611513,0.0139236531254339
"153","E2",43,17,106.753603048628,0.15924521060199
"154","E2",44,8,141.108512626699,0.0566939573742368
"155","E6",34,5,19.8162476312279,0.252318203377749
"156","E6",35,1,47.5372937396729,0.0210361154649709
"157","E6",36,1,39.1200776688931,0.0255623214366766
"158","E6",37,0,40.7282054160901,0
"159","E6",38,0,175.70153946897,0
"160","E6",39,6,138.287899310652,0.0433877441909903
"161","E6",40,16,5.39282586013523,2.96690462754879
"162","E6",41,9,19.2213128779297,0.468230243020184
"163","E6",42,1,30.1019902823894,0.0332203947519388
"164","E6",43,3,16.0481899009233,0.186936970369936
"165","E6",44,8,7.48442191405149,1.06888682811702
"166","F2",32,1,15.9083346486045,0.0628601309998039
"167","F2",33,2,7.63977398786445,0.261787849113984
"168","F2",34,18,21.4382603662445,0.839620365295207
"169","F2",35,2,122.883404160035,0.0162755907819361
"170","F2",36,14,84.6923500087526,0.165304186252396
"171","F2",37,3,53.1803226725793,0.0564118427500037
"172","F2",38,1,405.426516251739,0.00246653822558334
"173","F2",39,27,87.3143965733339,0.309227356078939
"174","F2",40,18,62.8576013846596,0.286361547426035
"175","F2",41,2,33.5362001276393,0.0596370486932918
"176","F2",42,3,43.6093825765497,0.0687925355222343
"177","F2",43,4,8.50939338160919,0.470068760558766
"178","F2",44,6,8.08157126207922,0.742429882188074
"179","F3",33,5,30.9245489499631,0.161683845675168
"180","F3",34,32,43.1964446505498,0.740801708540444
"181","F3",35,3,289.062407078313,0.0103783817146006
"182","F3",36,0,232.145343086643,0
"183","F3",37,3,167.849312850249,0.0178731741527981
"184","F3",38,0,606.690644898682,0
"185","F3",39,10,386.186723654677,0.0258942096853176
"186","F3",40,2,306.64024761568,0.00652230102066265
"187","F3",41,3,187.631326615965,0.0159888013057663
"188","F3",42,3,47.2683629409455,0.0634673979242317
"189","F3",43,2,8.349988039509,0.239521301172738
"190","F3",44,3,9.71149388910091,0.308912308884513
"191","F8",35,1,152.223914995253,0.00656927001273871
"192","F8",36,12,100.930185924818,0.118894064149834
"193","F8",37,7,169.538196065587,0.0412886308952586
"194","F8",38,1,497.700264462766,0.00200924144792134
"195","F8",39,36,252.866645377294,0.142367531100377
"196","F8",40,16,124.626082869167,0.128384039934858
"197","F8",41,4,103.186261718994,0.0387648504109313
"198","F8",42,4,16.3047504174438,0.245327275646033
"199","F8",43,14,15.6506253376941,0.894532946634495
"200","F8",44,23,30.6155211647409,0.75125293070263
