"","Point est.","Upper C.I."
"beta[1]",1.0872492231878,1.18998732905047
"beta[2]",1.069768063269,1.11261455793077
"beta[3]",1.1142472021976,1.22815040714782
"beta[4]",1.0980031791409,1.19300486066568
"beta[5]",1.10200103068983,1.19049628718409
"beta[6]",1.02391668960747,1.0403963745932
"beta[7]",1.10695274819383,1.21887470251666
"beta[8]",1.13165198476689,1.30848292361159
"beta[9]",1.07374241548229,1.14791737986498
"beta[10]",1.13120674373475,1.27661904782603
"beta[11]",1.00831108503886,1.01981239174779
"beta[12]",1.10836076719852,1.21132123753038
"beta[13]",1.12020416923238,1.2771313071524
"intG[1]",1.00214062395176,1.00273023239639
"intG[2]",1.00038213574631,1.00067563368365
"intG[3]",1.00004168193833,1.00017430868356
"intG[4]",1.00021814845531,1.00042294480316
"intG[5]",1.00660311530095,1.00729156278898
"intG[6]",1.00103608594143,1.00114643935457
"intYr[1]",1.3328054019046,2.11951022889448
"intYr[2]",1.26994289504949,1.90396699210096
"intYr[3]",1.62125807318401,3.27376567381221
"intYr[4]",1.31739891842885,2.05947580878374
"intYr[5]",1.3488548771665,2.57499399641564
"intYr[6]",2.6454734263884,6.21298316420623
"intYr[7]",1.30002027035112,2.19227028974518
"intYr[8]",1.31368811470676,2.08675097722455
"intYr[9]",1.31432532852331,2.38458490710341
"intYr[10]",1.34802588778145,2.4640306622297
"intYr[11]",1.76899464422561,3.46183410502287
"intYr[12]",1.21325178120364,1.6974850359214
"intYr[13]",1.70666709801761,3.27515534937016
"interceptMu",1.4946666726513,2.35359300807266
"rain1",1.12522973959247,1.34092701606385
"rain2",4.0266753226404,9.77542991713271
"temp1",1.15844395807607,1.24766102080953
"temp2",2.71299614586041,6.8535595499317
