"","Mean","SD","Naive SE","Time-series SE"
"beta[1]",-73.7955291308337,325.675988075107,1.08558662691702,59.5333926460733
"beta[2]",-43.297835941408,353.088380362307,1.17696126787436,63.1833220116021
"beta[3]",-54.7281666947047,344.30966518748,1.14769888395827,59.9933668071603
"beta[4]",-58.447482392944,317.518160215911,1.05839386738637,56.6437262561043
"beta[5]",-79.353245107885,315.711264235158,1.05237088078386,54.7608379960974
"beta[6]",-52.4775030468668,300.297169814785,1.00099056604928,52.0344677090186
"beta[7]",-73.2247039730772,324.250388283004,1.08083462761001,57.5746630989029
"beta[8]",-68.1208985525687,326.55569899761,1.0885189966587,62.1132825565477
"beta[9]",-40.1679673605492,303.144244661773,1.01048081553924,47.7380898448688
"beta[10]",-77.429036526306,356.756482252778,1.18918827417593,66.3546071384098
"beta[11]",-60.9802723167075,257.251776120347,0.857505920401158,43.333419096203
"beta[12]",-45.4374842307332,325.621268594042,1.08540422864681,58.9908613393912
"beta[13]",-67.074211883535,316.958031563046,1.05652677187682,51.3853625725731
"intG[1]",0.650570787302024,1.30032210999885,0.00433440703332951,0.0235196506688858
"intG[2]",-1.48494053354394,1.60183578905356,0.00533945263017854,0.0440585116289883
"intG[3]",0.511053824015455,1.18239100799487,0.00394130335998289,0.0118749437953081
"intG[4]",-0.463020873918588,1.22367209193382,0.00407890697311275,0.0275428945700712
"intG[5]",0.335958514573092,1.19865092564517,0.00399550308548391,0.0120030736955917
"intG[6]",0.44052231834271,1.2138584856006,0.00404619495200199,0.01277376275007
"intYr[1]",916.282406609376,875.321872672715,2.91773957557572,22.3713823486761
"intYr[2]",927.258669834475,884.288146848962,2.94762715616321,21.0221879270177
"intYr[3]",930.159835931913,883.063442728215,2.94354480909405,22.7941789388863
"intYr[4]",1084.77530744669,850.091651525704,2.83363883841901,21.9891878736205
"intYr[5]",890.973177700722,871.628655004374,2.90542885001458,23.0218362413539
"intYr[6]",-68.4284206930627,126.547484631813,0.421824948772711,27.6295400354002
"intYr[7]",918.781638092711,843.789999532041,2.81263333177347,19.001363358205
"intYr[8]",927.635553613874,863.637779737259,2.8787925991242,18.4227526601247
"intYr[9]",908.07627275528,838.051338802085,2.79350446267362,18.2428810040414
"intYr[10]",912.113690791836,859.848912697543,2.86616304232514,21.3541705225931
"intYr[11]",155.566969915026,161.382231176076,0.537940770586921,34.2120160408552
"intYr[12]",926.380516770852,944.149782439479,3.14716594146493,35.9191808517492
"intYr[13]",1165.25319155145,913.593300914291,3.04531100304764,26.7489928505366
"interceptMu",752.649571227728,455.7878533904,1.51929284463467,14.3648078606301
"rain1",-10.022523858595,140.694515825716,0.468981719419052,40.1491871964875
"rain2",107.249433691422,194.455873024864,0.648186243416212,51.8045176902203
"temp1",171.999537984828,153.093305517391,0.510311018391304,38.2810496428473
"temp2",119.526447643344,230.639799467873,0.768799331559578,56.8969325294775
