"","2.5%","25%","50%","75%","97.5%"
"beta[1]",-41.3142343856914,4.00696610845015,14.67149616304,31.7632933235226,76.5445774494448
"beta[2]",-30.7448728285378,4.07685559878325,14.7910278712475,32.3949764107975,84.1091646892011
"beta[3]",-40.5331269488517,3.95665896091497,14.5919166099251,31.5309059509051,77.1262144351843
"beta[4]",-44.7857333284524,3.80671325722576,14.2795221541798,31.6739275094966,72.5598070041528
"beta[5]",-43.8591702626705,3.94387196056168,14.6771148328885,31.8888221494901,87.1805259441344
"beta[6]",-24.5238703611939,4.23147520063404,14.6681849195219,31.4825762919811,63.6847590135328
"beta[7]",-38.8811270783841,3.86596063008109,14.5102847165163,32.0090809238418,81.9566651898804
"beta[8]",-37.9850451947278,3.98287821938831,14.5528204031631,31.8885358311219,74.3972795929245
"beta[9]",-61.9114423541648,3.77540364276196,14.4605276890746,31.9697071591704,82.5613419132697
"beta[10]",-33.4847927329597,4.21469389723841,14.833752511893,31.8391043301629,79.7878966431897
"beta[11]",-6.130338170526,5.51530651367592,14.4912094082971,28.9051989122829,52.3268892215051
"beta[12]",-36.2094425939362,3.94895885640863,14.4577707967446,31.4975845188711,78.5847515127471
"beta[13]",-33.5361016305342,4.15104673380427,15.1617186205269,32.510343166953,86.1219398890326
"intG[1]",-0.801853892627178,-0.0431350457416762,0.332689844865919,0.791285734400103,2.32447993154163
"intG[2]",-3.1737343139413,-1.2968369650014,-0.710257871913427,-0.279638845938006,0.389806533246421
"intG[3]",-1.4811261255741,-0.414847632179017,-0.0271594026042191,0.35668244865981,1.31155622839624
"intG[4]",-1.68406938472823,-0.507123128103878,-0.104419425342416,0.278383755496374,1.2012309634076
"intG[5]",-1.08237238299317,-0.201465112508858,0.187906592551886,0.629125763631922,2.09360351471397
"intG[6]",-0.921800233503916,-0.101033873973478,0.280089151070098,0.736783869403582,2.25167063656563
"intYr[1]",-37.3236679953538,257.37859496517,577.053930391055,1162.84620554562,3353.87919275317
"intYr[2]",-90.6851544040288,290.067161527689,606.219347208171,1178.27445185986,3304.10535192319
"intYr[3]",-30.9767362751521,309.066321594968,692.790297478817,1479.52869743298,3741.25708158714
"intYr[4]",7.82594737215379,330.137282774029,651.528643181741,1235.23006431369,3309.03980977735
"intYr[5]",36.6103909031968,290.160661899073,605.895425081219,1204.117484909,3596.67296514921
"intYr[6]",-85.5363956874741,27.9857606638032,63.5853440620463,91.7603992670031,117.644594317126
"intYr[7]",42.736191200319,286.756140634526,596.180341969071,1174.59017159062,3402.29447346601
"intYr[8]",27.6778294448279,274.444406192906,592.509309193282,1182.04512775161,3421.73203327874
"intYr[9]",8.68487430568133,289.91233301103,606.301681618454,1179.28300885396,3399.29881628906
"intYr[10]",57.2854891351216,299.592674771132,614.585597280984,1207.60662761126,3523.69142736734
"intYr[11]",-275.83063405026,-19.3288923428838,89.5416235057392,134.791101387266,248.182094922166
"intYr[12]",-111.844791930149,376.977722322687,724.628653728315,1247.29137634561,3413.00290543737
"intYr[13]",-98.372102518825,271.515826682024,670.554329275052,1508.58473710524,3716.28593473807
"interceptMu",114.494511286596,334.05359575914,597.574063833555,981.480438222201,1944.39540864179
"rain1",-25.0821593350848,74.03297461296,108.444355239868,145.705435374886,193.665147148007
"rain2",-467.332995101701,-209.790920191992,-90.0989793205031,233.610562810141,419.332366525604
"temp1",-91.6550221970171,-13.8960355293042,54.6175274278364,124.439228249111,365.869906981577
"temp2",-479.671629686525,-153.210036179,10.2069464855331,232.096536238379,1004.43163755985
