"time","cover"
500,0.000793605645504359
501,0.00108297073791717
502,0.00162512319233041
503,0.00112178826985441
504,0.00123877544526718
505,0.00128456200576159
506,0.00136184566157776
507,0.00142027283206677
508,0.00147552931837937
509,0.00101738927697574
510,0.00157880043401136
511,0.00175559731019643
512,0.000870974183458404
513,0.000575629143883328
514,0.000642649177700487
515,0.000660529034556884
516,0.000576917828573772
517,0.000655794831825242
518,0.000413246696256242
519,0.000514370640517577
520,0.000442202965573155
521,0.000412051698271679
522,0.000351733184294918
523,0.000418570322632582
524,0.000480758910440907
525,0.000571894301240333
526,0.000452292679513454
527,0.000803173915514698
528,0.000764031708819129
529,0.000749187302138965
530,0.000769279894093355
531,0.00117171335831191
532,0.00107004244356894
533,0.000645634537602914
534,0.000796889233770748
535,0.000722211526031217
536,0.00118339932894513
537,0.00117819561069593
538,0.00210177082073901
539,0.00150628565927751
540,0.00210531994565854
541,0.00188621919947324
542,0.00168635467800809
543,0.00239947679704422
544,0.00309902732652051
545,0.00271752340715073
546,0.00303353441131974
547,0.00436522639584848
548,0.0043192393278153
549,0.00273598816940688
550,0.00257306640685711
551,0.00228684893222625
552,0.00230429640708228
553,0.0034151812818555
554,0.00262925572844679
555,0.00281288823487047
556,0.00476139703840677
557,0.00249094379892504
558,0.0194928287283801
559,0.00258378173056235
560,0.00301748607306633
561,0.00356711342326446
562,0.00250462923023435
563,0.00266633908707086
564,0.00231310561522771
565,0.00231795211484538
566,0.0019514191581022
567,0.0028890720556355
568,0.00268243329338812
569,0.00316624896770765
570,0.00166868676635889
571,0.00264090899425084
572,0.00338072909203042
573,0.00382460553238767
574,0.00331469004985904
575,0.00359970972626963
576,0.00387805573342706
577,0.00317023486155582
578,0.00377101140187926
579,0.00374736398356018
580,0.00215809063804987
581,0.00175588373187013
582,0.00125601557883538
583,0.0017893769469085
584,0.00126487191513643
585,0.000992710422160113
586,0.00138124917400071
587,0.00105571458272584
588,0.0011757404403583
589,0.0425612451929112
590,0.00326583326502958
591,0.00404213735867661
592,0.00384616865333216
593,0.00434325488707171
594,0.00425866896218632
595,0.00243949432255491
596,0.00484575418670958
597,0.0043048463630573
598,0.0159098209475492
599,0.00825237241052336
600,0.00793655719167381
601,0.00636268779166722
602,0.00570147191416294
603,0.00953564820489985
604,0.00531508035448351
605,0.00829709204825272
606,0.00833508941706166
607,0.00770363350694541
608,0.00867175429878869
609,0.00740601503733884
610,0.00725816807105521
611,0.00376966594479737
612,0.00264878318280719
613,0.00416064343311472
614,0.00246757914359494
615,0.00371499626930924
616,0.00170006935853895
617,0.00169117841493876
618,0.00237138942415053
619,0.00362259481094992
620,0.00219404290841156
621,0.00220450611462896
622,0.00128747365041313
623,0.00140911475250954
624,0.00174500465061256
625,0.00227381084109031
626,0.00177607781349054
627,0.00131575780593905
628,0.000967456196266508
629,0.00171296865776881
630,0.000942095028047567
631,0.000912328140970187
632,0.000720862479765751
633,0.000735883458876426
634,0.000597434697994606
635,0.0010644529833273
636,0.00118009764702753
637,0.00142053652520768
638,0.000973148040808951
639,0.000861121105056271
640,0.000637197394508479
641,0.000820021128941003
642,0.00122571036760618
643,0.00150662001112758
644,0.00133963498846817
645,0.00133482985797105
646,0.0013718209424411
647,0.00142858814668379
648,0.00120619936112837
649,0.00136887526167171
650,0.000750897032878601
651,0.000513709867984963
652,0.000813660691688577
653,0.000788425954989996
654,0.00092455951120316
655,0.00119010560636751
656,0.0020342665989215
657,0.0019041162627152
658,0.00197103811711249
659,0.00150617964022194
660,0.00112597977775216
661,0.00126619543290484
662,0.00182737833045007
663,0.00143945535772426
664,0.0013250773536793
665,0.0007837368915896
666,0.000748375295146596
667,0.000699660753537263
