"time","cover"
500,0.0616457198015616
501,0.0171934583354005
502,0.339078297312554
503,0.351954894388774
504,0.137824028736653
505,0.0120494079143295
506,0.00739975682390769
507,0.0023605885500769
508,0.00121660996050909
509,0.0044100387865541
510,0.00308423231705945
511,0.00500879987087272
512,0.00653521977451527
513,0.0075282300151337
514,0.00650132411209696
515,0.00471153765699231
516,0.000586590088588016
517,5.02991016578917e-05
518,0.000295011889318444
519,0.000110822377943105
520,0.000649187403530225
521,0.000837615997476636
522,0.00170173878292198
523,0.00396480873684347
524,0.00444469218141067
525,0.00192724809720057
526,0.00201305107014505
527,0.0094569350988705
528,0.00281706869070601
529,0.00367282272659732
530,0.00351059145272945
531,0.00192269599715709
532,0.000541837787380627
533,0.00114583015952694
534,0.00270783903953568
535,0.00323252115849944
536,0.00267935555438307
537,0.00195493898006745
538,0.00154485438589849
539,0.00215046178081839
540,0.00998587254875516
541,0.00515423465316341
542,0.0120198673981743
543,0.0176898432215069
544,0.00369580480722366
545,0.00188877190670732
546,0.00395068082580897
547,0.29651995721697
548,0.00021704366932485
549,0.000406826790338148
550,0.00167444056775448
551,0.00224107077034464
552,0.00263476636061911
553,0.00268742859580765
554,0.00234334604199529
555,0.00046143815101151
556,0.0040507615983999
557,0.00306924103869531
558,0.00481118347444799
559,0.00151275328737009
560,0.0136281501601041
561,0.00842142818890678
562,0.0165364030816159
563,0.0136270591868279
564,0.00381181852014067
565,0.0100410701540321
566,0.0358451659517375
567,0.0329524838159783
568,0.00997865275320265
569,0.0110546271753093
570,0.00442679776918819
571,0.0299132062777799
572,0.0152936848797774
573,0.0103829231477115
574,0.0368746007338156
575,0.0159215800092364
576,0.0221427710097849
577,0.0244735185156779
578,0.0145140263053878
579,0.016616757143123
580,0.00182509423332063
581,0.00100209535556317
582,0.000783733384662126
583,0.0017503722208423
584,0.0035169918737989
585,0.000931421418892406
586,0.00230541446799036
587,0.00474352774265547
588,0.000827439051149577
589,0.000729556774512835
590,0.00155626992156329
591,0.00149206654304693
592,0.00145595485838308
593,0.00231902113828861
594,0.00283152798739252
595,0.00126407977008409
596,0.0046341071904296
597,0.00576937067344231
598,0.0145421396861071
599,0.0381381084326801
600,0.00590564711334218
601,0.00650164563753198
602,0.00484392800851267
603,0.0114860855625348
604,0.0197980198366508
605,0.00746800383489404
606,0.0151923061947266
607,0.021467443594728
608,0.0506396560645329
609,0.0346611865734777
610,0.0649634606448108
611,0.00825373457570483
612,0.0302349014805398
613,0.0783852719170866
614,0.0740073261878462
615,0.0108855411619242
616,0.0125467064500769
617,0.0626521106746304
618,0.0147280698210657
619,0.0323020716086902
620,0.0129370523754938
621,0.00865227660805814
622,0.0237634329642611
623,0.00545812896981003
624,0.0249242884896136
625,0.0287152357993338
626,0.0155781719288422
627,0.00333584946435702
628,0.00189408232806281
629,0.00292820956100088
630,0.00716711786302409
631,0.0256268725652594
632,0.00206979855158912
633,0.00400889863573642
634,0.0235000529065024
635,0.0145482816339962
636,0.0203081214706385
637,0.0414463675931228
638,0.00511745712382885
639,0.00447968630811844
640,0.0489597793057181
641,0.0392972816928151
642,0.0334261193394406
643,0.0232208818847708
644,0.00443088911258465
645,0.00202852853408802
646,0.00356108190690827
647,0.00283545124950349
648,0.00323082540231165
649,0.0144558335449267
650,0.0102555167344062
651,0.003569615448344
652,0.00226863688832124
653,0.00105044953130878
654,0.00177570131032442
655,0.000499241149965817
656,0.00149194674584068
657,0.00155850839852696
658,0.00318719485123582
659,0.00424425801994222
660,0.0349485854719155
661,0.0284303030709562
662,0.0889794646723473
663,0.0712936961985791
664,0.0416959454095073
665,0.0301979152193995
666,0.0544673554567926
667,0.0545624128174371
668,0.065201933630551
669,0.00181711474476211
670,0.00142813467614018
671,0.00259815443871026
672,0.00309054498023499
673,0.00591075941326961
674,0.00718925318129777
675,0.0116428934314291
676,0.00438299495012597
677,0.03653613830287
678,0.00551030520402509
679,0.00540641633561644
680,0.00449421412834017
681,0.00243780918879574
682,0.00240214623906239
683,0.00504751900696139
684,0.0175775200243972
685,0.017122845968815
686,0.00399815173682879
687,0.00301787403059325
688,0.0054480320901925
689,0.00502040728060492
690,0.0229035646633735
691,0.0308586793848717
692,0.00248937722531611
693,0.00905523811463396
694,0.00614007923748337
695,0.00482230655511081
696,0.0100374894367631
697,0.00967175407189967
698,0.00428645527730103
699,0.00566327786045196
700,0.00694570678126854
701,0.0105905744544174
702,0.0502888871634088
703,0.0116090033042513
704,0.00361427846235987
705,0.00738566236682676
706,0.0036810871513293
707,0.00447241902910082
708,0.00418581689988877
709,0.00690068900827599
710,0.0079591175545905
711,0.0244015656777056
712,0.0129285578166462
713,0.051307889479951
714,0.00763180223145172
715,0.0034489353675631
716,0.00556122740595802
717,0.000657761382862346
718,0.00137263217353403
719,0.00197290879307467
720,0.000351090412517906
721,0.000233462934460267
722,0.000317971306348802
723,0.000743292423389184
724,0.000248400166285796
725,0.000416572647754759
726,0.000741883918177608
727,0.000623613017475139
728,0.00332150821777551
729,0.00454941862390239
730,0.000197709421710992
731,0.000250030349372027
732,0.000538132817313561
733,0.000790735682450156
734,0.00103598725980845
735,0.00289724336517505
736,0.00110340761016854
737,0.000741664909388438
738,0.000161025176845398
739,9.30790029155625e-05
740,0.00141039837943829
741,0.000571934557056135
742,2.70513361078656e-05
743,6.78689802951444e-05
744,4.33332068357203e-05
745,5.12668609107395e-05
746,5.31732355213786e-05
747,0.000160898147890013
748,0.000114259929874161
749,0.000245617058517338
750,0.000865036651817038
751,0.000608145206817365
752,0.00110406889308151
753,0.00108563749512643
754,0.000158636476895217
755,2.31083202112314e-05
756,2.72561846415684e-06
757,4.65382531676591e-06
758,1.77200231549262e-05
759,7.99903729055736e-07
760,6.98857535179545e-06
761,1.1708741527207e-05
762,2.8867093617555e-05
763,0.000159260819942455
764,0.000665883606730902
765,0.0012967106359496
766,0.00565603991166076
767,0.0114305429221959
768,0.00285232821221221
769,0.00648045405125679
