"size","frequency"
-1.54268666126389,0.0255449946225059
-1.40918415892347,0.0283227932747189
-1.27568165658305,0.0310324100974984
-1.14217915424263,0.0336091967243253
-1.00867665190221,0.0359907107469438
-0.87517414956179,0.0381197566240565
-0.74167164722137,0.0399470405131933
-0.60816914488095,0.0414332238214409
-0.47466664254053,0.0425502308177953
-0.34116414020011,0.0432817527323757
-0.20766163785969,0.0436229814398067
-0.0741591355192699,0.0435796867095714
0.0593433668211502,0.0431668106646014
0.19284586916157,0.0424067840243195
0.32634837150199,0.0413277684703172
0.459850873842411,0.0399620008734755
0.59335337618283,0.0383443655823021
0.72685587852325,0.0365112606405778
0.86035838086367,0.0344997635600924
0.99386088320409,0.032347052115925
1.12736338554451,0.0300900024539634
1.26086588788493,0.0277648736864587
1.39436839022535,0.0254069947698437
1.52787089256577,0.0230503914341496
1.66137339490619,0.0207273224858592
1.79487589724661,0.0184677287530702
1.92837839958703,0.0162986280203226
2.06188090192745,0.0142435104924747
2.19538340426787,0.0123217991902125
2.32888590660829,0.010548437662126
2.46238840894871,0.00893365503300383
2.59589091128913,0.00748293908564862
2.72939341362955,0.0061972251778695
2.86289591596997,0.00507328624300769
2.99639841831039,0.00410429005446205
3.12990092065081,0.003280476369396
3.26340342299123,0.0025898997729261
3.39690592533165,0.00201918373770279
3.53040842767207,0.00155423676538852
3.66391093001249,0.00118089107979934
3.79741343235291,0.000885436265069678
3.93091593469333,0.000655032844695894
4.06441843703375,0.000478002569260131
4.19792093937417,0.000344002081913585
4.33142344171459,0.000244093906767938
4.46492594405501,0.000170733282692935
4.59842844639543,0.000117691299038002
4.73193094873585,7.9934538578396e-05
4.86543345107627,5.34795297347493e-05
4.99893595341669,3.52373587206882e-05
