"time","density"
500,46.7952404578019
501,39.0507257979578
502,31.4060652232066
503,28.7553098040814
504,49.3012432290118
505,41.8120654573093
506,41.5388641954023
507,43.7931729509433
508,26.1691969629891
509,25.018232092162
510,17.5681156730965
511,21.0575121231489
512,116.38592638994
513,46.9157615609988
514,34.046985150382
515,27.5994508332249
516,23.369256693829
517,17.1530823224272
518,16.4877148157933
519,15.74501407341
520,9.75499304402497
521,9.49598424622072
522,8.94464941449584
523,9.69239837813834
524,9.49784291674574
525,9.78732105988236
526,8.65125672147443
527,19.0713296724617
528,11.604503065265
529,13.0693482610998
530,29.9375725930691
531,23.5255869335009
532,19.9459931228131
533,17.1515304166601
534,11.736879949977
535,29.6601645135789
536,77.7576910853825
537,84.9928719082887
538,64.681738475226
539,57.0814011996146
540,55.6590818477396
541,51.0712462681714
542,42.0195986104451
543,43.2192484140011
544,42.7996646310973
545,35.1720733013164
546,35.7218848362987
547,34.0636505234008
548,30.9628220768644
549,27.0613176219089
550,24.0142571506679
551,19.7855357069733
552,45.7103016816781
553,37.9108775940969
554,38.5887211734256
555,35.136285197814
556,48.1735087771073
557,18.8204338468414
558,1.5447994141571
559,1.13967220799816
560,1.39221396118919
561,1.72025583323183
562,1.24895688438539
563,7.30248995517526
564,4.3156782821324
565,4.43338474184054
566,4.37544532977231
567,3.80606558335592
568,3.85747458967827
569,5.17480059857006
570,12.0959349434095
571,8.93590586232888
572,8.24201346078334
573,7.89222492851777
574,8.22573821688665
575,9.91746722997514
576,11.3534885941385
577,11.1003670652933
578,14.6037689598699
579,15.014145152026
580,9.44559530132639
581,8.15841881410884
582,6.00547106045332
583,5.72575148226755
584,21.9529301006592
585,13.5087628259203
586,13.5104210952562
587,11.9818360961773
588,11.1767884208459
589,99.2359584867474
590,82.1040449016888
591,59.3998268762288
592,40.9608030220999
593,35.408705826708
594,27.8620199946407
595,19.2430400297642
596,20.43495824598
597,18.8130956277293
598,24.0806102547819
599,19.3802798538477
600,17.5218177674017
601,19.7216839637247
602,16.8276331071557
603,15.0723073613464
604,11.2860636825469
605,9.64163553430583
606,19.0566699888357
607,16.5537636737136
608,16.3529941637721
609,21.9729638991386
610,14.9973030853428
611,15.7353510374905
612,16.2126206238072
613,15.0184717148106
614,15.0483501307765
615,12.3458141634977
616,15.8634570854861
617,14.7160483105603
618,19.8775619495657
619,17.1959684031141
620,13.6419714381957
621,12.8825078302883
622,10.4253974421735
623,28.9604122689954
624,21.7848719471252
625,20.0137934270799
626,26.0145093656696
627,22.3720051484828
628,26.1283450380315
629,21.2889652516073
630,24.2884302620172
631,21.4811676170251
632,20.2573480949436
633,19.0739715878819
634,14.3960334332903
635,16.9967348287531
636,17.5090202026932
637,34.2323206946253
638,99.2485837124978
639,61.8550531086829
640,53.4077581695073
641,48.5091380346728
642,47.0998154401397
643,41.8362796085781
644,29.8353935374655
645,28.9712698747125
646,27.0327073803917
647,27.7491857625838
648,42.6043266032242
649,41.7541037068338
650,32.5319992473932
651,33.1798330718
652,74.5183243318429
653,51.4318473823133
654,42.2993907569877
655,30.9740867704047
656,23.51564849286
657,41.7448801406838
658,30.2485103974105
659,27.6187639219715
660,17.5601654681905
661,15.4975561198537
662,14.4861368014232
663,14.041702258518
664,11.9446766328609
665,8.23613821456534
666,8.20251482832384
667,36.5253879435559
668,32.0953577943673
669,26.2143513658153
670,17.8861705279195
671,63.271483262663
672,52.1817173199972
673,28.4674849924476
674,25.1901125420382
675,20.3662824944248
676,17.6392253388872
677,15.7826710977536
678,17.5037594760724
679,14.7810096025207
680,11.5300173696417
681,8.98072882664683
682,8.32935114067617
683,24.2783488565075
684,21.8620949517177
685,16.1870142828191
686,14.0196473305365
687,15.5926396837672
688,13.9304407147401
689,13.0561525821787
690,10.3813312403036
691,9.88361362486657
692,9.91738102906935
693,31.8537527502636
694,20.9570837684596
695,40.3919465103359
696,34.1195680754668
697,27.8150013168146
698,27.5165900267122
699,16.4258636973372
700,19.5818436425534
701,23.2203323372209
702,19.5371853242547
703,32.5766758105111
704,25.3150756513558
705,22.1870622605423
706,22.3283209432482
707,22.4594839460392
708,48.3490507259545
709,40.3491098856938
710,44.6383920726171
711,53.1720044611631
712,50.8018209066051
713,46.5878448215803
714,26.7464886770626
715,22.4090436216603
716,20.2768708944236
717,18.7328220250803
718,20.476400542562
719,18.0967097753759
720,36.474643643252
721,5.07235440412788
722,4.63728596562153
723,4.46541584863017
724,3.33096123020115
725,4.37483251016101
726,9.18223984453407
727,7.1688755546998
728,10.7987408869212
729,11.4146777248277
730,9.52201770146129
731,9.58797337760499
732,8.71294778489254
733,7.6694409293055
734,7.90844584612422
735,7.90340888001071
736,8.85137796970025
737,7.87705140931436
738,7.34249576934421
739,6.04266620170448
740,11.2538424472909
741,9.47172892888389
742,29.1002141139878
743,37.522444154472
744,19.742096777779
745,18.2015225147035
746,14.9430574627031
747,17.9324472753252
748,14.3647364167701
749,14.498515252053
750,14.5543804838881
751,11.5636042977314
752,13.3570220806557
753,13.472877851556
754,8.15832648613558
755,6.97482774114093
756,35.8480926399326
757,27.8457723037014
758,21.8591364026462
759,21.3617427385964
760,20.0947146163936
761,20.6944817489005
762,19.1147421253105
763,20.2549659151306
764,18.1056342908517
765,21.8401451096521
766,49.357732002863
767,62.1056854371245
768,78.9418602692308
769,69.8931106381251
770,39.2919888173491
771,28.3550322440215
772,25.7251102513337
773,29.4222689178661
774,23.7950181257112
775,21.6967180094933
776,24.8794373803424
777,19.5138239120626
778,21.7475362451818
779,15.3939929700978
780,524.412319085069
781,370.260573807148
782,86.7939385436961
783,48.8101471066144
784,31.0880388617783
785,31.7469994559674
786,18.1139285025853
787,18.2922413741857
788,17.8321495594507
789,16.0184885788688
790,21.8282042923255
791,15.7268146583416
792,19.1105761398862
793,17.7100513572491
794,16.0360331703275
795,14.2185500124767
796,16.062901574863
797,14.4744492428847
798,15.5728649641366
799,40.3710263592575
800,35.3103481684682
801,31.5221343174056
802,28.5445061296703
803,21.1154315982371
804,19.3318655508882
805,18.8301828313281
806,17.4940648849896
807,16.4369518498878
808,25.2898736259644
809,21.5464363411833
810,22.2023291563281
811,18.9585890844675
812,16.4633880917898
813,24.7580779878177
814,21.4315738582298
815,17.5881589555488
816,20.6079963555381
817,16.7783663724378
818,14.1911926220079
819,13.5568090905372
820,29.6804602179947
821,31.3601730590236
822,110.622325818138
823,84.8290268161213
824,58.6875831028756
825,53.1448705810114
826,46.825790222618
827,60.5100612803413
828,70.6577560959991
829,45.1806208413467
830,30.2114590633976
831,27.9231512005425
832,23.3179519329478
833,22.0025333040466
834,15.0177896039288
835,42.122363719093
836,63.2508183478724
837,47.1438547745576
838,33.9179882942599
839,31.7617103039142
840,24.6524752792653
841,21.4867158212734
842,20.3091231849172
843,48.3441232267497
844,27.1128035429556
845,35.9941615630234
846,23.4983288017417
847,25.5711191749161
848,30.0683770507833
849,35.0244351891887
850,28.1972441096935
851,29.6358164354989
852,20.5817516657631
853,22.184114622035
854,31.3231787380199
855,24.1418759964496
856,23.3009938483548
857,20.4340755231113
858,22.9860385385498
859,32.3293371726696
860,28.8806976711851
861,23.4880899619882
862,22.4105216166305
863,23.6332579909068
864,62.6920489853944
865,45.8836333252352
866,44.143904464868
867,37.4923172573739
868,31.6706778500198
869,26.7056065926837
870,25.3191437302436
871,24.5250977189663
872,16.3834338884934
873,10.0674331333194
874,16.6969038376258
875,13.3132391038619
876,14.8342414912389
877,11.3268164820022
878,12.1567191744662
879,10.6077189853668
880,10.4384226358681
881,70.3741416973549
882,44.4951434567276
883,34.6040267940972
884,136.385188769823
885,54.8056239723529
886,57.1164046663394
887,50.7935645066886
888,37.8029333873553
889,42.2523392830271
890,35.7237787961429
891,156.126654974092
892,111.205807118722
893,94.2733780438533
894,39.7664825831979
895,24.0256071056543
896,19.9100211672632
897,22.2249928177135
898,22.0255590598005
899,20.7725997023955
900,18.2564843082052
901,24.8122484756
902,18.8639004339226
903,13.8537868042638
904,12.0547288865226
905,14.1555615956763
906,13.8051547076047
907,12.499991023304
908,10.9584671053203
909,10.5841228940628
910,9.61060083806825
911,10.5291862899551
912,10.1248275128787
913,8.87338242803413
914,8.82733088950987
915,9.10208081471885
916,8.08029512908773
917,5.56838134217481
918,5.58274815112641
919,5.57838553579207
920,13.8814894802584
921,9.15899453116737
922,9.03631919534436
923,13.8415451521159
924,13.3539071190299
925,10.8316296922753
926,38.7071229936108
927,23.6283468034908
928,23.4352533587775
929,28.338765304189
930,25.3599250470324
931,24.4736361614631
932,26.9531734613979
933,22.1015940770126
934,51.393054690953
935,31.0363497675018
936,27.3077024103845
937,23.7257333448407
938,22.6725939859992
939,18.0870699409561
940,18.7659073442735
941,18.072107455087
942,20.3584544248723
943,18.9035216141081
944,12.7446157978404
945,10.3058198400394
946,10.1353814818899
947,26.8457114893302
948,19.4014412128294
949,22.5149246097767
950,18.6682873470702
951,19.1789124849992
952,16.8935135823566
953,17.1613624996801
954,17.6893917014211
955,17.9080785566081
956,14.2513770474189
957,13.3065190500041
958,13.3201428966454
959,11.6937525442904
960,10.5673862310896
961,9.18491788870397
962,8.21427766996617
963,21.3052958138358
964,17.3465628898958
965,36.0415214540458
966,26.3129728110868
967,29.07804976439
968,60.5108641969893
969,44.4903366595618
970,45.4330539445356
971,35.6149656674503
972,25.7293576594381
973,24.4669162189226
974,21.9752878555066
975,27.6114449924942
976,58.2760442229595
977,29.5800283740034
978,29.5765412707821
979,58.0083964728327
980,60.7587244661078
981,44.1232816272918
982,33.6490970602386
983,153.323507319413
984,130.623303364126
985,112.755018914687
986,86.2025537570507
987,76.2671470065104
988,57.2048219533351
989,47.6497968664719
990,38.3202538041217
991,58.147996958719
992,50.1051677284485
993,44.8266523790948
994,37.6972913930206
995,39.1731060910305
996,36.7505296559223
997,30.2397458152459
998,29.1510093796069
999,23.9620735131252
1000,86.1240393661184
1001,36.882695259248
1002,46.5186135958171
1003,231.19497071849
1004,121.461244036125
1005,138.295735355895
1006,109.711113830287
1007,106.603530815715
1008,73.0294646685962
1009,56.9539812124614
1010,40.6699043340222
1011,29.9791659469429
1012,26.8735060950214
1013,28.3621041652094
1014,23.7662857552464
1015,11.5493311571406
1016,19.4161532092604
1017,14.8167589104244
1018,15.8420422906039
1019,18.2845727292198
1020,10.7713623457364
1021,7.3927327359136
1022,4.58841370091235
1023,4.73558865060116
1024,6.35231135872105
1025,7.29568886505284
1026,6.67115678831209
1027,5.85385523752208
1028,6.32182014744219
1029,6.77703779335744
1030,15.1120904472346
1031,9.06628196088995
1032,9.15005144254622
1033,9.67823239780146
1034,9.03140499887952
1035,6.57426731456031
1036,12.8337135285885
1037,17.2697648524739
1038,25.5899309792759
1039,20.9839284452907
1040,12.2088585727402
1041,8.6060918717676
1042,7.08014631521112
1043,15.4140885744159
1044,13.8876646200756
1045,11.6478909443553
1046,10.2684247983387
1047,8.80668145409797
1048,8.11563552037496
1049,7.20264074980207
1050,7.7655648330811
1051,6.56988397793888
1052,16.3335036676072
1053,10.7432413533884
1054,8.16820550517951
1055,19.8216500397259
1056,33.5088108727972
1057,21.6990707642971
1058,32.1603921049501
1059,22.47208952024
1060,20.5338867295841
1061,38.0017746907578
1062,33.2703025107317
1063,88.771454061677
1064,54.2899434843772
1065,47.570064247164
1066,39.4830749869918
1067,57.1340377059043
1068,46.9367310898277
1069,35.6223157753004
1070,65.8732602010874
1071,383.745997363045
1072,152.727362988596
1073,166.573810205797
1074,124.701639295644
1075,106.402304730126
1076,97.0762025687218
1077,79.0148098440044
1078,90.0732263006495
1079,63.8781518963708
1080,53.3761878083052
1081,41.9621578498537
1082,43.1505832502355
1083,101.025544216407
1084,77.242270523349
1085,59.6357518748756
1086,49.5172592681016
1087,123.786238953414
1088,87.3262748439298
1089,20744.3980087512
1090,0.190909207163727
1091,0.219989484738089
1092,0.213658109036016
1093,0.243139169575803
1094,0.390205061389327
1095,0.344529435342578
1096,0.414719859959668
1097,0.345237629789859
1098,0.348384929162668
1099,1.55667079995309
1100,1.42654542077052
1101,1.16204441299948
1102,1.36712794569889
1103,1.65198291318932
1104,1.45049053216971
1105,1.57892852981329
1106,6.62384826232503
1107,4.4705103884758
1108,4.0225200460473
1109,3.98245202567145
1110,2.83429755596163
1111,3.14427554497478
1112,4.78676225316847
1113,4.15514551984923
1114,3.47362161031694
1115,3.91514951494926
1116,3.66278102080195
1117,4.01588892358911
1118,48.0092530828906
1119,45.2001387512072
1120,43.6249723234825
1121,45.5604468648871
1122,40.9684792805707
1123,66.37319316291
1124,46.0059436778465
1125,48.6687650315791
1126,40.5103778260666
1127,40.760178782522
1128,40.7070159652056
1129,26.281481585155
1130,21.0595843993208
1131,18.999832856997
1132,19.3942230525008
1133,15.448642320276
1134,16.362691077184
1135,230.824135866993
1136,127.983577200263
1137,111.379109801965
1138,144.41559968803
1139,72.9647878423489
1140,40.2260050089417
1141,105.342090271322
1142,96.6581673666126
1143,64.6743835070777
1144,94.9465736559853
1145,107.39629290687
1146,55.5691516322347
1147,56.796578922922
1148,43.7077137441427
1149,40.3793511551492
1150,64.03852700389
1151,48.8448395159027
1152,22.2504676358343
1153,13.3895463228172
1154,33.5098985849869
1155,21.5680516056318
1156,21.4222240310123
1157,13.611928744697
1158,3.95341790551488
1159,8.26201414072655
1160,5.72833656113156
1161,4.67760171791443
1162,4.0667523922601
1163,3.14971305418512
1164,2.9481895084214
1165,2.80572817701746
1166,3.09654822215356
1167,2.94867080455883
1168,3.12729309690115
1169,2.82388594736468
1170,2.88663732011549
1171,2.82882565527539
1172,3.43395562603382
1173,3.39747142810172
1174,3.94859486822055
1175,12.8109794632127
1176,10.593234027224
1177,10.4917374852362
1178,7.7135022107061
1179,7.50208750353164
1180,6.0938092619583
1181,6.02001473789893
1182,7.37215375530877
1183,22.8029936286573
1184,19.793454422646
1185,16.2778935995988
1186,10.6288227841955
1187,11.5385516040325
1188,15.0447112452644
1189,14.5057097693515
1190,14.809901062381
1191,15.2795597565392
1192,11.5242985248059
1193,17.5051764203623
1194,14.5082277438461
1195,14.2570885526113
1196,18.4523510234298
1197,16.2066413887386
1198,14.6485952659965
1199,14.394737180432
1200,20.3148548758224
1201,23.2517508140149
1202,59.5867756071399
1203,45.2071585492882
1204,35.2226842151627
1205,31.2632513834657
1206,27.5571322729444
1207,21.192171574392
1208,44.5773583996104
1209,23.43738924536
1210,25.3564696719986
1211,24.153226540136
