"size","frequency"
-1.54068112413916,0.0366310754043436
-1.40316754754927,0.0400978849466521
-1.26565397095938,0.0427765324838747
-1.1281403943695,0.0444860813885067
-0.990626817779609,0.0451370142887614
-0.853113241189722,0.0447446547465344
-0.715599664599835,0.0434255307237739
-0.578086088009948,0.041377503967824
-0.440572511420061,0.0388480693721186
-0.303058934830174,0.0360975721573566
-0.165545358240287,0.0333646158679295
-0.0280317816503995,0.0308396502890289
0.109481794939487,0.0286501844148017
0.246995371529375,0.0268581150228003
0.384508948119262,0.0254671328077937
0.522022524709149,0.0244366281138474
0.659536101299036,0.0236981357973122
0.797049677888922,0.0231709434626026
0.934563254478809,0.0227746349789224
1.0720768310687,0.0224376108960055
1.20959040765858,0.0221016801691105
1.34710398424847,0.0217234817064044
1.48461756083836,0.0212737575817664
1.62213113742824,0.0207354541444792
1.75964471401813,0.0201014040123319
1.89715829060802,0.0193720698193721
2.03467186719791,0.0185535902580824
2.17218544378779,0.0176561913015895
2.30969902037768,0.0166929266589933
2.44721259696757,0.0156786729314771
2.58472617355745,0.0146293034429382
2.72223975014734,0.0135609836564379
2.85975332673723,0.0124895539801349
2.99726690332711,0.011429986939739
3.134780479917,0.0103959188875528
3.27229405650689,0.00939926456954498
3.40980763309678,0.00844992469472427
3.54732120968666,0.00755559605397424
3.68483478627655,0.00672169206925637
3.82234836286644,0.00595137895915525
3.95986193945632,0.00524572952499113
4.09737551604621,0.00460398871575797
4.2348890926361,0.00402393321836824
4.37240266922599,0.00350229081934901
4.50991624581587,0.00303517023473065
4.64742982240576,0.00261844693093153
4.78494339899565,0.00224805987503538
4.92245697558553,0.00192019676601907
5.05997055217542,0.00163137082986347
5.19748412876531,0.0013784101170984
