"time","density"
500,28.6437639438947
501,12.6918656634525
502,13.9331373346073
503,13.8995428966883
504,14.1255913661269
505,12.5396748766859
506,15.3487155047909
507,13.9148829350151
508,13.0214687450806
509,12.7843015578555
510,10.6529123986338
511,73.927907962892
512,25.5395762353066
513,21.825407661593
514,22.2520553369167
515,23.295732771005
516,21.1403007643916
517,17.3716158771677
518,17.5577598985126
519,16.7071808878114
520,15.5855292697573
521,18.2516300247747
522,15.9067995034526
523,14.8244125449323
524,13.2317760644469
525,7.99021024570291
526,23.7390536526023
527,19.898133747279
528,13.4068939233959
529,14.0512715595518
530,15.6038523145036
531,41.5426298153037
532,39.5886839720586
533,12.0847715110495
534,29.7687346379379
535,61.8910748894985
536,13.9297753202631
537,10.5790975875784
538,9.331167217141
539,352.561166136114
540,223.517479158312
541,175.680264566438
542,114.641351846052
543,109.771692195533
544,105.76373731703
545,59.5271002109013
546,61.4046385548216
547,38.9480797395219
548,39.1081363249668
549,14.1757435219726
550,10.1294247759231
551,7.45008592695311
552,8.35508228421934
553,10.7487663532814
554,12.8231916308208
555,12.6324113734451
556,11.4003291862002
557,11.6443720272061
558,12.5810386481135
559,12.7929173727234
560,13.866272116907
561,12.2322032947403
562,10.5399352334029
563,6.75425196143616
564,6.21055627289385
565,6.56167711707914
566,15.3704360939133
567,15.1983269978763
568,8.72777754516695
569,10.5767615900227
570,15.2309830054395
571,4.3536025500756
572,3.26418516033263
573,3.55442146768462
574,43.0927383463708
575,26.974702695324
576,14.5056566106783
577,30.7519488804201
578,33.2421727639422
579,29.1098057115096
580,17.4519477784247
581,8.07668579151846
582,131.827967840128
583,29.6252471369837
584,20.365924295433
585,21.4084157681129
586,23.3299593110866
587,13.1110292084253
588,12.4935289100714
589,10.1709050826132
590,10.3040662098597
591,9.96519212646328
592,9.72036276463943
593,9.52721680533984
594,8.03222168206548
595,9.8970037107964
596,18.2836275148364
597,102.572026712165
598,101.987807673747
599,69.2868112073217
600,47.1143811757833
601,38.9488065194706
602,29.2420133736054
603,12.1719237247451
604,11.0486031427936
605,21.2371207176436
606,13.8680901708787
607,10.533761719367
608,21.4544425464375
609,11.6045461472816
610,15.4513907152237
611,68.4557817693587
612,31.2473872729232
613,54.9906577121986
614,34.4271704604231
615,3.20227155590238
616,7.93450399415115
617,0.491101841556817
618,3.43405825545016
619,4.40628681014675
620,8.01678152828154
621,12.5213592276489
622,3.67311300341556
623,11.0205510408845
624,52.0285605707013
625,53.742852064857
626,34.7822395436583
627,42.2064852656042
628,7.58296764823901
629,11.9605377833118
630,9.56726441877603
631,24.6774480045179
632,20.9335880004066
633,50.0964002189948
634,35.3055860745047
635,31.1662767003781
636,27.4495972561985
637,19.7267419786059
638,4.16095413878773
639,3.45582942525403
640,7.5048060988772
641,7.99868568876947
642,19.0224003689226
643,16.0402473286547
644,5.94228332573553
