"","x"
"1",0.234560655235333
"2",0.00483103057319269
"3",0.653524344713252
"4",0.0835998285018785
"5",0.314612247572422
"6",0.339537458901263
"7",0.745901407850225
"8",0.504218103931929
"9",0.233766482612415
"10",0.697493591228402
"11",0.703967634377282
"12",0.629119294005933
"13",0.748347978733531
"14",0.0043568352794172
"15",0.0386481210927212
"16",0.125385608780479
"17",0.666272251531295
"18",0.689999051039832
"19",0.676286953310377
"20",0.773834907406836
"21",8.36825160575583e-06
"22",0.182638822273896
"23",0.736941750119398
"24",0.0519494805799956
"25",0.510321471533588
"26",0.601061486819091
"27",0.773814629796331
"28",0.549875995738358
"29",0.306141286406668
"30",0.129808142770135
"31",0.482114452969902
"32",0.642727547871179
"33",0.234462414724757
"34",0.0427238981728541
"35",0.580519095557852
"36",0.506711795538168
"37",0.0469541817127888
"38",0.0689835557463457
"39",0.33276915625883
"40",0.60219342986483
"41",0.0467985204139
"42",0.117999687297871
"43",0.330590856177084
"44",1.89878725194537
"45",2.07203520522855
"46",1.29646656248649
"47",0.0136394821799839
"48",0.196509533511305
"49",1.24892554527729
"50",0.0811834462429097
"51",0.237974571467431
"52",2.48370506330429
"53",0.417830363438457
"54",0.520015428655282
"55",0.229447055850792
"56",0.48806720899941
"57",0.470391898194564
"58",0.230807947155888
"59",0.114827652401737
"60",0.201635044500291
"61",0.483932741003314
"62",0.40107176606144
"63",0.111743089200074
"64",0.0396527048979524
"65",0.182438540375904
"66",0.0980664535472271
"67",0.118632082997338
"68",0.732685410128319
"69",0.204787356531144
"70",0.060935504081008
"71",0.209628293673742
"72",0.126792886431103
"73",0.00049885473434502
"74",0.406402802951731
"75",0.147281688272648
"76",0.185008845123703
"77",0.151070919875417
"78",0.375861512869668
"79",0.52382836282491
"80",2.12352997863203e-06
"81",0.0106822283042406
"82",0.491346121163169
"83",0.185008255376405
"84",0.557998571240687
"85",0.215333973713024
"86",0.262923784961794
"87",0.387764488234595
"88",2.60359860199744
"89",0.201640059157382
"90",0.158242384891663
"91",0.241585842469496
