"","W","X"
"1",33.3189155493508,1
"2",36.6305995840272,2
"3",32.8134710628028,3
"4",31.4087207208004,4
"5",10.7690479083522,5
"6",43.1181144654174,6
"7",25.7153911422516,7
"8",18.9193664731988,8
"9",36.352587834329,9
"10",13.2199951459891,10
"11",32.2089428709626,11
"12",23.9944621935538,12
"13",25.5982861095264,13
"14",19.252707574545,14
"15",27.4280252834649,15
"16",21.1504339471308,16
"17",25.8351591365304,17
"18",31.5469926520143,18
"19",26.0175967247449,19
"20",20.2248028611065,20
"21",24.1949910131922,21
"22",29.0075352310251,22
"23",27.4612234564384,23
"24",36.2204570361488,24
"25",28.0075142769019,25
"26",18.9485407990377,26
"27",7.83998998736813,27
"28",41.8977197699909,28
"29",26.8222126016338,29
"30",44.8744451702546,30
"31",27.7711677529306,31
"32",33.5073969213671,32
"33",28.1146305622213,33
"34",29.374398183002,34
"35",47.4006980994305,35
"36",27.3056436148099,36
"37",25.1288491682217,37
"38",28.3293063069855,38
"39",38.0217599701775,39
"40",5.03195549809952,40
"41",47.3000862079489,41
"42",30.5454279555,42
"43",25.7152342325224,43
"44",56.0874871449535,44
"45",20.123142908683,45
"46",32.3676353036563,46
"47",27.202406950243,47
"48",7.62101673410374,48
"49",17.9976640676848,49
"50",34.0950842510159,50
"51",21.3238266215312,51
"52",30.4922575713677,52
"53",27.1343417529232,53
"54",38.3365158652917,54
"55",31.9852460746429,55
"56",38.4527222395823,56
"57",19.2395856007712,57
"58",26.8290124893437,58
"59",35.2760930858338,59
"60",20.5469001847525,60
"61",23.6085129310167,61
"62",17.6440011944193,62
"63",26.7980979212578,63
"64",39.388428317232,64
"65",33.1063700155291,65
"66",32.7787570119126,66
"67",17.3359126023001,67
"68",49.1493987586972,68
"69",19.7219440031993,69
"70",24.1310593293148,70
"71",22.639157023856,71
"72",26.7253238217554,72
"73",52.0687146662185,73
"74",28.2699043513736,74
"75",49.7100385357224,75
"76",21.6815762575089,76
"77",16.2865240635247,77
"78",10.5985346078798,78
"79",19.3400485240303,79
"80",22.2898891529827,80
"81",53.6119003839325,81
"82",34.9599361178508,82
"83",24.8458033566567,83
"84",28.7441258159591,84
"85",22.2493409339568,85
"86",45.3157347219277,86
"87",38.5170226239198,87
"88",45.0012816029755,88
"89",25.7996276552014,89
"90",19.1369317941783,90
"91",38.383826289163,91
"92",27.4902303520022,92
"93",35.1217847535281,93
"94",24.9720149607949,94
"95",23.3636210024633,95
"96",32.2588205817495,96
"97",44.9434262164703,97
"98",28.87854561543,98
"99",29.7235102992554,99
"100",55.0676488741883,100
"101",29.3623222118403,101
"102",31.7080232344362,102
"103",12.7295850292874,103
"104",16.2430782900523,104
"105",3.5115491395243,105
"106",18.1030558880015,106
"107",30.5909980195847,107
"108",36.9978503207188,108
"109",14.0328395831512,109
"110",10.6017859812403,110
"111",12.2968391635119,111
"112",13.2606675804695,112
"113",13.9364806044965,113
"114",15.6122502531401,114
"115",39.5804577284497,115
"116",42.6922851128068,116
"117",39.034432939101,117
"118",28.0455245426334,118
"119",50.3230817106735,119
"120",11.4138187117061,120
"121",40.4362896054533,121
"122",20.1136303017506,122
"123",34.5038243096537,123
"124",48.0941969089137,124
"125",40.2824703347952,125
"126",53.7994082905111,126
"127",49.1623620914086,127
"128",43.9547598939814,128
"129",44.203799217806,129
"130",50.3337129818884,130
"131",38.7271331856113,131
"132",26.1639319137361,132
"133",31.9599496437959,133
"134",40.7224434181663,134
"135",37.9568709547905,135
"136",37.7538643038469,136
"137",42.569707238501,137
"138",38.9884040492132,138
"139",24.5338140474293,139
"140",23.9798977860487,140
"141",46.9323439591753,141
"142",28.3570840938612,142
"143",33.9524773164874,143
"144",18.622955097359,144
"145",16.8705856535211,145
"146",33.6822422841087,146
"147",23.629402530645,147
"148",35.6450984187179,148
