"","Mean","SD","Naive SE","Time-series SE","species"
"beta[3,8]",1.63294637030544,0.223613235426133,0.00129103161667641,0.0059725456674525,"PASM"
"beta[4,8]",0.626449799486665,0.0963404946403648,0.000556222105144763,0.000783646595024803,"POSE"
"beta[1,9]",1.04654432128979,0.127947939501423,0.000738707773134047,0.00118677779291754,"BOGR"
"beta[2,9]",0.98125713547559,0.152333464702021,0.000879497668523001,0.00167032108154846,"HECO"
"beta[3,9]",1.75444941585761,0.183646177436216,0.00106028169978445,0.0050694713760171,"PASM"
"beta[4,9]",0.9468145834393,0.0849734616609761,0.000490594509639389,0.00100389047899997,"POSE"
"beta[1,10]",0.593988693129401,0.104459158539594,0.000603095233021562,0.00159484736003028,"BOGR"
"beta[2,10]",0.987536384261364,0.172286926846766,0.00099469903592834,0.00208718507595192,"HECO"
"beta[3,10]",1.44513653986689,0.158647805467369,0.000915953531929291,0.00316128302270901,"PASM"
"beta[4,10]",0.560268906902919,0.0660201740043451,0.000381167652333546,0.000546277291300493,"POSE"
"beta[1,11]",0.830703919852877,0.123637929563316,0.000713823919154285,0.00168049129201538,"BOGR"
"beta[2,11]",0.910074616090565,0.120058950486542,0.000693160673820291,0.00108752429488922,"HECO"
"beta[3,11]",1.819322013318,0.175769264962826,0.0010148043244155,0.00429859174167277,"PASM"
"beta[4,11]",0.553789384251806,0.0905974397609972,0.000523064562339026,0.000788359053015255,"POSE"
"beta[1,12]",0.319354423245947,0.108306360716701,0.000625307065147361,0.00223428199592567,"BOGR"
"beta[2,12]",1.1606324733444,0.158273385168251,0.000913791815324428,0.00186570374686389,"HECO"
"beta[3,12]",2.13873124528504,0.195642551173416,0.00112954279584917,0.00609677459263242,"PASM"
"beta[4,12]",0.790400167066515,0.124104603802959,0.000716518264133105,0.00144370845087017,"POSE"
"beta[1,13]",0.573519552372124,0.0983404767429586,0.000567769007197833,0.00147710378626689,"BOGR"
"beta[2,13]",0.768006748367086,0.124848342978648,0.000720812244266012,0.000996259057825549,"HECO"
"beta[3,13]",1.78912163007463,0.147266380945756,0.00085024284681614,0.00310815181292716,"PASM"
"beta[4,13]",0.869102173866632,0.113049099099896,0.000652689277969694,0.00131849900011523,"POSE"
"intG[1,1]",-0.0350231451656876,0.202429329366552,0.00116872627801654,0.0110482834244463,"BOGR"
"intG[2,1]",0.0491252785137157,0.20025179322237,0.0011561542672264,0.0068482884339081,"HECO"
"intG[3,1]",-0.0616216136202902,0.148541138263686,0.000857602661622725,0.00861720678478782,"PASM"
"intG[4,1]",-0.129976311641011,0.207925310149639,0.0012004573378623,0.0106807004190933,"POSE"
"intG[1,2]",0.359393453757951,0.206994360071566,0.00119508249508053,0.0108322088526275,"BOGR"
"intG[2,2]",0.059278994920699,0.201140919299446,0.00116128763902584,0.006732817017272,"HECO"
"intG[3,2]",-0.0744900636621711,0.153440018771919,0.000885886361424288,0.00826510166451441,"PASM"
"intG[4,2]",-0.459354167322406,0.227412382894672,0.00131296600481293,0.00960015799246846,"POSE"
"intG[1,3]",-0.481198220210589,0.199749356944767,0.00115325345002516,0.0114155938188673,"BOGR"
"intG[2,3]",0.248500142253203,0.19208351871101,0.00110899471234692,0.00703524534290455,"HECO"
"intG[3,3]",0.0473409484560488,0.150097578408119,0.000866588772986385,0.00851944488422688,"PASM"
"intG[4,3]",0.137890323438314,0.204478694702939,0.00118055829430285,0.0111805403667795,"POSE"
"intG[1,4]",0.26510754450725,0.203405291192728,0.00117436099624716,0.011127392405563,"BOGR"
"intG[2,4]",-0.0635485297477245,0.201126702782565,0.00116120555992735,0.00670802041245995,"HECO"
"intG[3,4]",-0.047302563895979,0.165495231032948,0.000955487161864718,0.00812852436421755,"PASM"
"intG[4,4]",0.0555970118605146,0.234664082621501,0.0013548337127066,0.00966431977082404,"POSE"
"intG[1,5]",-0.101128102415531,0.2049414988376,0.00118323029522014,0.0108017890904927,"BOGR"
"intG[2,5]",-0.174194461758888,0.193732236178811,0.00111851358708544,0.00702990168836477,"HECO"
"intG[3,5]",-0.0323424475883311,0.155921155003549,0.000900211208136565,0.00820352777771332,"PASM"
"intG[4,5]",0.400650175035294,0.215139076205356,0.0012421060356037,0.0105649156881993,"POSE"
"intG[1,6]",-0.00320142759232007,0.204952051933137,0.00118329122354563,0.0113127954123282,"BOGR"
"intG[2,6]",-0.161082094142943,0.200907651361316,0.00115994086595711,0.00705329959741186,"HECO"
"intG[3,6]",0.125940983543286,0.151980119899049,0.000877457631351875,0.00843800335239456,"PASM"
"intG[4,6]",0.0534843252953633,0.208784923482777,0.00120542031775517,0.01065493707109,"POSE"
"intYr[1,1]",-2.7365436529986,0.526986577908271,0.0030425584261466,0.0453238528914457,"BOGR"
"intYr[2,1]",0.51320247337103,0.426176770935955,0.00246053273422239,0.0184548896057354,"HECO"
"intYr[3,1]",1.89346976117183,0.37860279721631,0.00218586426888782,0.0316397444764133,"PASM"
"intYr[4,1]",0.634411628375128,0.443872324940196,0.00256269806290047,0.0151841883290111,"POSE"
"intYr[1,2]",-2.11447166098099,0.645532250783273,0.00372698218760308,0.0605312654804495,"BOGR"
"intYr[2,2]",1.03518581142786,0.449446607583367,0.00259488119874621,0.0206199424030261,"HECO"
"intYr[3,2]",1.63420864560565,0.36573752292648,0.0021115865731435,0.028941367676484,"PASM"
"intYr[4,2]",1.25333670199143,0.456717171813754,0.00263685782090196,0.0179131605808727,"POSE"
"intYr[1,3]",-1.36221936703117,0.802910663744085,0.00463560687847869,0.0698309392728937,"BOGR"
"intYr[2,3]",0.608815188369031,0.580292667773137,0.00335032127947587,0.0270308932839679,"HECO"
"intYr[3,3]",1.91918048910885,0.553358595531277,0.00319481734088376,0.045869281918198,"PASM"
"intYr[4,3]",0.976916319291645,0.502935859061835,0.00290370153614466,0.0202658840598253,"POSE"
"intYr[1,4]",-1.02770189811264,0.877361433139108,0.0050654485959946,0.111726894425425,"BOGR"
"intYr[2,4]",0.575372340646079,0.590328161946145,0.00340826123209824,0.0411938518598725,"HECO"
"intYr[3,4]",2.89483804336647,0.624318013286978,0.00360450173031169,0.052313239053219,"PASM"
"intYr[4,4]",0.437607621845069,0.525579777992389,0.00303443626304529,0.02703096455038,"POSE"
"intYr[1,5]",-0.988848925028127,0.593191665460257,0.00342479367734522,0.0562557784354146,"BOGR"
"intYr[2,5]",-0.370200658527349,0.386113784797049,0.00222922897590401,0.0174854802700511,"HECO"
"intYr[3,5]",2.14797526123502,0.371366994028542,0.00214408833970521,0.0293216559339643,"PASM"
"intYr[4,5]",1.1842179966968,0.373449585381926,0.00215611218649009,0.0167331180664549,"POSE"
"intYr[1,6]",1.69735560413685,0.339403484987369,0.00195954693421355,0.0220107607475729,"BOGR"
"intYr[2,6]",1.98947018345388,0.441461877235792,0.00254878133659042,0.0120749452426925,"HECO"
"intYr[3,6]",3.5660097660023,0.41080103192581,0.00237176086365742,0.0124759066278483,"PASM"
"intYr[4,6]",1.25834132606254,0.273204480249652,0.00157734680215948,0.0116168284746254,"POSE"
"intYr[1,7]",1.68564078077032,0.315561831129328,0.00182189708148489,0.0132376445920612,"BOGR"
"intYr[2,7]",2.10126451603005,0.402686303472812,0.00232491045709004,0.00825099039981371,"HECO"
"intYr[3,7]",3.28860323946686,0.348844087147079,0.00201405227619575,0.0106312147102013,"PASM"
"intYr[4,7]",0.507920996304538,0.252581054984223,0.00145827740087341,0.0125381390298737,"POSE"
"intYr[1,8]",1.37582316559813,0.294326131747554,0.00169929271393991,0.0128508606673816,"BOGR"
"intYr[2,8]",1.49945449918671,0.355273668239692,0.00205117347994172,0.00932330486857416,"HECO"
"intYr[3,8]",3.45588347729449,0.32918972464076,0.00190057776135802,0.0103126940806262,"PASM"
"intYr[4,8]",1.3394671508932,0.264149014603951,0.00152506504687766,0.011953219334088,"POSE"
"intYr[1,9]",0.259109575354186,0.349282578801249,0.00201658390894148,0.0152571108123536,"BOGR"
"intYr[2,9]",1.36097017913066,0.306556795947896,0.00176990648662427,0.00959310409219574,"HECO"
"intYr[3,9]",3.14459780099752,0.289166250854258,0.00166950212771261,0.010590090261611,"PASM"
"intYr[4,9]",0.964799995197954,0.258596190812283,0.00149300580376884,0.0140677049787864,"POSE"
"intYr[1,10]",-0.159196063660534,0.47348630413471,0.00273367445149776,0.0311585298328776,"BOGR"
"intYr[2,10]",1.53174069925013,0.354354655005669,0.0020458675545612,0.0120647281135586,"HECO"
"intYr[3,10]",2.61948619695589,0.305543949769054,0.00176405881648425,0.0165810800311095,"PASM"
"intYr[4,10]",-0.124676922892535,0.269106944684528,0.0015536896695441,0.0139794941286547,"POSE"
"intYr[1,11]",-1.11345831985283,0.566714084173786,0.00327192529051288,0.0363094770976369,"BOGR"
"intYr[2,11]",0.280910886822252,0.351405865737092,0.00202884271178124,0.0147168667723225,"HECO"
"intYr[3,11]",2.19182203522698,0.384958795940236,0.00222256064463009,0.0243672819537073,"PASM"
"intYr[4,11]",0.417000229490514,0.341040580228363,0.00196899870799432,0.0194301548967212,"POSE"
"intYr[1,12]",-1.15644061039177,0.904079638430887,0.00521970622616932,0.0737579701119373,"BOGR"
"intYr[2,12]",0.117202751659208,0.534607920879225,0.00308656027030527,0.0247962446316274,"HECO"
"intYr[3,12]",2.00385506512839,0.593144137402496,0.0034245192739758,0.0531806909976869,"PASM"
"intYr[4,12]",0.765749276784554,0.515751290024518,0.00297769146130552,0.0313597742149115,"POSE"
"intYr[1,13]",-0.604518523678049,0.753706376330274,0.00435152579264221,0.0480190368248569,"BOGR"
"intYr[2,13]",1.06490422659264,0.55872827004079,0.00322581917111904,0.0254583648612278,"HECO"
"intYr[3,13]",2.48037760893418,0.526638376432577,0.00304054808398936,0.0374663740055197,"PASM"
"intYr[4,13]",1.13021025396544,0.480851421558971,0.00277619697677286,0.0249731536537548,"POSE"
"nb[1]",-0.00566929084426277,0.00148874472873733,8.59527169891134e-06,1.69888174377134e-05,"BOGR"
"nb[2]",0.0041882856722907,0.00312946908803283,1.80679982039636e-05,3.44868707415681e-05,"HECO"
"nb[3]",0.000841925964093979,0.00134331192177705,7.75561499643613e-06,1.52743582344282e-05,"PASM"
"nb[4]",0.00922318196366603,0.00578603064013897,3.34056634762366e-05,7.85120096236009e-05,"POSE"
"rain1[1]",-0.0645679317195342,0.287110518333989,0.00165763335047302,0.029410460889392,"BOGR"
"rain1[2]",-0.0342917391394005,0.264418997360623,0.00152662379305007,0.0220087996777842,"HECO"
"rain1[3]",-0.0702292860521464,0.246736082194804,0.00142453143473964,0.028289582357071,"PASM"
"rain1[4]",-0.145181550221435,0.219976355843583,0.00127003408261646,0.0164238539980475,"POSE"
"rain2[1]",0.660705917247602,0.368397707351113,0.00212694515508006,0.042029236178306,"BOGR"
"rain2[2]",0.475998981096364,0.216258622230956,0.0012485697375962,0.0123897952687811,"HECO"
"rain2[3]",0.542575734307287,0.242090799288589,0.00139771188137598,0.0263561903388995,"PASM"
"rain2[4]",0.276551373110252,0.206764676092999,0.00119375641401199,0.0122829743448208,"POSE"
"temp1[1]",-0.474448154073778,0.372320977727244,0.00214959616715769,0.0519101603600861,"BOGR"
"temp1[2]",-0.395581985223774,0.251929117681701,0.00145451343910235,0.0189464184310392,"HECO"
"temp1[3]",-0.560672441869004,0.284087545333364,0.00164018020771638,0.0335019059083536,"PASM"
"temp1[4]",-0.0590975799956323,0.239536918574785,0.00138296704420006,0.015770716254493,"POSE"
"temp2[1]",-0.163987938260564,0.234552550610491,0.0013541897823408,0.0207080999894032,"BOGR"
"temp2[2]",-0.161166307906278,0.205151060853307,0.00118444020208194,0.0156738733641656,"HECO"
"temp2[3]",-0.153240969758445,0.191567172778936,0.00110601358771814,0.0193933208482228,"PASM"
"temp2[4]",-0.134407453598785,0.188272128269461,0.00108698963937277,0.013573658036963,"POSE"
