"quad","year","SP_ID","Species","area","x","y","age","survives","dormancy","trackID","distEdgeMin","allEdge"
"a2",20,"15","Bouteloua eriopoda",11.7229999468527,94.8474150547157,85.1663633684921,6,1,0,32,3.09000000124797,0
"a2",20,"16","Bouteloua eriopoda",5.30899995956244,93.1413021876372,96.5460140219515,6,1,0,36,2.14634770527482,1
"a2",20,"17","Bouteloua eriopoda",9.08350002906145,88.5924443596681,98.138013510166,6,1,0,36,-0.00365232117474079,1
"a2",20,"18","Bouteloua eriopoda",2.98425003339932,96.091132890026,98.6969680436128,6,0,0,36,0.346347689628601,1
"a2",21,"1","Bouteloua eriopoda",13.702500017432,29.717115486236,24.2597840835202,7,1,0,8,21.7501635663211,0
"a2",21,"3","Bouteloua eriopoda",7.57649999367562,26.9115101485621,30.953173111784,7,1,0,8,25.4100000020117,0
"a2",21,"6","Bouteloua eriopoda",38.7885499990636,10.5777774146255,43.1451156470429,7,1,0,12,7.20999999903142,0
"a2",21,"11","Bouteloua eriopoda",22.8804999964188,40.250022217613,83.5947572315168,7,0,0,28,13.9498364180326,0
"a2",21,"12","Bouteloua eriopoda",21.1859999740715,94.5273746795245,86.4276247940371,7,1,0,32,3.69000000064261,0
"a2",21,"13","Bouteloua eriopoda",24.5548999610065,94.4311797383279,97.0850284660049,7,0,0,36,-0.0201635994017124,0
"a2",21,"14","Bouteloua eriopoda",1.2919999577147,96.1873477839558,95.0153545080788,7,0,0,36,2.99000000231899,1
"a2",21,"15","Bouteloua eriopoda",13.4680499498458,88.0166549351083,98.3530325853582,7,1,0,36,-0.0501635950058699,1
"a2",21,"16","Bouteloua eriopoda",34.7423000231046,40.9475809988844,82.8190451341088,7,1,0,28,13.9498364180326,0
"a2",21,"19","Bouteloua eriopoda",1.17586087568136,29.0329518178709,96.685973073895,1,0,0,54,2.78125149197876,1
"a2",22,"0","Bouteloua eriopoda",7.64999999562278,29.7799738552998,23.5964305111649,8,0,0,8,21.5499999932945,0
"a2",22,"2","Bouteloua eriopoda",3.54920000703116,25.6723693605822,30.8191338970266,8,1,0,8,24.7099999978673,0
"a2",22,"4","Bouteloua eriopoda",19.3460000620303,9.61475378127875,44.1993108097516,8,1,0,12,6.91000000224449,0
"a2",22,"6","Bouteloua eriopoda",9.18599996359414,94.9328645032988,86.8738928824343,8,1,0,32,3.78999999957159,0
"a2",22,"7","Bouteloua eriopoda",1.38499998721294,41.7085559530823,85.2601083141467,8,1,0,28,14.1499999910593,0
"a2",22,"8","Bouteloua eriopoda",0.73099998445809,42.958928410818,88.2730278152367,8,0,0,28,11.1500000115484,0
"a2",22,"9","Bouteloua eriopoda",1.36900000187475,86.7449403442188,97.3681446282597,8,1,0,36,1.6499999910593,1
"a2",23,"3","Bouteloua eriopoda",4.16900006547244,27.103915408896,30.3431102774566,9,1,0,8,25.5100000009406,0
"a2",23,"4","Bouteloua eriopoda",11.1160000272593,8.16862120400897,44.5156801131567,9,1,0,12,5.70999999763444,0
"a2",23,"5","Bouteloua eriopoda",0.64799999723723,12.3369547316035,43.0681481774525,9,0,0,12,11.9100000010803,0
"a2",23,"8","Bouteloua eriopoda",14.7449999422778,95.3888877616359,86.2084117963643,9,1,0,32,3.09000000124797,0
"a2",23,"9","Bouteloua eriopoda",3.01100001478195,41.813631129661,86.6561020740187,9,1,0,28,12.4499999918044,0
"a2",23,"10","Bouteloua eriopoda",0.67799997127429,86.683647983723,97.8252999059881,9,0,0,36,1.83000001125038,1
"a2",24,"2","Bouteloua eriopoda",1.25600000417884,0.43836518087052,33.9091507477808,1,0,0,55,0.109999999403954,1
"a2",24,"3","Bouteloua eriopoda",1.34699999862071,9.52073991646326,41.4723905142296,10,0,0,12,9.11000000196509,0
"a2",24,"4","Bouteloua eriopoda",2.75399999688752,10.8790994919706,43.5194819809417,10,0,0,12,9.90999999921769,0
"a2",24,"5","Bouteloua eriopoda",0.849000005621,7.19826069933387,43.1082725032402,10,0,0,12,6.70999999856576,0
"a2",24,"6","Bouteloua eriopoda",0.74250001785578,6.96303030440246,45.5470819393921,10,0,0,12,6.41000000177883,0
"a2",24,"10","Bouteloua eriopoda",26.8260000025921,93.0617323385967,86.477135682247,10,1,0,32,4.19000000110827,0
"a2",24,"11","Bouteloua eriopoda",6.91949998708512,41.4443100423169,85.2191760078774,10,1,0,28,12.8500000108033,0
"a2",25,"3","Bouteloua eriopoda",0.44000000774628,38.2634090925149,74.2085606195585,1,1,0,56,25.4499999806285,0
"a2",25,"4","Bouteloua eriopoda",19.097500058302,92.7325481527476,87.5213467795026,11,1,0,32,4.79000000050291,0
"a2",25,"5","Bouteloua eriopoda",4.014999944265,39.8497675278322,87.4612910048293,11,1,0,28,11.6500000003725,0
"a2",25,"15","Bouteloua eriopoda",0.2499999946449,31.4000000013039,26.4500000048429,11,0,1,8,26.2000000104308,0
"a2",26,"3","Bouteloua eriopoda",16.046600004485,91.5228970262702,82.1642896341763,12,1,0,32,5.1900000020396,0
"a2",26,"4","Bouteloua eriopoda",12.2090000524502,91.5824051388759,85.3202389429255,12,0,0,32,5.89000000036322,0
"a2",26,"5","Bouteloua eriopoda",21.9560000450057,39.1556185086649,86.7371845294579,12,1,0,28,11.0499999951571,0
"a2",26,"6","Bouteloua eriopoda",15.3280000039753,92.4386708330501,89.2651592024852,12,0,0,32,4.98999999836087,0
"a2",27,"3","Bouteloua eriopoda",2.1539999681795,38.102479104625,75.2815506130607,3,0,1,56,23.6500000115484,0
"a2",27,"4","Bouteloua eriopoda",1.6319999780804,97.9114705959375,75.7216176452222,1,0,0,57,1.08999999938533,1
"a2",27,"5","Bouteloua eriopoda",2.2399999950919,41.3620833333349,76.9208333498227,3,0,1,56,22.3499999847263,0
"a2",27,"6","Bouteloua eriopoda",1.8199999755668,98.1743589752006,78.8754761987653,13,0,0,32,1.08999999938533,1
"a2",27,"7","Bouteloua eriopoda",103.445000043437,92.5424223779232,86.2109992570737,13,1,0,32,3.09000000124797,0
"a2",27,"8","Bouteloua eriopoda",31.4840000387016,41.2152884004192,85.6983883999482,13,1,0,28,11.2499999813735,0
"a2",27,"9","Bouteloua eriopoda",1.4480000365041,29.0031860060231,90.0410129108757,1,1,0,58,9.44999996572733,0
"a2",27,"10","Bouteloua eriopoda",1.6279999962687,54.1775675642484,91.0534234350819,1,0,0,59,8.03000000305474,0
"a2",27,"11","Bouteloua eriopoda",1.6190000351113,15.33466543251,92.5407432658341,1,0,0,60,6.64999997243285,0
"a2",27,"12","Bouteloua eriopoda",1.7930000166576,55.9541345961477,93.8074753739544,1,0,0,61,5.54999997839332,0
"a2",27,"13","Bouteloua eriopoda",1.6119999722224,41.3710421843013,94.2741356553364,13,0,0,28,4.93000000715256,0
"a2",27,"14","Bouteloua eriopoda",1.4400000052433,24.5291666697226,95.0444444599315,1,0,0,62,4.3499999679625,0
"a2",27,"15","Bouteloua eriopoda",2.095000011411,19.2735322207305,95.743250604344,1,1,0,63,3.32999997772276,0
"a2",27,"16","Bouteloua eriopoda",2.1900000404008,40.8883866065086,98.636605803534,1,1,0,64,0.649999966844916,1
"a2",28,"6","Bouteloua eriopoda",1.1340000083055,89.2976543214169,74.6937037057721,14,0,0,32,10.1900000008754,0
"a2",28,"7","Bouteloua eriopoda",133.49800007257,94.4022683009578,83.8815409608602,14,1,0,32,0.19000000320375,0
"a2",28,"8","Bouteloua eriopoda",1.96700001392,87.2470106749707,77.0343653713025,14,1,0,32,12.2900000016671,0
"a2",28,"9","Bouteloua eriopoda",1.0680000020941,86.2658052407955,80.0527715382381,14,0,0,32,12.8900000010617,0
"a2",28,"10","Bouteloua eriopoda",46.7810000761701,42.0707525891942,86.2560068671182,14,1,0,28,10.4299999773502,0
"a2",28,"11","Bouteloua eriopoda",4.7760000046236,29.6232328260148,89.9963232898173,2,0,0,58,8.74999999068677,0
"a2",28,"12","Bouteloua eriopoda",6.076000076836,14.9031314456247,93.0210511331578,2,1,0,63,5.64999999478459,0
"a2",28,"13","Bouteloua eriopoda",6.4049999995902,41.48285975064,98.6155217392545,2,1,0,64,0.149999978020787,1
"a2",29,"5","Bouteloua eriopoda",0.0409999973755,37.3666666680947,22.9168302689989,1,1,0,65,22.8501636069268,0
"a2",29,"8","Bouteloua eriopoda",7.3680000172048,82.7579234507726,64.0215461456519,1,1,0,66,15.690000000177,0
"a2",29,"9","Bouteloua eriopoda",9.1526000408934,86.4522523235747,73.2174396169896,15,0,0,32,11.6900000022724,0
"a2",29,"10","Bouteloua eriopoda",173.087000007741,92.5711520911904,83.3738562197174,15,1,0,32,0.79000000259839,0
"a2",29,"11","Bouteloua eriopoda",13.992999979137,84.9182064853751,78.6685127552239,15,0,0,32,12.6900000032037,0
"a2",29,"12","Bouteloua eriopoda",74.7590000390974,41.4322006724881,85.6287972429696,15,1,0,28,9.54983639530838,0
"a2",29,"13","Bouteloua eriopoda",11.1369999782061,13.524415918556,94.3730937530932,3,1,0,63,3.74983642250299,0
"a2",29,"14","Bouteloua eriopoda",13.8904499827539,40.2457701672559,98.251298281275,3,1,0,64,-0.0501635950058699,1
"a2",30,"0","Bouteloua eriopoda",3.7094999715891,56.0469874633072,1.30476124000979,1,0,0,67,0.57016359642148,1
"a2",30,"4","Bouteloua eriopoda",0.2429999800392,33.6700000004688,20.1401635849227,2,0,0,65,19.0701636020094,0
"a2",30,"7","Bouteloua eriopoda",0.1960000164944,35.2099999979449,21.8468302550415,2,0,0,65,21.7101635877043,0
"a2",30,"10","Bouteloua eriopoda",3.1270000102599,84.1095011190155,64.9296561835823,2,0,0,66,14.8300000000745,0
"a2",30,"12","Bouteloua eriopoda",163.875000104425,91.854894786153,84.2171070098072,16,1,0,32,0.290000002132729,0
"a2",30,"13","Bouteloua eriopoda",3.2959999916805,98.2464482193193,77.3145466745776,16,0,0,32,0.689999997848645,1
"a2",30,"14","Bouteloua eriopoda",72.2982000707609,40.9315538916934,86.1297539489187,16,1,0,28,9.24983639270067,0
"a2",30,"15","Bouteloua eriopoda",4.6678000208296,42.3423061532637,86.3970579090123,16,0,0,28,11.4298364147544,0
"a2",30,"16","Bouteloua eriopoda",11.5695000305255,13.2190064443494,93.7645483933069,4,1,0,63,4.3498364277184,0
"a2",30,"17","Bouteloua eriopoda",11.9096999319628,40.2629509001935,98.495998698412,4,1,0,64,-0.0401635654270649,1
"a2",31,"9","Bouteloua eriopoda",1.0500000101048,51.5195238074133,62.2501635768761,1,0,0,68,36.6498364135623,0
"a2",31,"11","Bouteloua eriopoda",6.1749999680207,87.1645425105091,74.0914947701665,17,0,0,32,11.4899999985937,0
"a2",31,"12","Bouteloua eriopoda",0.5280000105761,44.6327272704977,74.7177393369928,1,1,0,69,24.6498364023864,0
"a2",31,"13","Bouteloua eriopoda",134.669500063657,91.5781790753943,85.2573976824004,17,1,0,32,0.19000000320375,0
"a2",31,"14","Bouteloua eriopoda",88.6220000609786,40.2972808063248,86.7901640034653,17,1,0,28,6.93983640521765,0
"a2",31,"15","Bouteloua eriopoda",18.3650000308896,11.9096006880942,92.8371653089204,5,1,0,63,4.84983641654253,0
"a2",31,"16","Bouteloua eriopoda",0.5519999886998,0.20673912952279,95.4625548947522,1,1,0,70,0.0100000004749745,1
"a2",31,"17","Bouteloua eriopoda",8.7700000038207,39.0808456459298,98.3825244706117,5,1,0,64,-0.0201635994017124,1
"a2",32,"4","Bouteloua eriopoda",14.7790000449554,97.6218095457583,39.9468390418081,1,0,0,71,0.79000000259839,1
"a2",32,"5","Bouteloua eriopoda",6.5259999924873,64.9841699851387,40.1109113706918,1,0,0,72,33.5900000005495,0
"a2",32,"11","Bouteloua eriopoda",19.3500000582775,47.6633645133686,70.6475244836627,2,1,0,69,26.4498364180326,0
"a2",32,"14","Bouteloua eriopoda",2.8300000017206,43.526336871249,73.6804321500704,2,0,0,69,25.5298363976181,0
"a2",32,"15","Bouteloua eriopoda",26.4629999979404,91.6104698317246,78.7993968654082,18,1,0,32,4.19000000110827,0
"a2",32,"16","Bouteloua eriopoda",102.34300004079,89.4435564310924,85.5547068663357,18,1,0,32,0.589999998919666,0
"a2",32,"17","Bouteloua eriopoda",3.4600000118581,32.873246629036,81.365558574925,18,1,0,28,17.4298364203423,0
"a2",32,"18","Bouteloua eriopoda",36.1200000210036,41.115863967577,86.6543910686223,18,1,0,28,9.54983639530838,0
"a2",32,"19","Bouteloua eriopoda",3.4750000253902,38.5880335751331,82.6106432081264,18,0,0,28,16.3498363923281,0
"a2",32,"20","Bouteloua eriopoda",2.8819999634994,35.1711265329139,83.2799334133341,18,0,0,28,15.8298364374787,0
"a2",32,"21","Bouteloua eriopoda",8.8515000669765,42.2440799076237,92.0996312850006,18,0,0,28,5.84983639419079,0
"a2",32,"22","Bouteloua eriopoda",4.5270000062902,98.4457852887024,91.8364856485419,18,0,0,32,0.589999998919666,1
"a2",32,"23","Bouteloua eriopoda",8.3379999459609,35.8601978842381,91.6552351423151,18,0,0,28,6.54983641579747,0
"a2",32,"24","Bouteloua eriopoda",21.4709999559759,11.3024192297416,94.1197200235305,6,1,0,63,2.94983643107116,0
