"size","frequency"
-1.54268666126389,0.0260268379843572
-1.40918415892347,0.0288588519290575
-1.27568165658305,0.0316191740349647
-1.14217915424263,0.0342408518515824
-1.00867665190221,0.0366590763148644
-0.87517414956179,0.0388143469863981
-0.74167164722137,0.0406552622580313
-0.60816914488095,0.0421407104863625
-0.47466664254053,0.043241307520523
-0.34116414020011,0.0439400129076378
-0.20766163785969,0.0442319483365201
-0.0741591355192699,0.0441235242374533
0.0593433668211502,0.0436310423739954
0.19284586916157,0.0427789760791513
0.32634837150199,0.0415981328345089
0.459850873842411,0.0401238787145913
0.59335337618283,0.0383945579205402
0.72685587852325,0.0364501830729183
0.86035838086367,0.0343314137345786
0.99386088320409,0.0320787915688028
1.12736338554451,0.0297321673700745
1.26086588788493,0.0273302410153748
1.39436839022535,0.0249101398565147
1.52787089256577,0.0225069800974416
1.66137339490619,0.0201533837175523
1.79487589724661,0.0178789536688206
1.92837839958703,0.0157097365258889
2.06188090192745,0.0136677198936879
2.19538340426787,0.011770419346262
2.32888590660829,0.010030606247223
2.46238840894871,0.00845621533798571
2.59589091128913,0.00705045227324342
2.72939341362955,0.00581210012678357
2.86289591596997,0.00473600365849152
2.99639841831039,0.00381369367900586
3.12990092065081,0.0030341031091992
3.26340342299123,0.00238432189950891
3.39690592533165,0.00185033971948382
3.53040842767207,0.00141773211291162
3.66391093001249,0.00107225611485524
3.79741343235291,0.00080033331176476
3.93091593469333,0.000589410549009866
4.06441843703375,0.000428199374102968
4.19792093937417,0.000306804128697029
4.33142344171459,0.000216754736723295
4.46492594405501,0.000150963708719099
4.59842844639543,0.000103627887069281
4.73193094873585,7.00944885803732e-05
4.86543345107627,4.6708623916802e-05
4.99893595341669,3.0656274268269e-05
