"time","cover","species","climsim","vital"
500,0.0638109046482176,1,"temp","recruitment"
501,0.0760382560211741,1,"temp","recruitment"
502,0.0472523125928302,1,"temp","recruitment"
503,0.0658302998387196,1,"temp","recruitment"
504,0.0572976068890336,1,"temp","recruitment"
505,0.0689146343701439,1,"temp","recruitment"
506,0.0749778460114372,1,"temp","recruitment"
507,0.0759738496432776,1,"temp","recruitment"
508,0.0879853215612261,1,"temp","recruitment"
509,0.120186650208676,1,"temp","recruitment"
510,0.140842657319759,1,"temp","recruitment"
511,0.143625954343027,1,"temp","recruitment"
512,0.146685234996364,1,"temp","recruitment"
513,0.111264639172057,1,"temp","recruitment"
514,0.0897651170242944,1,"temp","recruitment"
515,0.0755336947917205,1,"temp","recruitment"
516,0.0786039275060643,1,"temp","recruitment"
517,0.0989895900816817,1,"temp","recruitment"
518,0.0956684522100834,1,"temp","recruitment"
519,0.114471643832627,1,"temp","recruitment"
520,0.119947595870091,1,"temp","recruitment"
521,0.124851403326716,1,"temp","recruitment"
522,0.115328248347557,1,"temp","recruitment"
523,0.108300293192267,1,"temp","recruitment"
524,0.102061166713018,1,"temp","recruitment"
525,0.123773089951765,1,"temp","recruitment"
526,0.143409802881393,1,"temp","recruitment"
527,0.142790692022032,1,"temp","recruitment"
528,0.144251325018473,1,"temp","recruitment"
529,0.145731737936624,1,"temp","recruitment"
530,0.131362643764069,1,"temp","recruitment"
531,0.0743827375698551,1,"temp","recruitment"
532,0.0876655753551016,1,"temp","recruitment"
533,0.119930067052434,1,"temp","recruitment"
534,0.136903891459688,1,"temp","recruitment"
535,0.137101973801932,1,"temp","recruitment"
536,0.139160990657375,1,"temp","recruitment"
537,0.141157677472101,1,"temp","recruitment"
538,0.106476074390812,1,"temp","recruitment"
539,0.115188288850226,1,"temp","recruitment"
540,0.107199125924811,1,"temp","recruitment"
541,0.0629556642763043,1,"temp","recruitment"
542,0.0565663927637053,1,"temp","recruitment"
543,0.0621839560006028,1,"temp","recruitment"
544,0.055221824921721,1,"temp","recruitment"
545,0.0673390634626072,1,"temp","recruitment"
546,0.0704810361254218,1,"temp","recruitment"
547,0.100478920735885,1,"temp","recruitment"
548,0.109065928211104,1,"temp","recruitment"
549,0.12777417284344,1,"temp","recruitment"
550,0.122966084810045,1,"temp","recruitment"
551,0.127626357781215,1,"temp","recruitment"
552,0.116713077599246,1,"temp","recruitment"
553,0.11029788203506,1,"temp","recruitment"
554,0.105900683001766,1,"temp","recruitment"
555,0.102395833657703,1,"temp","recruitment"
556,0.103834871357399,1,"temp","recruitment"
557,0.0614601052346428,1,"temp","recruitment"
558,0.0752429930624345,1,"temp","recruitment"
559,0.0645773526202667,1,"temp","recruitment"
560,0.0765466320470717,1,"temp","recruitment"
561,0.0870710681406661,1,"temp","recruitment"
562,0.072065911647909,1,"temp","recruitment"
563,0.0918377723235443,1,"temp","recruitment"
564,0.101021333073288,1,"temp","recruitment"
565,0.0969883068513082,1,"temp","recruitment"
566,0.105021947464038,1,"temp","recruitment"
567,0.105158657298207,1,"temp","recruitment"
568,0.113635398788565,1,"temp","recruitment"
569,0.10738097119796,1,"temp","recruitment"
570,0.115966345733143,1,"temp","recruitment"
571,0.134402546426491,1,"temp","recruitment"
572,0.150021332947391,1,"temp","recruitment"
573,0.110844448995995,1,"temp","recruitment"
574,0.105292089251617,1,"temp","recruitment"
575,0.105448109710039,1,"temp","recruitment"
576,0.112161154938317,1,"temp","recruitment"
577,0.129673430153034,1,"temp","recruitment"
578,0.12298171878234,1,"temp","recruitment"
579,0.113315198529082,1,"temp","recruitment"
580,0.119919460214649,1,"temp","recruitment"
581,0.0931772104222731,1,"temp","recruitment"
582,0.103227075240794,1,"temp","recruitment"
583,0.0990440712274648,1,"temp","recruitment"
584,0.0960191632322184,1,"temp","recruitment"
585,0.128178854888775,1,"temp","recruitment"
586,0.0979205468304386,1,"temp","recruitment"
587,0.0954510078393291,1,"temp","recruitment"
588,0.114562454603,1,"temp","recruitment"
589,0.120085819221948,1,"temp","recruitment"
590,0.109720460236367,1,"temp","recruitment"
591,0.11550136416138,1,"temp","recruitment"
592,0.1083671827528,1,"temp","recruitment"
593,0.101673526675004,1,"temp","recruitment"
594,0.0818665270813265,1,"temp","recruitment"
