"size","frequency"
-1.54268666126389,0.0157708903241111
-1.40918415892347,0.0178097567374742
-1.27568165658305,0.0198977681119876
-1.14217915424263,0.0220041228893795
-1.00867665190221,0.0240975626112105
-0.87517414956179,0.0261475330803966
-0.74167164722137,0.0281250962415887
-0.60816914488095,0.030003508072252
-0.47466664254053,0.0317584302780003
-0.34116414020011,0.0333678027167881
-0.20766163785969,0.0348114596496675
-0.0741591355192699,0.0360706165964512
0.0593433668211502,0.037127378006164
0.19284586916157,0.0379644147177469
0.32634837150199,0.0385649338641616
0.459850873842411,0.038913016163501
0.59335337618283,0.038994334138417
0.72685587852325,0.0387971991644819
0.86035838086367,0.0383138259677963
0.99386088320409,0.0375416592771744
1.12736338554451,0.0364845856617737
1.26086588788493,0.0351538563027419
1.39436839022535,0.0335685741168572
1.52787089256577,0.0317556463787426
1.66137339490619,0.0297491639283764
1.79487589724661,0.0275892323637674
1.92837839958703,0.0253203405348101
2.06188090192745,0.022989400203116
2.19538340426787,0.0206436213897632
2.32888590660829,0.0183283983571804
2.46238840894871,0.0160853735148383
2.59589091128913,0.0139508196166776
2.72939341362955,0.0119544421257747
2.86289591596997,0.0101186583574494
2.99639841831039,0.00845836297910088
3.12990092065081,0.00698114677749055
3.26340342299123,0.00568790119710672
3.39690592533165,0.00457371767422118
3.53040842767207,0.00362897908933134
3.66391093001249,0.00284054032790792
3.79741343235291,0.00219290408759951
3.93091593469333,0.00166931445717573
4.06441843703375,0.00125271101928024
4.19792093937417,0.000926507913519996
4.33142344171459,0.000675182967994345
4.46492594405501,0.00048467957846164
4.59842844639543,0.000342637570293398
4.73193094873585,0.000238478464977593
4.86543345107627,0.000163375408234326
4.99893595341669,0.000110139026685533
