"","Mean","SD","Naive SE","Time-series SE","species"
"beta[3,13]",142.868468142532,19.9349748916648,0.051471883841654,0.190776053372797,"PASM"
"beta[4,13]",114.778645307052,43.3564249915675,0.111945807962288,0.436122739002867,"POSE"
"intG[1,1]",0.0801185481803129,0.184944444660983,0.000477524502763711,0.0041000644282261,"BOGR"
"intG[2,1]",0.157841959083282,0.191283227994465,0.00049389117095424,0.00349894684564333,"HECO"
"intG[3,1]",0.112621579028524,0.206270929914581,0.000532589250910594,0.00573861380833645,"PASM"
"intG[4,1]",0.00594046758820102,0.192223931555951,0.000496320057105809,0.00380248079689035,"POSE"
"intG[1,2]",0.00686252911658318,0.188577571888777,0.000486905196928976,0.00396877709821148,"BOGR"
"intG[2,2]",-0.128239203858549,0.194163230372273,0.000501327305118431,0.00318938756069278,"HECO"
"intG[3,2]",-0.171366779425529,0.216170957006682,0.000558151010947067,0.00623201206533895,"PASM"
"intG[4,2]",-0.327422955251706,0.223439567718368,0.000576918483104681,0.00361191818512104,"POSE"
"intG[1,3]",0.139962383989686,0.18345160763064,0.000473670014125632,0.00406817383807688,"BOGR"
"intG[2,3]",-0.045001466248085,0.188765167049143,0.000487389565550262,0.00348381563666942,"HECO"
"intG[3,3]",0.0985747782717824,0.205303725690988,0.000530091940343688,0.00614961494218734,"PASM"
"intG[4,3]",0.184731008265415,0.191650981113261,0.000494840705423982,0.00391641576898209,"POSE"
"intG[1,4]",0.167596807598021,0.188080204991411,0.000485621001122007,0.00394339628549479,"BOGR"
"intG[2,4]",0.0163696584805891,0.199008195034599,0.000513836950085199,0.00351337119850601,"HECO"
"intG[3,4]",-0.454886433547419,0.223970279861726,0.000578288775966587,0.00629176102960534,"PASM"
"intG[4,4]",-0.185849288305475,0.212829879585764,0.000549524386140664,0.00373024652371786,"POSE"
"intG[1,5]",-0.322350376920325,0.199485589038599,0.000515069576103246,0.0036090132182683,"BOGR"
"intG[2,5]",-0.197859127519766,0.19461213738073,0.000502486378030265,0.00309945952371246,"HECO"
"intG[3,5]",0.232639549159073,0.209139034842326,0.000539994665990815,0.00600046825508227,"PASM"
"intG[4,5]",0.0944882245166576,0.200756494365106,0.000518351039546027,0.00375790050894023,"POSE"
"intG[1,6]",-0.0326438277309288,0.191852350225576,0.000495360638236272,0.00412485512012067,"BOGR"
"intG[2,6]",0.184319132580414,0.19993324278691,0.000516225413111299,0.00319937376596996,"HECO"
"intG[3,6]",0.184996609917874,0.20607069654943,0.00053207225058487,0.00578814889702985,"PASM"
"intG[4,6]",0.239137521275755,0.193778270730543,0.00050033334359751,0.00389305634017933,"POSE"
"intYr[1,1]",-3.59358630136975,0.359257890339124,0.000927599884184691,0.00584703972063244,"BOGR"
"intYr[2,1]",-5.36043427419545,0.305102005318222,0.000787769990327973,0.00419357235979253,"HECO"
"intYr[3,1]",-6.34588218629613,0.279115877517145,0.000720674096857314,0.0066045173167991,"PASM"
"intYr[4,1]",-5.78917170147737,0.413694369357326,0.00106815426862714,0.00678281593109689,"POSE"
"intYr[1,2]",-3.48186608343445,0.309269733850017,0.000798531019124744,0.00539871323937069,"BOGR"
"intYr[2,2]",-5.51034929008056,0.3079886017509,0.000795223150268629,0.00443327856990648,"HECO"
"intYr[3,2]",-6.22569301940543,0.299526659405583,0.000773374509081976,0.00676311054122461,"PASM"
"intYr[4,2]",-5.7425419521106,0.387521784945226,0.00100057694625695,0.00610398224167437,"POSE"
"intYr[1,3]",-3.39791611748122,0.346605923629009,0.000894932646607994,0.00583468910477581,"BOGR"
"intYr[2,3]",-5.26617057976472,0.326551312379363,0.000843151863018298,0.00447242204144692,"HECO"
"intYr[3,3]",-6.43220075999137,0.266164663413232,0.000687234205832234,0.006536568797322,"PASM"
"intYr[4,3]",-4.7882267443004,0.52763583894029,0.00136234987805195,0.0127513031459474,"POSE"
"intYr[1,4]",-3.46725870330218,0.320874156397345,0.000828493509303514,0.00585230850508904,"BOGR"
"intYr[2,4]",-5.36069438612186,0.317150606967718,0.00081887934601703,0.0045508999359316,"HECO"
"intYr[3,4]",-6.49633030768329,0.267682123772936,0.000691152271633343,0.00686294037061801,"PASM"
"intYr[4,4]",-5.32044321069305,0.45793049790668,0.0011823714614087,0.00906846574537858,"POSE"
"intYr[1,5]",-4.11802429816129,0.397572267983518,0.00102652718187605,0.00680093846493941,"BOGR"
"intYr[2,5]",-5.93047670690027,0.317984617349863,0.000821032751564104,0.00420922781891413,"HECO"
"intYr[3,5]",-6.57560857666958,0.264516689458509,0.000682979155377815,0.00691322688044848,"PASM"
"intYr[4,5]",-5.34473451543378,0.399445921386822,0.00103136493416109,0.00910660614985469,"POSE"
"intYr[1,6]",-3.84494326361984,0.271791199047954,0.000701761858372314,0.0048474111281141,"BOGR"
"intYr[2,6]",-5.56385070147158,0.270619731436873,0.000698737142006754,0.00389658515341704,"HECO"
"intYr[3,6]",-6.44056030617727,0.238815843081952,0.000616619855377923,0.00668041426227541,"PASM"
"intYr[4,6]",-3.78718036238157,0.294485216945384,0.0007603575606225,0.00712573371042012,"POSE"
"intYr[1,7]",-3.83955744174763,0.262012242412389,0.00067651270091043,0.00491121478853635,"BOGR"
"intYr[2,7]",-5.3215075591775,0.255661049804812,0.000660113992111962,0.0040456346606016,"HECO"
"intYr[3,7]",-6.56138933086276,0.2541649704634,0.000656251131862699,0.00710338028007245,"PASM"
"intYr[4,7]",-4.96591817643935,0.273283930907692,0.000705616075461061,0.00431859950277109,"POSE"
"intYr[1,8]",-3.62944925289863,0.242545134827148,0.000626248845259451,0.00467542932264365,"BOGR"
"intYr[2,8]",-5.23137880768489,0.251538696063214,0.000649470120519705,0.00415877907492937,"HECO"
"intYr[3,8]",-6.5464832184552,0.25505310562204,0.000658544286981762,0.00734010921126753,"PASM"
"intYr[4,8]",-5.54424236700808,0.297873561870262,0.00076910622959934,0.00496633420562223,"POSE"
"intYr[1,9]",-3.68881236232429,0.24733894114359,0.000638626399945133,0.00487614414661649,"BOGR"
"intYr[2,9]",-5.32460491254103,0.258704816575022,0.000667972964119138,0.00430508116932819,"HECO"
"intYr[3,9]",-6.54364411578471,0.246633330243484,0.000636804520435124,0.00722436276547603,"PASM"
"intYr[4,9]",-5.23900425325385,0.265007637904395,0.000684246778814324,0.00450717175588461,"POSE"
"intYr[1,10]",-3.44547271952186,0.261761315851798,0.000675864811316901,0.00519913571142538,"BOGR"
"intYr[2,10]",-4.90083684164347,0.278915996764703,0.000720158006973691,0.00440385047330359,"HECO"
"intYr[3,10]",-6.40792541612457,0.239695160295151,0.000618890242659759,0.00662851438479603,"PASM"
"intYr[4,10]",-5.37345462690515,0.307801715267156,0.000794740611442514,0.00452342437947103,"POSE"
"intYr[1,11]",-3.60719145383428,0.256411372206545,0.000662051316222759,0.00506009870960218,"BOGR"
"intYr[2,11]",-5.45740827938497,0.282529227268006,0.000729487328017225,0.00442818340101521,"HECO"
"intYr[3,11]",-6.39058495338239,0.238659403452114,0.000616215929990557,0.00669974698959821,"PASM"
"intYr[4,11]",-5.83651515989071,0.390695343711616,0.00100877103975725,0.00669027442135936,"POSE"
"intYr[1,12]",-3.5500066973797,0.296085558156544,0.000764489623861882,0.00584056011021206,"BOGR"
"intYr[2,12]",-5.44492040776527,0.308935729813977,0.000797668624411979,0.00511542486470513,"HECO"
"intYr[3,12]",-6.4146057736979,0.255257782276217,0.000659072759830419,0.00667851541623169,"PASM"
"intYr[4,12]",-5.91857778019423,0.420472035762765,0.00108565412803674,0.00682053111596379,"POSE"
"intYr[1,13]",-3.67773175987546,0.315852634082148,0.000815527994437269,0.00588948694659484,"BOGR"
"intYr[2,13]",-5.63853984709159,0.341081585645678,0.000880668867269153,0.00569855281920916,"HECO"
"intYr[3,13]",-6.46179507859819,0.267173088988166,0.000689837949470641,0.00705191688047479,"PASM"
"intYr[4,13]",-5.55491243500229,0.584702419212213,0.00150969515473072,0.0131252302370051,"POSE"
"rain1[1]",0.385891542324056,0.149455029969533,0.000385891228052622,0.00332805528581876,"BOGR"
"rain1[2]",0.36917121564859,0.144577492007361,0.000373297479187297,0.00281834381934468,"HECO"
"rain1[3]",0.356306063279709,0.127352371413096,0.000328822409055295,0.00290388047223532,"PASM"
"rain1[4]",0.0795277831493337,0.276447643543778,0.000713784746362225,0.0089997237743511,"POSE"
"rain2[1]",0.0513425609283817,0.0946259636513284,0.000244323187560282,0.00143657483365985,"BOGR"
"rain2[2]",0.100958167847956,0.103674762608605,0.000267687086003423,0.00147694730692492,"HECO"
"rain2[3]",0.0230324464954687,0.0815618571722087,0.000210591809675808,0.00109993114134411,"PASM"
"rain2[4]",0.0192646491725445,0.128869648142075,0.000332740000723912,0.0020533012918656,"POSE"
"temp1[1]",-0.0221860615096233,0.125124138378798,0.000323069136099759,0.00246363924983194,"BOGR"
"temp1[2]",0.0196048558079321,0.115819854929623,0.00029904557953506,0.00215500552970191,"HECO"
"temp1[3]",0.0455184369540864,0.100696576976726,0.000259997443767302,0.00201680276081137,"PASM"
"temp1[4]",0.0980054947325644,0.163299790073945,0.00042163824493037,0.00378119538630493,"POSE"
"temp2[1]",0.171090339272624,0.126813341955058,0.00032743064097923,0.00274850496931145,"BOGR"
"temp2[2]",0.168664790928074,0.120598759549315,0.00031138465820518,0.0026119682412889,"HECO"
"temp2[3]",0.237632934320635,0.111690598937465,0.000288383886408489,0.00234119452885467,"PASM"
"temp2[4]",0.161120947476844,0.155128326108077,0.00040053961569441,0.00359482905066859,"POSE"
