"","Mean","SD","Naive SE","Time-series SE","species"
"intYr[1,13]",-2.88110240091553,1.38372515628733,0.0357276299068605,0.0748136132498439,"BOGR"
"intYr[2,13]",-4.75278706465991,0.850395338105061,0.0219571132144889,0.253484098057229,"HECO"
"intYr[3,13]",-0.944274163366415,0.759049429969781,0.0195985720081413,0.0726251894206501,"PASM"
"intYr[4,13]",-3.33203125022309,1.72243829425437,0.0444731655234473,0.202119827084438,"POSE"
"intercept[1]",-2.76028984177411,1.29312646166103,0.0333883816703552,0.099038661483351,"BOGR"
"intercept[2]",-4.51716565779382,0.790334258354254,0.0204063428036214,0.311848592733912,"HECO"
"intercept[3]",-0.942302115635895,0.768540255476249,0.0198436240689967,0.119743659463702,"PASM"
"intercept[4]",-3.06160520017786,1.80137756769061,0.0465113687993157,0.301462565650035,"POSE"
"rain1[1]",0.353179227776727,0.143813672796805,0.00371325306465965,0.0212299359362055,"BOGR"
"rain1[2]",0.354962107364279,0.142875883199984,0.00368903944138809,0.0207667280575249,"HECO"
"rain1[3]",0.323274512237212,0.113509406215922,0.00293080026608105,0.0139010363145336,"PASM"
"rain1[4]",0.0463523815105181,0.248195078038759,0.00640836935903176,0.0584453850766609,"POSE"
"rain2[1]",0.0423692812108831,0.07772417410748,0.00200682954610664,0.00798064388240804,"BOGR"
"rain2[2]",0.0977444257927209,0.10769927042638,0.00278078320506705,0.0128979688881494,"HECO"
"rain2[3]",0.0303079433564842,0.0655598614468678,0.0016927483437559,0.00612628066754681,"PASM"
"rain2[4]",0.0114493321330718,0.099369628579529,0.00256571277738222,0.00869356187348186,"POSE"
"tau[1]",36.1207532495345,4.26543965572329,0.110133178339127,0.258833604729896,"BOGR"
"tau[2]",169.569420898085,56.0407405171777,1.4469656982144,12.176135427401,"HECO"
"tau[3]",710.739940257346,96.0248341003329,2.47935055528613,7.60328775191515,"PASM"
