"time","cover","species","climsim"
500,8.67320629721419e-06,"BOGR","temp"
501,1.39587951263949e-09,"BOGR","temp"
502,7.31122887621652e-12,"BOGR","temp"
503,4.23570517495566e-10,"BOGR","temp"
504,1.19176891011462e-09,"BOGR","temp"
505,1.969382917054e-08,"BOGR","temp"
506,3.71679710267686e-07,"BOGR","temp"
507,2.3397718878235e-06,"BOGR","temp"
508,1.31769224952085e-09,"BOGR","temp"
509,1.11694613856582e-10,"BOGR","temp"
510,3.15283027690023e-12,"BOGR","temp"
511,1.02024409836779e-11,"BOGR","temp"
512,2.29415196890527e-12,"BOGR","temp"
513,4.6098659527333e-11,"BOGR","temp"
514,8.71856325836592e-09,"BOGR","temp"
515,7.86959936639243e-09,"BOGR","temp"
516,7.84142399101614e-08,"BOGR","temp"
517,3.55431598267347e-06,"BOGR","temp"
518,2.89355971162438e-08,"BOGR","temp"
519,3.65628058700052e-06,"BOGR","temp"
520,0.00349799153992567,"BOGR","temp"
521,1.79633916113238e-05,"BOGR","temp"
522,0.000347793142652405,"BOGR","temp"
523,0.00743748086404555,"BOGR","temp"
524,0.513477575822876,"BOGR","temp"
525,0.0114254318397503,"BOGR","temp"
526,0.000239507280669334,"BOGR","temp"
527,0.00153126056935424,"BOGR","temp"
528,6.33420520244762e-06,"BOGR","temp"
529,1.81869036880037e-07,"BOGR","temp"
530,2.83120095434429e-08,"BOGR","temp"
531,9.84984479842777e-06,"BOGR","temp"
532,0.000159542986472865,"BOGR","temp"
533,1.7621574738395e-09,"BOGR","temp"
534,9.98168085080559e-10,"BOGR","temp"
535,6.44745372206103e-11,"BOGR","temp"
536,5.65794733332202e-06,"BOGR","temp"
537,1.6046036331868e-05,"BOGR","temp"
538,0.0197028861004813,"BOGR","temp"
539,0.132518373212718,"BOGR","temp"
540,1.15035119278784,"BOGR","temp"
541,14.4034906948506,"BOGR","temp"
542,4.86632320692344e-08,"BOGR","temp"
543,6.68112298738849e-08,"BOGR","temp"
544,6.27310333776759e-08,"BOGR","temp"
545,1.99453032137088e-08,"BOGR","temp"
546,1.10860079929358e-07,"BOGR","temp"
547,2.36109611771281e-06,"BOGR","temp"
548,4.84012485406367e-09,"BOGR","temp"
549,7.23968137172112e-11,"BOGR","temp"
550,3.34550949675409e-10,"BOGR","temp"
551,1.82641047032102e-10,"BOGR","temp"
552,4.73070017132291e-09,"BOGR","temp"
553,1.86549087397079e-07,"BOGR","temp"
554,5.43487556341412e-07,"BOGR","temp"
555,1.95687294845111e-06,"BOGR","temp"
556,3.41886376535231e-06,"BOGR","temp"
557,3.62415394394458e-16,"BOGR","temp"
558,3.89934847108092e-14,"BOGR","temp"
559,1.91049871123097e-12,"BOGR","temp"
560,5.16301854874748e-11,"BOGR","temp"
561,1.37445423352792e-11,"BOGR","temp"
562,1.29735422471538e-09,"BOGR","temp"
563,1.23305127326254e-11,"BOGR","temp"
564,3.84916844979246e-12,"BOGR","temp"
565,1.20576488187562e-11,"BOGR","temp"
566,1.22976217180359e-12,"BOGR","temp"
567,9.59033029894353e-12,"BOGR","temp"
568,2.73741429514863e-12,"BOGR","temp"
569,1.07278996539142e-11,"BOGR","temp"
570,1.37767984311889e-12,"BOGR","temp"
571,1.06183938132539e-13,"BOGR","temp"
572,1.0771698578822e-13,"BOGR","temp"
573,5.76932689004483e-12,"BOGR","temp"
574,1.11556776512369e-10,"BOGR","temp"
575,1.7169477766253e-10,"BOGR","temp"
576,3.2818110769495e-10,"BOGR","temp"
577,5.47449427823256e-10,"BOGR","temp"
578,4.47229433298169e-09,"BOGR","temp"
579,1.98810117960208e-08,"BOGR","temp"
580,9.34645218472004e-09,"BOGR","temp"
581,8.06424150656819e-08,"BOGR","temp"
582,8.49234925525481e-09,"BOGR","temp"
583,1.38376814032009e-09,"BOGR","temp"
584,3.70828701520289e-07,"BOGR","temp"
585,9.75733391646283e-07,"BOGR","temp"
586,7.80241107258239e-05,"BOGR","temp"
587,0.00134151986727728,"BOGR","temp"
588,0.00550789755491196,"BOGR","temp"
589,0.00108402917349244,"BOGR","temp"
590,0.00398437474221215,"BOGR","temp"
591,0.00114539172162308,"BOGR","temp"
592,0.00921747962118472,"BOGR","temp"
593,0.0420380875408619,"BOGR","temp"
594,0.068170599034524,"BOGR","temp"
595,7.56118523226414,"BOGR","temp"
596,2.48161833706951,"BOGR","temp"
597,1.61356974588166,"BOGR","temp"
598,2.41037831448904,"BOGR","temp"
599,1.10745825868035e-08,"BOGR","temp"
600,1.8607396515562e-07,"BOGR","temp"
601,9.90457543391392e-05,"BOGR","temp"
602,2.58937038283597e-06,"BOGR","temp"
603,7.14969221372972e-07,"BOGR","temp"
604,1.54277068202204e-06,"BOGR","temp"
605,0.00023448649124471,"BOGR","temp"
606,0.000204261334030093,"BOGR","temp"
607,0.000503078188977517,"BOGR","temp"
608,0.000223135518293145,"BOGR","temp"
609,0.00093593128884108,"BOGR","temp"
610,2.25143718640145e-05,"BOGR","temp"
611,0.0141053896597298,"BOGR","temp"
612,0.023677994950588,"BOGR","temp"
613,0.884049675806592,"BOGR","temp"
614,0.520998202008472,"BOGR","temp"
615,0.000392773717715463,"BOGR","temp"
616,2.38752043947678e-06,"BOGR","temp"
617,0.000170198675859326,"BOGR","temp"
618,0.00024093113391467,"BOGR","temp"
619,0.00024144260680979,"BOGR","temp"
620,9.30128017690856e-06,"BOGR","temp"
621,0.000687162051871551,"BOGR","temp"
622,0.000341230985666606,"BOGR","temp"
623,8.66747561310097e-06,"BOGR","temp"
624,5.69473823677234e-05,"BOGR","temp"
625,7.16910909474297e-05,"BOGR","temp"
626,0.00139813031881036,"BOGR","temp"
627,0.620697656962227,"BOGR","temp"
628,3.06969123515322e-05,"BOGR","temp"
629,0.00941270175527941,"BOGR","temp"
630,9.4223778005e-05,"BOGR","temp"
631,0.000481548541145443,"BOGR","temp"
632,0.00114330476885839,"BOGR","temp"
633,0.0856909078916902,"BOGR","temp"
634,0.0121730107943409,"BOGR","temp"
635,0.0120298019456305,"BOGR","temp"
636,0.0101138266171178,"BOGR","temp"
637,0.144295626042307,"BOGR","temp"
638,0.00118645298625772,"BOGR","temp"
639,0.0026228525116162,"BOGR","temp"
640,0.00432173971251759,"BOGR","temp"
641,0.0330831083988634,"BOGR","temp"
642,4.56258385153645,"BOGR","temp"
643,1.19824768736027,"BOGR","temp"
644,0.00315805533493919,"BOGR","temp"
645,3.92649334020884,"BOGR","temp"
646,238.846513510344,"BOGR","temp"
647,19.4369939492248,"BOGR","temp"
648,9.19725070226951,"BOGR","temp"
649,60.4378014718986,"BOGR","temp"
650,1.30897372949441,"BOGR","temp"
651,2.24994409895764,"BOGR","temp"
652,0.0976805946696506,"BOGR","temp"
653,0.000234104775513446,"BOGR","temp"
654,0.000236406660331266,"BOGR","temp"
655,5.06814870938304e-06,"BOGR","temp"
656,1.75695502051167e-08,"BOGR","temp"
657,6.77652936972545e-08,"BOGR","temp"
658,5.81964049413494e-07,"BOGR","temp"
659,0.000107206610333534,"BOGR","temp"
660,0.00146597234747716,"BOGR","temp"
661,0.0258934964296821,"BOGR","temp"
662,0.00980235768192634,"BOGR","temp"
663,1.14624781739874,"BOGR","temp"
664,0.545682755227208,"BOGR","temp"
665,0.0593499505568739,"BOGR","temp"
666,0.0165504906706691,"BOGR","temp"
667,0.0219446907376335,"BOGR","temp"
668,0.0102544454472984,"BOGR","temp"
669,1.70900410948473e-05,"BOGR","temp"
670,8.5158368938485e-08,"BOGR","temp"
671,3.79675781130996e-08,"BOGR","temp"
672,2.75720586929411e-09,"BOGR","temp"
673,9.44325364703455e-07,"BOGR","temp"
674,1.95885950623949e-06,"BOGR","temp"
675,1.76401170906908e-05,"BOGR","temp"
676,2.43206051925347e-05,"BOGR","temp"
677,0.00045135797456239,"BOGR","temp"
678,0.00315332016485749,"BOGR","temp"
679,0.000120520534009656,"BOGR","temp"
680,0.0652294452355435,"BOGR","temp"
681,11.9908933693808,"BOGR","temp"
682,0.392686994636912,"BOGR","temp"
683,1.13909487004065,"BOGR","temp"
684,4.57355905687438,"BOGR","temp"
685,9.46040494242278,"BOGR","temp"
686,7.65819021515681,"BOGR","temp"
687,0.128638808176384,"BOGR","temp"
688,0.169407991694881,"BOGR","temp"
689,0.426383467255347,"BOGR","temp"
690,0.00610686478263602,"BOGR","temp"
691,0.00460315050621269,"BOGR","temp"
692,4.37075840349184e-05,"BOGR","temp"
693,0.000557198879854436,"BOGR","temp"
694,0.00237041450788338,"BOGR","temp"
