"time","cover","species","climsim"
500,0.278742644203057,"BOGR","ppt"
501,0.0809034715908365,"BOGR","ppt"
502,0.205697268790007,"BOGR","ppt"
503,0.18475110027973,"BOGR","ppt"
504,0.342172411498188,"BOGR","ppt"
505,0.348236236098154,"BOGR","ppt"
506,0.219872443036835,"BOGR","ppt"
507,0.197683518618848,"BOGR","ppt"
508,0.149264394217861,"BOGR","ppt"
509,0.381111238031871,"BOGR","ppt"
510,0.174821410311822,"BOGR","ppt"
511,0.0662491089167933,"BOGR","ppt"
512,0.0312141053800255,"BOGR","ppt"
513,0.0760600727217722,"BOGR","ppt"
514,0.179281791738268,"BOGR","ppt"
515,0.204627312550164,"BOGR","ppt"
516,0.176233462351991,"BOGR","ppt"
517,0.0695566669005098,"BOGR","ppt"
518,0.0643257098775858,"BOGR","ppt"
519,0.0420956899735004,"BOGR","ppt"
520,0.0238482350179079,"BOGR","ppt"
521,0.0285083063838063,"BOGR","ppt"
522,0.0549234782702849,"BOGR","ppt"
523,0.085876633517168,"BOGR","ppt"
524,0.0806279724809973,"BOGR","ppt"
525,0.0671535637796075,"BOGR","ppt"
526,0.0732221188408575,"BOGR","ppt"
527,0.102736826376467,"BOGR","ppt"
528,0.0714967814314803,"BOGR","ppt"
529,0.0347473674621808,"BOGR","ppt"
530,0.055728368782097,"BOGR","ppt"
531,0.0815937539770477,"BOGR","ppt"
532,0.076265538250393,"BOGR","ppt"
533,0.0989049933681704,"BOGR","ppt"
534,0.0854649715290895,"BOGR","ppt"
535,0.0605629534581579,"BOGR","ppt"
536,0.0415642732465911,"BOGR","ppt"
537,0.0430281349452463,"BOGR","ppt"
538,0.085777329166829,"BOGR","ppt"
539,0.0731980767810163,"BOGR","ppt"
540,0.0836967436098554,"BOGR","ppt"
541,0.151628479286798,"BOGR","ppt"
542,0.20140513521718,"BOGR","ppt"
543,0.268915965492998,"BOGR","ppt"
544,0.360213060937504,"BOGR","ppt"
545,0.296786357693228,"BOGR","ppt"
546,0.497348371363967,"BOGR","ppt"
547,0.315315935793586,"BOGR","ppt"
548,0.345268799250063,"BOGR","ppt"
549,0.201113796268427,"BOGR","ppt"
550,0.117821800858334,"BOGR","ppt"
551,0.145793131816443,"BOGR","ppt"
552,0.178382208479285,"BOGR","ppt"
553,0.195984032390766,"BOGR","ppt"
554,0.161909998877511,"BOGR","ppt"
555,0.13559396020066,"BOGR","ppt"
556,0.219439167688172,"BOGR","ppt"
557,0.645598980011182,"BOGR","ppt"
558,0.208900259746743,"BOGR","ppt"
559,0.18054102913546,"BOGR","ppt"
560,0.136427367913795,"BOGR","ppt"
561,0.210388856002167,"BOGR","ppt"
562,0.157332978240432,"BOGR","ppt"
563,0.0833249663636801,"BOGR","ppt"
564,0.0759422019864867,"BOGR","ppt"
565,0.0729309325740573,"BOGR","ppt"
566,0.0880600594266276,"BOGR","ppt"
567,0.0633911844839755,"BOGR","ppt"
568,0.060477713520353,"BOGR","ppt"
569,0.0548569936185449,"BOGR","ppt"
570,0.0388639372299134,"BOGR","ppt"
571,0.0227497396290293,"BOGR","ppt"
572,0.0250128680218553,"BOGR","ppt"
573,0.0456397756444211,"BOGR","ppt"
574,0.0766392885837461,"BOGR","ppt"
575,0.135875814276249,"BOGR","ppt"
576,0.193083480051318,"BOGR","ppt"
577,0.0670967995570475,"BOGR","ppt"
578,0.0449543335130862,"BOGR","ppt"
579,0.0548656663202388,"BOGR","ppt"
580,0.0259007681391253,"BOGR","ppt"
581,0.0652142989311493,"BOGR","ppt"
582,0.0499131284295962,"BOGR","ppt"
583,0.0707235009130102,"BOGR","ppt"
584,0.120547133538291,"BOGR","ppt"
585,0.0429827567377524,"BOGR","ppt"
586,0.0563668751377803,"BOGR","ppt"
587,0.0762578501612095,"BOGR","ppt"
588,0.124578850167573,"BOGR","ppt"
589,0.0868110708408982,"BOGR","ppt"
590,0.0628214211397808,"BOGR","ppt"
591,0.0475984322002429,"BOGR","ppt"
592,0.0551764677360685,"BOGR","ppt"
593,0.0685037322897932,"BOGR","ppt"
594,0.113138627627301,"BOGR","ppt"
595,0.16595789670516,"BOGR","ppt"
596,0.136196584753859,"BOGR","ppt"
597,0.130433969166027,"BOGR","ppt"
598,0.134188158792928,"BOGR","ppt"
599,0.145810196369168,"BOGR","ppt"
600,0.146800356703663,"BOGR","ppt"
601,0.178097281429523,"BOGR","ppt"
602,0.177286882032115,"BOGR","ppt"
603,0.0808785908177475,"BOGR","ppt"
604,0.0682374652775645,"BOGR","ppt"
605,0.101485215301192,"BOGR","ppt"
606,0.0980659029475688,"BOGR","ppt"
607,0.0501945477026636,"BOGR","ppt"
608,0.0430386392620181,"BOGR","ppt"
609,0.064349239067873,"BOGR","ppt"
610,0.0465131990460487,"BOGR","ppt"
611,0.125684864776853,"BOGR","ppt"
612,0.258798074568075,"BOGR","ppt"
613,0.177453898586854,"BOGR","ppt"
614,0.157609877682016,"BOGR","ppt"
615,0.132895721278043,"BOGR","ppt"
616,0.169968410264555,"BOGR","ppt"
617,0.0476036902609732,"BOGR","ppt"
618,0.0815752423611115,"BOGR","ppt"
619,0.0682628360512664,"BOGR","ppt"
620,0.0270611684739208,"BOGR","ppt"
621,0.0660913711814133,"BOGR","ppt"
622,0.0341005492727633,"BOGR","ppt"
623,0.0525012779690968,"BOGR","ppt"
624,0.0713378978343809,"BOGR","ppt"
625,0.0967756708264575,"BOGR","ppt"
626,0.0981356196451957,"BOGR","ppt"
627,0.187467758486061,"BOGR","ppt"
628,0.0824569915140881,"BOGR","ppt"
629,0.143084113053999,"BOGR","ppt"
630,0.158444718407001,"BOGR","ppt"
631,0.134335865603226,"BOGR","ppt"
632,0.121581695699519,"BOGR","ppt"
633,0.18783236953125,"BOGR","ppt"
634,0.0904010711356696,"BOGR","ppt"
635,0.0551468978897724,"BOGR","ppt"
636,0.0688008609543104,"BOGR","ppt"
637,0.0901484557119353,"BOGR","ppt"
638,0.0613967886876991,"BOGR","ppt"
639,0.0486565231990817,"BOGR","ppt"
640,0.0682505321920001,"BOGR","ppt"
641,0.0462026515034515,"BOGR","ppt"
642,0.0452890589646691,"BOGR","ppt"
643,0.0825309527583215,"BOGR","ppt"
644,0.0613721349340222,"BOGR","ppt"
645,0.0731886531459048,"BOGR","ppt"
646,0.140122820277552,"BOGR","ppt"
647,0.103146121320703,"BOGR","ppt"
648,0.0507898909552381,"BOGR","ppt"
649,0.0783487119769064,"BOGR","ppt"
650,0.0598132417966816,"BOGR","ppt"
651,0.0979271910973485,"BOGR","ppt"
652,0.0913291238455749,"BOGR","ppt"
653,0.0505953352466092,"BOGR","ppt"
654,0.0529084416180069,"BOGR","ppt"
655,0.0570042107964123,"BOGR","ppt"
656,0.0540088728655422,"BOGR","ppt"
657,0.093538553119308,"BOGR","ppt"
658,0.0613621368452081,"BOGR","ppt"
659,0.0741346314753515,"BOGR","ppt"
660,0.0351343628604642,"BOGR","ppt"
661,0.0323774671326061,"BOGR","ppt"
662,0.0618192188062087,"BOGR","ppt"
663,0.0968587568042062,"BOGR","ppt"
664,0.120370406284793,"BOGR","ppt"
665,0.121361556456997,"BOGR","ppt"
666,0.0777835798262766,"BOGR","ppt"
667,0.160260384714488,"BOGR","ppt"
668,0.146002947236745,"BOGR","ppt"
669,0.138319219522698,"BOGR","ppt"
670,0.113520122372303,"BOGR","ppt"
671,0.0680157026813697,"BOGR","ppt"
672,0.134813694370343,"BOGR","ppt"
673,0.238456202763126,"BOGR","ppt"
674,0.171302290535567,"BOGR","ppt"
675,0.179043029940375,"BOGR","ppt"
676,0.149759084252402,"BOGR","ppt"
677,0.192219636229128,"BOGR","ppt"
678,0.188573139868542,"BOGR","ppt"
679,0.0550790660029395,"BOGR","ppt"
680,0.0539822858835945,"BOGR","ppt"
681,0.0586238158481747,"BOGR","ppt"
682,0.0408970964169268,"BOGR","ppt"
683,0.0808089390739089,"BOGR","ppt"
684,0.101316723277026,"BOGR","ppt"
685,0.212740625317367,"BOGR","ppt"
686,0.205821174612225,"BOGR","ppt"
687,0.401434184358414,"BOGR","ppt"
688,0.328922739520864,"BOGR","ppt"
689,0.309458467524315,"BOGR","ppt"
690,0.414251102729369,"BOGR","ppt"
691,0.33443686755667,"BOGR","ppt"
692,0.457982450612601,"BOGR","ppt"
693,0.325525478511223,"BOGR","ppt"
694,0.195729904096828,"BOGR","ppt"
695,0.236631477129326,"BOGR","ppt"
696,0.189632627441501,"BOGR","ppt"
697,0.214947902725047,"BOGR","ppt"
698,0.265168491682079,"BOGR","ppt"
699,0.210780796100894,"BOGR","ppt"
700,0.366420840087695,"BOGR","ppt"
701,0.582300579074838,"BOGR","ppt"
702,0.318416798446408,"BOGR","ppt"
703,0.117036922009943,"BOGR","ppt"
704,0.204118556227115,"BOGR","ppt"
705,0.23231109744495,"BOGR","ppt"
706,0.201051126843905,"BOGR","ppt"
707,0.0990139379180515,"BOGR","ppt"
708,0.0572603572731323,"BOGR","ppt"
709,0.0701386053790169,"BOGR","ppt"
710,0.137364321428591,"BOGR","ppt"
711,0.117289557242578,"BOGR","ppt"
712,0.180914565874031,"BOGR","ppt"
713,0.162566523292698,"BOGR","ppt"
714,0.206009624189582,"BOGR","ppt"
715,0.145290486227438,"BOGR","ppt"
716,0.152083160346022,"BOGR","ppt"
717,0.33287595723849,"BOGR","ppt"
718,0.109793408097213,"BOGR","ppt"
719,0.136510101225733,"BOGR","ppt"
720,0.107397985682427,"BOGR","ppt"
721,0.0621091363158589,"BOGR","ppt"
722,0.0745443952047827,"BOGR","ppt"
723,0.13417179748073,"BOGR","ppt"
724,0.200992503764809,"BOGR","ppt"
725,0.403700544710446,"BOGR","ppt"
726,0.195981674208022,"BOGR","ppt"
727,0.0851978578454205,"BOGR","ppt"
728,0.129727305927878,"BOGR","ppt"
729,0.121227880264067,"BOGR","ppt"
730,0.152395692907692,"BOGR","ppt"
731,0.156707150204169,"BOGR","ppt"
732,0.108324756568039,"BOGR","ppt"
733,0.0824864698473201,"BOGR","ppt"
734,0.0856764941840623,"BOGR","ppt"
735,0.0599988287481035,"BOGR","ppt"
736,0.10019755340703,"BOGR","ppt"
737,0.0824450052217839,"BOGR","ppt"
738,0.131188363781109,"BOGR","ppt"
739,0.0972780010486686,"BOGR","ppt"
