"size","frequency"
-1.54068112413916,0.0599209042426424
-1.40316754754927,0.06503273959247
-1.26565397095938,0.0685871687583439
-1.1281403943695,0.0702527915354286
-0.990626817779609,0.0698722355553546
-0.853113241189722,0.0674874154646705
-0.715599664599835,0.0633326875750286
-0.578086088009948,0.0577974366211729
-0.440572511420061,0.051366355866033
-0.303058934830174,0.0445500864872389
-0.165545358240287,0.0378198731284306
-0.0280317816503995,0.0315574874559326
0.109481794939487,0.0260269008629666
0.246995371529375,0.0213686455771118
0.384508948119262,0.0176130604007868
0.522022524709149,0.0147057295437481
0.659536101299036,0.0125377065014728
0.797049677888922,0.0109742122520254
0.934563254478809,0.00987764960812255
1.0720768310687,0.0091231556625017
1.20959040765858,0.00860688602779704
1.34710398424847,0.00824846573444212
1.48461756083836,0.00798952898700986
1.62213113742824,0.00779017891897058
1.75964471401813,0.00762478015496369
1.89715829060802,0.00747798058429771
2.03467186719791,0.00734139996746053
2.17218544378779,0.00721109535114841
2.30969902037768,0.00708572622602834
2.44721259696757,0.0069652686453398
2.58472617355745,0.00685012713646847
2.72223975014734,0.00674052891157241
2.85975332673723,0.00663612903014131
2.99726690332711,0.00653579109757447
3.134780479917,0.00643752847624029
3.27229405650689,0.00633859558831896
3.40980763309678,0.00623571224283915
3.54732120968666,0.00612539306489732
3.68483478627655,0.00600434614556096
3.82234836286644,0.00586990479257569
3.95986193945632,0.00572046489733113
4.09737551604621,0.00555591599426917
4.2348890926361,0.00537807437872411
4.37240266922599,0.00519115290133993
4.50991624581587,0.00500234011847739
4.64742982240576,0.0048226177980907
4.78494339899565,0.00466802207658474
4.92245697558553,0.00456165682949036
5.05997055217542,0.00453695907899263
5.19748412876531,0.00464318615157035
