"quad","t1","t0","rep","cover.t0","cover.t1","obs.cover.t1"
"A1",33,32,1,0.000689746522693154,0.000694924591376187,0.00328533169592819
"A1",33,32,2,0.000689746522693154,0.00105341912178278,0.00328533169592819
"A1",33,32,3,0.000689746522693154,0.00123433178627176,0.00328533169592819
"A1",33,32,4,0.000689746522693154,0.00107377043381952,0.00328533169592819
"A1",33,32,5,0.000689746522693154,0.00124335365415221,0.00328533169592819
"A1",33,32,6,0.000689746522693154,0.00131928250734654,0.00328533169592819
"A1",33,32,7,0.000689746522693154,0.00122211330953013,0.00328533169592819
"A1",33,32,8,0.000689746522693154,0.000870356481786857,0.00328533169592819
"A1",33,32,9,0.000689746522693154,0.00096545011060071,0.00328533169592819
"A1",33,32,10,0.000689746522693154,0.00106141753822353,0.00328533169592819
"A1",33,32,11,0.000689746522693154,0.00150545388850643,0.00328533169592819
"A1",33,32,12,0.000689746522693154,0.00104219406683579,0.00328533169592819
"A1",33,32,13,0.000689746522693154,0.000698157435855059,0.00328533169592819
"A1",33,32,14,0.000689746522693154,0.000797030638749383,0.00328533169592819
"A1",33,32,15,0.000689746522693154,0.00106537957700526,0.00328533169592819
"A1",33,32,16,0.000689746522693154,0.00141665860442418,0.00328533169592819
"A1",33,32,17,0.000689746522693154,0.00102665799429757,0.00328533169592819
"A1",33,32,18,0.000689746522693154,0.00128110555621849,0.00328533169592819
"A1",33,32,19,0.000689746522693154,0.00124982847690688,0.00328533169592819
"A1",33,32,20,0.000689746522693154,0.00166163852908369,0.00328533169592819
"A1",33,32,21,0.000689746522693154,0.00115583026676098,0.00328533169592819
"A1",33,32,22,0.000689746522693154,0.00178114604692697,0.00328533169592819
"A1",33,32,23,0.000689746522693154,0.0005556971807865,0.00328533169592819
"A1",33,32,24,0.000689746522693154,0.000825902728245607,0.00328533169592819
"A1",33,32,25,0.000689746522693154,0.000941275809252899,0.00328533169592819
"A1",33,32,26,0.000689746522693154,0.00125549776219344,0.00328533169592819
"A1",33,32,27,0.000689746522693154,0.00135267715057533,0.00328533169592819
"A1",33,32,28,0.000689746522693154,0.000874267456444498,0.00328533169592819
"A1",33,32,29,0.000689746522693154,0.00153616830562465,0.00328533169592819
"A1",33,32,30,0.000689746522693154,0.00160049674021105,0.00328533169592819
"A1",33,32,31,0.000689746522693154,0.00115387923569409,0.00328533169592819
"A1",33,32,32,0.000689746522693154,0.000911213371390583,0.00328533169592819
"A1",33,32,33,0.000689746522693154,0.00123139225026867,0.00328533169592819
"A1",33,32,34,0.000689746522693154,0.00103423210998134,0.00328533169592819
"A1",33,32,35,0.000689746522693154,0.00110824918531136,0.00328533169592819
"A1",33,32,36,0.000689746522693154,0.00108869842194236,0.00328533169592819
"A1",33,32,37,0.000689746522693154,0.0013791149162021,0.00328533169592819
"A1",33,32,38,0.000689746522693154,0.00106351957551133,0.00328533169592819
"A1",33,32,39,0.000689746522693154,0.00186761577576275,0.00328533169592819
"A1",33,32,40,0.000689746522693154,0.00089637497619419,0.00328533169592819
"A1",33,32,41,0.000689746522693154,0.00101074671449218,0.00328533169592819
"A1",33,32,42,0.000689746522693154,0.00129953186504684,0.00328533169592819
