"quad","t1","t0","rep","cover.t0","cover.t1","obs.cover.t1"
"A1",33,32,1,0.00180303793284309,0.00203424854207694,0.00258794626260061
"A1",33,32,2,0.00180303793284309,0.00179853213054589,0.00258794626260061
"A1",33,32,3,0.00180303793284309,0.00275400302868797,0.00258794626260061
"A1",33,32,4,0.00180303793284309,0.00205401593376811,0.00258794626260061
"A1",33,32,5,0.00180303793284309,0.00218014585606551,0.00258794626260061
"A1",33,32,6,0.00180303793284309,0.00210224009090158,0.00258794626260061
"A1",33,32,7,0.00180303793284309,0.0024933061824563,0.00258794626260061
"A1",33,32,8,0.00180303793284309,0.00253676879127593,0.00258794626260061
"A1",33,32,9,0.00180303793284309,0.00249815024121488,0.00258794626260061
"A1",33,32,10,0.00180303793284309,0.00204633513585006,0.00258794626260061
"A1",33,32,11,0.00180303793284309,0.00206154930160653,0.00258794626260061
"A1",33,32,12,0.00180303793284309,0.00215800707448111,0.00258794626260061
"A1",33,32,13,0.00180303793284309,0.00201167221860795,0.00258794626260061
"A1",33,32,14,0.00180303793284309,0.00232108345277642,0.00258794626260061
"A1",33,32,15,0.00180303793284309,0.00115528146352285,0.00258794626260061
"A1",33,32,16,0.00180303793284309,0.00221575512412742,0.00258794626260061
"A1",33,32,17,0.00180303793284309,0.00228671879493536,0.00258794626260061
"A1",33,32,18,0.00180303793284309,0.00113079049778839,0.00258794626260061
"A1",33,32,19,0.00180303793284309,0.00304391478729882,0.00258794626260061
"A1",33,32,20,0.00180303793284309,0.00214980172809272,0.00258794626260061
"A1",33,32,21,0.00180303793284309,0.00171840806875975,0.00258794626260061
"A1",33,32,22,0.00180303793284309,0.00227253039572373,0.00258794626260061
"A1",33,32,23,0.00180303793284309,0.0018519741105296,0.00258794626260061
"A1",33,32,24,0.00180303793284309,0.00223270416884087,0.00258794626260061
"A1",33,32,25,0.00180303793284309,0.00201432711535892,0.00258794626260061
"A1",33,32,26,0.00180303793284309,0.00217241546970367,0.00258794626260061
"A1",33,32,27,0.00180303793284309,0.0017622113766896,0.00258794626260061
"A1",33,32,28,0.00180303793284309,0.00325563400438502,0.00258794626260061
"A1",33,32,29,0.00180303793284309,0.00185768717560193,0.00258794626260061
"A1",33,32,30,0.00180303793284309,0.00185677969012984,0.00258794626260061
"A1",33,32,31,0.00180303793284309,0.00196474310512286,0.00258794626260061
"A1",33,32,32,0.00180303793284309,0.00209806068824412,0.00258794626260061
"A1",33,32,33,0.00180303793284309,0.00261371597369386,0.00258794626260061
"A1",33,32,34,0.00180303793284309,0.00351730569321131,0.00258794626260061
"A1",33,32,35,0.00180303793284309,0.0021278486837355,0.00258794626260061
"A1",33,32,36,0.00180303793284309,0.00412008680016139,0.00258794626260061
"A1",33,32,37,0.00180303793284309,0.00149491281935727,0.00258794626260061
"A1",33,32,38,0.00180303793284309,0.00176576752823461,0.00258794626260061
"A1",33,32,39,0.00180303793284309,0.00194268650818659,0.00258794626260061
"A1",33,32,40,0.00180303793284309,0.00333517976531099,0.00258794626260061
"A1",33,32,41,0.00180303793284309,0.00222464056506311,0.00258794626260061
"A1",33,32,42,0.00180303793284309,0.00209275485780207,0.00258794626260061
"A1",33,32,43,0.00180303793284309,0.0027026350397517,0.00258794626260061
"A1",33,32,44,0.00180303793284309,0.00193296799560708,0.00258794626260061
"A1",33,32,45,0.00180303793284309,0.0024333331891898,0.00258794626260061
"A1",33,32,46,0.00180303793284309,0.00281640924564706,0.00258794626260061
"A1",33,32,47,0.00180303793284309,0.00462754193059918,0.00258794626260061
"A1",33,32,48,0.00180303793284309,0.00215488887637117,0.00258794626260061
"A1",33,32,49,0.00180303793284309,0.00217731986845265,0.00258794626260061
"A1",33,32,50,0.00180303793284309,0.00188508016086971,0.00258794626260061
"A1",33,32,51,0.00180303793284309,0.00148030171470852,0.00258794626260061
"A1",33,32,52,0.00180303793284309,0.00212904945649348,0.00258794626260061
"A1",33,32,53,0.00180303793284309,0.00230571974522224,0.00258794626260061
"A1",33,32,54,0.00180303793284309,0.00171309579113938,0.00258794626260061
"A1",33,32,55,0.00180303793284309,0.00132703212919904,0.00258794626260061
"A1",33,32,56,0.00180303793284309,0.00216896199420321,0.00258794626260061
"A1",33,32,57,0.00180303793284309,0.00176169081007119,0.00258794626260061
"A1",33,32,58,0.00180303793284309,0.00195504652969487,0.00258794626260061
"A1",33,32,59,0.00180303793284309,0.00238495853508266,0.00258794626260061
"A1",33,32,60,0.00180303793284309,0.00197185627643728,0.00258794626260061
"A1",33,32,61,0.00180303793284309,0.00190083337273929,0.00258794626260061
"A1",33,32,62,0.00180303793284309,0.00282070340146503,0.00258794626260061
"A1",33,32,63,0.00180303793284309,0.00170851667366202,0.00258794626260061
"A1",33,32,64,0.00180303793284309,0.00210968565793404,0.00258794626260061
"A1",33,32,65,0.00180303793284309,0.00229902238733857,0.00258794626260061
"A1",33,32,66,0.00180303793284309,0.00372863789123477,0.00258794626260061
"A1",33,32,67,0.00180303793284309,0.00214987169693909,0.00258794626260061
