"quad","year","trackID","area","x","y","allEdge","totCover","age"
"Q10",36,1,0,25.0421480236311,62.208417589495,0,0,1
"Q10",37,2,0,26.5726683375566,63.5573285282512,0,0,1
"Q10",38,3,0,59.597111337063,59.6101261808252,0,0,1
"Q10",42,4,0,60.0553628999898,60.9021613382784,0,0,1
"Q10",45,5,0,58.8214949300906,55.5073082082541,0,0,1
"Q10",46,6,0,59.3879472743683,60.6702043068124,0,0,1
"Q10",47,6,0,63.9595550911259,59.2742871180124,0,0,2
"Q10",49,6,0,60.194033212619,59.6908136809003,0,0,4
"Q10",50,6,0,60.0164888036553,60.8576521118173,0,0,5
"Q10",51,6,0,59.5449922017751,59.5230280931275,0,0,6
"Q10",52,6,0,61.4549728047559,60.13862982406,0,0,7
"Q10",54,7,0,3.3617714409398,87.0449090188758,1,0,1
"Q10",54,8,0,7.0130316005903,54.3557878946817,0,0,1
"Q10",54,6,0,60.956675625114,61.4437460320784,0,0,9
"Q10",55,7,0,1.2300651889545,84.108441047391,1,0,2
"Q10",55,8,0,8.169140195417,52.081941017564,0,0,2
"Q10",55,6,0,60.9423628812095,60.1416831610546,0,0,10
"Q10",56,6,0,60.832869931964,60.8011800881843,0,0,11
"Q10",57,6,0,61.051493832591,60.7959465174562,0,0,12
"Q11",30,1,0,95.6863613706738,50.6100949224432,1,0,1
"Q11",31,2,0,97.1343480139393,56.6483438781543,1,0,1
"Q11",31,3,0,98.5661928436873,95.5039109548381,1,0,1
"Q11",32,3,0,95.8328091443333,93.4956644093548,1,0,2
"Q11",32,1,0,92.9209937603794,52.0463387610037,0,0,3
"Q11",33,2,0,97.5125491379908,54.3199061125104,1,0,3
"Q11",33,3,0,99.294538186799,94.8599866903416,1,0,3
"Q11",34,2,0,96.3475435736961,54.1700011988182,1,0,4
"Q11",34,3,0,99.4063580670226,94.3379623125622,1,0,4
"Q11",35,4,0,94.3504667616913,54.3032888867928,0,0,1
"Q11",35,2,0,97.8611025566183,53.5610807074561,1,0,5
"Q11",35,5,0,96.4036882379467,57.6197345684053,1,0,1
"Q11",35,6,0,99.3165208683618,56.7401579461583,1,0,1
"Q11",35,3,0,99.3545889326643,95.26300418545,1,0,5
"Q11",36,7,0,38.6766347550792,82.7325418273596,0,0,1
"Q11",36,8,0,70.0029933780042,59.7612019622159,0,0,1
"Q11",36,9,0,85.3415472985394,72.7056425992713,0,0,1
"Q11",36,10,0,93.4166058998099,92.1043832423378,0,0,1
"Q11",36,11,0,94.4310605882547,93.6463535562738,0,0,1
"Q11",36,12,0,90.8196019911412,96.730295746646,0,0,1
"Q11",36,13,0,79.4577105743095,81.6352113575875,0,0,1
"Q11",36,14,0,68.6639129080072,51.8711128923676,0,0,1
"Q11",36,15,0,35.1057542830037,26.1648331809268,0,0,1
"Q11",36,16,0,45.771728511687,51.9723332049618,0,0,1
"Q11",36,4,0,93.2372655294465,53.4686401491924,0,0,2
"Q11",36,2,0,97.3298363111264,53.3339680845036,1,0,6
"Q11",36,5,0,97.5505589170931,56.2419323922884,1,0,2
"Q11",36,17,0,95.379163039163,56.0385369105272,1,0,1
"Q11",36,18,0,99.243486094266,92.6623924013909,1,0,1
"Q11",36,3,0,99.172913927938,95.4856661856762,1,0,6
"Q11",37,19,0,79.0603519801896,82.3445605769982,0,0,1
"Q11",37,20,0,53.8681769567275,42.1420488208066,0,0,1
"Q11",37,17,0,95.6934040168838,56.2141677120348,1,0,2
"Q11",37,3,0,99.0014014838397,94.8401255034251,1,0,7
"Q11",38,21,0,81.4695144824333,69.2872808773378,0,0,1
"Q11",38,20,0,54.4568550822757,42.2222706958814,0,0,2
"Q11",38,22,0,93.472090390867,53.6162779173625,0,0,1
"Q11",38,17,0,95.8251078583432,55.9167897516913,1,0,3
