"","x"
"a_mu",1.00617913837314
"a[1]",1.00656046900486
"a[2]",1.00139777816569
"a[3]",1.00390213600551
"a[4]",1.00472855709199
"a[5]",1.00562082237716
"a[6]",1.00204480926233
"a[7]",1.00314054845372
"a[8]",1.00260846788557
"a[9]",1.00978343346525
"a[10]",1.00479814046453
"a[11]",1.00576995673813
"a[12]",1.00528159555846
"a[13]",1.00324429079539
"u",1.01510902059561
"theta",1.00092873337551
"dd",1.01104923324892
"gint[1]",1.00505306819609
"gint[2]",1.0007278752165
"gint[3]",0.999970991033049
"gint[4]",1.00428412871077
"gint[5]",1.00587305471826
"gint[6]",1.00171910112526
"sig_a",1.02576952634546
"sig_G",1.00295534163737
"b2[1]",1.00358565645789
"b2[2]",1.00043686360695
"b2[3]",1.00649081757919
"b2[4]",1.00082057493943
"b2[5]",1.00239330125945
"b2[6]",1.00096235220643
"b2[7]",1.00813279121889
"lp__",1.04115828054075
