"","x"
"a_mu",1.00053236736102
"a[1]",1.00105598313372
"a[2]",1.0029211864702
"a[3]",1.00346728332582
"a[4]",1.00264207695404
"a[5]",1.00263488447634
"a[6]",1.0019467733743
"a[7]",1.0031092926416
"a[8]",1.00218784991208
"a[9]",1.00339818261181
"a[10]",1.0026178422248
"a[11]",1.00097392137409
"a[12]",1.00291750941502
"a[13]",1.0023449614824
"u",1.00032021169666
"theta",1.00073525792862
"dd",1.00084383075194
"gint[1]",1.0069663204653
"gint[2]",1.00254724281548
"gint[3]",1.00518637910805
"gint[4]",1.0007830949677
"gint[5]",1.00583012753873
"gint[6]",1.01052884550165
"sig_a",1.00000113056633
"sig_G",1.00329601424394
"lp__",1.00740848745198
