"","x"
"a_mu",1.00879619696794
"a[1]",1.00871128872621
"a[2]",1.0133397670237
"a[3]",1.00296665955452
"a[4]",1.00729944753003
"a[5]",1.00219549390658
"a[6]",1.00148953251048
"a[7]",1.0056158688874
"a[8]",1.00602085473915
"a[9]",1.02601718140699
"a[10]",1.00492306597271
"a[11]",1.00245267796622
"a[12]",1.00646620812353
"a[13]",1.00636292484257
"u",1.00477302103817
"theta",1.01106745268088
"dd",1.02862043687418
"gint[1]",1.00811236029377
"gint[2]",1.00743160285755
"gint[3]",1.0075714946622
"gint[4]",1.01709809252346
"gint[5]",1.00849056424014
"gint[6]",1.01929001032107
"sig_a",1.00576164573542
"sig_G",1.02482325059112
"b2[1]",1.00738751988545
"b2[2]",1.00451950660581
"b2[3]",1.00858249817839
"b2[4]",0.9999076673131
"b2[5]",1.00649023818256
"b2[6]",1.00364867899555
"b2[7]",1.00007905250403
"lp__",1.04212915734086
