"","2.5%","25%","50%","75%","97.5%","species"
"beta[1,1]",0.981515079316085,1.03769260464852,1.06757543170714,1.09758416606837,1.1571349904138,"BOGR"
"beta[2,1]",0.355479115551061,0.471349521633679,0.531467704904865,0.590923949203682,0.704874119906283,"HECO"
"beta[3,1]",0.491811161771719,0.531993010455356,0.553131164996252,0.574185206982384,0.614930268130127,"PASM"
"beta[4,1]",0.203655681764565,0.378441883441183,0.460691334991064,0.538742444843489,0.686259117637797,"POSE"
"beta[1,2]",0.881857670531315,0.92439378631854,0.946397848816629,0.968293961866745,1.01034755551297,"BOGR"
"beta[2,2]",0.508840264629643,0.632649850042695,0.69764781698196,0.762887046704798,0.889758194673768,"HECO"
"beta[3,2]",0.378306733033107,0.406095704948057,0.420725983814258,0.435186453898841,0.463156856971289,"PASM"
"beta[4,2]",0.238445196931249,0.365198056674584,0.428461838249067,0.489687598188961,0.603667096198911,"POSE"
"beta[1,3]",0.822646777478604,0.867101968386694,0.89018289549196,0.913498413354267,0.958304783281969,"BOGR"
"beta[2,3]",0.203116198128644,0.318375321354683,0.378145418324428,0.437492071051914,0.54805278236621,"HECO"
"beta[3,3]",0.273247434052286,0.310844092024088,0.33035506325489,0.349988127639159,0.38725553610619,"PASM"
"beta[4,3]",0.336186956560578,0.44194204805753,0.496443704240394,0.550203163534694,0.65153871203888,"POSE"
"beta[1,4]",0.940654068288023,0.978034680191523,0.99767312670938,1.01716707892396,1.05451246656835,"BOGR"
"beta[2,4]",0.517591385956833,0.582896591175461,0.616955822165897,0.651318754907354,0.716660231734025,"HECO"
"beta[3,4]",0.428663623891322,0.466871500397834,0.487096129141905,0.507231914587373,0.545576214524731,"PASM"
"beta[4,4]",0.739339821236217,0.80767427064014,0.843185202013924,0.87900067524047,0.94832964591152,"POSE"
"beta[1,5]",0.564026667031572,0.618557665667397,0.646546525463012,0.674566424724193,0.728554544231447,"BOGR"
"beta[2,5]",0.168535748369952,0.277796388191865,0.335244337965355,0.391590746794072,0.495768682848342,"HECO"
"beta[3,5]",0.354483279477291,0.399699164855009,0.423476562017192,0.447089969225413,0.491986391326888,"PASM"
"beta[4,5]",0.470852331932054,0.530107054422404,0.561032475269923,0.592191255729005,0.651561061404446,"POSE"
