"","2.5%","25%","50%","75%","97.5%","species"
"intG[1,1]",-1.54332976758787,-0.454192526533262,-0.0729304752906694,0.286004033203293,1.17055762283549,"BOGR"
"intG[2,1]",-0.822084584223489,-0.162766566788189,0.152919537453119,0.486949207466529,1.34167792787003,"HECO"
"intG[3,1]",-1.38637375565649,-0.373605760582071,-0.00468666351832067,0.366099906654171,1.39864551315746,"PASM"
"intG[4,1]",-2.26009905102887,-0.737488688039449,-0.283536036212749,0.0954205117689786,0.928455583179632,"POSE"
"intG[1,2]",-1.49923165481773,-0.420478774532974,-0.0454916580859673,0.322141506831893,1.25637303834925,"BOGR"
"intG[2,2]",-1.51967358316319,-0.523623335269777,-0.168389924473445,0.15775581740018,0.844020668813569,"HECO"
"intG[3,2]",-1.40680436698693,-0.375308629494381,-0.00256102284731247,0.371060485499189,1.39766705971468,"PASM"
"intG[4,2]",-0.36476453988047,0.310576757140924,0.745840406359468,1.34418507385903,3.18207411421056,"POSE"
"intG[1,3]",-0.816061733204924,-0.0796098457703359,0.280897116028415,0.716328479549446,2.2622573988837,"BOGR"
"intG[2,3]",-0.929398965549244,-0.195430131926013,0.13185167299293,0.481067397310034,1.40204118359354,"HECO"
"intG[3,3]",-1.39364355966274,-0.373494153156082,6.23596597066206e-05,0.371150755777931,1.41993382093093,"PASM"
"intG[4,3]",-1.01144040220415,-0.14875194580529,0.241340293701086,0.705610743591892,2.21062239849445,"POSE"
"intG[1,4]",-1.48572171006693,-0.410771724150803,-0.0338230074974917,0.334610783068648,1.28394681898939,"BOGR"
"intG[2,4]",-1.44496371138522,-0.470766278353853,-0.116988226013214,0.212235715528622,0.952984022932234,"HECO"
"intG[3,4]",-1.42962700016022,-0.371871187391999,0.000968494775707707,0.37396216868207,1.39727253120741,"PASM"
"intG[4,4]",-2.09236041461605,-0.620411152594332,-0.177420709376298,0.21586220880186,1.15423069803295,"POSE"
"intG[1,5]",-1.56954677390253,-0.442266370399903,-0.0637799515857643,0.296601569506159,1.19771563622303,"BOGR"
"intG[2,5]",-1.5714104254715,-0.555055940139409,-0.198458291063213,0.12362375814581,0.792155857354756,"HECO"
"intG[3,5]",-1.40712172612875,-0.371489025204629,0.00158126392334111,0.374733037171194,1.4012068759629,"PASM"
"intG[4,5]",-2.198633033705,-0.683951417467336,-0.237319932465328,0.143732933467335,1.01385917116502,"POSE"
"intG[1,6]",-1.53436881162897,-0.433363591362489,-0.0559766417740286,0.30724911713937,1.22402867530081,"BOGR"
"intG[2,6]",-0.729272603949766,-0.0831301734055105,0.230933102312367,0.582064539231933,1.51113653845854,"HECO"
"intG[3,6]",-1.40079487591031,-0.370799249823982,-0.0015317576050588,0.369719921752249,1.3991299907,"PASM"
"intG[4,6]",-2.1440604315919,-0.661439177821405,-0.216634483817315,0.171853030969011,1.06661987947473,"POSE"
"intercept[1]",-11.5994074633295,-8.79623964417542,-7.69326306212572,-6.774009577074,-5.37411833756553,"BOGR"
"intercept[2]",-7.76953784362436,-6.34596502509191,-5.71314200023497,-5.1546851864387,-4.23600140055377,"HECO"
"intercept[3]",-2234.88817926764,-1159.01187261323,-676.85966069888,-323.493332735119,-39.4260051777596,"PASM"
"intercept[4]",-8.23323945036369,-6.5919081852607,-5.903743116491,-5.29109127384291,-4.28088007856691,"POSE"
"rain1[1]",0.190625873032131,1.73852227932013,2.47122748524213,3.15570796260153,4.73795976296341,"BOGR"
"rain1[2]",0.338767393113854,1.7634012549084,2.44044412800309,3.07176805505058,4.38333848696829,"HECO"
"rain1[3]",-0.158509395180661,1.69053680696056,2.45016981453854,3.16750562012982,5.13046022484668,"PASM"
"rain1[4]",0.352653677407246,1.7752118829485,2.47205444893723,3.12018255554316,4.48395892106621,"POSE"
"rain2[1]",-0.0296610899728402,0.956950218568128,1.41717886576659,1.9032930912928,3.04101459349456,"BOGR"
"rain2[2]",0.231305955892295,1.00274348440931,1.42802775026399,1.88163968979802,2.94598803539829,"HECO"
"rain2[3]",-0.391990865612012,0.948102511226509,1.43574342465462,1.95396559898771,3.42728221603549,"PASM"
"rain2[4]",0.263711104521955,1.03028490829197,1.45250116175211,1.9049277417015,2.95708136773941,"POSE"
"temp1[1]",0.433640203996605,2.62024307497554,3.68568788707646,4.72097014843855,6.86493387524671,"BOGR"
"temp1[2]",1.34810328020973,3.15361745852919,4.10617167097342,5.09876433614604,7.29725230000342,"HECO"
"temp1[3]",0.0669670343362246,2.74535675370873,3.84181419673689,4.94873133069426,7.83204654662965,"PASM"
"temp1[4]",0.988767021639401,2.74086100773448,3.71395289044734,4.69016559440068,6.74862349737244,"POSE"
"temp2[1]",0.409565414305182,1.51834392865281,2.1186740104823,2.81352999915549,4.77203663122469,"BOGR"
"temp2[2]",0.348074690689335,1.36450369809321,1.90827748003437,2.46778526070041,3.74801662203018,"HECO"
"temp2[3]",-0.210062681694581,1.39620585996582,2.03075446179753,2.72438642026682,5.02001680567518,"PASM"
"temp2[4]",0.503875090702056,1.52079927720352,2.07874358456668,2.69467639965057,4.15623697765479,"POSE"
