"","2.5%","25%","50%","75%","97.5%","species"
"beta[1,1]",7.41114855657952,9.45862567433095,10.3524607907075,11.190307599054,12.905992598461,"BOGR"
"beta[2,1]",27.6436253539708,44.8274577304336,53.8923080482993,64.5834704348827,93.3874783692861,"HECO"
"beta[3,1]",57.5958177208161,82.4927919287544,94.1641743315687,105.162397751265,124.827332317364,"PASM"
"beta[4,1]",-15.108483613622,40.10901801992,67.9039148394059,102.586606238785,187.367601289661,"POSE"
"beta[1,2]",5.51062781993705,6.61207772197625,7.17789412110014,7.73877200576233,8.77206880909362,"BOGR"
"beta[2,2]",29.1746307769714,44.5153494222886,52.5496667356349,61.3894185787658,81.6228287050712,"HECO"
"beta[3,2]",24.7219676032143,43.2854968526823,52.2398508515125,60.6876218570792,75.2394915808773,"PASM"
"beta[4,2]",10.2229596768109,51.9712845469915,76.9750629673213,104.491383835179,158.09690137245,"POSE"
"beta[1,3]",3.87799554634101,5.53414340767071,6.38768139037434,7.2280693382041,8.76640952792166,"BOGR"
"beta[2,3]",34.2940626341489,49.5517794905755,59.2300444277494,70.9249776803194,98.8441480482848,"HECO"
"beta[3,3]",116.090714614507,153.75282667559,172.256120974656,190.215035933547,224.007083433255,"PASM"
"beta[4,3]",48.2223540877318,99.5177759031667,126.906572226205,151.528235769694,194.664434950431,"POSE"
"beta[1,4]",8.42513211964252,11.7064947468752,13.4561382700241,15.2228672267013,18.575895985284,"BOGR"
"beta[2,4]",28.4575559600317,45.1225413715573,53.9421083516688,64.1053736594201,88.7474938088145,"HECO"
"beta[3,4]",115.651598742428,162.923986906041,186.879554259196,210.939861701824,257.433306740834,"PASM"
"beta[4,4]",33.8715607462672,45.5696314796599,51.5455531901505,57.4850257514354,68.8629474844235,"POSE"
"beta[1,5]",-1.82581392771006,2.89424670941713,5.30404700038467,7.69077662540711,12.071832703155,"BOGR"
"beta[2,5]",15.6008408916753,39.1723155744588,47.7377677765399,56.9518296035009,79.6583093307631,"HECO"
"beta[3,5]",52.3892401351818,106.184631849318,132.15891903603,157.470108938549,205.604367420033,"PASM"
"beta[4,5]",35.0792513939906,46.7875676406469,52.5156336031154,58.0657422695792,68.4030752388266,"POSE"
"beta[1,6]",3.81251077229951,10.4899404361103,14.0779053267308,18.2944544107343,29.2109920686463,"BOGR"
"beta[2,6]",22.2632507101959,42.5209409086996,51.5652175271345,61.832047666865,90.5507604302728,"HECO"
"beta[3,6]",160.041101037929,236.350634227057,280.732092810205,325.504874914955,408.208506370607,"PASM"
"beta[4,6]",24.4536341883774,30.687088677366,33.9590321951467,37.2729720316065,43.8617674171438,"POSE"
"beta[1,7]",5.91750661444992,11.4670102599221,14.5346753551056,17.8266831593772,24.8257898530611,"BOGR"
"beta[2,7]",31.2804315515466,46.8649127701282,55.5277489348411,65.6016482512464,89.7580516827399,"HECO"
"beta[3,7]",120.559969107683,168.830084814969,194.072843844856,220.287605740824,273.900083421368,"PASM"
"beta[4,7]",8.59776983343065,11.7732905032943,13.36176237395,14.8967450993343,17.8244237754562,"POSE"
"beta[1,8]",12.7463692731866,17.5905735041383,20.0719181586724,22.4845414524644,26.8886838573936,"BOGR"
"beta[2,8]",44.5998272913546,57.5505455016373,63.589400593115,69.4421545727987,80.1781262050519,"HECO"
"beta[3,8]",171.24803212634,222.467985887707,250.137463863757,279.190123616324,341.359473388443,"PASM"
"beta[4,8]",34.9444168099215,44.0945131294381,48.8114188443833,53.422598125842,62.1713724609497,"POSE"
"beta[1,9]",9.90144282073127,12.0564724346722,13.161332506506,14.2422430394801,16.330629206662,"BOGR"
"beta[2,9]",41.90287070615,50.4194641131969,54.5756463956427,58.6567491471424,66.4690789409465,"HECO"
"beta[3,9]",138.73638856127,170.078992338109,186.597482444735,203.354281136918,236.845222137644,"PASM"
"beta[4,9]",24.0172141056135,30.7309024515003,33.943610832959,37.0822779526149,42.843709284346,"POSE"
"beta[1,10]",12.8767694304568,14.8194589965619,15.8201420580037,16.8101763800569,18.676859184316,"BOGR"
"beta[2,10]",34.3357453320216,40.2359679644879,43.275684476025,46.451754734652,52.6276319130356,"HECO"
"beta[3,10]",139.790717204237,168.187242447123,182.043086346415,195.499491199258,221.072234466833,"PASM"
"beta[4,10]",-4.47392822635849,9.66787130008302,15.9818564651313,21.7891486551808,31.9459582928802,"POSE"
"beta[1,11]",6.89365077662448,7.79312507522205,8.26752597917681,8.74367966914383,9.68290450423813,"BOGR"
"beta[2,11]",23.4995822011843,29.0837715635948,32.0131045905424,34.9628299903178,41.1623129892267,"HECO"
"beta[3,11]",88.233828256533,109.927520034053,120.366472267866,130.454313014193,149.073946330805,"PASM"
"beta[4,11]",-17.6747701117352,31.9086239259362,54.7019965206282,79.8721765651224,134.044731129132,"POSE"
"beta[1,12]",6.59540617475805,7.50858510750618,7.99663196063736,8.48269690503026,9.45329354338099,"BOGR"
"beta[2,12]",37.5443811437387,45.5721590924867,50.003118872148,54.3421583570647,62.638725188636,"HECO"
"beta[3,12]",102.116153448919,127.291631939095,139.99560638052,152.508801798198,175.909584526654,"PASM"
"beta[4,12]",13.1475919514777,58.0522662616148,88.6442204442209,124.336746569818,195.606064895921,"POSE"
"beta[1,13]",6.12450676027777,6.99572862347754,7.45104263321032,7.91265507891439,8.81648178842676,"BOGR"
"beta[2,13]",35.1080023876453,42.8909940628165,47.0307427169229,51.1084402707997,59.012236411464,"HECO"
"beta[3,13]",103.124226474972,129.431270390055,142.85432634148,156.141066866815,181.755155900239,"PASM"
"beta[4,13]",32.9520140791942,82.1170271893681,114.725932484821,145.127464602808,194.698550050538,"POSE"
"betaSpp[1]",7.68168733802359,9.88387037409215,11.0136622988226,12.2479403403224,15.1968620595022,"BOGR"
"betaSpp[2]",39.6129992944185,46.9574554121375,51.259844198433,55.9870404255992,67.4182521459162,"HECO"
"betaSpp[3]",118.4117686607,147.469464368584,162.804255050408,179.420642572931,216.782855333505,"PASM"
"betaSpp[4]",30.3982570827967,47.4634844171764,58.9443314130817,71.9858101971668,101.904239119471,"POSE"
"intG[1,1]",-0.296065647406595,-0.0449917630111865,0.0733549187675935,0.193002023375524,0.447717873849861,"BOGR"
"intG[2,1]",-0.217050240337919,0.0373149084370649,0.15980868774516,0.283086254912102,0.539560814109927,"HECO"
"intG[3,1]",-0.266699741996432,-0.0106805576023042,0.115828154366188,0.24413855998957,0.516896915145522,"PASM"
"intG[4,1]",-0.379658885056968,-0.125968348947043,-0.00106557376761528,0.123771733132367,0.399560098909177,"POSE"
"intG[1,2]",-0.378615097807184,-0.121012549138133,0.00233506123114124,0.124748660692375,0.379443643208177,"BOGR"
"intG[2,2]",-0.513216330264139,-0.248764678346534,-0.123839151653699,0.000361893281159473,0.251537759601389,"HECO"
"intG[3,2]",-0.576536159779113,-0.302140132504487,-0.168215978105184,-0.0338476247348296,0.243442687549051,"PASM"
"intG[4,2]",-0.785925942874325,-0.474720118580606,-0.327381562119616,-0.184796929385245,0.101705803321887,"POSE"
"intG[1,3]",-0.233167386623197,0.0156291879528915,0.133880493530117,0.253399596270133,0.507086472421589,"BOGR"
"intG[2,3]",-0.417080580197322,-0.164156470968806,-0.0421437942015251,0.0799877155096849,0.329745142559456,"HECO"
"intG[3,3]",-0.282579407932897,-0.0258132220170821,0.100621299758518,0.226851646205432,0.502041610375411,"PASM"
"intG[4,3]",-0.194444023540668,0.053536630388118,0.17604945614034,0.299598209204438,0.578125401540148,"POSE"
"intG[1,4]",-0.212348926273379,0.0390763567404092,0.160898854964935,0.283722095691478,0.541488837481838,"BOGR"
"intG[2,4]",-0.375102550549493,-0.109919033384372,0.0193110945698403,0.147515891520315,0.413229494023772,"HECO"
"intG[3,4]",-0.882489581032058,-0.588363043631947,-0.447058808211675,-0.308588032628269,-0.0311772832030285,"PASM"
"intG[4,4]",-0.621702896318082,-0.329930911599286,-0.189086481594771,-0.0492764520619241,0.238049103881716,"POSE"
"intG[1,5]",-0.734996916673523,-0.456411029217272,-0.325013188040774,-0.195958136579876,0.0633664786708623,"BOGR"
"intG[2,5]",-0.583486509218596,-0.317419579040705,-0.191960809797508,-0.0672625907659435,0.186148547145042,"HECO"
"intG[3,5]",-0.151659553432106,0.10461512053854,0.233694711582799,0.364067586188342,0.643664652477721,"PASM"
"intG[4,5]",-0.300261173148391,-0.043471290306824,0.0857460166468538,0.217957046223764,0.50220058457727,"POSE"
"intG[1,6]",-0.423325232041088,-0.163003631236824,-0.0382983073150438,0.0853633256321521,0.347065089039754,"BOGR"
"intG[2,6]",-0.20454734532566,0.0583023106094492,0.185774510280615,0.315377193320482,0.584638000658207,"HECO"
"intG[3,6]",-0.192134083060783,0.0587237969183054,0.186399943175888,0.313146463300442,0.582058913120263,"PASM"
"intG[4,6]",-0.145556943890528,0.10702769429111,0.231399343325096,0.356723291274294,0.6357320165685,"POSE"
"intYr[1,1]",-4.27589835961009,-3.8033367194864,-3.59455913343381,-3.36974173355115,-2.81796366146873,"BOGR"
"intYr[2,1]",-5.97404527027459,-5.55709835512365,-5.3556014692698,-5.15635185128228,-4.76742777028219,"HECO"
"intYr[3,1]",-6.8574367963682,-6.52613741025528,-6.36178822171955,-6.1837460122101,-5.7648007731113,"PASM"
"intYr[4,1]",-6.62647793163472,-6.04025500540154,-5.76022911794435,-5.49200798240687,-5.00653447322125,"POSE"
"intYr[1,2]",-4.05612610954441,-3.68099042410331,-3.48799056237609,-3.27503919107622,-2.80896296410669,"BOGR"
"intYr[2,2]",-6.1346472562354,-5.70711307451918,-5.50220306742084,-5.30368446396689,-4.91888337526003,"HECO"
"intYr[3,2]",-6.74508170524608,-6.42344018854258,-6.24503301914005,-6.04118598582847,-5.57974406155783,"PASM"
"intYr[4,2]",-6.51493322269468,-5.98707178160319,-5.72523999886403,-5.46966234597166,-4.96558291190844,"POSE"
"intYr[1,3]",-4.01149158202078,-3.63359682356322,-3.42111436343986,-3.1812653211537,-2.64854389370969,"BOGR"
"intYr[2,3]",-5.90393013730897,-5.48264653702868,-5.27360247430718,-5.06090439891394,-4.62831492236224,"HECO"
"intYr[3,3]",-6.9805779939843,-6.60087165636921,-6.43588994984711,-6.27259701274232,-5.92794338920695,"PASM"
"intYr[4,3]",-5.78057578621369,-5.14066486444126,-4.79325277379096,-4.43072655223129,-3.76127114843542,"POSE"
"intYr[1,4]",-4.05258674709734,-3.67413986530323,-3.47383415431687,-3.2528585773245,-2.77665370403785,"BOGR"
"intYr[2,4]",-5.99479442395442,-5.57177645484972,-5.36622116783239,-5.16021502308793,-4.73816885477548,"HECO"
"intYr[3,4]",-7.06579840625591,-6.66067812072169,-6.49169668806492,-6.33065703883412,-6.00567818907391,"PASM"
"intYr[4,4]",-6.1712031078086,-5.6130731175126,-5.32716852273821,-5.03710610863855,-4.40614157819372,"POSE"
"intYr[1,5]",-4.96847795737841,-4.37050682095217,-4.08095712712861,-3.82427335352752,-3.43686201074624,"BOGR"
"intYr[2,5]",-6.58636939176943,-6.13812386647447,-5.9153309017965,-5.70507840341871,-5.3271136735339,"HECO"
"intYr[3,5]",-7.1407907955399,-6.74193759286169,-6.56556529916363,-6.40612621579172,-6.10915204243353,"PASM"
"intYr[4,5]",-6.1228191228631,-5.61110517302899,-5.34358204458687,-5.06935381047393,-4.55012404342718,"POSE"
"intYr[1,6]",-4.4043167659288,-4.01265253471212,-3.82787013194149,-3.65689324502115,-3.33472693285641,"BOGR"
