"","quad","year","NRquad","totPnumber","totOldPnumber","QuadName","Grazing","Group"
"32","Q10",49,3,6,6,"P1 E1 Q4","no","P1E1"
"33","Q10",50,0,8,8,"P1 E1 Q4","no","P1E1"
"34","Q10",51,1,5,5,"P1 E1 Q4","no","P1E1"
"35","Q10",54,4,3,3,"P1 E1 Q4","no","P1E1"
"36","Q10",55,2,7,7,"P1 E1 Q4","no","P1E1"
"37","Q10",56,1,9,9,"P1 E1 Q4","no","P1E1"
"38","Q11",30,5,11,11,"P1 Q1","yes","P1"
"39","Q11",31,0,10,10,"P1 Q1","yes","P1"
"40","Q11",32,9,3,3,"P1 Q1","yes","P1"
"41","Q11",33,8,12,12,"P1 Q1","yes","P1"
"42","Q11",34,3,13,13,"P1 Q1","yes","P1"
"43","Q11",35,3,8,8,"P1 Q1","yes","P1"
"44","Q11",36,1,8,8,"P1 Q1","yes","P1"
"45","Q11",37,1,7,7,"P1 Q1","yes","P1"
"46","Q11",38,1,7,7,"P1 Q1","yes","P1"
"47","Q11",39,2,4,4,"P1 Q1","yes","P1"
"48","Q11",40,1,4,4,"P1 Q1","yes","P1"
"49","Q11",41,0,2,2,"P1 Q1","yes","P1"
"50","Q11",45,1,2,2,"P1 Q1","yes","P1"
"51","Q11",46,3,3,3,"P1 Q1","yes","P1"
"52","Q11",49,1,5,5,"P1 Q1","yes","P1"
"53","Q12",30,1,2,2,"P1 Q2","yes","P1"
"54","Q12",31,0,2,2,"P1 Q2","yes","P1"
"55","Q12",33,0,1,1,"P1 Q2","yes","P1"
"56","Q12",34,0,1,1,"P1 Q2","yes","P1"
"57","Q12",35,3,1,1,"P1 Q2","yes","P1"
"58","Q12",36,4,4,4,"P1 Q2","yes","P1"
"59","Q12",37,2,5,5,"P1 Q2","yes","P1"
"60","Q12",38,2,5,5,"P1 Q2","yes","P1"
"61","Q12",39,6,5,5,"P1 Q2","yes","P1"
"62","Q12",40,5,9,9,"P1 Q2","yes","P1"
"63","Q12",45,14,19,19,"P1 Q2","yes","P1"
"64","Q12",46,8,22,22,"P1 Q2","yes","P1"
"65","Q12",49,7,26,26,"P1 Q2","yes","P1"
"66","Q12",50,8,25,25,"P1 Q2","yes","P1"
"67","Q12",51,13,24,24,"P1 Q2","yes","P1"
"68","Q12",54,7,32,32,"P1 Q2","yes","P1"
"69","Q12",55,1,31,31,"P1 Q2","yes","P1"
"70","Q12",56,2,24,24,"P1 Q2","yes","P1"
"71","Q13",36,0,1,1,"P1 Q3","yes","P1"
"72","Q13",45,3,2,2,"P1 Q3","yes","P1"
"73","Q13",46,0,3,3,"P1 Q3","yes","P1"
"74","Q14",36,0,2,2,"P1 Q4","yes","P1"
"75","Q14",45,1,1,1,"P1 Q4","yes","P1"
"76","Q14",46,0,1,1,"P1 Q4","yes","P1"
"77","Q14",56,0,1,1,"P1 Q4","yes","P1"
"78","Q16",30,1,1,1,"P2 Q2","yes","P2"
"79","Q16",31,0,1,1,"P2 Q2","yes","P2"
"80","Q18",30,2,9,9,"P2 Q4","yes","P2"
"81","Q18",31,1,9,9,"P2 Q4","yes","P2"
"82","Q18",34,6,10,10,"P2 Q4","yes","P2"
"83","Q18",56,5,6,6,"P2 Q4","yes","P2"
"84","Q19",26,3,8,8,"P7 E1 Q1","no","P7E1"
"85","Q19",29,0,13,13,"P7 E1 Q1","no","P7E1"
"86","Q19",30,5,7,7,"P7 E1 Q1","no","P7E1"
"87","Q19",31,6,8,8,"P7 E1 Q1","no","P7E1"
"88","Q19",32,8,9,9,"P7 E1 Q1","no","P7E1"
"89","Q19",33,3,19,19,"P7 E1 Q1","no","P7E1"
"90","Q19",34,12,14,14,"P7 E1 Q1","no","P7E1"
"91","Q19",35,10,27,27,"P7 E1 Q1","no","P7E1"
"92","Q19",36,5,29,29,"P7 E1 Q1","no","P7E1"
"93","Q19",37,8,28,28,"P7 E1 Q1","no","P7E1"
"94","Q19",38,6,36,36,"P7 E1 Q1","no","P7E1"
"95","Q19",39,10,32,32,"P7 E1 Q1","no","P7E1"
"96","Q19",40,7,38,38,"P7 E1 Q1","no","P7E1"
"97","Q19",41,3,40,40,"P7 E1 Q1","no","P7E1"
"98","Q19",45,9,20,20,"P7 E1 Q1","no","P7E1"
"99","Q19",46,0,22,22,"P7 E1 Q1","no","P7E1"
"100","Q19",49,4,9,9,"P7 E1 Q1","no","P7E1"
"101","Q19",50,3,13,13,"P7 E1 Q1","no","P7E1"
"102","Q19",51,1,11,11,"P7 E1 Q1","no","P7E1"
"103","Q19",54,11,14,14,"P7 E1 Q1","no","P7E1"
"104","Q19",55,4,22,22,"P7 E1 Q1","no","P7E1"
"105","Q2",32,3,15,15,"E1 Q2","no","E1"
"106","Q2",33,3,17,17,"E1 Q2","no","E1"
"107","Q2",34,3,14,14,"E1 Q2","no","E1"
"108","Q2",35,25,17,17,"E1 Q2","no","E1"
"109","Q2",36,22,35,35,"E1 Q2","no","E1"
"110","Q2",37,17,47,47,"E1 Q2","no","E1"
"111","Q2",38,10,54,54,"E1 Q2","no","E1"
"112","Q2",39,38,53,53,"E1 Q2","no","E1"
"113","Q2",40,26,86,86,"E1 Q2","no","E1"
"114","Q2",41,27,97,97,"E1 Q2","no","E1"
"115","Q2",45,15,54,54,"E1 Q2","no","E1"
"116","Q2",46,4,42,42,"E1 Q2","no","E1"
"117","Q2",49,7,25,25,"E1 Q2","no","E1"
"118","Q2",50,6,27,27,"E1 Q2","no","E1"
"119","Q2",51,3,25,25,"E1 Q2","no","E1"
"120","Q2",54,15,23,23,"E1 Q2","no","E1"
"121","Q2",55,1,35,35,"E1 Q2","no","E1"
"122","Q20",26,2,8,8,"P7 E1 Q2","no","P7E1"
"123","Q20",29,6,5,5,"P7 E1 Q2","no","P7E1"
"124","Q20",30,2,11,11,"P7 E1 Q2","no","P7E1"
"125","Q20",31,16,5,5,"P7 E1 Q2","no","P7E1"
"126","Q20",32,13,27,27,"P7 E1 Q2","no","P7E1"
"127","Q20",33,10,32,32,"P7 E1 Q2","no","P7E1"
"128","Q20",34,16,30,30,"P7 E1 Q2","no","P7E1"
"129","Q20",35,27,42,42,"P7 E1 Q2","no","P7E1"
"130","Q20",36,6,59,59,"P7 E1 Q2","no","P7E1"
"131","Q20",37,16,44,44,"P7 E1 Q2","no","P7E1"
"132","Q20",38,31,60,60,"P7 E1 Q2","no","P7E1"
"133","Q20",39,36,80,80,"P7 E1 Q2","no","P7E1"
"134","Q20",40,27,94,94,"P7 E1 Q2","no","P7E1"
"135","Q20",41,49,106,106,"P7 E1 Q2","no","P7E1"
"136","Q20",45,25,94,94,"P7 E1 Q2","no","P7E1"
"137","Q20",46,11,68,68,"P7 E1 Q2","no","P7E1"
"138","Q20",49,10,21,21,"P7 E1 Q2","no","P7E1"
"139","Q20",50,7,22,22,"P7 E1 Q2","no","P7E1"
"140","Q20",51,4,21,21,"P7 E1 Q2","no","P7E1"
"141","Q20",54,13,12,12,"P7 E1 Q2","no","P7E1"
"142","Q20",55,4,24,24,"P7 E1 Q2","no","P7E1"
"143","Q21",33,0,1,1,"P7 E1 Q3","no","P7E1"
"144","Q21",36,1,3,3,"P7 E1 Q3","no","P7E1"
"145","Q21",37,3,2,2,"P7 E1 Q3","no","P7E1"
"146","Q21",38,1,4,4,"P7 E1 Q3","no","P7E1"
"147","Q21",39,1,4,4,"P7 E1 Q3","no","P7E1"
"148","Q21",40,2,4,4,"P7 E1 Q3","no","P7E1"
"149","Q21",41,4,3,3,"P7 E1 Q3","no","P7E1"
"150","Q21",45,3,16,16,"P7 E1 Q3","no","P7E1"
"151","Q21",46,2,13,13,"P7 E1 Q3","no","P7E1"
"152","Q21",49,0,4,4,"P7 E1 Q3","no","P7E1"
"153","Q21",50,0,1,1,"P7 E1 Q3","no","P7E1"
"154","Q21",51,1,2,2,"P7 E1 Q3","no","P7E1"
"155","Q21",54,4,5,5,"P7 E1 Q3","no","P7E1"
"156","Q21",55,0,6,6,"P7 E1 Q3","no","P7E1"
"157","Q22",30,0,1,1,"P7 E1 Q4","no","P7E1"
"158","Q22",33,0,3,3,"P7 E1 Q4","no","P7E1"
"159","Q22",34,3,3,3,"P7 E1 Q4","no","P7E1"
"160","Q22",35,2,5,5,"P7 E1 Q4","no","P7E1"
"161","Q22",36,1,6,6,"P7 E1 Q4","no","P7E1"
"162","Q22",37,0,5,5,"P7 E1 Q4","no","P7E1"
"163","Q22",38,2,4,4,"P7 E1 Q4","no","P7E1"
"164","Q22",39,6,3,3,"P7 E1 Q4","no","P7E1"
"165","Q22",40,2,10,10,"P7 E1 Q4","no","P7E1"
"166","Q22",41,8,10,10,"P7 E1 Q4","no","P7E1"
"167","Q22",45,2,4,4,"P7 E1 Q4","no","P7E1"
"168","Q22",46,0,4,4,"P7 E1 Q4","no","P7E1"
"169","Q22",49,1,1,1,"P7 E1 Q4","no","P7E1"
"170","Q22",50,0,1,1,"P7 E1 Q4","no","P7E1"
"171","Q23",32,22,17,17,"P10 E1 Q1","no","P10E1"
"172","Q23",33,11,36,36,"P10 E1 Q1","no","P10E1"
"173","Q23",34,15,38,38,"P10 E1 Q1","no","P10E1"
"174","Q23",35,20,47,47,"P10 E1 Q1","no","P10E1"
"175","Q23",36,18,49,49,"P10 E1 Q1","no","P10E1"
"176","Q23",37,17,62,62,"P10 E1 Q1","no","P10E1"
"177","Q23",38,36,63,63,"P10 E1 Q1","no","P10E1"
"178","Q23",39,40,84,84,"P10 E1 Q1","no","P10E1"
"179","Q23",40,62,98,98,"P10 E1 Q1","no","P10E1"
"180","Q23",41,53,147,147,"P10 E1 Q1","no","P10E1"
"181","Q23",45,32,66,66,"P10 E1 Q1","no","P10E1"
"182","Q23",46,33,73,73,"P10 E1 Q1","no","P10E1"
"183","Q23",49,23,54,54,"P10 E1 Q1","no","P10E1"
"184","Q23",50,10,55,55,"P10 E1 Q1","no","P10E1"
"185","Q23",51,7,49,49,"P10 E1 Q1","no","P10E1"
"186","Q23",54,11,30,30,"P10 E1 Q1","no","P10E1"
"187","Q23",55,7,29,29,"P10 E1 Q1","no","P10E1"
"188","Q24",32,0,2,2,"P10 E1 Q2","no","P10E1"
"189","Q24",33,0,1,1,"P10 E1 Q2","no","P10E1"
"190","Q24",34,0,1,1,"P10 E1 Q2","no","P10E1"
"191","Q24",35,0,2,2,"P10 E1 Q2","no","P10E1"
"192","Q24",36,1,1,1,"P10 E1 Q2","no","P10E1"
"193","Q24",37,0,1,1,"P10 E1 Q2","no","P10E1"
"194","Q24",39,0,1,1,"P10 E1 Q2","no","P10E1"
"195","Q24",41,1,1,1,"P10 E1 Q2","no","P10E1"
"196","Q24",45,0,1,1,"P10 E1 Q2","no","P10E1"
"197","Q24",46,0,1,1,"P10 E1 Q2","no","P10E1"
"198","Q24",49,0,2,2,"P10 E1 Q2","no","P10E1"
"199","Q24",50,0,1,1,"P10 E1 Q2","no","P10E1"
"200","Q24",51,0,1,1,"P10 E1 Q2","no","P10E1"
"201","Q24",54,0,2,2,"P10 E1 Q2","no","P10E1"
"202","Q24",55,0,2,2,"P10 E1 Q2","no","P10E1"
"203","Q25",32,1,5,5,"P10 E1 Q3","no","P10E1"
"204","Q25",33,0,5,5,"P10 E1 Q3","no","P10E1"
"205","Q25",34,1,3,3,"P10 E1 Q3","no","P10E1"
"206","Q25",35,0,3,3,"P10 E1 Q3","no","P10E1"
"207","Q25",36,0,3,3,"P10 E1 Q3","no","P10E1"
"208","Q25",37,1,3,3,"P10 E1 Q3","no","P10E1"
"209","Q25",38,1,4,4,"P10 E1 Q3","no","P10E1"
"210","Q25",39,3,3,3,"P10 E1 Q3","no","P10E1"
"211","Q25",40,4,6,6,"P10 E1 Q3","no","P10E1"
"212","Q25",41,2,8,8,"P10 E1 Q3","no","P10E1"
"213","Q25",45,1,8,8,"P10 E1 Q3","no","P10E1"
"214","Q25",46,1,6,6,"P10 E1 Q3","no","P10E1"
"215","Q25",49,5,3,3,"P10 E1 Q3","no","P10E1"
"216","Q25",50,0,7,7,"P10 E1 Q3","no","P10E1"
"217","Q25",51,0,3,3,"P10 E1 Q3","no","P10E1"
"218","Q25",54,5,7,7,"P10 E1 Q3","no","P10E1"
"219","Q25",55,0,10,10,"P10 E1 Q3","no","P10E1"
"220","Q26",32,6,19,19,"P10 E1 Q4","no","P10E1"
"221","Q26",33,0,19,19,"P10 E1 Q4","no","P10E1"
"222","Q26",35,8,23,23,"P10 E1 Q4","no","P10E1"
"223","Q26",36,5,24,24,"P10 E1 Q4","no","P10E1"
"224","Q26",37,2,22,22,"P10 E1 Q4","no","P10E1"
"225","Q26",38,8,22,22,"P10 E1 Q4","no","P10E1"
"226","Q26",39,25,27,27,"P10 E1 Q4","no","P10E1"
"227","Q26",40,20,48,48,"P10 E1 Q4","no","P10E1"
"228","Q26",41,20,60,60,"P10 E1 Q4","no","P10E1"
"229","Q26",45,55,75,75,"P10 E1 Q4","no","P10E1"
"230","Q26",46,19,108,108,"P10 E1 Q4","no","P10E1"
"231","Q26",49,25,64,64,"P10 E1 Q4","no","P10E1"
"232","Q26",50,13,63,63,"P10 E1 Q4","no","P10E1"
"233","Q26",51,18,51,51,"P10 E1 Q4","no","P10E1"
"234","Q26",54,26,66,66,"P10 E1 Q4","no","P10E1"
"235","Q26",55,15,71,71,"P10 E1 Q4","no","P10E1"
"236","Q3",36,1,5,5,"E1 Q3","no","E1"
"237","Q3",37,0,2,2,"E1 Q3","no","E1"
"238","Q3",38,0,2,2,"E1 Q3","no","E1"
"239","Q3",39,2,1,1,"E1 Q3","no","E1"
"240","Q3",40,2,2,2,"E1 Q3","no","E1"
"241","Q3",41,5,3,3,"E1 Q3","no","E1"
"242","Q3",45,2,11,11,"E1 Q3","no","E1"
"243","Q3",46,6,5,5,"E1 Q3","no","E1"
"244","Q3",49,4,12,12,"E1 Q3","no","E1"
"245","Q3",50,8,13,13,"E1 Q3","no","E1"
"246","Q3",51,5,19,19,"E1 Q3","no","E1"
"247","Q3",54,15,39,39,"E1 Q3","no","E1"
"248","Q3",55,7,50,50,"E1 Q3","no","E1"
"249","Q4",32,17,53,53,"E1 Q4","no","E1"
"250","Q4",33,8,43,43,"E1 Q4","no","E1"
"251","Q4",34,13,33,33,"E1 Q4","no","E1"
"252","Q4",35,18,50,50,"E1 Q4","no","E1"
"253","Q4",36,24,57,57,"E1 Q4","no","E1"
"254","Q4",37,10,66,66,"E1 Q4","no","E1"
"255","Q4",38,16,64,64,"E1 Q4","no","E1"
"256","Q4",39,45,61,61,"E1 Q4","no","E1"
"257","Q4",40,28,110,110,"E1 Q4","no","E1"
"258","Q4",41,43,109,109,"E1 Q4","no","E1"
"259","Q4",45,18,73,73,"E1 Q4","no","E1"
"260","Q4",46,11,66,66,"E1 Q4","no","E1"
"261","Q4",49,5,29,29,"E1 Q4","no","E1"
"262","Q4",50,3,19,19,"E1 Q4","no","E1"
"263","Q4",51,2,23,23,"E1 Q4","no","E1"
"264","Q4",54,6,21,21,"E1 Q4","no","E1"
"265","Q4",55,8,25,25,"E1 Q4","no","E1"
"266","Q5",33,0,1,1,"E1 Q5","no","E1"
"267","Q5",34,0,1,1,"E1 Q5","no","E1"
"268","Q5",40,1,3,3,"E1 Q5","no","E1"
"269","Q5",41,2,3,3,"E1 Q5","no","E1"
"270","Q5",45,2,2,2,"E1 Q5","no","E1"
"271","Q5",46,0,3,3,"E1 Q5","no","E1"
"272","Q5",49,0,2,2,"E1 Q5","no","E1"
"273","Q5",50,1,1,1,"E1 Q5","no","E1"
"274","Q5",51,0,3,3,"E1 Q5","no","E1"
"275","Q5",54,1,1,1,"E1 Q5","no","E1"
"276","Q5",55,0,2,2,"E1 Q5","no","E1"
"277","Q6",36,0,2,2,"E1 Q6","no","E1"
"278","Q6",40,0,1,1,"E1 Q6","no","E1"
"279","Q6",45,1,1,1,"E1 Q6","no","E1"
"280","Q6",46,1,1,1,"E1 Q6","no","E1"
"281","Q6",49,0,3,3,"E1 Q6","no","E1"
"282","Q6",50,3,2,2,"E1 Q6","no","E1"
"283","Q6",51,2,5,5,"E1 Q6","no","E1"
"284","Q6",54,2,6,6,"E1 Q6","no","E1"
"285","Q6",55,0,7,7,"E1 Q6","no","E1"
"286","Q7",29,1,6,6,"P1 E1 Q1","no","P1E1"
"287","Q7",30,1,3,3,"P1 E1 Q1","no","P1E1"
"288","Q7",31,1,6,6,"P1 E1 Q1","no","P1E1"
"289","Q7",32,0,5,5,"P1 E1 Q1","no","P1E1"
"290","Q7",33,0,1,1,"P1 E1 Q1","no","P1E1"
"291","Q7",35,0,2,2,"P1 E1 Q1","no","P1E1"
"292","Q7",36,1,1,1,"P1 E1 Q1","no","P1E1"
"293","Q7",37,0,2,2,"P1 E1 Q1","no","P1E1"
"294","Q7",38,1,2,2,"P1 E1 Q1","no","P1E1"
"295","Q7",39,3,2,2,"P1 E1 Q1","no","P1E1"
"296","Q7",40,0,5,5,"P1 E1 Q1","no","P1E1"
"297","Q7",41,1,1,1,"P1 E1 Q1","no","P1E1"
"298","Q8",29,0,5,5,"P1 E1 Q2","no","P1E1"
"299","Q8",30,1,4,4,"P1 E1 Q2","no","P1E1"
"300","Q8",31,0,2,2,"P1 E1 Q2","no","P1E1"
"301","Q8",32,4,2,2,"P1 E1 Q2","no","P1E1"
"302","Q8",33,1,6,6,"P1 E1 Q2","no","P1E1"
"303","Q8",34,0,5,5,"P1 E1 Q2","no","P1E1"
"304","Q8",35,5,4,4,"P1 E1 Q2","no","P1E1"
"305","Q8",36,1,7,7,"P1 E1 Q2","no","P1E1"
"306","Q8",37,3,4,4,"P1 E1 Q2","no","P1E1"
"307","Q8",38,14,5,5,"P1 E1 Q2","no","P1E1"
"308","Q8",39,4,17,17,"P1 E1 Q2","no","P1E1"
"309","Q8",40,1,7,7,"P1 E1 Q2","no","P1E1"
"310","Q8",41,4,6,6,"P1 E1 Q2","no","P1E1"
"311","Q8",45,5,18,18,"P1 E1 Q2","no","P1E1"
"312","Q8",46,1,11,11,"P1 E1 Q2","no","P1E1"
"313","Q8",49,11,10,10,"P1 E1 Q2","no","P1E1"
"314","Q8",50,5,17,17,"P1 E1 Q2","no","P1E1"
"315","Q8",51,5,16,16,"P1 E1 Q2","no","P1E1"
"316","Q8",54,6,19,19,"P1 E1 Q2","no","P1E1"
"317","Q8",55,2,19,19,"P1 E1 Q2","no","P1E1"
"318","Q8",56,6,10,10,"P1 E1 Q2","no","P1E1"
"319","Q9",30,0,1,1,"P1 E1 Q3","no","P1E1"
"320","Q9",33,0,1,1,"P1 E1 Q3","no","P1E1"
"321","Q9",34,0,1,1,"P1 E1 Q3","no","P1E1"
"322","Q9",35,0,1,1,"P1 E1 Q3","no","P1E1"
"323","Q9",36,1,1,1,"P1 E1 Q3","no","P1E1"
"324","Q9",37,4,2,2,"P1 E1 Q3","no","P1E1"
"325","Q9",38,3,5,5,"P1 E1 Q3","no","P1E1"
"326","Q9",39,3,5,5,"P1 E1 Q3","no","P1E1"
"327","Q9",40,3,4,4,"P1 E1 Q3","no","P1E1"
"328","Q9",41,2,6,6,"P1 E1 Q3","no","P1E1"
"329","Q9",45,2,12,12,"P1 E1 Q3","no","P1E1"
"330","Q9",46,0,9,9,"P1 E1 Q3","no","P1E1"
"331","Q9",49,1,4,4,"P1 E1 Q3","no","P1E1"
"332","Q9",50,0,3,3,"P1 E1 Q3","no","P1E1"
"333","Q9",51,2,1,1,"P1 E1 Q3","no","P1E1"
"334","Q9",54,3,4,4,"P1 E1 Q3","no","P1E1"
"335","Q9",55,5,6,6,"P1 E1 Q3","no","P1E1"
"336","Q9",56,1,10,10,"P1 E1 Q3","no","P1E1"
