"","2.5%","25%","50%","75%","97.5%","species"
"intG[1,1]",-1.22601832692297,-0.405027936447896,-0.0704780288113112,0.252520622872244,0.975519991473287,"BOGR"
"intG[2,1]",-1.19834038766384,-0.471358701508774,-0.169992957242259,0.109422555420515,0.674762370310952,"HECO"
"intG[3,1]",-1.238259112281,-0.418590586640829,-0.0858029241151282,0.235765717041916,0.955923447873317,"PASM"
"intG[4,1]",-1.04078424876933,-0.242885956229311,0.119215055128118,0.495280400403369,1.40439390069964,"POSE"
"intG[1,2]",-0.496811960922535,0.110537349923385,0.452351718108964,0.860995599579582,2.06380364244868,"BOGR"
"intG[2,2]",-1.24825582632118,-0.497740349400625,-0.188009108424935,0.0987524186934979,0.668258585077713,"HECO"
"intG[3,2]",-0.538452502585298,0.0757187358964686,0.408754180530508,0.810843551272976,1.99068372656257,"PASM"
"intG[4,2]",-0.434421512493413,0.213720550833117,0.571382220378935,0.976923138199792,1.96600221352337,"POSE"
"intG[1,3]",-1.5129732669746,-0.637463795757116,-0.291927541113237,0.016228357541183,0.623063380935936,"BOGR"
"intG[2,3]",-0.731187679912144,-0.120739495362309,0.17127412011694,0.470225597656205,1.16391824018578,"HECO"
"intG[3,3]",-1.41193574934942,-0.538515545200134,-0.193966618560998,0.123561836252582,0.777834353124979,"PASM"
"intG[4,3]",-0.980845881277773,-0.215215558341845,0.133597927940222,0.497170081284704,1.35630898548114,"POSE"
"intG[1,4]",-0.965256227887026,-0.229012075948705,0.0990823325013935,0.442296670324189,1.31647246980456,"BOGR"
"intG[2,4]",-0.540411937647918,0.0580830222700874,0.375762292222735,0.740684474741499,1.71445494039638,"HECO"
"intG[3,4]",-0.977183708054875,-0.243172504949396,0.0837033105190335,0.427107778289648,1.28733279226511,"PASM"
"intG[4,4]",-2.49954332545139,-1.32548052797258,-0.862584139331907,-0.479611025295831,0.131252053602594,"POSE"
"intG[1,5]",-1.27941301603106,-0.39491665550502,-0.0438302837788309,0.296425560420195,1.10835204608579,"BOGR"
"intG[2,5]",-0.96171739797765,-0.227639112124201,0.096928033303079,0.439335667857617,1.29115397906564,"HECO"
"intG[3,5]",-1.26751661086753,-0.395455919743705,-0.0500898035432465,0.287546392016869,1.07475788122169,"PASM"
"intG[4,5]",-1.27072911506072,-0.341110460312367,0.0484663741088326,0.446793809946731,1.43534733936223,"POSE"
"intG[1,6]",-1.4456497621443,-0.51485347803737,-0.162763138128916,0.165225592205258,0.863023096640069,"BOGR"
"intG[2,6]",-1.38308834884196,-0.599265199986825,-0.286155937680842,-0.000285516206138493,0.544110102320473,"HECO"
"intG[3,6]",-1.45130723563094,-0.526763208214522,-0.173411151609358,0.150640085443135,0.842753295191152,"PASM"
"intG[4,6]",-1.30290929751666,-0.397623965578898,-0.020508195294243,0.351277235779168,1.20985617370181,"POSE"
"intercept[1]",-1.15543354872492,-0.275580839352799,0.175122670982711,0.630814128706442,1.59085506549786,"BOGR"
"intercept[2]",-2.77568183173979,-1.96757006376745,-1.60166176915364,-1.25246026932103,-0.597022979176173,"HECO"
"intercept[3]",-1.1098830982246,-0.152411868778995,0.34841446484899,0.874570061027742,2.10609621738637,"PASM"
"intercept[4]",-1.99882773083952,-1.13425112896348,-0.731858298386767,-0.338227854655602,0.414267331208877,"POSE"
"rain1[1]",-2.35749140711632,-0.850448179360619,-0.453144821402871,-0.120731420645196,0.488479250827618,"BOGR"
"rain1[2]",-1.0738759350939,-0.503032272302932,-0.2042210270898,0.10585123187271,0.818113803997494,"HECO"
"rain1[3]",-2.47145603323965,-0.84072232327692,-0.447783509878795,-0.113350980803397,0.49584229624417,"PASM"
"rain1[4]",-1.22038721999464,-0.577889112427074,-0.273089716591516,0.0394446968762352,0.698718055691388,"POSE"
"rain2[1]",0.206592229786591,0.86093366880057,1.29178027854108,1.81971204253602,3.37349239284621,"BOGR"
"rain2[2]",0.0251998124777049,0.646441164500006,0.999040234404019,1.39152807816555,2.27151124000933,"HECO"
"rain2[3]",0.235466001379761,0.895023670592514,1.33880445604535,1.90271191159593,3.85843031123821,"PASM"
"rain2[4]",0.161418457759262,0.77867611029102,1.15552594545308,1.58018994849496,2.57329300190833,"POSE"
"temp1[1]",0.232035577284744,1.07426710842891,1.57146457917076,2.10672160182442,3.39222596191887,"BOGR"
"temp1[2]",0.399391752226413,1.13485594520613,1.61013393153024,2.13108839894587,3.39832463111129,"HECO"
"temp1[3]",0.133433956469887,1.04129661620687,1.54629259123724,2.07923048893502,3.36903995798134,"PASM"
"temp1[4]",0.3577130293361,1.1241467066975,1.60392465020609,2.12245677530739,3.39743009848901,"POSE"
"temp2[1]",-0.515362864265044,0.250459016351588,0.651528011433494,1.09153414919999,2.10272512712821,"BOGR"
"temp2[2]",-0.200298143357336,0.409773904681548,0.785092598373702,1.2064686976545,2.20296521972071,"HECO"
"temp2[3]",-0.58025824472592,0.230401200710748,0.632598134570132,1.07497474930543,2.09988044478682,"PASM"
"temp2[4]",-0.30130256101958,0.33276855813055,0.712997797380841,1.13768278387209,2.13296756372281,"POSE"
