"","2.5%","25%","50%","75%","97.5%","species"
"dd[1]",-1.31050021318532,-1.13940628653461,-1.04100953316672,-0.932774708665896,-0.709525266271849,"BOGR"
"dd[2]",-1.69135975745073,-1.47422522834829,-1.35992808482023,-1.24546886294797,-1.02301482264794,"HECO"
"dd[3]",-4.83353502942256,-4.47882368807497,-4.28645775850967,-4.08577927934751,-3.67975451234952,"PASM"
"dd[4]",-2.00818124022974,-1.80421495851043,-1.69609321412722,-1.58731767604383,-1.3714811782315,"POSE"
"intG[1,1]",-0.500344216012786,-0.140371379524336,0.0382511561831973,0.218344801508185,0.588562998850146,"BOGR"
"intG[2,1]",-0.671965255037071,-0.27865739603729,-0.0874402642075057,0.101887568306427,0.477355142521667,"HECO"
"intG[3,1]",-0.56501082573025,-0.200825047442941,-0.0215928803345848,0.156561475353184,0.517467903877399,"PASM"
"intG[4,1]",-0.573693036312008,-0.198261707100599,-0.0151307374842985,0.170285732505629,0.548299479857339,"POSE"
"intG[5,1]",-0.821592767494342,-0.379239277374718,-0.171587452639396,0.0308126484937353,0.423001600674901,"BOGR"
"intG[6,1]",-0.286171179920233,0.0653340362131593,0.247202811248783,0.435255451023007,0.830993971253225,"HECO"
"intG[1,2]",-0.612810007968937,-0.295622157920056,-0.14169928938958,0.0118130378123811,0.321451538738376,"PASM"
"intG[2,2]",-0.599326490243323,-0.263434534885527,-0.0990752917340934,0.0637277108726982,0.39324507453449,"POSE"
"intG[3,2]",-0.251075004474435,0.0418859220022811,0.187994577358431,0.336386419099188,0.647167447568889,"BOGR"
"intG[4,2]",-0.441254488086352,-0.122768890274983,0.0319536455134152,0.188179064904465,0.5071609021768,"HECO"
"intG[5,2]",-0.394031265543016,-0.0771609053474281,0.0801280405387025,0.239922110177401,0.573402131299977,"PASM"
"intG[6,2]",-0.562602881445568,-0.224345457063985,-0.0573047044777689,0.111339207530894,0.449688367625363,"POSE"
"intG[1,3]",-0.347946697014926,-0.0632953792536381,0.0789722280796403,0.222090439560992,0.524021982417215,"BOGR"
"intG[2,3]",-0.521842286630108,-0.210147827455065,-0.0580725287289696,0.0937899536757508,0.405342204522355,"HECO"
"intG[3,3]",-0.351630565197005,-0.0667804042602048,0.0707579822011592,0.210683271203953,0.507405631992228,"PASM"
"intG[4,3]",-0.894734738800017,-0.559358112532566,-0.401025778068683,-0.246338707028052,0.0559149417627647,"POSE"
"intG[5,3]",-0.351564543600423,-0.0474033927247415,0.102875670024248,0.256764945793352,0.577891306281021,"BOGR"
"intG[6,3]",-0.203119535462933,0.0818329266018974,0.225409322703759,0.372924319048397,0.683281277437474,"HECO"
"intG[1,4]",-0.528827536453787,-0.214580168895462,-0.0628169130376201,0.0905890310767514,0.405807413149525,"PASM"
"intG[2,4]",-0.603214008549871,-0.243054527651439,-0.0692457087338658,0.10102879688607,0.453368302119267,"POSE"
"intG[3,4]",-0.0408566229563032,0.257707630942544,0.409322884326831,0.564343379882664,0.899009723126839,"BOGR"
"intG[4,4]",-0.92215263226951,-0.546109179573407,-0.366607012835556,-0.193850315036444,0.144072942568589,"HECO"
"intG[5,4]",-0.496955758769412,-0.157769810259394,0.00950096862825497,0.178573424287092,0.523757265397362,"PASM"
"intG[6,4]",-0.409216451823842,-0.096525346133662,0.0593900049222492,0.215702232473725,0.54382859279796,"POSE"
"intYr[1,1]",-0.444371485339473,0.602091837630218,1.01534699268125,1.41130416358726,2.26689424616523,"BOGR"
"intYr[2,1]",-0.591234660422233,0.57918756865826,1.02099937534215,1.43007336925371,2.3278479043534,"HECO"
"intYr[3,1]",-0.959551826380664,0.337479171315757,0.847191308113151,1.26175657153806,2.00210748362244,"PASM"
"intYr[4,1]",-0.572549230497753,0.467713946453652,0.895640599175256,1.27445846950549,1.95138169051529,"POSE"
"intYr[5,1]",-1.49710879963808,-0.249783340620233,0.394103080557907,0.925206996836286,1.63869814555551,"BOGR"
"intYr[6,1]",0.191789919225334,0.796880719025294,1.09825746168891,1.40033326696672,1.96059671971643,"HECO"
"intYr[7,1]",0.350310551131834,0.881942903582168,1.16486176014414,1.44821995127517,1.99090841949989,"PASM"
"intYr[8,1]",0.237961810544991,0.790756637250395,1.07076619064581,1.35567074448666,1.88526710808456,"POSE"
"intYr[9,1]",-0.447432954654908,0.368667216398485,0.766525829695875,1.12717852322672,1.73756568056102,"BOGR"
"intYr[10,1]",-0.375111306895439,0.450778090510906,0.837327548181683,1.19152030081347,1.80320883011354,"HECO"
"intYr[11,1]",-1.89746621867809,-0.434423890453826,0.318237218883504,0.906464844532982,1.63730425653802,"PASM"
"intYr[12,1]",-1.0389621028318,0.189518671679683,0.744083210816315,1.17470066877071,1.87616433596837,"POSE"
"intYr[13,1]",-0.37214823315872,0.667628153179035,1.0649891230608,1.45212437074952,2.34779705732383,"BOGR"
"intYr[1,2]",1.35095198102188,2.2132833255778,2.65484473198643,3.08552182216689,3.86569194259249,"HECO"
"intYr[2,2]",0.779217265986685,1.65526340402067,2.10098516084339,2.53334654116029,3.31815824320119,"PASM"
"intYr[3,2]",2.91962255351255,3.87790840816725,4.41528716399919,4.95912107693322,5.93810422589177,"POSE"
"intYr[4,2]",2.86619375067345,3.62408024724061,4.00828381525768,4.41258113730972,5.26595485408001,"BOGR"
"intYr[5,2]",2.37726576457028,3.02110420427373,3.3620413767088,3.71143399472976,4.38782108939522,"HECO"
"intYr[6,2]",2.84888903073079,3.44264695971263,3.76408881569265,4.09340215738964,4.72375605409852,"PASM"
"intYr[7,2]",4.02684794424009,4.45271368382957,4.67904367640425,4.91178967190036,5.37433516575294,"POSE"
"intYr[8,2]",2.2303446711412,2.73467550454801,2.99948704620256,3.26701426233303,3.77777049897984,"BOGR"
"intYr[9,2]",2.28111317578131,2.82427268363661,3.11014325300934,3.39174856556015,3.93775188444818,"HECO"
"intYr[10,2]",2.35841697049389,2.89985309847086,3.17747959400669,3.45717381558372,4.00367484530988,"PASM"
"intYr[11,2]",2.39492386970976,3.03106405804877,3.34947045730901,3.65885120701609,4.27271626534493,"POSE"
"intYr[12,2]",1.64824195087619,2.40553242235321,2.77513200383854,3.1339918421762,3.84243443095434,"BOGR"
"intYr[13,2]",1.42845322431606,2.4059457775578,2.90818159935508,3.3965186357458,4.33369029550737,"HECO"
"intYr[1,3]",6.02541686351312,6.69490255858715,7.06573374977645,7.44681969842038,8.23665412990005,"PASM"
"intYr[2,3]",5.02923046785369,5.70148450198362,6.05439646250454,6.41391050187384,7.14333541917008,"POSE"
"intYr[3,3]",4.10062497148302,4.99031221615209,5.44830020390831,5.90135862458309,6.70955465154022,"BOGR"
"intYr[4,3]",5.11063254011499,5.87107209414627,6.24121243206216,6.61928144031113,7.36278124545309,"HECO"
"intYr[5,3]",4.06602872210191,4.68324131885513,4.98891966547871,5.2864835805323,5.83542172246492,"PASM"
"intYr[6,3]",5.95793842454154,6.39959836450008,6.6282097127343,6.85866137179359,7.31338962439948,"POSE"
"intYr[7,3]",5.54288654255725,5.97150012020752,6.19442004463914,6.41712822846234,6.86052610573136,"BOGR"
"intYr[8,3]",5.99027696974013,6.39487975700139,6.60396083323966,6.81457265027268,7.22965492850422,"HECO"
"intYr[9,3]",5.15107609196029,5.59753200001095,5.82921039844178,6.06359875745594,6.52679994246934,"PASM"
"intYr[10,3]",5.55011332133184,6.01640947455577,6.25423260146156,6.49358644308031,6.96154456377793,"POSE"
"intYr[11,3]",5.74771318030529,6.25815071135752,6.52228060179604,6.7903620223254,7.32350697258897,"BOGR"
"intYr[12,3]",4.83823606422535,5.4854405582143,5.80975947504598,6.14049958004946,6.81418442761992,"HECO"
"intYr[13,3]",4.16065694199698,5.01138530162971,5.4131143911533,5.80568131827808,6.62685802402432,"PASM"
"intYr[1,4]",2.54552069082664,3.24720565877989,3.58265459633574,3.90299899307556,4.49642685397715,"POSE"
"intYr[2,4]",3.06744624515592,3.63406293556367,3.90875797758706,4.18347993904096,4.74696983173117,"BOGR"
"intYr[3,4]",3.3538261111474,3.94717457001866,4.24082432804653,4.54940966624279,5.20145480795611,"HECO"
"intYr[4,4]",2.56378307985594,3.2807633524569,3.61770331495567,3.9312119024257,4.51670602328216,"PASM"
"intYr[5,4]",2.66845839209755,3.19714065110226,3.45952783797807,3.71912114722456,4.2149357073017,"POSE"
"intYr[6,4]",3.23467971546737,3.70648979136033,3.95020877764113,4.19943763138225,4.69913874756478,"BOGR"
"intYr[7,4]",2.65372750730877,3.21785904937927,3.50452043303971,3.78864392316829,4.3349975227542,"HECO"
"intYr[8,4]",3.88328759877046,4.32811058159625,4.55981594945216,4.79607868633442,5.26994451514545,"PASM"
"intYr[9,4]",3.5554837829142,3.97796961584846,4.19854806542158,4.42631625780984,4.88749780984173,"POSE"
"intYr[10,4]",3.0753934138393,3.51833156014008,3.74978381956742,3.98214685160903,4.44479040700629,"BOGR"
"intYr[11,4]",2.86857447487779,3.35621576626481,3.60261150968149,3.84804889832653,4.31569900935445,"HECO"
"intYr[12,4]",3.30330527903152,3.83929274506192,4.10969362656714,4.3900659067002,4.96852182178813,"PASM"
"intYr[13,4]",2.76878005165919,3.43887583034513,3.75436746634979,4.06342064252242,4.68611127380693,"POSE"
"rain1[1]",-0.0660041241237285,0.340331256940568,0.52136648863106,0.697522204826504,1.04865063709948,"BOGR"
"rain1[2]",-0.854280581080386,-0.292242824009784,0.0400680893627921,0.339184685525103,0.74049456318717,"HECO"
"rain1[3]",-0.0600069729803277,0.3292797390821,0.512273768224722,0.696664959304698,1.07805040504162,"PASM"
"rain1[4]",-0.188545832858477,0.16329480440929,0.329695971949894,0.49065339059728,0.790070858749599,"POSE"
"rain2[1]",-0.472546977996988,-0.214588039125356,-0.094228788655872,0.0210142535731414,0.245947877205622,"BOGR"
"rain2[2]",-0.442428451297785,-0.156584208348171,-0.0390410411961084,0.0758616055618511,0.321121493058015,"HECO"
"rain2[3]",-0.348081971639329,-0.118538597762056,-0.010892124466239,0.097408939270691,0.327962648174665,"PASM"
"rain2[4]",-0.254128389658157,-0.0566821735431918,0.0473017364670301,0.151917580283406,0.373725732030281,"POSE"
"temp1[1]",-0.175188442988336,0.119274536769121,0.250003394878443,0.37708214730225,0.637308895800841,"BOGR"
"temp1[2]",-0.240288926972787,0.0964835546677258,0.245287234170091,0.394580892049176,0.752826126629227,"HECO"
"temp1[3]",-0.338911887564632,0.0071831347916503,0.159392772024888,0.296212296389883,0.544275838899544,"PASM"
"temp1[4]",-0.0874138552422386,0.179825977824407,0.312981623354912,0.446306840164916,0.71607989984119,"POSE"
"temp2[1]",-0.433637567565997,-0.132766663127582,0.0111740358823485,0.153081416717685,0.450507535914002,"BOGR"
"temp2[2]",-0.843166114488324,-0.356630325968612,-0.135689515210742,0.0546317486356481,0.392992573817026,"HECO"
"temp2[3]",-0.322265774896426,0.0126226035153056,0.200813019222318,0.404592668929901,0.791453173278616,"PASM"
"temp2[4]",-0.554125158085479,-0.236926038900517,-0.0922240430338209,0.0452602453890501,0.308152482783641,"POSE"
"theta[1]",0.470871341939342,0.638073064908434,0.754323471751878,0.899496431191401,1.29584507055654,"BOGR"
"theta[2]",0.933521160872291,1.13897633308979,1.26371539428491,1.40582671067383,1.71769488316839,"HECO"
"theta[3]",1.18289096096606,1.3970099216026,1.52446001307746,1.66330285657089,1.9600127967945,"PASM"
"theta[4]",0.865639732529265,1.03056731812048,1.12839911963166,1.23608807101308,1.47108119207627,"POSE"
"u[1]",0.0301942944817268,0.191222215740703,0.316578843430545,0.454696782803986,0.720097650964904,"BOGR"
"u[2]",0.99479283511742,0.998304176790815,0.999192594444707,0.999676054596152,0.99997244283269,"HECO"
"u[3]",0.906954942391121,0.966458153112549,0.982220316679754,0.991850408379199,0.999166949506347,"PASM"
"u[4]",0.960426813327292,0.989987772512155,0.99568670627071,0.998382886957156,0.999869865372689,"POSE"
