"","quad","year","trackID","area.t1","area.t0","age","allEdge","distEdgeMin"
"1","a2",37,5,10.1739999433621,0.249999994644895,1,0,7.8999999910593
"2","a2",42,10,55.4379999469039,47.2710001670136,1,0,14.5701635628939
"3","a2",42,11,53.2919999720338,11.6140000203173,1,0,21.1501636076719
"4","a2",42,12,3.60699998955894,10.0949999481975,1,0,15.9099999989849
"5","a2",42,13,76.1175000580482,19.7740000025709,1,0,26.9498364068568
"6","a2",42,14,52.5759999853917,48.7610000595436,1,0,3.62983639352024
"7","a2",42,15,66.4062499028223,41.7947499195298,1,0,-0.0401635654270649
"8","a2",42,16,12.4666500420593,18.268000043212,1,1,-0.0501635950058699
"9","a2",42,9,14.6449999571382,1.41884998702337,1,1,0.0100000004749745
"10","a2",43,10,80.8712499320356,55.4379999469039,2,0,12.5501635950059
"11","a2",43,11,46.4159999670493,53.2919999720338,2,0,17.4701635725796
"12","a2",43,12,33.8069999975567,3.60699998955894,2,0,17.6099999982398
"13","a2",43,13,135.439999958153,76.1175000580482,2,0,26.2998363934457
"14","a2",43,14,83.2099999285047,52.5759999853917,2,0,4.74983640015125
"15","a2",43,15,61.5052000673164,66.4062499028223,2,0,-0.000163586810231209
"16","a2",43,16,30.3755999143171,12.4666500420593,2,1,-0.0501635950058699
"17","a2",43,9,27.2199999438319,14.6449999571382,2,1,0.0100000004749745
"18","a2",44,10,92.7400001059193,80.8712499320356,3,0,9.45000001229346
"19","a2",44,11,141.538000047731,46.4159999670493,3,0,15.5500000342727
"20","a2",44,12,53.6108998488632,33.8069999975567,3,0,14.010000001872
"21","a2",44,13,116.647500043145,135.439999958153,3,0,28.0899999663234
"22","a2",44,14,76.0021499230209,83.2099999285047,3,0,7.02999997884035
"23","a2",44,15,96.7379999749949,61.5052000673164,3,0,0.809999997727573
"24","a2",44,16,18.2020498948039,30.3755999143171,3,0,2.33000000007451
"25","a2",44,9,80.1722999654068,27.2199999438319,3,0,0.109999999403954
"26","a2",49,11,127.158000048886,64.8214999493412,8,0,15.4501636046916
"27","a2",49,12,42.5708999992263,62.5119998063771,8,0,8.01000000210479
"28","a2",49,13,106.246999982951,171.064899826565,8,0,22.3198364023119
"29","a2",49,15,75.5530001487494,85.256499923405,8,0,-0.0801635906100273
"30","a2",49,19,15.8979000284561,18.0406000296428,1,1,0.260000000707805
"31","a2",50,11,99.6434999886607,127.158000048886,9,0,6.05000001378357
"32","a2",50,12,44.8640000380706,42.5708999992263,9,0,7.20999999903142
"33","a2",50,13,116.797999871992,106.246999982951,9,0,23.3500000089407
"34","a2",50,15,51.0953999531541,75.5530001487494,9,0,0.0100000004749745
"41","a4",23,16,2.05499998624902,0.249999994644895,1,0,23.450000025332
