"time","cover"
1000,0.000295735199977255
1001,0.00112179453082685
1002,0.00143392084330898
1003,0.00248903759535603
1004,0.00156646186899919
1005,0.000250965586286732
1006,0.000190748314998725
1007,0.000313249539203027
1008,0.00098414078006812
1009,0.00229696518159945
1010,0.00138365776923364
1011,0.00201080823649407
1012,0.00240182918230325
1013,0.00404283441876272
1014,0.00476926608915697
1015,0.00428592064460646
1016,0.00229657991440025
1017,0.00425609590960851
1018,0.00622585497037969
1019,0.0029726434261141
1020,0.00117738548580128
1021,0.00106413592422212
1022,0.00121972047963483
1023,0.00192464686237247
1024,0.0013419135412488
1025,0.00228557458021192
1026,0.00177521155344418
1027,0.000940740196973132
1028,0.000739270743143025
1029,0.000754449799122155
1030,0.000661506818860988
1031,0.00032486145217461
1032,0.000104928722982917
1033,7.83668578142592e-05
1034,4.60968059745331e-05
1035,3.0811176496865e-05
1036,0.000140705035585996
1037,0.000366831004194307
1038,0.000680468903930958
1039,0.00135220663231497
1040,0.00133865153270867
1041,0.00142225399143959
1042,0.00339884113020397
1043,0.00289234404527441
1044,0.0018815812166873
1045,0.00113596064124816
1046,0.00135214525866773
1047,0.000928432272390056
1048,0.00224307153198632
1049,0.00090465910117778
1050,0.000434843914347976
1051,0.000374309952218573
1052,0.000556964911635452
1053,0.000343237702506462
1054,0.000340427703855061
1055,0.000236103401191433
1056,0.000569452765502413
1057,0.000682895445085313
1058,0.00252121789839823
1059,0.00104666332075107
1060,0.00102301998265386
1061,0.000528809075294289
1062,0.000615500252810306
1063,0.00144080234165019
1064,0.0022262957980513
1065,0.00223878774811997
1066,0.00138914226324334
1067,0.00110286059650917
1068,0.000645123568701413
1069,0.000601016551471641
1070,0.000661651041457669
1071,0.000585629663088784
1072,0.00047606064258015
1073,0.000546234852107252
1074,0.000324449625372222
1075,0.000400434682320708
1076,0.000213576270876379
1077,0.000205224475186161
1078,0.000222566830831358
1079,0.000416982286481788
1080,0.000569175716498726
1081,0.000487629711038054
1082,0.000458531939941173
1083,0.00102742062227859
1084,0.000942486147538377
1085,0.00238483819844412
1086,0.0026696059452322
1087,0.00394691504447876
1088,0.00497273081207405
1089,0.00333110108365356
1090,0.00290917975111015
1091,0.00319183855274837
1092,0.00254488972131446
1093,0.00124101203006885
1094,0.00158700334904155
1095,0.000997617638776951
1096,0.000580361003965173
1097,0.000507999525304398
1098,0.000497240059545032
1099,0.00140628598156059
1100,0.00310872542425939
1101,0.00155531550906614
1102,0.000532550659627605
1103,0.00108104724655168
1104,0.00166704313047549
1105,0.00253935290117462
1106,0.00203471806278416
1107,0.00186706574190845
1108,0.0042608036364215
1109,0.00550670067429894
1110,0.00446848801514846
1111,0.00301222392044202
1112,0.00529480042809217
1113,0.00528911011696842
1114,0.00429310247509921
1115,0.00413654674537208
1116,0.00225475500564953
1117,0.00244799032844398
1118,0.00108764689430641
1119,0.00151858199533688
1120,0.00128473307418503
1121,0.00258050006757352
1122,0.00291838042653586
1123,0.00331481582264461
1124,0.00448736683343223
1125,0.00457042255000764
1126,0.0102106237493735
1127,0.00623352270364453
1128,0.0102980072025737
1129,0.00658510538791815
1130,0.00733129296019799
1131,0.0121730477096361
1132,0.0130815846544041
1133,0.0108772548860668
1134,0.00540845374950364
1135,0.00879218677722453
1136,0.00618748423756358
1137,0.0124860586728572
1138,0.0127395420901158
1139,0.00980214067273003
1140,0.0188983516291343
1141,0.0242944080033422
1142,0.0181252135399754
1143,0.0202297996461377
1144,0.00936074090392846
1145,0.0157182668175741
1146,0.00803501678672894
1147,0.012126946892428
1148,0.0101811741473972
1149,0.00762210586068016
1150,0.0108378822653655
1151,0.00571238554655057
1152,0.0046455629961012
1153,0.00539131388812959
1154,0.00351003957064613
1155,0.00288201797194227
1156,0.00274621894672698
1157,0.000944096534367571
1158,0.000973036080438586
1159,0.00113829714112652
1160,0.00113581743388011
1161,0.000596190092606208
1162,0.00063245581193645
1163,0.000370516961618452
1164,0.000302300933503427
1165,0.00019072743855823
1166,0.00015441770952014
1167,0.000142355831439737
1168,0.000390254585546969
1169,0.000165029900395725
1170,0.00044999474901402
1171,0.000681736649089305
1172,0.000857806593517445
1173,0.00107485749514369
1174,0.000296081316055167
1175,0.00016787466415525
1176,0.000195735258303384
1177,0.000391731983660543
1178,0.000379223820374743
1179,0.00025738438464271
1180,0.000609449016002896
1181,0.00358576078370729
1182,0.00361599548544529
1183,0.00282164838181199
1184,0.00128943776218609
1185,0.00155191310203176
1186,0.000835628186234019
1187,0.000712650241850921
1188,0.000657837444755713
1189,0.00169816936645096
1190,0.00102917415801834
1191,0.00196923450465263
1192,0.00409891332847922
1193,0.00631301257769539
1194,0.0102297198726908
1195,0.00183239458529713
1196,0.000873892048954098
1197,0.00096037171049694
1198,0.00182779102658143
1199,0.00220215232768207
1200,0.00129533175225316
1201,0.000986405862492458
1202,0.00285400010191549
1203,0.00204844556199865
1204,0.000903418052277249
1205,0.00096060334946585
1206,0.000413576102102525
1207,0.00296346000280038
1208,0.0023845539903604
1209,0.00342258121563706
1210,0.00569176690829682
1211,0.00497304249048867
1212,0.00449269041344433
1213,0.00168961080986185
1214,0.00123097720799157
1215,0.00171975047021771
1216,0.0064443311018531
1217,0.00884918162844953
1218,0.00514173757591103
1219,0.00592820178035249
1220,0.00712900870564867
1221,0.00873217533719838
1222,0.00318576184972008
1223,0.00219971803999125
1224,0.00315670214717323
1225,0.00219355275519536
1226,0.00160557727158814
1227,0.00389826263333954
1228,0.00464745097355236
1229,0.00364212806334186
1230,0.00311120282538581
1231,0.0026451807264058
1232,0.00408544183723675
1233,0.0117218620446003
1234,0.012936772496328
1235,0.00805123303384507
1236,0.00645739133963203
1237,0.00273714428762256
1238,0.0037551878305085
1239,0.00411183852256869
1240,0.00423465217306945
1241,0.00336739536555785
1242,0.0024488697007935
1243,0.00500596958741804
1244,0.00478220177992555
1245,0.00560911215315584
1246,0.00415614181801407
1247,0.00567747554490113
1248,0.00824313355869465
1249,0.00260867294231137
1250,0.00134564699514765
1251,0.00540584028762675
1252,0.00218509136637373
1253,0.00196801588160447
1254,0.00196288840188466
1255,0.00226996620180775
1256,0.00578131698757719
1257,0.00132247346669592
1258,0.00277468915236642
1259,0.00157716860362074
1260,0.00069316882750939
1261,0.00158162638900445
1262,0.00306960265487958
1263,0.00399403119451902
1264,0.00402308957302194
1265,0.00440164411874091
1266,0.00128369482442958
1267,0.00110259755113079
1268,0.000504921856694805
1269,0.000422055174797709
1270,0.000383155559963871
1271,0.000153335749456189
1272,0.000155570980298997
1273,0.000181061034921013
1274,0.000149157399929305
1275,5.74928719230177e-05
1276,7.92669180352813e-05
1277,0.000170751340651838
1278,0.00024503075711309
1279,0.00027807127126064
1280,0.000237455525255209
