"time","cover"
1000,2.29848232604626
1001,1.24891162532847
1002,0.662287764317349
1003,0.518873488234699
1004,1.12257441939258
1005,0.0689169335437858
1006,0.0158740503282056
1007,0.0574990255342129
1008,0.287270508062588
1009,0.843756442765242
1010,1.16794313024708
1011,2.08922172628105
1012,0.210884774493328
1013,1.22050940530963
1014,1.40378112680245
1015,1.18191484320191
1016,1.2195051127123
1017,1.61445638039246
1018,0.9171570706079
1019,0.177332624877785
1020,0.0262080227958082
1021,0.0283722247101462
1022,0.0389669565331621
1023,0.0854735017046607
1024,0.120873298784557
1025,0.176936932927273
1026,0.135278069267545
1027,0.317162657348651
1028,0.0338122211516064
1029,0.106171714692673
1030,0.0272110307539232
1031,0.0259282615399948
1032,0.088260281199762
1033,0.0213790364775913
1034,0.040281158285651
1035,0.0208392687349863
1036,0.115921560594636
1037,0.194782288495571
1038,0.715337937264322
1039,1.49454018809572
1040,0.985780158958237
1041,0.474453237501676
1042,0.731245746471062
1043,0.733252018632087
1044,0.501870698137474
1045,0.128686162265632
1046,0.173512894314675
1047,0.0558105663427015
1048,0.109289579550613
1049,0.0340465304281945
1050,0.0543811396016272
1051,0.0153103364994128
1052,0.0340581982142613
1053,0.0351529151084301
1054,0.0338853420125446
1055,0.0113707048351849
1056,0.0720588848408933
1057,0.130346634439542
1058,0.796425682291249
1059,0.349230027406208
1060,0.216925970417851
1061,0.171680717772426
1062,0.149896674249272
1063,0.229193476901017
1064,0.21262928638426
1065,0.110963824754684
1066,0.0490777046473281
1067,0.0639878208335534
1068,0.095348216145477
1069,0.0733654526268921
1070,0.0591543948294988
1071,0.0520279317008213
1072,0.133714947882932
1073,0.194125577156359
1074,0.259598799601289
1075,0.714494056945469
1076,0.0445300473757648
1077,0.0274813758252606
1078,0.0535048080044324
1079,0.0605475627180065
1080,0.356728964452872
1081,0.0432664778528216
1082,0.00895448743303023
1083,0.0597237752540493
1084,0.0681171533019538
1085,0.277584937751974
1086,0.112485680641407
1087,0.271029855713771
1088,0.479182246811329
1089,0.0761812132916963
1090,0.0492683102816595
1091,0.154262301016762
1092,0.140736476779669
1093,0.0144383395117346
1094,0.00249924084151902
1095,0.00315240400955947
1096,0.00150136317812531
1097,0.00227273587506492
1098,0.00258531594925749
1099,0.00645032097545652
1100,0.0479320832567732
1101,0.0319958785280171
1102,0.0215633943054151
1103,0.0900831074793903
1104,0.177876217993271
1105,0.386592042421144
1106,0.105772391826529
1107,0.217939111609614
1108,0.358577520672549
1109,0.0405281711093234
1110,0.0324495283879618
1111,0.0174012904542068
1112,0.140988229410759
1113,0.178253431495945
1114,0.188359189867363
1115,0.172796312759304
1116,0.364191194814686
1117,0.256106578711224
1118,0.175007312662794
1119,0.441901542392128
1120,0.144327130874716
1121,0.134965813058444
1122,0.73922226375881
1123,0.639639671876429
1124,0.162863853764795
1125,0.0256466905646562
1126,0.103476500015903
1127,0.112474609906279
1128,0.216569022446456
1129,0.12818578459252
1130,0.149320331339374
1131,0.302091031850141
1132,0.225884478374117
1133,0.560730923048976
1134,0.0669020740721723
1135,0.384104054242684
1136,0.0143601594348463
1137,0.0420802084638838
1138,0.0562106623309855
1139,0.0546234383158168
1140,0.181145969097583
1141,0.136589455607046
1142,0.283944792850585
1143,0.741525315169615
1144,0.151348347970467
1145,0.23916853046271
1146,0.119229685197823
1147,0.113107126037631
1148,0.0342685345164743
1149,0.199252051513023
1150,0.184553572519603
1151,0.248361899332665
1152,0.197324916317126
1153,0.185707965653693
1154,0.0664638228552809
1155,0.0575432295112918
1156,0.0576314697048009
1157,0.0180086761457784
1158,0.0127710680504755
1159,0.0214611248004961
1160,0.0295957006712321
1161,0.00573400888426053
1162,0.013833008669658
1163,0.00563871490710082
1164,0.00578501807217159
1165,0.01555709491747
1166,0.00711576029898814
1167,0.00401321491329377
1168,0.0265517382800008
1169,0.0252713572491848
1170,0.0586976179034803
1171,0.0290930329007588
1172,0.12820173141884
1173,0.438708980279932
1174,0.0610978527537175
1175,0.0348716149326462
1176,0.0409816974785092
1177,0.186673564476424
1178,0.293448998458428
1179,0.548651627166432
1180,0.933126065281622
1181,0.930583217536169
1182,0.323370992755713
1183,0.430206626586147
1184,0.36865614567942
1185,0.778294190321896
1186,0.974502848208104
