"time","cover"
500,0.00320523071048774
501,0.0368867640769274
502,0.00337137104232567
503,0.00698971252120199
504,0.002152363533141
505,0.00591384187583929
506,0.0042876931629957
507,0.00558225174775462
508,0.0500114392807711
509,0.0726842273895636
510,0.0703772706524355
511,0.0457408415814497
512,0.0372130352218899
513,0.00531005665762121
514,0.00180624432021738
515,0.000867063153108712
516,0.00162751872439831
517,0.00320154771209151
518,0.00350156580555924
519,0.00554865560041868
520,0.0309733993934769
521,0.0368319165393845
522,0.0197746308493527
523,0.0134967651302924
524,0.0119073351685814
525,0.067611167319828
526,0.102509254418418
527,0.0692872927983425
528,0.0835922217393443
529,0.0543368389585115
530,0.0277000699692818
531,0.00305725972269672
532,0.0540482744356976
533,0.100892557099712
534,0.069631915295335
535,0.061110654969673
536,0.119693800363749
537,0.0791548829514681
538,0.00965117086441401
539,0.0741808719145154
540,0.0368489400284595
541,0.00387972677211977
542,0.00171431321794665
543,0.00369494902556031
544,0.00435500928593773
545,0.00938138762749526
546,0.00885220677146775
547,0.0354450750104602
548,0.0827677031145228
549,0.0527265888093279
550,0.0201441568196101
551,0.0259146549941999
552,0.0189869146922686
553,0.0155387226677869
554,0.0155844368343418
555,0.0158424454251035
556,0.00957470642571412
557,0.00190973976302524
558,0.0437278840747359
559,0.0210998220033273
560,0.0292997142000404
561,0.0351513162250878
562,0.0189625159558027
563,0.0244075994166482
564,0.105563433673052
565,0.0473150413301871
566,0.048166540410653
567,0.0204651102619222
568,0.108465683608351
569,0.0493405562777869
570,0.130918820217274
571,0.0816038027396496
572,0.062030858859526
573,0.0269733809097911
574,0.0212983659761206
575,0.012251637949753
576,0.0210464133019111
577,0.0250795256034403
578,0.0127774752014114
579,0.0119900056853581
580,0.082827131413858
581,0.0107010188476202
582,0.0927554612062067
583,0.0443186666567002
584,0.0279658384414825
585,0.0814890885120545
586,0.0109699609890061
587,0.0133929813967885
588,0.0202682584805749
589,0.10735522711542
590,0.0495317485973295
591,0.0504096468512225
592,0.0335049927255605
593,0.0246727506760351
594,0.00544495392759181
595,0.00215511216269208
596,0.00428723411555681
597,0.00164933243896049
598,0.000815523392499106
599,0.000441203291868274
600,0.00103320088491207
601,0.000447010088814871
602,0.0014025508288807
603,0.00115063939797779
604,0.00140120202410386
605,0.000582661671082304
606,0.000620846334972787
607,0.00132066289508452
608,0.00246080673386552
609,0.0016531655407068
610,0.00282470364528972
611,0.000892769466519504
612,0.00147756791960492
613,0.00250765911683868
614,0.00374926660396166
615,0.0328804589639328
616,0.0256458073280144
617,0.0474011962862496
618,0.0262439327596581
619,0.0123024703815699
620,0.0731788666043042
621,0.0283047013944487
622,0.0774656171460336
623,0.059366540767361
624,0.0344039732944305
625,0.0240221239365546
626,0.0130262974492455
627,0.00358376428401163
628,0.0467186320304143
629,0.0198492511582472
630,0.0183860941633105
631,0.0177182039393666
632,0.0174888966076832
633,0.00276048727877315
634,0.0258687762935445
635,0.0305589175698051
636,0.0366792014582091
637,0.0243806039805134
638,0.115714395373983
639,0.151711621194802
640,0.0927543399383549
641,0.0504028235492811
642,0.021808374536513
643,0.0192519117632516
644,0.10755266866439
645,0.0132068355696594
646,0.015101243822977
647,0.0221737494921615
648,0.0717429379889705
649,0.0271353984080288
650,0.081000660403521
651,0.0109473393067646
652,0.0175689360185104
653,0.09731198589096
654,0.0714476684770985
655,0.110682174224842
656,0.107171210940517
657,0.012291652702045
658,0.01763557288893
659,0.0117232231443709
660,0.0744927082560835
661,0.060981479357031
662,0.0333380028196908
663,0.0037987620460944
664,0.00605469271079014
665,0.0667207421886964
666,0.117207320723727
667,0.0138767431232111
668,0.0141504336692473
669,0.00387742377847026
670,0.0503171165815409
671,0.0988177653006749
672,0.0122236723303494
673,0.0109862564383807
674,0.0868013930567615
675,0.0479854865186066
676,0.00470834291719234
677,0.00426576924672896
678,0.0067281435410546
679,0.0618888320654566
680,0.0843073353388374
681,0.0372482863829089
682,0.084421366110083
683,0.027750126806617
684,0.0193404090849514
685,0.00448329690620352
686,0.00643040739820539
687,0.00150134610593447
688,0.00356635535673443
689,0.00441527753724466
690,0.00806209879461101
691,0.00870587854716159
692,0.0508454300442093
693,0.0272951246862135
694,0.0151895368522125
695,0.0144000391764932
696,0.00911595475709109
697,0.00985264064114318
698,0.0147021999110941
699,0.0745708017388658
700,0.00536915499993897
701,0.00722764423789997
702,0.00898228396723398
703,0.0650347699676227
704,0.037119718687442
705,0.0169718833804988
706,0.00996498362420862
707,0.0173223376603823
708,0.0120547247911706
709,0.0137909499594967
710,0.0554916982132063
711,0.0482949464273233
712,0.0302216101873264
713,0.0247314815652488
714,0.00335072615180063
715,0.00573245068963646
716,0.00889149728958346
717,0.00291054216456412
718,0.00558105090316693
719,0.00764944617253197
720,0.00875589260673617
721,0.071895579938442
722,0.0981326554735754
723,0.0345713157112566
724,0.0850470910725272
725,0.00617090727779491
726,0.00933523931731047
727,0.0152421131990392
728,0.00380530493666301
729,0.00530238362631061
730,0.00639833329002586
731,0.00894709438666691
732,0.0145546926393238
733,0.00365590076010167
734,0.00633617320786981
735,0.00861348785044033
736,0.00982352966827422
737,0.0090936474408547
738,0.00194893149909516
739,0.036201346875667
740,0.0362029091603513
741,0.0188114091176465
742,0.0161352255230906
743,0.0122647126320519
744,0.0548948142197313
745,0.0324050656329727
746,0.0350460431496327
747,0.120931002988865
748,0.104668195600096
749,0.0326683759978525
750,0.0173324656842948
751,0.0993240442607496
752,0.0501426663712711
753,0.0296702666484127
754,0.123079558839131
755,0.141838436517283
756,0.0433361183885014
757,0.030719875627203
758,0.126391180416615
759,0.0553039981168452
760,0.0362849000718429
761,0.00684586356737662
762,0.00898908329367928
763,0.0100904499689002
