"","Mean","SD","Naive SE","Time-series SE"
"beta[1]",10.6125113425252,1.66439216291764,0.00554797387639213,0.0381030450490534
"beta[2]",7.24990832547098,0.948512960076699,0.00316170986692233,0.0201110615892863
"beta[3]",6.33171186801038,1.36613236663289,0.00455377455544296,0.0246893723757215
"beta[4]",12.7937605326171,2.66706000037201,0.00889020000124004,0.029851106954186
"beta[5]",6.34210389262862,3.58852972833726,0.0119617657611242,0.0571178989607606
"beta[6]",14.7945560221762,6.40656720126749,0.021355224004225,0.0443022038596009
"beta[7]",14.9961378388283,4.8403835085083,0.0161346116950277,0.0367448917161444
"beta[8]",20.0636334062662,3.71086678842425,0.0123695559614142,0.0358044569210497
"beta[9]",13.2708470167413,1.67070051608277,0.00556900172027591,0.0149569329016768
"beta[10]",15.7446606158755,1.49856999224046,0.00499523330746819,0.0179638213641147
"beta[11]",8.20408744626361,0.724661570403818,0.00241553856801273,0.00628381715462514
"beta[12]",8.00386261796541,0.747728136130557,0.00249242712043519,0.00750983747674713
"beta[13]",7.41434422874421,0.698535066735859,0.00232845022245286,0.00745773031567536
"intG[1]",0.08790291091765,0.188636558002297,0.000628788526674323,0.00528583465312391
"intG[2]",0.0128839497583908,0.191609172263275,0.000638697240877585,0.00511737843512513
"intG[3]",0.150284155791027,0.18726992524593,0.0006242330841531,0.00515060071770714
"intG[4]",0.178042896008238,0.191564753094087,0.00063854917698029,0.00528453427455937
"intG[5]",-0.312294654164466,0.20291238436571,0.000676374614552365,0.00468892848254015
"intG[6]",-0.0222976450317236,0.194938317827105,0.000649794392757015,0.0053530905706541
"intYr[1]",-3.57884524428797,0.40271691946231,0.00134238973154103,0.00893621162872417
"intYr[2]",-3.43670489416576,0.374436185344239,0.00124812061781413,0.00931557484889579
"intYr[3]",-3.34931946996147,0.441742428122469,0.00147247476040823,0.0115126349199156
"intYr[4]",-3.58817209871769,0.419664180147584,0.00139888060049195,0.0112849255744651
"intYr[5]",-4.16862671514016,0.409915058362762,0.00136638352787587,0.00960963501982204
"intYr[6]",-3.87894287309508,0.28827004669202,0.000960900155640068,0.00720775642757337
"intYr[7]",-3.87334306025589,0.269091138318629,0.000896970461062098,0.0063305949702414
"intYr[8]",-3.63040303264337,0.255179708923088,0.000850599029743627,0.00654434069632107
"intYr[9]",-3.69053001736885,0.264180341858321,0.000880601139527736,0.00696478902349875
"intYr[10]",-3.42739530265461,0.285680838302483,0.000952269461008277,0.00769191184882975
"intYr[11]",-3.68261428761389,0.282942424161218,0.000943141413870727,0.00734241315733955
"intYr[12]",-3.55852282057754,0.37983847308991,0.00126612824363303,0.0106101859872472
"intYr[13]",-3.79189020754527,0.420256374738442,0.00140085458246147,0.012060162735424
"interceptMu",-3.66608454072223,0.225597765533129,0.000751992551777097,0.0064138865755067
"rain1",0.337458368014962,0.258398008224635,0.000861326694082115,0.0106870427394379
"rain2",0.0268878794661862,0.161131779043482,0.00053710593014494,0.00441501844194066
"temp1",-0.133502491192985,0.213054237051293,0.000710180790170977,0.00744126853138424
"temp2",0.0970765451364496,0.227143941251106,0.00075714647083702,0.00893329941679893
