"","2.5%","25%","50%","75%","97.5%","species"
"beta[1,1]",0.101823130982686,0.113392855338004,0.119498948748791,0.12664920053987,0.140600460618342,"BOGR"
"beta[2,1]",0.530790837892076,0.8524126679346,1.02495301343653,1.23629945584612,1.82997473055557,"HECO"
"beta[3,1]",0.983914257597303,1.46857840904635,1.69097492485946,1.89747304459653,2.26722829553125,"PASM"
"beta[4,1]",-0.0199379121847579,0.76127060109031,1.17093502220294,1.68878270732965,2.89431326588726,"POSE"
"beta[1,2]",0.0705271264735712,0.0765339062154915,0.0796380004425613,0.0827750789303843,0.0887670320475667,"BOGR"
"beta[2,2]",0.616723194948762,0.880843281546085,1.02679865834712,1.19419298925824,1.56365213176855,"HECO"
"beta[3,2]",0.877045683602551,1.23452011985042,1.40239657228147,1.561171942415,1.85222416854368,"PASM"
"beta[4,2]",0.442886797069374,1.07176786690809,1.53178253598155,2.05817566988467,3.21181392527547,"POSE"
"beta[1,3]",0.0682851884084315,0.0791231271037839,0.0847734279035145,0.090369006858826,0.101320553424965,"BOGR"
"beta[2,3]",0.687635056093616,0.965004713084664,1.13010327320358,1.31884211286303,1.71052752703799,"HECO"
"beta[3,3]",1.28692102988716,1.86563280551922,2.17172650711982,2.52892094652261,3.30345697409883,"PASM"
"beta[4,3]",0.768614843583777,1.35318623086177,1.69051761139995,2.03246696075549,2.68816547440906,"POSE"
"beta[1,4]",0.180659910559059,0.201168618887477,0.21194526374695,0.223051513756814,0.244519996392381,"BOGR"
"beta[2,4]",0.525471899850483,0.838892612281838,1.00659147702125,1.2047687201199,1.69394254631665,"HECO"
"beta[3,4]",1.3567412321429,1.93530263483096,2.26260067509061,2.62538531815361,3.39543612390754,"PASM"
"beta[4,4]",0.727569273213533,0.918671066594198,1.02486107030588,1.13953498773643,1.34873149755979,"POSE"
"beta[1,5]",0.102464441972397,0.153448914626929,0.181211788696417,0.210393242174963,0.269066317777614,"BOGR"
"beta[2,5]",0.18616548598895,0.671288844158153,0.842722321619981,1.01370392438567,1.41424540409226,"HECO"
"beta[3,5]",0.595217856394532,1.50800509048944,1.8479053936286,2.17741118975878,2.85491663189922,"PASM"
"beta[4,5]",0.680471687565671,0.846436897458966,0.934189554514483,1.02186775480623,1.19869089959311,"POSE"
"beta[1,6]",0.369605632073272,0.515451996103407,0.592675179891011,0.66848907698769,0.811190673152457,"BOGR"
"beta[2,6]",0.30932385038875,0.729540584991861,0.906580581922828,1.09226038125353,1.59832496816911,"HECO"
"beta[3,6]",1.1550197711258,1.84228343700439,2.17960757043016,2.58180687094052,3.49210523178706,"PASM"
"beta[4,6]",0.510100247233965,0.594247880185955,0.63879311375795,0.684158010516216,0.767217629677407,"POSE"
"beta[1,7]",0.322318843961363,0.384943531195261,0.41748924626067,0.450553941912501,0.513582974014412,"BOGR"
"beta[2,7]",0.4856569697163,0.796733178747707,0.946318770539412,1.10362654862135,1.44386971914972,"HECO"
"beta[3,7]",0.876223895216994,1.62868394157683,1.94980255274431,2.25577412164606,2.90717557335198,"PASM"
"beta[4,7]",0.15185505891226,0.192226642800397,0.21308635384692,0.233891299566441,0.276018006353733,"POSE"
"beta[1,8]",0.326711575849634,0.353916414222463,0.368441004927947,0.382459568466087,0.410405514287347,"BOGR"
"beta[2,8]",0.880031504056504,1.03833816329913,1.12497041470368,1.20876262594578,1.36831099453467,"HECO"
"beta[3,8]",1.54699334046606,2.06805009598505,2.37286054127493,2.70582574248466,3.32880248288991,"PASM"
"beta[4,8]",0.438442671548765,0.551426484279978,0.609147928662596,0.667243806777375,0.774720832253015,"POSE"
"beta[1,9]",0.167858470102051,0.181920337796125,0.189029575529005,0.196001507634245,0.209686494035368,"BOGR"
"beta[2,9]",0.771606575412049,0.879679391012544,0.938546951235553,1.00218904068222,1.14275069048212,"HECO"
"beta[3,9]",1.67832281940786,2.18149937273706,2.47345556206909,2.77907012845765,3.35036469533701,"PASM"
"beta[4,9]",0.334944142141013,0.430608821183765,0.478866933716028,0.526503912962882,0.618371755707041,"POSE"
"beta[1,10]",0.168801308067747,0.178545947849949,0.183767831616794,0.189202062656989,0.199044554959347,"BOGR"
"beta[2,10]",0.594172603469783,0.689247960689919,0.7392293797462,0.786350319150618,0.869725912510381,"HECO"
"beta[3,10]",1.67614186798045,2.16012691922539,2.45735000256487,2.76424818749727,3.36204694324997,"PASM"
"beta[4,10]",0.120977959302655,0.332186614352095,0.427217230054468,0.516376662762338,0.684271357142374,"POSE"
"beta[1,11]",0.0855961934085064,0.0904222029684954,0.0931727581870411,0.0958075339527925,0.100973376927638,"BOGR"
"beta[2,11]",0.429753604910068,0.505656976561074,0.544192340337601,0.582988637494334,0.66068746915735,"HECO"
"beta[3,11]",1.42605676156306,1.79718870216759,1.99083678674215,2.17746866893756,2.53584721315052,"PASM"
"beta[4,11]",0.112508893027863,0.763561055960924,1.12951878253212,1.57458236280964,2.58451289733152,"POSE"
"beta[1,12]",0.0878968064296739,0.093089133750612,0.0958176006498791,0.0986345337622277,0.103799463447149,"BOGR"
"beta[2,12]",0.707349187351939,0.826188011973986,0.890161039347476,0.958610090758208,1.09081060939514,"HECO"
"beta[3,12]",1.21016650344312,1.63198801762807,1.83512361150185,2.04051084403007,2.43721365470071,"PASM"
"beta[4,12]",0.317274410253004,0.981951260053913,1.42822344204867,1.97177418032665,3.20146454892064,"POSE"
"beta[1,13]",0.0804850762131434,0.0854980080671137,0.0880282150052043,0.090602679490255,0.0957247896606684,"BOGR"
"beta[2,13]",0.614679248464972,0.722787289279641,0.778730021504389,0.835700024543473,0.949787951106758,"HECO"
"beta[3,13]",1.56989504380504,2.06099671477621,2.3566337265923,2.68273685405627,3.42641990494147,"PASM"
"beta[4,13]",0.456251645405893,1.08365114122895,1.52480834492329,2.01639513716029,3.02280327648029,"POSE"
