"","Mean","SD","Naive SE","Time-series SE","species"
"beta[3,8]",2.39434316086442,0.464038971215585,0.00378886233414744,0.0127196021452267,"PASM"
"beta[4,8]",0.609074181910091,0.085993039434806,0.000702130226821022,0.00187745092547491,"POSE"
"beta[1,9]",0.188913756634045,0.0105869218512082,8.64418549406051e-05,0.000244673356449709,"BOGR"
"beta[2,9]",0.942973987532054,0.0935697018364647,0.000763993416279002,0.00319274567211,"HECO"
"beta[3,9]",2.48563790354386,0.433003404897274,0.00353545799628688,0.0149278206907902,"PASM"
"beta[4,9]",0.478441052974018,0.0722984310505709,0.000590314217592301,0.00140454899736138,"POSE"
"beta[1,10]",0.183871292492952,0.00777660900611102,6.34957466470141e-05,0.000212992276387477,"BOGR"
"beta[2,10]",0.736847546056384,0.0711682247356885,0.000581086121673856,0.00249166387688525,"HECO"
"beta[3,10]",2.46969304090226,0.437847574526976,0.00357501047568774,0.0143717989933679,"PASM"
"beta[4,10]",0.420918786791573,0.14084386744395,0.00114998536212623,0.00233225152095404,"POSE"
"beta[1,11]",0.0931754223517611,0.00394747443478405,3.22309937930078e-05,0.0001111692710929,"BOGR"
"beta[2,11]",0.544338231483017,0.0585010309882819,0.000477658917826791,0.0014695408576497,"HECO"
"beta[3,11]",1.98647346334142,0.284091502207223,0.00231959740222819,0.00748635551684616,"PASM"
"beta[4,11]",1.19691599721456,0.631941035556799,0.00515977694880053,0.0132099994059084,"POSE"
"beta[1,12]",0.0958542233324699,0.00407911086628558,3.33058007554731e-05,0.000121029869702755,"BOGR"
"beta[2,12]",0.893173195964827,0.0978811765973741,0.000799196460289389,0.00302736699093187,"HECO"
"beta[3,12]",1.83293777590119,0.308402617162263,0.0025180968246215,0.0071356076782039,"PASM"
"beta[4,12]",1.51974019289701,0.751210269572477,0.00613360616663723,0.0190389493190978,"POSE"
"beta[1,13]",0.0880511675463198,0.00385292848526662,3.14590293477924e-05,0.000118422930135261,"BOGR"
"beta[2,13]",0.779807582658378,0.0847491178834623,0.000691973649884878,0.00240264277580728,"HECO"
"beta[3,13]",2.39212884093684,0.472953455128965,0.00386164879050754,0.0174169263778922,"PASM"
"beta[4,13]",1.58014206373221,0.669742416009213,0.00546842392773798,0.0167945028289009,"POSE"
"intG[1,1]",0.141447146026403,0.180272526039608,0.00147191901146545,0.0194712960725599,"BOGR"
"intG[2,1]",0.198259003148185,0.279729416251457,0.00228398111954223,0.0152862067416936,"HECO"
"intG[3,1]",-0.0353256696552732,0.261402838179852,0.00213434523618652,0.00828878679124221,"PASM"
"intG[4,1]",0.108271404111311,0.256915943928301,0.00209770989803277,0.0120040312281809,"POSE"
"intG[1,2]",-0.00888400169832077,0.17945521963319,0.00146524573260133,0.0181935941588559,"BOGR"
"intG[2,2]",-0.372861849855668,0.278657893500828,0.00227523217291948,0.0116686271128076,"HECO"
"intG[3,2]",0.0101380845307205,0.308228721848376,0.00251667697532922,0.00687757067749741,"PASM"
"intG[4,2]",-0.472889820777665,0.3536938666385,0.00288789832805442,0.00701157640636789,"POSE"
"intG[1,3]",0.236244548842256,0.178242549615095,0.00145534432336566,0.0195287083640476,"BOGR"
"intG[2,3]",0.413421496863587,0.261952008911263,0.00213882919643195,0.0136350342643881,"HECO"
"intG[3,3]",0.0391280062390763,0.293222419347475,0.00239415102848569,0.00769348308938096,"PASM"
"intG[4,3]",0.332934217992352,0.258492594022812,0.00211058319214765,0.0118188310254815,"POSE"
"intG[1,4]",0.289274996273128,0.180452558948517,0.00147338897401123,0.0192021814681975,"BOGR"
"intG[2,4]",0.407700283799851,0.305965485154178,0.0024981977251028,0.0132214873205813,"HECO"
"intG[3,4]",-0.0986629752618789,0.33015945312428,0.00269574064636943,0.00552031570844396,"PASM"
"intG[4,4]",-0.231587637089743,0.317231174485764,0.00259018169331313,0.0096131756300905,"POSE"
"intG[1,5]",-0.806103828144229,0.183956324462201,0.00150199709963418,0.0171615664972539,"BOGR"
"intG[2,5]",-0.740007085642126,0.284325279725439,0.00232150618767141,0.0109063796122028,"HECO"
"intG[3,5]",-0.0734070793563265,0.298035962237071,0.00243345344160074,0.00828354228852954,"PASM"
"intG[4,5]",-0.0464433458528485,0.267322303055598,0.00218267746450621,0.0120094344553511,"POSE"
"intG[1,6]",0.14921293497725,0.184167724130827,0.00150372317070061,0.0201322056107371,"BOGR"
"intG[2,6]",0.0762781317500445,0.275391187375128,0.00224855962909419,0.0132630366698582,"HECO"
"intG[3,6]",0.237216602915993,0.26719614353867,0.00218164737636398,0.00806155341120159,"PASM"
"intG[4,6]",0.416397463149498,0.260736105030685,0.00212890138281967,0.0119294291514133,"POSE"
"intYr[1,1]",0.0815419268857296,0.394208021106665,0.00321869501407877,0.032396783660487,"BOGR"
"intYr[2,1]",-2.13658683303291,0.402555933530236,0.00328685543359606,0.0200265801059755,"HECO"
"intYr[3,1]",-2.93781327737247,0.314847572609576,0.00257071966549113,0.0203066722188959,"PASM"
"intYr[4,1]",-2.56170660320962,0.710615544939631,0.00580215162797301,0.0185296966096786,"POSE"
"intYr[1,2]",0.553170670463179,0.35668204399956,0.00291229669403953,0.0299192893016105,"BOGR"
"intYr[2,2]",-2.32445765453851,0.424422687005799,0.00346539672808394,0.0238790948417141,"HECO"
"intYr[3,2]",-2.9326128776944,0.311829313424589,0.00254607568244217,0.0192462951247175,"PASM"
"intYr[4,2]",-2.64103514537827,0.637766905193684,0.005207344975195,0.0192404495801123,"POSE"
"intYr[1,3]",0.313417022666226,0.495969736975307,0.00404957594483962,0.0452525113968804,"BOGR"
"intYr[2,3]",-2.18183329438875,0.420209621688523,0.00343099719381612,0.0206064762730308,"HECO"
"intYr[3,3]",-2.96903219660903,0.308964821424128,0.00252268720319746,0.0183821271521314,"PASM"
"intYr[4,3]",-1.30502605702695,0.628801680111176,0.00513414421892385,0.0326970409764261,"POSE"
"intYr[1,4]",0.120031448357381,0.465662354536529,0.0038021172034583,0.0464934466004422,"BOGR"
"intYr[2,4]",-2.06771824566407,0.393886752513134,0.003216071866997,0.0195489099104921,"HECO"
"intYr[3,4]",-2.98564249608298,0.314965576141026,0.00257168316029079,0.0191759972808969,"PASM"
"intYr[4,4]",-2.07122604132915,0.639585978019258,0.0052221976426204,0.0307892894994798,"POSE"
"intYr[1,5]",-1.61244872431169,0.573852685609922,0.00468548755756694,0.0231677882863819,"BOGR"
"intYr[2,5]",-2.52181739147655,0.535181787215545,0.00436974099436282,0.0290453588167028,"HECO"
"intYr[3,5]",-3.00815386642542,0.313987826923345,0.00256369987135838,0.018640492897354,"PASM"
"intYr[4,5]",-2.01173988709015,0.510352031613651,0.00416700688882065,0.023775871233422,"POSE"
"intYr[1,6]",-0.451910286380076,0.315681042403523,0.00257752491786177,0.0253254305923042,"BOGR"
"intYr[2,6]",-2.18285693926271,0.376353459744819,0.00307291313101965,0.0177440776508521,"HECO"
"intYr[3,6]",-2.92658283088291,0.301743731824606,0.00246372725351163,0.0203889230316072,"PASM"
"intYr[4,6]",-0.5335184453526,0.360433402549028,0.00294292640833428,0.0177998094803757,"POSE"
"intYr[1,7]",-0.70097092511266,0.280411959996404,0.00228955406588306,0.017996608392065,"BOGR"
"intYr[2,7]",-2.02657874447267,0.344794545903635,0.00281523567852846,0.0165225427130069,"HECO"
"intYr[3,7]",-2.90332450371391,0.30365015744419,0.00247929315351347,0.0210221912709734,"PASM"
"intYr[4,7]",-1.5098272887599,0.380970147547372,0.00311060822907961,0.0141281952799589,"POSE"
"intYr[1,8]",-0.285655449110526,0.236227578296358,0.00192879009999813,0.0193440292671154,"BOGR"
"intYr[2,8]",-1.99585627701841,0.338218203858373,0.00276154007057878,0.0172380445300262,"HECO"
"intYr[3,8]",-2.89299485144611,0.30255534982008,0.00247035408669488,0.0193207878514333,"PASM"
"intYr[4,8]",-1.90753594071291,0.400673060890937,0.00327148184287297,0.0138101218433899,"POSE"
"intYr[1,9]",-0.104273193588304,0.243576693078288,0.00198879537092104,0.0221510748082163,"BOGR"
"intYr[2,9]",-2.31427417464938,0.385695918488381,0.00314919398723542,0.0244081546876401,"HECO"
"intYr[3,9]",-2.9629702650094,0.304260818450407,0.00248427917975029,0.0205625419569185,"PASM"
"intYr[4,9]",-1.61486664190839,0.381240795877139,0.00311281806343849,0.0135810107984491,"POSE"
"intYr[1,10]",0.305502912551122,0.244397295243168,0.0019954955595403,0.0231122777098298,"BOGR"
"intYr[2,10]",-1.8447861503104,0.36408671102874,0.00297275554716187,0.0192407946547235,"HECO"
"intYr[3,10]",-2.91122988170038,0.296185641380871,0.00241834563507367,0.0189785190398372,"PASM"
"intYr[4,10]",-2.37566503295581,0.484749058515912,0.00395795948886176,0.0144168241035536,"POSE"
"intYr[1,11]",0.147359107326537,0.293940518083563,0.00240001428011354,0.0332227813388313,"BOGR"
"intYr[2,11]",-2.23565678897077,0.364266469858287,0.00297422327185904,0.0204782908919673,"HECO"
"intYr[3,11]",-2.96615269907221,0.297992528840614,0.00243309880940368,0.0197401865579568,"PASM"
"intYr[4,11]",-2.99507226796279,0.698059938740385,0.00569963553264142,0.0249824960547878,"POSE"
"intYr[1,12]",-0.0213647559701852,0.37734620103152,0.00308101882968302,0.0383929840321403,"BOGR"
"intYr[2,12]",-2.28313420058482,0.386318985761649,0.00315428131021854,0.0210662374085105,"HECO"
"intYr[3,12]",-3.01563630030105,0.317466052737179,0.00259209946620528,0.0202974573433431,"PASM"
"intYr[4,12]",-2.75270842072996,0.651080091523905,0.00531604668639379,0.0233377576186799,"POSE"
"intYr[1,13]",-0.256358843566195,0.516917616453588,0.00422061466455665,0.0709657257267483,"BOGR"
"intYr[2,13]",-2.33670996243799,0.464820491738487,0.00379524342249619,0.027725867230828,"HECO"
"intYr[3,13]",-2.97793357158571,0.308560054086012,0.00251938229172103,0.0174539162053756,"PASM"
"intYr[4,13]",-2.22681725027879,0.684175632422887,0.00558627064627352,0.0283328563920033,"POSE"
"rain1[1]",0.378418767042162,0.235941059783638,0.00192645068613804,0.0393124931301817,"BOGR"
"rain1[2]",0.310401743694549,0.221268194635933,0.0018066472438829,0.0173325377581969,"HECO"
"rain1[3]",0.288558811262937,0.210098602262901,0.00171544790405353,0.0158610616242579,"PASM"
"rain1[4]",0.0649995100540004,0.298257732934309,0.00243526419176118,0.0195913513237939,"POSE"
"rain2[1]",0.0834212998488783,0.153104668703145,0.0012500943852019,0.0194103480036859,"BOGR"
"rain2[2]",0.118734653973779,0.12809471425614,0.00104588896225052,0.00575521157388526,"HECO"
"rain2[3]",0.0794215088294401,0.130315267324844,0.00106401970213418,0.0054745884747465,"PASM"
"rain2[4]",0.0544562036212237,0.174152354562423,0.00142194802060732,0.00910189793414496,"POSE"
"temp1[1]",-0.0425189104127375,0.199433605897368,0.00162836857337289,0.025593928273276,"BOGR"
"temp1[2]",-0.0242635361326587,0.180572406714251,0.00147436752692076,0.00930249770540908,"HECO"
"temp1[3]",0.0793514735190288,0.185093364936952,0.00151128099623429,0.0101683381220458,"PASM"
"temp1[4]",0.204725779483167,0.257673257884378,0.00210389334059103,0.0159355552495616,"POSE"
"temp2[1]",0.0889293142202623,0.161483646366326,0.00131850845133847,0.0199082498182874,"BOGR"
"temp2[2]",0.0764697104143862,0.172479225695498,0.00140828698061436,0.0134790357729896,"HECO"
"temp2[3]",0.102735191395847,0.179398371121249,0.00146478156644503,0.0114360869288137,"PASM"
"temp2[4]",0.0574382255920317,0.192811698979737,0.00157430092979821,0.0113576944667965,"POSE"
