"","x"
"a_mu",0.999811355594015
"a[1]",1.00039959493122
"a[2]",1.00212156620042
"a[3]",1.00050732497528
"a[4]",1.00013959359587
"a[5]",1.0009780459644
"a[6]",1.00098557057803
"a[7]",1.00164322115908
"a[8]",1.00073114390707
"a[9]",1.00260963701424
"a[10]",1.00063014359057
"a[11]",1.00198101196028
"a[12]",0.999872157816671
"a[13]",0.999672190231605
"b1_mu",0.999689048601502
"b1[1]",1.00152309479169
"b1[2]",1.00004112237922
"b1[3]",1.00050263557846
"b1[4]",1.00073363226712
"b1[5]",1.00032701799811
"b1[6]",0.999655206277267
"b1[7]",0.999177517432656
"b1[8]",1.0012349983374
"b1[9]",0.999271741361117
"b1[10]",1.00038267604879
"b1[11]",1.00078869338997
"b1[12]",0.999995026922042
"b1[13]",1.00016310425081
"b2[1]",1.00233275718034
"b2[2]",0.999690955773585
"b2[3]",0.999635101500985
"b2[4]",0.999331530330556
"b2[5]",1.00134619983194
"b2[6]",0.999785402069623
"b2[7]",1.00085686434589
"w[1]",1.00107592736645
"w[2]",1.00138640585558
"gint[1]",1.00145867781114
"gint[2]",1.00174728692422
"gint[3]",1.00112675268417
"gint[4]",1.00046613237368
"gint[5]",1.00164127236617
"gint[6]",1.00186219227575
"tau",0.999432033284811
"tauSize",0.999190598279143
"sig_a",1.00242217660304
"sig_b1",1.0022567032849
"sig_G",1.00126991979515
"lp__",1.00171258948124
