"","x"
"a_mu",1.00118715460391
"a[1]",0.999569551240632
"a[2]",1.00024097811555
"a[3]",1.00634200221278
"a[4]",1.00032729215162
"a[5]",1.00714974325227
"a[6]",0.999717664813106
"a[7]",1.00167231335553
"a[8]",1.00235421774856
"a[9]",1.00086687055596
"a[10]",1.00152825718399
"a[11]",1.00016563033075
"a[12]",1.00013278647415
"a[13]",1.00045561980481
"b1_mu",0.999894679368904
"b1[1]",0.999522351714467
"b1[2]",0.999768350154777
"b1[3]",0.999350614971649
"b1[4]",0.999663263350752
"b1[5]",1.0003981297927
"b1[6]",0.999922983413439
"b1[7]",0.9997916253641
"b1[8]",0.999092418798222
"b1[9]",0.999422528898021
"b1[10]",0.99932542039784
"b1[11]",0.999660988087662
"b1[12]",0.999269912988843
"b1[13]",0.999791862613056
"b2[1]",1.00090499878537
"b2[2]",1.00066706851798
"b2[3]",0.999468043198537
"b2[4]",1.00047003229195
"b2[5]",1.00107235589991
"b2[6]",1.00027108533354
"b2[7]",0.999735457843327
"w[1]",1.00009787784935
"w[2]",1.00020894698583
"gint[1]",1.00569988541414
"gint[2]",1.00594805942173
"gint[3]",1.00760009178081
"gint[4]",1.00726280951856
"gint[5]",1.00749397337423
"gint[6]",1.00564720410631
"tau",0.999207599708917
"tauSize",0.999146808595518
"sig_a",1.00059262461792
"sig_b1",1.0001933420806
"sig_G",1.00158187703538
"lp__",1.00123451854203
