"","quad","year","trackID","area.t1","area.t0","age","allEdge","distEdgeMin","QuadName","Grazing","Group"
"1","Q1",32,1,61.684482519634,47.167801358278,1,0,7.19579418273497e-09,"E1 Q1","UG","E1"
"2","Q1",32,2,242.757824936531,130.375972657483,1,0,2.24188783561145,"E1 Q1","UG","E1"
"3","Q1",32,4,168.516115092492,136.409536059425,1,0,7.67280112929136,"E1 Q1","UG","E1"
"4","Q1",32,5,97.6785498329363,81.5594163235146,1,0,-1.95275760006552e-08,"E1 Q1","UG","E1"
"5","Q1",33,1,31.3722549131138,61.684482519634,2,0,-1.85389268381186e-08,"E1 Q1","UG","E1"
"6","Q1",33,2,156.24975463828,242.757824936531,2,0,2.50678705940615,"E1 Q1","UG","E1"
"7","Q1",33,4,96.167382926568,168.516115092492,2,0,5.69469411341553,"E1 Q1","UG","E1"
"8","Q1",33,5,35.6315835452529,97.6785498329363,2,0,9.16895714908605e-09,"E1 Q1","UG","E1"
"9","Q1",33,6,39.9575854460277,134.922737426658,1,0,11.6781230081257,"E1 Q1","UG","E1"
"10","Q1",33,7,53.4940371572887,21.3694819430977,1,0,5.85136751299147,"E1 Q1","UG","E1"
"11","Q1",34,1,53.9055884750234,31.3722549131138,3,0,2.99650424578031,"E1 Q1","UG","E1"
"12","Q1",34,2,390.048255061865,156.24975463828,3,0,5.35933396468924,"E1 Q1","UG","E1"
"13","Q1",34,4,198.953203552447,96.167382926568,3,0,6.97301208435003,"E1 Q1","UG","E1"
"14","Q1",34,5,129.142221000534,35.6315835452529,3,0,0.126283954762869,"E1 Q1","UG","E1"
"15","Q1",34,6,79.8875597300078,39.9575854460277,2,0,20.5665886238811,"E1 Q1","UG","E1"
"16","Q1",34,7,145.357750452458,53.4940371572887,2,0,0.281508173798386,"E1 Q1","UG","E1"
"17","Q1",34,9,109.402256384884,55.4646231417502,1,0,1.40410572058158e-08,"E1 Q1","UG","E1"
"18","Q1",35,1,32.7496825566915,53.9055884750234,4,0,-1.71808522964056e-08,"E1 Q1","UG","E1"
"19","Q1",35,11,27.6075793467709,10.9946956274627,1,0,-7.08493264056642e-09,"E1 Q1","UG","E1"
"20","Q1",35,2,243.00443645876,390.048255061865,4,0,-1.71808522964056e-08,"E1 Q1","UG","E1"
"21","Q1",35,4,183.281989528734,198.953203552447,4,0,4.80641910950962,"E1 Q1","UG","E1"
"22","Q1",35,5,140.348930859443,129.142221000534,4,0,0.13938941034381,"E1 Q1","UG","E1"
"23","Q1",35,6,89.322991937919,79.8875597300078,3,0,17.548323030493,"E1 Q1","UG","E1"
"24","Q1",35,7,86.6712113997156,145.357750452458,3,0,5.79831131017615,"E1 Q1","UG","E1"
"25","Q1",35,9,23.3131877233242,109.402256384884,2,0,-9.7843011470644e-09,"E1 Q1","UG","E1"
"26","Q1",36,1,39.8014413636374,32.7496825566915,5,0,1.71071405929979e-08,"E1 Q1","UG","E1"
"27","Q1",36,2,481.335962706892,243.00443645876,5,0,1.71071405929979e-08,"E1 Q1","UG","E1"
"28","Q1",36,4,194.712049460522,183.281989528734,5,0,5.55815818356918,"E1 Q1","UG","E1"
"29","Q1",36,5,149.20396305756,140.348930859443,5,0,0.158175336434255,"E1 Q1","UG","E1"
"30","Q1",36,6,188.866999101858,89.322991937919,4,0,12.5422175299126,"E1 Q1","UG","E1"
"31","Q1",36,7,172.028314874747,86.6712113997156,4,0,5.93004880250415,"E1 Q1","UG","E1"
"32","Q1",36,9,23.9158262476729,23.3131877233242,3,0,1.42600661987435,"E1 Q1","UG","E1"
"33","Q1",37,1,49.5807676062001,39.8014413636374,6,0,8.71821725922928e-09,"E1 Q1","UG","E1"
"34","Q1",37,2,642.799806320592,481.335962706892,6,0,8.71821725922928e-09,"E1 Q1","UG","E1"
"35","Q1",37,4,351.745450470412,194.712049460522,6,0,9.71242457442586,"E1 Q1","UG","E1"
"36","Q1",37,5,222.764441709561,149.20396305756,6,0,0.114279265936233,"E1 Q1","UG","E1"
"37","Q1",37,6,189.228045046824,188.866999101858,5,0,6.85443863455585,"E1 Q1","UG","E1"
"38","Q1",37,7,224.775238429701,172.028314874747,5,0,5.37299565044475,"E1 Q1","UG","E1"
"39","Q1",38,1,56.0206151802917,49.5807676062001,7,0,1.47123131455373e-08,"E1 Q1","UG","E1"
"40","Q1",38,2,668.492968713982,642.799806320592,7,0,1.47123131455373e-08,"E1 Q1","UG","E1"
"41","Q1",38,4,231.653764852469,351.745450470412,7,0,2.24757299773785,"E1 Q1","UG","E1"
"42","Q1",38,5,228.999625374591,222.764441709561,7,0,0.0400425346975197,"E1 Q1","UG","E1"
"43","Q1",38,6,68.8002246255151,189.228045046824,6,0,4.89463939063718,"E1 Q1","UG","E1"
