"","Mean","SD","Naive SE","Time-series SE","species"
"beta[2,6]",0.655098750494716,0.117837019780159,0.000304253876783513,0.000562528943320709,"HECO"
"beta[3,6]",0.669909893939856,0.044937815860551,0.000116028941628566,0.000205814152271802,"PASM"
"beta[4,6]",0.662789027122708,0.0405208602534944,0.000104624411290521,0.000177448947372555,"POSE"
"beta[1,7]",0.689336586373774,0.0367501494044975,9.48884777428355e-05,0.000143400966703946,"BOGR"
"beta[2,7]",0.422854306748376,0.0643921956002561,0.000166259934123681,0.000194324671648039,"HECO"
"beta[3,7]",0.649773139727164,0.0326216837500181,8.42288252593768e-05,0.000121483195343074,"PASM"
"beta[4,7]",0.596076520281058,0.0394046945703522,0.000101742483888909,0.000264298649549303,"POSE"
"beta[1,8]",0.733483202519948,0.0369423958391635,9.53848559027215e-05,0.000198741911388537,"BOGR"
"beta[2,8]",0.888824584666973,0.0420805578664032,0.000108651533210465,0.000148301905034832,"HECO"
"beta[3,8]",0.656690429459835,0.0303334257032851,7.83205683881622e-05,0.000122114940536287,"PASM"
"beta[4,8]",0.607815720085302,0.0360155680597716,9.29917968664635e-05,0.000145820915526669,"POSE"
"beta[1,9]",0.845603298825538,0.0416154288371421,0.000107450575221021,0.000344815531334895,"BOGR"
"beta[2,9]",0.718098929057446,0.0400159330515525,0.000103320694861076,0.000156208178127806,"HECO"
"beta[3,9]",0.718542204805662,0.0264475936515823,6.82873931732261e-05,0.000100730296299375,"PASM"
"beta[4,9]",0.611482617588769,0.0293372031535753,7.57483328254006e-05,8.15190411107396e-05,"POSE"
"beta[1,10]",0.792373431151658,0.0420429287463255,0.000108554375240202,0.000367489342892478,"BOGR"
"beta[2,10]",0.742989671214521,0.0359400477955769,9.27968043827786e-05,0.000130295843999369,"HECO"
"beta[3,10]",0.674169466494457,0.0259162235270194,6.69154014111567e-05,8.4405792260406e-05,"PASM"
"beta[4,10]",0.328834662725845,0.037046403560113,9.56534026834646e-05,0.000122587674817206,"POSE"
"beta[1,11]",0.910980384004918,0.0422352688158898,0.000109050995164356,0.000428696518650212,"BOGR"
"beta[2,11]",0.695840359673197,0.0336639530014821,8.69199528948328e-05,0.000133496365687688,"HECO"
"beta[3,11]",0.642570498126448,0.0248657650050523,6.42031291701832e-05,7.708699217204e-05,"PASM"
"beta[4,11]",0.516061763897683,0.0491485074429155,0.000126900900544909,0.000131261378004479,"POSE"
"beta[1,12]",0.771658714731899,0.044335794561852,0.000114474529319284,0.000454689419153697,"BOGR"
"beta[2,12]",0.782184964003506,0.0376392177947717,9.71840424556163e-05,0.000140663537694077,"HECO"
"beta[3,12]",0.681166009170839,0.0236979881524335,6.11879423019971e-05,8.10222281624216e-05,"PASM"
"beta[4,12]",0.460673878937164,0.0547184777601154,0.000141282502063165,0.000155296541938339,"POSE"
"beta[1,13]",0.748879949315828,0.0398698448639443,0.00010294349678262,0.000364625409905096,"BOGR"
"beta[2,13]",0.635581513658387,0.0355223143158069,9.17182211759104e-05,0.000135194512847577,"HECO"
"beta[3,13]",0.707703112702968,0.0240648113993706,6.21350758529232e-05,7.88753736378927e-05,"PASM"
"beta[4,13]",0.570898888329164,0.0521971846480796,0.000134772551240617,0.000143097149269648,"POSE"
"intG[1,1]",-0.026696862618089,0.158674336185909,0.000409695374345695,0.00622518409123879,"BOGR"
"intG[2,1]",0.0848750685696048,0.166567502662725,0.000430075442554729,0.00409742046268285,"HECO"
"intG[3,1]",0.0134989799389358,0.153467042369308,0.000396250199525359,0.0121088341908866,"PASM"
"intG[4,1]",-0.00939359012519518,0.17022098961194,0.000439508705294661,0.00576138696759785,"POSE"
"intG[1,2]",0.0564307121241252,0.159908622741438,0.000412882288528369,0.00631014073078461,"BOGR"
"intG[2,2]",0.0812689545680186,0.167926972672337,0.000433585579025994,0.0040625623875288,"HECO"
"intG[3,2]",-0.0785429779244384,0.154321154464486,0.000398455507472303,0.0120688578545076,"PASM"
"intG[4,2]",-0.11292590334086,0.18150985764814,0.000468656437229151,0.00548965739812859,"POSE"
"intG[1,3]",0.0254106427641177,0.158470670898686,0.000409169512835286,0.00627727768653952,"BOGR"
"intG[2,3]",-0.124380311524881,0.164676831888315,0.00042519375160643,0.00414138530954956,"HECO"
"intG[3,3]",-0.0984982911892378,0.153607881840029,0.000396613845475087,0.0120049832474221,"PASM"
"intG[4,3]",-0.0258502944407051,0.169374603041873,0.000437323344567777,0.0058244530375561,"POSE"
"intG[1,4]",0.0505209551343061,0.159010223426949,0.000410562631472864,0.00631975631591754,"BOGR"
"intG[2,4]",0.00872575115829605,0.16867114819184,0.000435507031955119,0.00409462196387105,"HECO"
"intG[3,4]",-0.00706630778735501,0.15538433213344,0.000401200620409583,0.0118874685153592,"PASM"
"intG[4,4]",-0.00252780808288516,0.180217877541835,0.000465320558938917,0.00547700150999835,"POSE"
"intG[1,5]",0.1255585279773,0.159952447826216,0.000412995444410697,0.00627617135160999,"BOGR"
"intG[2,5]",-0.00155831373640723,0.165616066196836,0.000427618844163154,0.00414463847934709,"HECO"
"intG[3,5]",0.0617449799796562,0.154150416617971,0.000398014664248225,0.0118733955021867,"PASM"
"intG[4,5]",0.239774580043634,0.171389847827278,0.000442526684229381,0.00572760475029453,"POSE"
"intG[1,6]",-0.178060490386513,0.159415307222029,0.000411608553334305,0.00622900950413737,"BOGR"
"intG[2,6]",-0.0244205887558129,0.169293836788912,0.000437114806999341,0.00406859998409053,"HECO"
"intG[3,6]",0.0484850491967544,0.153601518097156,0.00039659741436164,0.0119307943566909,"PASM"
"intG[4,6]",-0.0618540661237047,0.170646740511619,0.00044060798939072,0.0057690945119808,"POSE"
"intYr[1,1]",-0.0534003314073772,0.309100757800119,0.00079809472483997,0.0136041991282223,"BOGR"
"intYr[2,1]",0.909326293424167,0.316612481709811,0.000817489912575666,0.00708191952877378,"HECO"
"intYr[3,1]",-0.0583644088256716,0.183961878925649,0.000474987528944042,0.0106900818960565,"PASM"
"intYr[4,1]",0.718636835681211,0.343730551296542,0.000887508467169468,0.00917624672833672,"POSE"
"intYr[1,2]",0.293545511271,0.353820663721119,0.000913561025423966,0.0151164493745057,"BOGR"
"intYr[2,2]",0.444245876892878,0.37937496206101,0.000979541940020241,0.00795728941057561,"HECO"
"intYr[3,2]",-0.260769222282562,0.194686988601529,0.000502679643051329,0.00891329103986192,"PASM"
"intYr[4,2]",0.658873743084585,0.346414196382195,0.000894437608985377,0.00843782651051264,"POSE"
"intYr[1,3]",-0.0534034154684619,0.480648815091915,0.00124102990415021,0.0229465808213049,"BOGR"
"intYr[2,3]",0.184076747471944,0.466080097249798,0.00120341363643147,0.0115155047112817,"HECO"
"intYr[3,3]",-0.170648285024018,0.223895712021918,0.000578096242632093,0.00959361886674232,"PASM"
"intYr[4,3]",1.02779047515832,0.454121223328818,0.00117253595674123,0.013180977082766,"POSE"
"intYr[1,4]",0.248383313610821,0.498975709938946,0.00128834974317037,0.0276160283437106,"BOGR"
"intYr[2,4]",0.472919427050285,0.456621684063821,0.00117899211859758,0.0140860139119153,"HECO"
"intYr[3,4]",-0.104485565551027,0.238327126363371,0.000615357994236539,0.0108424802449666,"PASM"
"intYr[4,4]",0.378881351874082,0.490937170277074,0.00126759432301153,0.0175372673359408,"POSE"
"intYr[1,5]",-0.777705885531093,0.362390055085606,0.000935687098785162,0.0165615467977315,"BOGR"
"intYr[2,5]",-0.642536254948793,0.345927987444988,0.000893182222907659,0.00858098169581878,"HECO"
"intYr[3,5]",-0.327184642285138,0.180864630473742,0.000466990467828506,0.00863914364803465,"PASM"
"intYr[4,5]",0.338362498159917,0.325244162039894,0.000839776815354465,0.00992972011828143,"POSE"
"intYr[1,6]",0.738341147527449,0.2265384633113,0.000584919797120057,0.0105035715527101,"BOGR"
"intYr[2,6]",1.42497998086163,0.259425610615107,0.000669834046327999,0.00559365010558418,"HECO"
"intYr[3,6]",0.257399946798246,0.170216152832825,0.000439496216784685,0.0113774757819016,"PASM"
"intYr[4,6]",1.57682243952849,0.22129667512885,0.000571385558230072,0.00722980341343975,"POSE"
"intYr[1,7]",1.02058459573421,0.184268424745847,0.00047577902684836,0.00681849954587902,"BOGR"
"intYr[2,7]",1.82025906905532,0.201006270479989,0.000518995958701507,0.00447817642488973,"HECO"
"intYr[3,7]",-0.120120490379973,0.158349376211937,0.000408856331300777,0.0116307542223491,"PASM"
"intYr[4,7]",0.147590482088348,0.212233326499154,0.000547984092694282,0.00609381964975001,"POSE"
"intYr[1,8]",1.39883102016143,0.192247974063063,0.000496382134592239,0.00677588249201052,"BOGR"
"intYr[2,8]",0.445282320712377,0.188929491637247,0.000487813849812329,0.00455441145045848,"HECO"
"intYr[3,8]",0.0231752009759167,0.157256310179879,0.0004060340469418,0.011587558795395,"PASM"
"intYr[4,8]",0.25543276539335,0.191748130922074,0.000495091545151728,0.0061064999836868,"POSE"
"intYr[1,9]",0.625671435566127,0.225688627965977,0.000582725531693753,0.00718762027236444,"BOGR"
"intYr[2,9]",0.721821255180256,0.203099017406099,0.000524399408029941,0.00488226630333703,"HECO"
"intYr[3,9]",-0.0133847420628788,0.159694694725477,0.0004123299287663,0.0114757741242724,"PASM"
"intYr[4,9]",0.474514457756028,0.192230186989419,0.000496336208565573,0.0062186801026632,"POSE"
"intYr[1,10]",1.14687497215949,0.266011558623052,0.000686838890963838,0.00850757866729668,"BOGR"
"intYr[2,10]",0.916913784617861,0.229870480199828,0.000593523027732424,0.00594370591541579,"HECO"
"intYr[3,10]",-0.0458428562564773,0.166292656312692,0.000429365792330433,0.0106380507957021,"PASM"
"intYr[4,10]",-0.112056723146516,0.228338301687606,0.000589566959824923,0.007082964812788,"POSE"
"intYr[1,11]",-0.0695221834944233,0.314673777583068,0.000812484200044934,0.0101165818660134,"BOGR"
"intYr[2,11]",-0.0128876797973378,0.27712823375333,0.000715542022727016,0.00801109867615336,"HECO"
"intYr[3,11]",-0.203908411980033,0.172671852901119,0.00044583680709654,0.0101346734195399,"PASM"
"intYr[4,11]",0.0626044105920052,0.288022799503827,0.000743671670537573,0.00986177219888566,"POSE"
"intYr[1,12]",0.270170739073877,0.455027669956372,0.00117487639186973,0.0174954387901536,"BOGR"
"intYr[2,12]",0.211288870197274,0.397495210143906,0.00102632821938971,0.0110208842466388,"HECO"
"intYr[3,12]",-0.246184015137675,0.214980302342369,0.000555076753823088,0.0104027585904236,"PASM"
"intYr[4,12]",0.299439939816399,0.426934747126292,0.00110234077702494,0.013701043837238,"POSE"
"intYr[1,13]",0.279484315440806,0.533519537512938,0.00137754152244259,0.0213832784487471,"BOGR"
"intYr[2,13]",0.365166437994856,0.490363547797129,0.00126611323613698,0.0155578801726749,"HECO"
"intYr[3,13]",-0.166574837047258,0.227683823370447,0.000587877104076382,0.0108538106149143,"PASM"
"intYr[4,13]",0.69351213905949,0.456748686222952,0.00117932003676241,0.0148159378520081,"POSE"
"nb[1]",-0.000430787390698029,0.000973145194524889,2.51265008789112e-06,4.02681414373943e-06,"BOGR"
"nb[2]",-0.000779168395627991,0.0023003947680761,5.93959375097427e-06,8.62535447922853e-06,"HECO"
"nb[3]",0.001739266524744,0.000796874198324319,2.05752033275498e-06,3.18728054017919e-06,"PASM"
"nb[4]",-0.00221383205573245,0.00242606862423198,6.2640822522712e-06,9.5204248248038e-06,"POSE"
"rain1[1]",0.325925985185526,0.233767972562179,0.000603586309739995,0.0130213560576372,"BOGR"
"rain1[2]",0.232631737858058,0.201604975400072,0.000520541808158022,0.00743770683819187,"HECO"
"rain1[3]",0.13009967216652,0.0957799628690097,0.000247302800728026,0.00506706992171641,"PASM"
"rain1[4]",-0.0351194262819233,0.206059429512196,0.000532043159219823,0.00835244854879552,"POSE"
"rain2[1]",0.179609882903516,0.179779454683167,0.000464188555985437,0.0084075703850056,"BOGR"
"rain2[2]",0.0862439083838872,0.154605559686482,0.00039918983859788,0.00451716307932261,"HECO"
"rain2[3]",0.0697385323174277,0.068383555649986,0.000176565581457896,0.00254969057247815,"PASM"
"rain2[4]",-0.0832243522697756,0.168304928194505,0.000434561455987968,0.00529583152591352,"POSE"
"temp1[1]",-0.0789179776491519,0.199297910913246,0.000514584993267288,0.0119978405954372,"BOGR"
"temp1[2]",-0.00679159491521762,0.182362852744399,0.000470858861097288,0.00581461581572107,"HECO"
"temp1[3]",0.0302014007335574,0.083192496025063,0.000214802101089664,0.00330623439385865,"PASM"
"temp1[4]",0.281224047900279,0.206748593542782,0.000533822573095334,0.00798300009653875,"POSE"
"temp2[1]",0.0522548928277713,0.148266298401501,0.000382821936341888,0.0065406887348069,"BOGR"
"temp2[2]",0.0656755532011937,0.146218391469726,0.00037753426338099,0.00427665811533932,"HECO"
"temp2[3]",0.0560815376998533,0.0825091626443539,0.000213037741887401,0.00375245503235846,"PASM"
"temp2[4]",0.0318697098003019,0.134898411215914,0.000348306200046051,0.0040612928284268,"POSE"
