"","2.5%","25%","50%","75%","97.5%","species"
"beta[2,7]",0.296091021384162,0.379372303248233,0.423080652295899,0.466601728286909,0.548118931946847,"HECO"
"beta[3,7]",0.58578346065145,0.627836807858285,0.649732240729543,0.671813309023508,0.713550154306477,"PASM"
"beta[4,7]",0.518998904884946,0.569564072389124,0.595996167260641,0.622657192158583,0.67324664272885,"POSE"
"beta[1,8]",0.660814412470056,0.708632797889143,0.733679422282511,0.758397989618657,0.805643499594104,"BOGR"
"beta[2,8]",0.806401404930725,0.860426613222498,0.888771829209121,0.917253709153259,0.971185698506357,"HECO"
"beta[3,8]",0.597482613967511,0.636152265261302,0.656699751579228,0.677124560654358,0.716318644549568,"PASM"
"beta[4,8]",0.537522270064295,0.583310311008584,0.607880003530965,0.63214625015188,0.678426239725559,"POSE"
"beta[1,9]",0.764142700558179,0.817416160980332,0.845582415017985,0.873802877415237,0.927107196606013,"BOGR"
"beta[2,9]",0.63933910686974,0.691121133965889,0.718016246234875,0.74486114820969,0.796735932908736,"HECO"
"beta[3,9]",0.666660873202223,0.700684137084838,0.718569588040521,0.736357539853527,0.770534063453086,"PASM"
"beta[4,9]",0.553690505955634,0.591789975379031,0.611455552495765,0.631209810940595,0.669070402675405,"POSE"
"beta[1,10]",0.709425483657529,0.764270607456494,0.79250011058698,0.820540184635319,0.874699381606937,"BOGR"
"beta[2,10]",0.672566041873253,0.718753560462351,0.742887609617611,0.767119791623453,0.813800485986592,"HECO"
"beta[3,10]",0.623495041718404,0.656638869731747,0.674165772975813,0.6915850664281,0.725120597525378,"PASM"
"beta[4,10]",0.25588296598744,0.303920165021379,0.328929353861782,0.353678161040644,0.401204542473853,"POSE"
"beta[1,11]",0.828619642883882,0.882491787694715,0.910783872682789,0.939582904795487,0.993900912023491,"BOGR"
"beta[2,11]",0.630004569719974,0.67316217534071,0.695735532627152,0.71858614873631,0.7616162625839,"HECO"
"beta[3,11]",0.593845994907378,0.625774465519269,0.642585005246229,0.659394689591561,0.691249344022725,"PASM"
"beta[4,11]",0.419354576128449,0.482951080160579,0.516021547662473,0.549446695475062,0.612270123881759,"POSE"
"beta[1,12]",0.684079974327623,0.741887739718019,0.77181451137232,0.80153733908298,0.858715290738299,"BOGR"
"beta[2,12]",0.708582053026452,0.756799095294828,0.782120760627357,0.80757961622413,0.856103951746501,"HECO"
"beta[3,12]",0.634603980890128,0.665215822452646,0.681233773438086,0.697106321886204,0.727741720249814,"PASM"
"beta[4,12]",0.352613737170061,0.423996468088685,0.460947142846345,0.497585763720673,0.567500822711255,"POSE"
"beta[1,13]",0.67032515190174,0.722141498808343,0.74906844647488,0.77584854965034,0.826406656729657,"BOGR"
"beta[2,13]",0.565399000083294,0.611765858817164,0.635624093298779,0.659532202381548,0.704840630875192,"HECO"
"beta[3,13]",0.660470096601948,0.691458405733781,0.707770658930842,0.723887691386688,0.754824515426146,"PASM"
"beta[4,13]",0.468780277750223,0.535634755829102,0.570977228381578,0.606011177809418,0.673675554729778,"POSE"
"intG[1,1]",-0.337278685873384,-0.128279276295854,-0.0295012063976041,0.070450931360466,0.305137127207425,"BOGR"
"intG[2,1]",-0.24412396136347,-0.0214514820128681,0.0840649395794751,0.189062806420601,0.423956288281658,"HECO"
"intG[3,1]",-0.312850776630912,-0.0752631204037001,0.0177445040735599,0.108419500818475,0.312521937083416,"PASM"
"intG[4,1]",-0.344985420991228,-0.118636661681098,-0.0110105585380829,0.0970944506020339,0.336598095095909,"POSE"
"intG[1,2]",-0.255483653102165,-0.046036419298043,0.0535366685694114,0.154711799077135,0.390747909971833,"BOGR"
"intG[2,2]",-0.248662587037313,-0.0264106828088173,0.0806582696488735,0.186984905816259,0.423762743193702,"HECO"
"intG[3,2]",-0.406198846385211,-0.16877995956175,-0.0739181402869106,0.0173133731628619,0.222033757455669,"PASM"
"intG[4,2]",-0.4719806672797,-0.230335982735017,-0.113435239592195,0.00344503891423244,0.252374078929552,"POSE"
"intG[1,3]",-0.28361847470477,-0.0759529645686634,0.0226900011088487,0.122714410674972,0.355528822912938,"BOGR"
"intG[2,3]",-0.451743150525034,-0.229066913280156,-0.124616798922351,-0.0215984196913922,0.212591301801108,"HECO"
"intG[3,3]",-0.426433622109534,-0.187754990054428,-0.0943192768181164,-0.00326230204031483,0.200641388949425,"PASM"
"intG[4,3]",-0.359435523471312,-0.134727569410881,-0.0274199369397807,0.0804404301354161,0.318398245686186,"POSE"
"intG[1,4]",-0.260955976896331,-0.0509255535212541,0.0474569314156327,0.148826786746815,0.382178921992314,"BOGR"
"intG[2,4]",-0.323327764907089,-0.0993682447601733,0.00820320816262404,0.114815427618708,0.351683598969378,"HECO"
"intG[3,4]",-0.336384041757342,-0.0983829301412671,-0.0031073632592204,0.0902813744142103,0.29515575950784,"PASM"
"intG[4,4]",-0.357839221124249,-0.119771971543121,-0.00348959534511659,0.112607790041653,0.36079888680945,"POSE"
"intG[1,5]",-0.18757582657868,0.0230521639027922,0.122865114070484,0.224210771602789,0.458222325389309,"BOGR"
"intG[2,5]",-0.329023505575051,-0.10720804905852,-0.00195107475050902,0.102364764212491,0.335612173139155,"HECO"
"intG[3,5]",-0.264871927175789,-0.0282941319908271,0.0659366074328123,0.15754437668766,0.362298158292634,"PASM"
"intG[4,5]",-0.097907558928924,0.128980811010477,0.237740857656259,0.347442879968321,0.589288755989636,"POSE"
"intG[1,6]",-0.489468134492542,-0.279728896420105,-0.180552286050409,-0.0798586493405751,0.153068110417413,"BOGR"
"intG[2,6]",-0.358284915874918,-0.132912015228337,-0.0246134979877557,0.0825571261726084,0.319678824261347,"HECO"
"intG[3,6]",-0.279081201327689,-0.0408919742323569,0.0527896292640699,0.14360794543913,0.348209985439001,"PASM"
"intG[4,6]",-0.398890638911395,-0.17184948346169,-0.0633196826299719,0.0454965994766669,0.282429463302082,"POSE"
"intYr[1,1]",-0.665528534003577,-0.259447730758372,-0.0543532113408854,0.153007953684792,0.556224361206095,"BOGR"
"intYr[2,1]",0.281863056131563,0.698987725539499,0.90874383911436,1.11850058032775,1.53373238975903,"HECO"
"intYr[3,1]",-0.426795046787207,-0.180182171105773,-0.0581661814656065,0.0643001633430477,0.299164378678561,"PASM"
"intYr[4,1]",0.0432141611135872,0.488207136707341,0.716549949616525,0.947583698913658,1.3987782694716,"POSE"
"intYr[1,2]",-0.398459909077988,0.0570404447745055,0.295685980091187,0.530308411783757,0.996488854153952,"BOGR"
"intYr[2,2]",-0.311236238023079,0.192094062833265,0.446252592241113,0.697129259742197,1.18512685518158,"HECO"
"intYr[3,2]",-0.65117742076714,-0.389274679605586,-0.260152528974979,-0.130865189764218,0.117872238103876,"PASM"
"intYr[4,2]",-0.022225723196617,0.430623219040909,0.656826959580083,0.883996222401463,1.35219543983027,"POSE"
"intYr[1,3]",-1.0184359211128,-0.36072372509197,-0.0485302903504603,0.257151646968983,0.890624007471915,"BOGR"
"intYr[2,3]",-0.740776075812636,-0.119441912355208,0.180955229266994,0.488060065017572,1.11342326366426,"HECO"
"intYr[3,3]",-0.613769057713992,-0.314234425886983,-0.172131918817123,-0.0275704465922225,0.271988071086784,"PASM"
"intYr[4,3]",0.178519331551428,0.722984859554319,1.00678923674147,1.31544089149866,1.97693073282221,"POSE"
"intYr[1,4]",-0.780666131624829,-0.0627497759126193,0.273016154250206,0.582225748457954,1.16375013054261,"BOGR"
"intYr[2,4]",-0.477738964377279,0.187359682578264,0.484489612275701,0.773251273470672,1.33893919115091,"HECO"
"intYr[3,4]",-0.57263316658455,-0.260479437651645,-0.110538729824668,0.0464774441799967,0.385695159603879,"PASM"
"intYr[4,4]",-0.570856671699047,0.0512741782396812,0.366250058697284,0.698906561898172,1.37946972038613,"POSE"
"intYr[1,5]",-1.51014812184445,-1.02100991474195,-0.771440555681729,-0.528120964519616,-0.0911917124610062,"BOGR"
"intYr[2,5]",-1.32032087357787,-0.871843752631926,-0.643870689555625,-0.415863106498085,0.0460791557067874,"HECO"
"intYr[3,5]",-0.681559654033984,-0.444994254701624,-0.329581005328521,-0.21237267376775,0.0387076914301218,"PASM"
"intYr[4,5]",-0.274689404178139,0.119809612761943,0.326578904571574,0.546816197589573,1.01592884184101,"POSE"
"intYr[1,6]",0.3043713341388,0.581792911949734,0.734836445852869,0.889688014971331,1.19595331579687,"BOGR"
"intYr[2,6]",0.921173893275126,1.25155991549021,1.42223724112759,1.59628487271218,1.94350549053449,"HECO"
"intYr[3,6]",-0.0717531796522286,0.148225943364172,0.25127555161136,0.361343234934128,0.617776063279799,"PASM"
"intYr[4,6]",1.13574725905562,1.42910968388501,1.58000584983332,1.72594791819951,2.00657048966018,"POSE"
"intYr[1,7]",0.645559775959649,0.902547738551687,1.02251414902627,1.14110802639604,1.38145476680711,"BOGR"
"intYr[2,7]",1.4201355828223,1.68873498456397,1.82088000154093,1.95196745011222,2.21563728147156,"HECO"
"intYr[3,7]",-0.433124203307812,-0.219554678776299,-0.12343054950161,-0.0253002583737683,0.21274949773113,"PASM"
"intYr[4,7]",-0.271209617706662,0.0067833106513978,0.148884417685888,0.289158920808744,0.565767896973376,"POSE"
"intYr[1,8]",1.01246924368826,1.27624445481625,1.40007888650878,1.52213434820636,1.77997437238445,"BOGR"
"intYr[2,8]",0.0638958387243435,0.32407282722467,0.446287184714611,0.568438177902635,0.81474532116819,"HECO"
"intYr[3,8]",-0.289310818659138,-0.0761754139966527,0.0205635516792902,0.118985687748685,0.347644837245376,"PASM"
"intYr[4,8]",-0.130885408517286,0.132449596508489,0.25848033301415,0.381171528769157,0.630279393027682,"POSE"
"intYr[1,9]",0.175143173133479,0.477785985426387,0.626600117795807,0.773639669279047,1.06949906205998,"BOGR"
"intYr[2,9]",0.314803521585739,0.589120798729306,0.723216952227463,0.855611920491882,1.12176045774784,"HECO"
"intYr[3,9]",-0.33329042640191,-0.113657277116326,-0.0149119218692512,0.0849019803039325,0.313257143571856,"PASM"
"intYr[4,9]",0.0871645816274612,0.352484365891289,0.477566919239774,0.597562821571246,0.852750509144804,"POSE"
"intYr[1,10]",0.613068476874868,0.971411286437083,1.14991944370972,1.32426209761352,1.66655983552093,"BOGR"
"intYr[2,10]",0.458216582117916,0.765873895267902,0.918432277875854,1.06843320282932,1.37110201159687,"HECO"
"intYr[3,10]",-0.364263804481107,-0.153477042039719,-0.0514202716219158,0.0551357224386219,0.306400428307495,"PASM"
"intYr[4,10]",-0.560301765221672,-0.264849802914376,-0.111309619704889,0.0398307146616504,0.338677026556808,"POSE"
"intYr[1,11]",-0.706349455683734,-0.272772515001753,-0.0636180795208558,0.138536019021858,0.537296898055376,"BOGR"
"intYr[2,11]",-0.579232485045289,-0.189909876246806,-0.00718953009278573,0.168520524937612,0.524220081403801,"HECO"
"intYr[3,11]",-0.540596821264817,-0.312146057404188,-0.209405369071485,-0.100918290205144,0.162484602705323,"PASM"
"intYr[4,11]",-0.528034250976404,-0.123553793416959,0.0728398278274858,0.259556218116941,0.598907168205668,"POSE"
"intYr[1,12]",-0.667387265758714,-0.0220308876092148,0.292178442009894,0.580717764124508,1.10297385882586,"BOGR"
"intYr[2,12]",-0.593689443111972,-0.036007557209564,0.216931073323687,0.46440795234293,0.982784241945871,"HECO"
"intYr[3,12]",-0.667767445048685,-0.387572896736138,-0.248108094110553,-0.110282382077033,0.191560461044297,"PASM"
"intYr[4,12]",-0.528453549751698,0.0165126172952413,0.295013680082335,0.580518624726636,1.14916438263009,"POSE"
"intYr[1,13]",-0.794240341394198,-0.0739742904986562,0.291744617835943,0.651078215085855,1.28558866898957,"BOGR"
"intYr[2,13]",-0.679161175212131,0.0641369861114616,0.383027709949905,0.688146404388705,1.28213174903642,"HECO"
"intYr[3,13]",-0.607521351216988,-0.313909408079261,-0.172299886752196,-0.0222515234455443,0.286272769986917,"PASM"
"intYr[4,13]",-0.177154999921976,0.392103948220319,0.680795022898906,0.982558283701335,1.63764118831742,"POSE"
"nb[1]",-0.00234474084839215,-0.00108511046776487,-0.000431978027069734,0.000225592676529067,0.00146635185947633,"BOGR"
"nb[2]",-0.0052734051650879,-0.00233052690587484,-0.000779975594141482,0.000773024937777766,0.00372484070592247,"HECO"
"nb[3]",0.000175626115024218,0.00119929571202354,0.00173838916180712,0.00227919564165861,0.00329371504040332,"PASM"
"nb[4]",-0.00697540808839674,-0.00384588003098514,-0.00220910536744232,-0.00057365743112036,0.00252008990950119,"POSE"
"rain1[1]",-0.0599891552312744,0.156619057425935,0.295993850221468,0.47300001435433,0.837528887542383,"BOGR"
"rain1[2]",-0.135710251084527,0.0984718302383109,0.217236308490061,0.355222259827877,0.673264784006378,"HECO"
"rain1[3]",-0.0544239502452693,0.0691009350893471,0.131787833212131,0.19205397571522,0.317326295355124,"PASM"
"rain1[4]",-0.483925266658322,-0.164266118610107,-0.0127509043243489,0.109186447526171,0.31662134471831,"POSE"
"rain2[1]",-0.117155389099968,0.0548043198736332,0.15342842270881,0.288186579691823,0.592684256500952,"BOGR"
"rain2[2]",-0.222214942911887,-0.00624971019173888,0.0820521313732695,0.175287807067965,0.406716103265203,"HECO"
"rain2[3]",-0.073240255018144,0.0279754796403472,0.0710838772465911,0.113331488892118,0.201698733402057,"PASM"
"rain2[4]",-0.438570066949717,-0.192875018680383,-0.0687422053135913,0.0377655275521605,0.208244920629115,"POSE"
"temp1[1]",-0.504589182671862,-0.197828243888374,-0.0585048667647694,0.0567446195410647,0.266748706519044,"BOGR"
"temp1[2]",-0.399238971797108,-0.111722647611216,0.00427739310619856,0.108846182360772,0.337269865013845,"HECO"
"temp1[3]",-0.128641988111586,-0.0245699651395464,0.0280628387118234,0.082447373950694,0.198747983119372,"PASM"
"temp1[4]",-0.078294556952804,0.127334629014871,0.270815363787363,0.42223635510841,0.707860204304929,"POSE"
"temp2[1]",-0.252247890374105,-0.0340413723475743,0.0514761997259946,0.138958567068224,0.357256673508501,"BOGR"
"temp2[2]",-0.219315181634259,-0.0229780700999824,0.0616590968392568,0.148854006562476,0.376633036973086,"HECO"
"temp2[3]",-0.10750399691595,0.00347990172270372,0.0546328965808321,0.108397652946211,0.222107842524785,"PASM"
"temp2[4]",-0.254184287102375,-0.0472415916360483,0.0358208284043903,0.114610450876658,0.291709613599229,"POSE"
