"","x"
"1",5.56066831628032e-67
"2",5.29048650676094e-67
"3",0.00219774260068103
"4",1.21446981990098e-21
"5",7.65733989157668e-22
"6",0.0619971204067458
"7",0.0239179718865553
"8",1.82753480563729e-22
"9",1.3797491479263e-08
"10",0.0681369642960377
"11",3.42260900011296e-08
"12",0.0799667598579322
"13",0.0113225739273229
"14",0.000925303830726401
"15",0.288873534794281
"16",2.26428378100355e-07
"17",1.22371037265513e-17
"18",4.91856469442931e-10
"19",0.0156345291847818
"20",0.000899277701821883
"21",0.851605465706119
"22",1.0122458976874
"23",0.013651834674574
"24",0.0146010408604768
"25",0.000440965275343594
"26",1.18961152246403
"27",0.041117286492032
"28",0.0503831351083699
"29",0.00157832619997571
"30",0.124613846762443
"31",1.34690728022468e-07
"32",1.42086671260509e-09
"33",0.00712737965515846
"34",0.0724170561316947
"35",0.000451812845912869
"36",0.0218459853136231
"37",0.0252054593060358
"38",0.00839200872297818
"39",0.000209428858253942
"40",0.0333417056536031
"41",2.77272615665014e-08
"42",8.52835127766917e-13
"43",0.00046041132444164
"44",0.0167665923431983
"45",0.000278042099070276
"46",0.00297653455326764
"47",0.000231975739430411
"48",0.00760137046688244
"49",0.0990546330183477
"50",0.00325192346074967
"51",0.11725219032996
"52",1.59220584762927e-06
"53",0.000781701176759146
"54",0.0365611833507441
"55",0.132316444327545
"56",0.0755425548226646
"57",0.0195815245812123
"58",0.38718076444714
"59",0.0150254069445939
"60",0.153145666090001
"61",0.00169415040907596
"62",0.529552507214209
"63",7.30956379837769e-05
"64",0.0517469225789368
"65",1.19881157310537e-07
"66",0.00321809292450209
"67",0.361579048354564
"68",0.00486948328130117
"69",0.00190728114249435
"70",0.164959158708
"71",0.163494238050561
"72",1.70379939987291e-09
"73",0.000302500307813152
"74",0.0155815449115697
"75",0.0235053807236142
"76",0.132911326213704
"77",0.013613533833745
"78",0.0093450820560557
"79",0.000825629411423808
"80",0.303206611394539
"81",0.121848054875069
"82",0.000669789411111726
"83",0.0397355998595461
"84",0.368438497673846
"85",0.343228820510347
"86",0.00650152813832459
"87",0.274488844707751
"88",3.22945035761734e-09
"89",0.237916158312858
"90",0.450220660508577
"91",0.0166536547458332
